,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.993962233078501,0.9910107159654712,0.9883567403351364,0.9860457684708632,-0.23076164010455766,-0.22872292450224582,-0.22714295428891276,-0.2264291990519303,-0.22585773880670543,0.23840901877855913,0.23661068632036608,0.23504508544697725,0.23362772623137457,0.2332890382378097,-0.020774160167277,-0.020842862385187327,-0.01942081208735658,-0.01794123139394839,-0.01787713997726838,0.34373945007231654,0.3423161778606506,0.34196614860203717,0.342763426225062,0.3450788200398413,0.03928280534100518,0.039282348285679856,0.03979971380327968,0.03885708474183246,0.037654621339189114,0.39664192833548345,0.3984153353470829,0.40076187842078453,0.40320342088683375,0.4045884706245613
21_T3,0.993962233078501,1.0,0.9939619244572803,0.9910112471528337,0.9883575665493084,-0.23137640090626124,-0.23066003063023272,-0.22860696624645516,-0.22700760727024605,-0.2262665273551564,0.2385440766085234,0.23817884964563105,0.23634789693452354,0.23473858247924378,0.23326034362874631,-0.021253263597617065,-0.020863020562874868,-0.02094456943543648,-0.01954001405106461,-0.01808468930694984,0.3435205171629833,0.3437489195967266,0.342327193871795,0.3419792219272207,0.34277920904372616,0.0396649898849374,0.03915969652895393,0.039141556758211,0.039634961924656466,0.03865961549990728,0.3944569860862843,0.39650206543552285,0.39825399826981805,0.4005720825643674,0.4029741689394067
21_T2,0.9910107159654712,0.9939619244572803,1.0,0.9939615844612211,0.9910110280666066,-0.23105975433274673,-0.23124358223696903,-0.23054353444895825,-0.22847400034228935,-0.226852411631529,0.2397073990930995,0.23824979432659213,0.23792110879563408,0.23605359131566417,0.23439531832276211,-0.022299130339803734,-0.02137139788703876,-0.020966657294857936,-0.021063196233067537,-0.019678999304030092,0.34256925448223474,0.34353162040794716,0.343758698463129,0.3423386041917574,0.3419927894264581,0.040289444200716194,0.03950237516859714,0.039017270847337894,0.038978670121533096,0.03944440218257371,0.3922973691911989,0.39427724247316986,0.3963437228779093,0.398071400960321,0.4003573499119047
21_T1,0.9883567403351364,0.9910112471528337,0.9939615844612211,1.0,0.9939618897864873,-0.23077803558854224,-0.23092496749468694,-0.23112787140951158,-0.23044203848563477,-0.22835819013595782,0.24063403995081467,0.23940103605452095,0.2379875620907709,0.2376914220160578,0.23579143181368675,-0.021814410387726857,-0.02241693481926362,-0.021472553960286356,-0.02105541093559631,-0.02116476352326166,0.34330019837608905,0.3425817141934523,0.3435423683476019,0.3437681606348437,0.34234961040827555,0.03999977513450216,0.04012561319750386,0.03936202346354024,0.03889434101942006,0.03883811260486851,0.39004263853267485,0.3921137149520833,0.3941187417883699,0.39620405508193973,0.3979103219371255
21_T0,0.9860457684708632,0.9883575665493084,0.9910110280666066,0.9939618897864873,1.0,-0.23031003333713487,-0.23061653157409456,-0.23079027673942604,-0.23101223132910426,-0.23034059688495,0.24189301154678472,0.24026664692582544,0.23909508769725277,0.23772563414036768,0.23746196855936857,-0.022025354285348877,-0.021955645527723708,-0.02253464946054474,-0.02157364388875387,-0.02114411375434501,0.3441949541401573,0.34331500804106474,0.3425941675687533,0.34355311160036556,0.34377761919427935,0.03914615794864898,0.0398033987681613,0.03996193408281599,0.039221783312184295,0.038771496721303894,0.3874027951283586,0.38982406107452167,0.3919302243656499,0.3939603624335422,0.3960644810336376
22_T4,-0.23076164010455766,-0.23137640090626124,-0.23105975433274673,-0.23077803558854224,-0.23031003333713487,1.0,0.9978923710481263,0.9952889373578803,0.9935748542307458,0.9915794172876325,-0.21199703039073925,-0.2100593149097527,-0.20818481275381917,-0.20718771770751798,-0.20671249215249696,-0.01249491365078158,-0.013787656090447433,-0.014992194436359463,-0.017106352370165542,-0.018585161621337512,-0.2737112869019314,-0.2740863562511954,-0.2728287357099645,-0.2723602854458827,-0.2730854263029903,-0.3113315924350477,-0.3122065863761629,-0.31235715620638416,-0.3122764188756098,-0.3119498627734889,-0.07957758020946488,-0.07772845598994546,-0.07543602281355559,-0.0743124395511694,-0.07454406182896471
22_T3,-0.22872292450224582,-0.23066003063023272,-0.23124358223696903,-0.23092496749468694,-0.23061653157409456,0.9978923710481263,1.0,0.9978927166686451,0.9952898374080376,0.9935763248893867,-0.21188960907700863,-0.21220656210902952,-0.21029919669979608,-0.20846516630370052,-0.20752429232293046,-0.009700379792001175,-0.012657225297213916,-0.013972827292316008,-0.015207810125570518,-0.01736439430148198,-0.27148003604137966,-0.2736573999079794,-0.2740245601402095,-0.2727564455739251,-0.27227346262635815,-0.3106625317869684,-0.31147114139945914,-0.3123655559680573,-0.31254233309214086,-0.3124983097809017,-0.0791920686483384,-0.07973393902566162,-0.07790827779913716,-0.0756467062380871,-0.07456587420060184
22_T2,-0.22714295428891276,-0.22860696624645516,-0.23054353444895825,-0.23112787140951158,-0.23079027673942604,0.9952889373578803,0.9978927166686451,1.0,0.997893062040768,0.9952907367040769,-0.21278260583256592,-0.21212906022708516,-0.2124158836262397,-0.2105388033053196,-0.2087451446308047,-0.007257477078678186,-0.009886267491450516,-0.012819427610772358,-0.0141578559605435,-0.015423232257519875,-0.2702819124934529,-0.2714187774724422,-0.2736035407821601,-0.27396280049962846,-0.2726842051507816,-0.3103968561898379,-0.31082215952998254,-0.311610582075713,-0.31252438468118826,-0.3127273186366604,-0.07779204881014633,-0.07937056989663752,-0.0798901741986618,-0.07808793688348058,-0.07585716715977675
22_T1,-0.2264291990519303,-0.22700760727024605,-0.22847400034228935,-0.23044203848563477,-0.23101223132910426,0.9935748542307458,0.9952898374080376,0.997893062040768,1.0,0.9978934071647043,-0.21435468681723877,-0.21306139252381823,-0.21236823702713598,-0.21262499528524018,-0.21077813523987726,-0.004851215906016657,-0.007474771794272394,-0.01007201216929846,-0.012981520702121847,-0.014342742260002593,-0.269980095939159,-0.27021081891760557,-0.27135755510612597,-0.27354970950213936,-0.27390107729611357,-0.3100031390459919,-0.31058307865379825,-0.31098164575615794,-0.31174991459242735,-0.31268307270670237,-0.07715697461727973,-0.0779999444739383,-0.07954890991803618,-0.08004628587518985,-0.07826743346389738
22_T0,-0.22585773880670543,-0.2262665273551564,-0.226852411631529,-0.22835819013595782,-0.23034059688495,0.9915794172876325,0.9935763248893867,0.9952907367040769,0.9978934071647043,1.0,-0.21662921359720358,-0.21468866452358987,-0.21333980697078067,-0.2126071399881138,-0.21283389742814662,-0.0018183028530357813,-0.005112607227768722,-0.007691871543908065,-0.01025761399088444,-0.013143504681782948,-0.27095074125252944,-0.2698948592190921,-0.27013977435028824,-0.27129636890928027,-0.2734959060456505,-0.3097954838022521,-0.31022706432191344,-0.3107691086106019,-0.3111409906575296,-0.3118891390781004,-0.0780099633519704,-0.07740573217698404,-0.0782076213660618,-0.07972708893106997,-0.08020227420172356
