,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.991380632927659,0.9851914509331042,0.979277912314271,0.9727385677850687,-0.2199852420312762,-0.22357580140758523,-0.22280038663694152,-0.21805122623382373,-0.21592889505838012,0.23797621539306238,0.23557377580757752,0.23222971333215311,0.2284841941808236,0.22570275786346877,0.0026557083947073424,0.0038600656257416766,0.0043567544037397465,0.009027507842970824,0.011810456812426675,0.3433347577742914,0.34542430996425205,0.34541845239726937,0.34394458899712493,0.3428898522005188,0.03483238323487662,0.04076569526549463,0.044751574588348136,0.047143187601837,0.05204083898277274,0.38984644914128364,0.3904384754188044,0.39428961042282346,0.398944249390322,0.40562893300388847
21_T3,0.991380632927659,1.0,0.9913804591392115,0.9851864561461565,0.9792731961794869,-0.2179567823382556,-0.21987920590767915,-0.22343287967066575,-0.22268476843347718,-0.21791010501530822,0.24072343520706954,0.23779588244541458,0.2353583024220304,0.2319622117773794,0.22812651610406112,0.0006674418336821198,0.0025999281530452068,0.003793242858197994,0.004273533182247047,0.008913501567702653,0.34333536845308915,0.34333798753631045,0.345432915284505,0.3454290670171746,0.3439586948830174,0.03014317587647033,0.03473938491575984,0.04063743110772432,0.04461049172245731,0.0469873865389529,0.3861445582615734,0.3896493625291391,0.39019862997210714,0.39414246145679044,0.3987403764702037
21_T2,0.9851914509331042,0.9913804591392115,1.0,0.991378326627149,0.9851848846858927,-0.21620217035957948,-0.2178124487137175,-0.2197435927177945,-0.22332596493019627,-0.22256318009635986,0.24429981872437215,0.2404811502797159,0.23759443029099148,0.23511752488808074,0.23166318594186228,-0.0011401337583633738,0.0005862097434043581,0.002531812361242546,0.003711680023973436,0.004171986481258599,0.34385526627533813,0.34333977062950755,0.3433465525436003,0.3454432388929344,0.3454417810791328,0.024648538009503475,0.03001260694970001,0.03461433526296709,0.04050442238989565,0.04447435549170668,0.3813257074628418,0.3858894985468328,0.38943280098109173,0.39006874776439715,0.39397675408149163
21_T1,0.979277912314271,0.9851864561461565,0.991378326627149,1.0,0.9913786604427917,-0.21261306472484642,-0.21596199952770656,-0.21759763757561754,-0.21962120475703806,-0.223192086106428,0.2481959260424033,0.24391148324370335,0.2401702259683611,0.23733562850827264,0.2348079581794483,-0.003819818919777932,-0.0012900689155542686,0.00046537844234174853,0.0024307493857450885,0.0035907327707351416,0.3439474722007653,0.3438609622031724,0.3433536518402007,0.3433579217229322,0.3454569535530301,0.019829191682441544,0.024416867348760956,0.02980092758827892,0.03445688783171639,0.04034852499848378,0.3787888662543942,0.3809355313697109,0.385570847375366,0.38929264688285425,0.3898979606375019
21_T0,0.9727385677850687,0.9792731961794869,0.9851848846858927,0.9913786604427917,1.0,-0.2025075307714871,-0.2123039940985066,-0.21570398019094175,-0.21745687721311718,-0.21951303437397374,0.24964259487236526,0.24769143206447272,0.2435347394695063,0.239868484708524,0.23708442191724693,-0.0011728001955133274,-0.004011186163361549,-0.001433639059393639,0.0003496133198027871,0.002333886123606363,0.34143352543974537,0.34395538536478687,0.34387805700988555,0.34336718099930014,0.3433690130055268,0.011055361252385846,0.01953554491964179,0.024168773713305135,0.029623054076688308,0.03433347752786048,0.37841615111759036,0.37829231162963295,0.3805560644079368,0.38541171610437114,0.3891569388026094
22_T4,-0.2199852420312762,-0.2179567823382556,-0.21620217035957948,-0.21261306472484642,-0.2025075307714871,1.0,0.9946484398524964,0.9885984171445752,0.9824602479969522,0.9774561306417987,-0.2280318178185713,-0.22986358584273092,-0.23271213771482238,-0.23339153817055336,-0.23233859367842288,-0.025734035603844355,-0.025427432831777275,-0.025175764973754976,-0.026155091544529337,-0.02389827065750459,-0.26498573847146384,-0.26365101236037314,-0.2633597002343249,-0.2606221805594182,-0.2592257055806908,-0.2688409480091505,-0.26894845476143164,-0.26799210772291965,-0.26789930317967875,-0.2729860353442145,-0.09569401028480527,-0.08835061662009493,-0.0793646583968334,-0.07278802315646371,-0.06676365532271787
22_T3,-0.22357580140758523,-0.21987920590767915,-0.2178124487137175,-0.21596199952770656,-0.2123039940985066,0.9946484398524964,1.0,0.9946494651507383,0.9885905982780266,0.9824424460931492,-0.22772904211037043,-0.2284186559845714,-0.2303269553874243,-0.2332899826000446,-0.23416267027866514,-0.02663272565553411,-0.02603152092814027,-0.025783023833649513,-0.025618755316778888,-0.026743587364412104,-0.2641808853167921,-0.2649061231679737,-0.2635199144025087,-0.26319676995209235,-0.2604082626648013,-0.2636259759211055,-0.2691708001926365,-0.26938384912456037,-0.2684805615951301,-0.26844344939110504,-0.10071160120531891,-0.09610470950303464,-0.08885040537842695,-0.07973581118312284,-0.07329280377982407
22_T2,-0.22280038663694152,-0.22343287967066575,-0.2197435927177945,-0.21759763757561754,-0.21570398019094175,0.9885984171445752,0.9946494651507383,1.0,0.9946313725118485,0.9885601113343047,-0.2275118289491137,-0.22823604032994613,-0.2288427717295817,-0.2308349241426119,-0.23392319158293112,-0.024609855874228717,-0.027020758371991895,-0.026355051937042313,-0.026169701877980817,-0.026100299396133855,-0.2615975478434542,-0.2640712643637459,-0.26478297679491886,-0.26337187017071184,-0.26301277887908764,-0.2587331874110935,-0.2640583698591018,-0.26956872168251444,-0.2698092675135578,-0.2689218723378542,-0.10094474985469093,-0.10123823962099374,-0.09655019522488582,-0.08916405721007527,-0.08013682501768046
22_T1,-0.21805122623382373,-0.22268476843347718,-0.22332596493019627,-0.21962120475703806,-0.21745687721311718,0.9824602479969522,0.9885905982780266,0.9946313725118485,1.0,0.9946318472391855,-0.22544545137638655,-0.2279505588214733,-0.22858629355983748,-0.22913664209507204,-0.2311864149676526,-0.02108282718990679,-0.024963310737842668,-0.02730133414118516,-0.02658948037967886,-0.02644970565349488,-0.2598241413891942,-0.26151429190182895,-0.2639774205179061,-0.2647046758195256,-0.26327772661668064,-0.2553568743928182,-0.2591117870829621,-0.26438513622240895,-0.26981589591558275,-0.27006049022364353,-0.10301711690353174,-0.10142308588900262,-0.10162136938749276,-0.09674058664539456,-0.0893964372946303
22_T0,-0.21592889505838012,-0.21791010501530822,-0.22256318009635986,-0.223192086106428,-0.21951303437397374,0.9774561306417987,0.9824424460931492,0.9885601113343047,0.9946318472391855,1.0,-0.22105982049020634,-0.2259806824897344,-0.2283499906258639,-0.22890517100406588,-0.22940448140346278,-0.022067670983637964,-0.02152323708789771,-0.02529043638097206,-0.02756101231452951,-0.026806609178304318,-0.2567300366085331,-0.2597248580200593,-0.26140778451141905,-0.2638927694932489,-0.2646340193186055,-0.2517797706845005,-0.25582121392616197,-0.2594858299422095,-0.2646546942895595,-0.27000811795322754,-0.11013106686154897,-0.10360349719135808,-0.10186605123286369,-0.10182935346818095,-0.09691783842540244
