,41_T4,41_T3,41_T2,41_T1,41_T0,42_T4,42_T3,42_T2,42_T1,42_T0,45_T4,45_T3,45_T2,45_T1,45_T0,46_T4,46_T3,46_T2,46_T1,46_T0,47_T4,47_T3,47_T2,47_T1,47_T0,48_T4,48_T3,48_T2,48_T1,48_T0,49_T4,49_T3,49_T2,49_T1,49_T0,50_T4,50_T3,50_T2,50_T1,50_T0,51_T4,51_T3,51_T2,51_T1,51_T0,39_T4,39_T3,39_T2,39_T1,39_T0,54_T4,54_T3,54_T2,54_T1,54_T0,55_T4,55_T3,55_T2,55_T1,55_T0,56_T4,56_T3,56_T2,56_T1,56_T0,57_T4,57_T3,57_T2,57_T1,57_T0,58_T4,58_T3,58_T2,58_T1,58_T0,59_T4,59_T3,59_T2,59_T1,59_T0,60_T4,60_T3,60_T2,60_T1,60_T0,61_T4,61_T3,61_T2,61_T1,61_T0,62_T4,62_T3,62_T2,62_T1,62_T0,63_T4,63_T3,63_T2,63_T1,63_T0,64_T4,64_T3,64_T2,64_T1,64_T0,65_T4,65_T3,65_T2,65_T1,65_T0,66_T4,66_T3,66_T2,66_T1,66_T0,67_T4,67_T3,67_T2,67_T1,67_T0,68_T4,68_T3,68_T2,68_T1,68_T0,69_T4,69_T3,69_T2,69_T1,69_T0,70_T4,70_T3,70_T2,70_T1,70_T0,71_T4,71_T3,71_T2,71_T1,71_T0,72_T4,72_T3,72_T2,72_T1,72_T0,73_T4,73_T3,73_T2,73_T1,73_T0,74_T4,74_T3,74_T2,74_T1,74_T0,75_T4,75_T3,75_T2,75_T1,75_T0,76_T4,76_T3,76_T2,76_T1,76_T0,77_T4,77_T3,77_T2,77_T1,77_T0,82_T4,82_T3,82_T2,82_T1,82_T0
50_T2,-0.07197896902092558,-0.07473126155276046,-0.0944354610431695,-0.07079201818638771,-0.006429049391837449,0.0341626479348057,0.019705068475081324,0.00823459111262703,0.013010319808563502,-0.009420246721509264,-0.10741932696546777,-0.14220386983515967,-0.19987672899368117,-0.2065981405283805,-0.10793995634953335,-0.026239627263250565,-0.029272973883353627,-0.047619942176940426,-0.055533730705326294,-0.06005284011109856,-0.10004814696205859,-0.09850366687681471,-0.06295012819340733,-0.05588395086898906,-0.0465250813834208,-0.027714873636865606,-0.06967962710886072,-0.10299647093353022,-0.08154096665911445,-0.00858409594827697,-0.048052250775967545,-0.06911214548575904,-0.06399141073736932,-0.06440198626077319,-0.0430848482518518,0.3966115786366776,0.6874253071412405,1.0,0.6876825936100058,0.39599506896156317,-0.14075614124929492,-0.1831451473385238,-0.1520731534313501,-0.11100533142299956,-0.10493220019818629,-0.0075487537104101665,0.0019968781049845333,0.013145872964867831,0.030163641315796155,0.037551990458666785,0.06712029742640767,0.06279287915286029,0.058921826946798164,0.07459066526506218,0.06460301545034725,0.037995050460132594,0.047406903479877346,0.09296294999304577,0.12312902379199901,0.1090413247628579,-0.04228835580871477,-0.07756416898492263,-0.0389713650921857,-0.016239243104762015,0.026927635211693147,-0.11330559629940433,-0.09405079018433858,-0.08409576685536971,-0.054184319969008805,-0.07288768120261449,-0.08072256217773673,-0.06768043516206047,-0.042868514726134004,-0.009075270302398403,0.02735840846574566,0.032336441049829176,0.0006649771812781191,-0.011278662235488523,-0.046307153350367634,-0.06171285814928674,0.0596498291313042,0.013426367638583585,-0.03731386068541193,0.0028355371380938445,0.017733679739944542,-0.05293187194495044,-0.05229579129806024,-0.04365584307777841,-0.005421690908172125,0.002575044786671204,0.03465447031278807,-0.06399251707911584,-0.12818244569632598,-0.12084918535268743,-0.0756832207969936,-0.23509852565665032,-0.2643124606941246,-0.2296546315152144,-0.20722377302970543,-0.17174713328544908,-0.08487280063478955,-0.1014529099442347,-0.11195902943929083,-0.10532246873306862,-0.07614948353166341,-0.12962251807562036,-0.15437571703071767,-0.10067022562216658,-0.052506419077005276,-0.0412547360486586,-0.017715593198045096,-0.010550048773263114,0.0018338026920497036,0.032814409668333204,0.02699086380092806,0.010984103018178159,-0.0002881163680930254,-0.04473713741033734,-0.06076965182505282,-0.09254414437990871,-0.048459380527989655,-0.0719449614669057,-0.04925846046635632,-0.039444157734747326,0.0035475095567869394,0.12448936224851649,0.17951809729295568,0.20943060975392444,0.22496143598771992,0.19032430828921795,0.11772414191059834,0.19987012701050916,0.12345675200419473,0.10588511802816654,0.08157180319679051,0.025276977937021477,0.020894691776923786,0.04697199948207894,0.04398341370169002,0.06879950088055017,0.16973411515214584,0.16869107372617123,0.1341020922865971,0.11546227700869177,0.09633624713094245,0.027329746508321897,0.02634710898877297,0.025218484138905584,0.03317015632375141,0.041495857429674064,0.12930577220761003,0.1604774669781029,0.19570791989825256,0.21638300940087069,0.16127342626506835,-0.07821006519379897,-0.09603340485014315,-0.09710111645504138,-0.08407228227753934,-0.0908639991329733,-0.1564722815711409,-0.12042239294614258,-0.07472341083860008,-0.03660993736539679,-0.003173547932017444,-0.04142428807919181,-0.0683487299317574,-0.07426147709397454,-0.07559120974640465,-0.06594884830632908,0.007795701612674055,-0.03323121261469291,-0.14044397891889854,-0.1738488725880742,0.0037557599832221482
50_T1,,-0.07197896902092558,-0.0753308036279666,-0.09484382803634557,-0.0705934940399934,,0.0341626479348057,0.018408630428455846,0.0072413955086125335,0.01159407901411954,,-0.10741932696546777,-0.14329269085183965,-0.200539075821115,-0.20754213236745034,,-0.026239627263250565,-0.028981995995655596,-0.04757621720387273,-0.056490280045053576,,-0.10004814696205859,-0.0997886765326089,-0.06395997229018338,-0.05717871254592149,,-0.027714873636865606,-0.07007823724831332,-0.10323561512939085,-0.08162294863301932,,-0.048052250775967545,-0.06863472048415685,-0.06364065723826419,-0.06339192704363832,,0.3966115786366776,0.6876825936100058,1.0,0.6873897022712334,,-0.14075614124929492,-0.18332384728860068,-0.15224603479545137,-0.11120237476621411,,-0.0075487537104101665,0.0030225911261728177,0.013720183683719136,0.030592620934226156,,0.06712029742640767,0.060753531194031124,0.058611864839231045,0.07478360465264594,,0.037995050460132594,0.046961692902916206,0.09288566181170728,0.12303423878608677,,-0.04228835580871477,-0.07670272277781161,-0.03818083813128313,-0.015633557073691205,,-0.11330559629940433,-0.09539967287494583,-0.08444700489224702,-0.05437878648801108,,-0.08072256217773673,-0.06795227577404495,-0.04304355082880422,-0.009194804087719244,,0.032336441049829176,0.0012531076824969661,-0.010857225178840023,-0.04554370025479684,,0.0596498291313042,0.013023892415780407,-0.03717256561196434,0.004327141015752085,,-0.05293187194495044,-0.051217608712182214,-0.04289676530456976,-0.00392197281634485,,0.03465447031278807,-0.06384104473590639,-0.12790593367339984,-0.12234965802914959,,-0.23509852565665032,-0.26468200590341173,-0.22979700697310887,-0.20707756994703336,,-0.08487280063478955,-0.10139082013438075,-0.11192200083063741,-0.10429181978993995,,-0.12962251807562036,-0.1532061565477169,-0.09987495728473168,-0.05163887577396291,,-0.017715593198045096,-0.009999809845104506,0.0024515922183495774,0.0339840648091675,,0.010984103018178159,0.00041245536768790865,-0.04447313042643414,-0.06054726000288177,,-0.048459380527989655,-0.07275304306887193,-0.04987511210369884,-0.040094434725125486,,0.12448936224851649,0.17915327552664193,0.20929537552701546,0.2253612114032326,,0.11772414191059834,0.19988459396509636,0.12383768075541111,0.10631323535895883,,0.025276977937021477,0.021442166418725064,0.047266110655921,0.044564287609745866,,0.16973411515214584,0.16972732235239188,0.1342832805659787,0.1151369916102657,,0.027329746508321897,0.026884433065109237,0.0256036084306983,0.033756722767800756,,0.12930577220761003,0.16152712389122262,0.1962612615302003,0.2172842438918486,,-0.07821006519379897,-0.09657387845230113,-0.09736299462827337,-0.08456378245943644,,-0.1564722815711409,-0.12102575858905709,-0.07506355054374829,-0.03724519534847889,,-0.04142428807919181,-0.06829315802654791,-0.07448992967630906,-0.07601787412042292,,0.007795701612674055,-0.03383647816642791,-0.14089723122006398,-0.17400665909428012
50_T0,,,-0.071938268389616,-0.07528871263118617,-0.0948386292490643,,,0.034079896112164,0.018431346199441676,0.007207495293066491,,,-0.10716066314479139,-0.14308528202955237,-0.20043720126991585,,,-0.02623565873017221,-0.028983313563303716,-0.047575580689002514,,,-0.09974738008593466,-0.0995660707990174,-0.06393864558473436,,,-0.02770909593694056,-0.07006110985679549,-0.10323690781873805,,,-0.04803601573354107,-0.06863997262839819,-0.06359703468547466,,,0.39599506896156317,0.6873897022712334,1.0,,,-0.14074706703761863,-0.18330751253729793,-0.15224759954706177,,,-0.007534006025200443,0.0029922857869695125,0.013727918481938859,,,0.06678036636997423,0.06076040794516098,0.058615078129009617,,,0.03798488831299983,0.04696309053249446,0.09288533335874548,,,-0.04224183725283505,-0.0766709874501812,-0.03816160793048673,,,-0.11291945878393278,-0.09536354513405429,-0.08444956234086243,,,-0.08071293459117433,-0.06793994760034858,-0.04304582485456357,,,0.03232195047014927,0.0012319895664361696,-0.010839982606463325,,,0.05963865519281586,0.013013175307470447,-0.03710290861110246,,,-0.05284657301914521,-0.05121214762596959,-0.04282555597880261,,,0.03465476746541167,-0.06384714231195256,-0.12773971042807222,,,-0.23501011741215896,-0.26465843310686343,-0.22979468061418715,,,-0.08487258209769884,-0.10139181722310592,-0.11186310238316936,,,-0.12943027958824205,-0.15311076212573724,-0.09982646978915777,,,-0.017706773198063047,-0.010025351706113584,0.0024746217987056504,,,0.010978816496467024,0.00040040234420206616,-0.04446897701465507,,,-0.04841126431198689,-0.07268100009067333,-0.049879425649458825,,,0.12448113922815408,0.17915510890865147,0.20927426408646896,,,0.11772082841931084,0.19982929319947323,0.12383581390684306,,,0.02526732598566094,0.0214232326244949,0.047270817745375636,,,0.16932348967521793,0.1697087321299386,0.13427173785224622,,,0.02731976242753235,0.026859910733157914,0.02561276081129143,,,0.12896565058989873,0.16135897437765315,0.19616094376232301,,,-0.07817312785505534,-0.09655190990901137,-0.09736288996369054,,,-0.15636494227818232,-0.12098585751988149,-0.07506328556543967,,,-0.041424036789461216,-0.0682760058181213,-0.0744926818835883,,,0.007909797788245599,-0.033727493797879496,-0.14089190776908847
51_T4,0.18855657651105795,0.1875343571399611,0.15690287562313454,,,0.03542056837890565,0.04213684874773298,0.06083127743915828,,,0.20633087722473906,0.23094742087181477,0.2302838306665178,,,0.0405723719146401,0.05926620411927769,0.0731077614542622,,,0.12463487304009928,0.10612959732233503,0.09122600667953759,,,0.06006664180658009,0.053707698522165136,0.04198405501470517,,,0.0983846283503499,0.12924262530526825,0.12645464922710367,,,-0.15185082151337598,-0.1831451473385238,-0.14075614124929492,,,1.0,0.8454493594228588,0.6543713545744984,,,-0.042519104998267304,-0.038863900944142965,-0.0401161800280069,,,-0.08409311868197218,-0.09308737116780487,-0.09808370312093898,,,-0.10881880477048352,-0.14922393160672992,-0.15991884549241597,,,0.042089961248091744,0.029784945638675835,0.021549529949587316,,,0.0319139823348296,0.01394539561827385,-0.017520123158351695,,,-0.0886123042580292,-0.08114892137717206,-0.09240963740718525,,,-0.038387135108049975,-0.052619972048303494,-0.05737473536719662,,,-0.027591999419372255,-0.04207748582030808,-0.029105813454407922,,,0.028391180986930675,0.018281738411575158,0.01776807521288667,,,0.07476104004591644,0.1415746370844779,0.1706685910416379,,,0.22386089568118772,0.23341355187286203,0.21484001589227178,,,0.11521958278794109,0.1374254059411091,0.09832127227402812,,,0.06696610027988338,0.00800575807922904,-0.08260069302627987,,,-0.1620402284540993,-0.19258868915560676,-0.21073834178699458,,,-0.014906003585176141,0.004302110952328807,-0.011112083969731037,,,0.06905415540576845,0.07028123836490542,0.05549265671039374,,,-0.24127814222747826,-0.310994032918014,-0.3078045968374731,,,-0.1825245284711457,-0.15694111933719024,-0.08207630274725954,,,-0.11613950787607831,-0.10911792173657933,-0.10722913206851478,,,-0.14080979911581268,-0.13346172876193163,-0.09985928842975408,,,-0.05921482682551488,-0.07752076556071968,-0.08234423167774624,,,-0.18321474730931775,-0.24302047430073254,-0.2385538986664945,,,0.12054202945030265,0.11142866421951067,0.06457933967022544,,,0.05849173232574254,0.041207184080872705,-0.009034886970367629,,,0.12423797057303337,0.12479595082993168,0.1264187989561873,,,0.10863345028855816,0.1823045909987025,0.19797623344600085,,
51_T3,0.20379245311670807,0.18855657651105795,0.1875343571399611,0.15690287562313454,,0.027761794242606358,0.03542056837890565,0.04213684874773298,0.06083127743915828,,0.20930026696773918,0.20633087722473906,0.23094742087181477,0.2302838306665178,,0.04224301967520146,0.0405723719146401,0.05926620411927769,0.0731077614542622,,0.11895070245713368,0.12463487304009928,0.10612959732233503,0.09122600667953759,,0.050616374996152035,0.06006664180658009,0.053707698522165136,0.04198405501470517,,0.06366156808338734,0.0983846283503499,0.12924262530526825,0.12645464922710367,,-0.11057426466054367,-0.15185082151337598,-0.1831451473385238,-0.14075614124929492,,0.8454493594228588,1.0,0.8454493594228588,0.6543713545744984,,-0.036327334606499416,-0.042519104998267304,-0.038863900944142965,-0.0401161800280069,,-0.07388821841400146,-0.08409311868197218,-0.09308737116780487,-0.09808370312093898,,-0.08978253118293632,-0.10881880477048352,-0.14922393160672992,-0.15991884549241597,,0.03947228792053948,0.042089961248091744,0.029784945638675835,0.021549529949587316,,0.018800780182316658,0.0319139823348296,0.01394539561827385,-0.017520123158351695,,-0.09853282439020714,-0.0886123042580292,-0.08114892137717206,-0.09240963740718525,,-0.03478929708533877,-0.038387135108049975,-0.052619972048303494,-0.05737473536719662,,-0.05823063297975092,-0.027591999419372255,-0.04207748582030808,-0.029105813454407922,,0.003024366237971601,0.028391180986930675,0.018281738411575158,0.01776807521288667,,0.03851837917696507,0.07476104004591644,0.1415746370844779,0.1706685910416379,,0.19079683760852484,0.22386089568118772,0.23341355187286203,0.21484001589227178,,0.11316777789992769,0.11521958278794109,0.1374254059411091,0.09832127227402812,,0.06359214928516678,0.06696610027988338,0.00800575807922904,-0.08260069302627987,,-0.13937884576095003,-0.1620402284540993,-0.19258868915560676,-0.21073834178699458,,-0.007939196177176056,-0.014906003585176141,0.004302110952328807,-0.011112083969731037,,0.05139968676835654,0.06905415540576845,0.07028123836490542,0.05549265671039374,,-0.20147075998650402,-0.24127814222747826,-0.310994032918014,-0.3078045968374731,,-0.13523839237311824,-0.1825245284711457,-0.15694111933719024,-0.08207630274725954,,-0.11839048875146956,-0.11613950787607831,-0.10911792173657933,-0.10722913206851478,,-0.1225949160625173,-0.14080979911581268,-0.13346172876193163,-0.09985928842975408,,-0.045074747157737675,-0.05921482682551488,-0.07752076556071968,-0.08234423167774624,,-0.15562713809909268,-0.18321474730931775,-0.24302047430073254,-0.2385538986664945,,0.11209412522906385,0.12054202945030265,0.11142866421951067,0.06457933967022544,,0.05974249630625006,0.05849173232574254,0.041207184080872705,-0.009034886970367629,,0.12243507106893854,0.12423797057303337,0.12479595082993168,0.1264187989561873,,0.10550116239391182,0.10863345028855816,0.1823045909987025,0.19797623344600085,
51_T2,0.18620529532594282,0.20379245311670807,0.18871859169556812,0.18770991904066434,0.1568053423085502,0.03034247046270385,0.027761794242606358,0.03579692314784122,0.042596170948218194,0.061515268109878694,0.18527635154717453,0.20930026696773918,0.20655793555564336,0.23113150786167697,0.23055829182012805,0.02304637167688866,0.04224301967520146,0.04047931520529582,0.05924660779074765,0.07361066303591876,0.09220980284987632,0.11895070245713368,0.12496694323958343,0.10651617842427531,0.09183655628920398,0.05355953383850492,0.050616374996152035,0.06021253801462018,0.053856738894798424,0.042101120409234805,0.009007309827971306,0.06366156808338734,0.09822944308597042,0.1290436512245772,0.1257245950210042,-0.10411280920561414,-0.11057426466054367,-0.1520731534313501,-0.18332384728860068,-0.14074706703761863,0.6543713545744984,0.8454493594228588,1.0,0.8454616057230406,0.6544315466337177,-0.04133980373800286,-0.036327334606499416,-0.04282160794001331,-0.03915035451472385,-0.04037506504125135,-0.07762968186055055,-0.07388821841400146,-0.08335605177321867,-0.09291986940287335,-0.09819929629934367,-0.0580897018272623,-0.08978253118293632,-0.10866023268323795,-0.1491769604181719,-0.1598535604978871,0.039281971292202934,0.03947228792053948,0.0418286251462462,0.0293627199038773,0.021203433139947884,0.006165198380677559,0.018800780182316658,0.03237656310145811,0.01415355385958608,-0.01735481463104207,-0.115289023889411,-0.09853282439020714,-0.08850651917926836,-0.08104181151997918,-0.09231811192699958,-0.01615501166643759,-0.03478929708533877,-0.03856624273947715,-0.05282481536305029,-0.057767409568205155,-0.05393187371328384,-0.05823063297975092,-0.027436001055108628,-0.04211915789149303,-0.029855928145477238,-0.011284414268625973,0.003024366237971601,0.02806516873989591,0.01789066635265756,0.01684359148410417,0.027592887562506038,0.03851837917696507,0.07470201512647649,0.14141066606533134,0.17104913158649684,0.13799097981595904,0.19079683760852484,0.22399051542664478,0.23350485097059126,0.21481942190983727,0.0652797964331551,0.11316777789992769,0.11521105011443733,0.13741859719463592,0.09766434715258146,0.04001717688901714,0.06359214928516678,0.06663653977218045,0.007630925414264723,-0.08297594682433107,-0.09156240901407288,-0.13937884576095003,-0.162178277892427,-0.19279534158139522,-0.2110482300538707,0.0011952271869956174,-0.007939196177176056,-0.015127011642163226,0.004162353440873505,-0.011233735150255355,0.03537495426496551,0.05139968676835654,0.06931293675085422,0.07058708950023108,0.0558891427688991,-0.15799377624464014,-0.20147075998650402,-0.24115024481887998,-0.3109056182961534,-0.30798307421603416,-0.07174940435592367,-0.13523839237311824,-0.18257507157821776,-0.1571228914376486,-0.08247084024353032,-0.1342037853317997,-0.11839048875146956,-0.11629352903267821,-0.1092626012564785,-0.10753265076421445,-0.08893770143942155,-0.1225949160625173,-0.14110381373577038,-0.13357222066233412,-0.09971272017153797,-0.027731781561768032,-0.045074747157737675,-0.05937811904169745,-0.07770497488992169,-0.08266037676329203,-0.09368904947766774,-0.15562713809909268,-0.18345804110272076,-0.24319726877002457,-0.23881955143085357,0.10712307490867368,0.11209412522906385,0.12071874001126803,0.11157625998062631,0.0649229655121096,0.04183188216078579,0.05974249630625006,0.058700535247146204,0.04139590480941886,-0.00860594124448015,0.11554378323171072,0.12243507106893854,0.12423005614700161,0.12491723832477826,0.12666970519741463,0.10995151787692958,0.10550116239391182,0.10876947497516633,0.18246889249991322,0.1980279954050829
51_T1,,0.18620529532594282,0.20406079686021167,0.1888669670723466,0.1876415089863333,,0.03034247046270385,0.028417094099078832,0.03618832998260737,0.043003785086771495,,0.18527635154717453,0.20972640573065923,0.2067691128774617,0.23130365037206682,,0.02304637167688866,0.042085463228369174,0.04046455122800076,0.05954255578172963,,0.09220980284987632,0.11955032106882399,0.12528807364565492,0.10683855794592056,,0.05355953383850492,0.05083988001329129,0.06032382275245246,0.05389215969113237,,0.009007309827971306,0.06340393970700013,0.09807212565069985,0.1286497233308189,,-0.10411280920561414,-0.11100533142299956,-0.15224603479545137,-0.18330751253729793,,0.6543713545744984,0.8454616057230406,1.0,0.845474005522139,,-0.04133980373800286,-0.036854498342376155,-0.04305746641885314,-0.03929042363697497,,-0.07762968186055055,-0.07267985726892766,-0.08321955215383277,-0.09298753749846822,,-0.0580897018272623,-0.08953157701905867,-0.10863161016845413,-0.14915508813021952,,0.039281971292202934,0.039013774080251654,0.041472564285515025,0.029157170193506055,,0.006165198380677559,0.019608277365756387,0.03253722254216028,0.014224390724770374,,-0.115289023889411,-0.09835248475398439,-0.08841746856080056,-0.0809962932911759,,-0.01615501166643759,-0.035099362181816626,-0.03873966920103064,-0.053047237931197797,,-0.05393187371328384,-0.058002899825931806,-0.027491866409030438,-0.04255291734598548,,-0.011284414268625973,0.002466480996827686,0.02773423344800958,0.017370622195686736,,0.027592887562506038,0.03844352748095675,0.07459070643678534,0.14171068056514408,,0.13799097981595904,0.19101919556695535,0.22406180236053713,0.23347396248262112,,0.0652797964331551,0.11314161684253092,0.11520181701226855,0.1370274178146038,,0.04001717688901714,0.06299117837140765,0.0662864111797806,0.0073533485052819985,,-0.09156240901407288,-0.13963176800234237,-0.16237806700978044,-0.1930060169521542,,0.0011952271869956174,-0.008316538392323033,-0.015233703904388121,0.004096882180707029,,0.03537495426496551,0.05184169243155327,0.06956283753571722,0.07078780468358578,,-0.15799377624464014,-0.2012791335836161,-0.24110246223668602,-0.31101141008835936,,-0.07174940435592367,-0.13526984836401793,-0.18272114766948525,-0.157253265491002,,-0.1342037853317997,-0.11865729705526437,-0.11641238515084047,-0.10943441394629301,,-0.08893770143942155,-0.12313823327457493,-0.1411860781198915,-0.13346847059179434,,-0.027731781561768032,-0.04535891093862597,-0.059536120828501946,-0.07788132185654187,,-0.09368904947766774,-0.15612522874640983,-0.18366299251968493,-0.24335929466163758,,0.10712307490867368,0.1123786922570545,0.12083034606290893,0.1117290911253316,,0.04183188216078579,0.06009147462293493,0.058851019911715804,0.041602147468708016,,0.11554378323171072,0.12240534400764656,0.12432571391122552,0.1250489986934002,,0.10995151787692958,0.10580139538962084,0.10895530836531207,0.1825288387183122
51_T0,,,0.1866790150902546,0.2042019865811426,0.18883129993610287,,,0.03148340685189488,0.028841096657331707,0.03637913606229891,,,0.18604140327522495,0.20989758468924102,0.20682979438211202,,,0.02276701735847622,0.04207182636358867,0.04061133219602889,,,0.09330834764980804,0.11985330684595893,0.12540413514380805,,,0.053940083047261375,0.050944608238834226,0.06033534450886911,,,0.008569675722626569,0.06323470571845889,0.09788260843986049,,,-0.10493220019818629,-0.11120237476621411,-0.15224759954706177,,,0.6544315466337177,0.845474005522139,1.0,,,-0.04226121126081433,-0.03711015991731441,-0.043122646563156695,,,-0.07544966477844714,-0.07253006276266914,-0.08325141334345974,,,-0.057679159903892975,-0.089513978409624,-0.10862769380647876,,,0.038456582017626764,0.03860633200787869,0.04136702999976537,,,0.007624565773502456,0.019775007021128478,0.032566933464912365,,,-0.11495723558766384,-0.09825580056950177,-0.08839573578812793,,,-0.016714340533229694,-0.03528911052268281,-0.03884718807017994,,,-0.05358638684509303,-0.0580930669284198,-0.027711573714130345,,,-0.012260021992394706,0.0021051866798731155,0.027468573301493233,,,0.0275347853610791,0.03833492343009823,0.07478348029443134,,,0.13840290047837536,0.19109026853443775,0.22404442049130843,,,0.0652403171726899,0.1131267606983795,0.1150118945013875,,,0.03898571509257718,0.0625666637847179,0.06612768961282806,,,-0.09202244757573073,-0.13984529722079003,-0.16246744967447505,,,0.0005430615921627805,-0.008430309325301208,-0.015261209044294897,,,0.03615057604903108,0.05210584364462827,0.06965165347912027,,,-0.1577633050842922,-0.20124557468476317,-0.24115818544897344,,,-0.0718799782669822,-0.13540932874945277,-0.1827755847815217,,,-0.13465876048260786,-0.1187849979386984,-0.11648961597465882,,,-0.08995336576942102,-0.12321723707282103,-0.14112940970398818,,,-0.0282479140970361,-0.045531342082524726,-0.05962065588516659,,,-0.09472674011623095,-0.15634555085301885,-0.18373840336363575,,,0.10761470716003896,0.11248486445133549,0.120894801140795,,,0.04246846060686022,0.06024754989789564,0.058943590500016706,,,0.11548278096026635,0.12250214066042037,0.12438432535991575,,,0.11055027304890143,0.10603034201568513,0.1089972350890275
39_T4,-0.0965063954983359,-0.09848321513993356,-0.10108958446465348,,,-0.14562217900816468,-0.15503750700763091,-0.15486773666530557,,,-0.11924268950749495,-0.12140749938994057,-0.12872509780597552,,,-0.053393943243743094,-0.054953671913087955,-0.06870529076255541,,,-0.10352164370762987,-0.09221859058414877,-0.07031620090075226,,,-0.03987076783238183,-0.004303853501026884,0.032219534424104426,,,-0.041935616114337666,-0.04996514190465123,-0.04675698950491004,,,0.012194578649771434,0.0019968781049845333,-0.0075487537104101665,,,-0.042519104998267304,-0.036327334606499416,-0.04133980373800286,,,1.0,0.9169773284190661,0.8114805436044429,,,-0.02426726548201727,-0.03314651082810258,-0.012867263998292449,,,0.06764535838699441,0.09234440675930165,0.10970934456953663,,,-0.03207334735796667,-0.022907882853871683,-0.008496763820043126,,,-0.04557749275686636,-0.03126769891877323,-0.0077050530574909225,,,0.02871797622917797,0.02405462431410885,0.018314186766056506,,,0.08485212503486135,0.0742838521072454,0.06476904741045855,,,-0.045652955548263874,-0.011105864125140176,0.0413979978687054,,,0.01651604723740752,0.021896571346833028,0.024138200262053627,,,-0.015395016889817278,-0.01963056180306801,-0.019227609601992483,,,-0.10572459753541738,-0.10611619806766777,-0.09628179698238881,,,-0.062373088972860806,-0.08036583370078693,-0.05953503258249129,,,-0.00016597871954110398,0.017428281145004842,0.03878722291236962,,,-0.003020584934140295,0.011908778682568602,0.013065072810405327,,,-0.09617791937118451,-0.10118194039316372,-0.09587410095518006,,,-0.10510608426217571,-0.10167418403787734,-0.10168445796826213,,,0.07854532422536263,0.11318442640890518,0.1241011093893946,,,0.08845648120212662,0.08790159978366811,0.0784632311107087,,,-0.013025189515091545,-0.016496883325499558,-0.02210044162551359,,,0.1126308562216067,0.11155343704265953,0.11014035244499937,,,-0.0593100135617411,-0.05504137256150291,-0.04304626283617566,,,0.0798911157777246,0.10633934750499437,0.11258788313314833,,,-0.15105532465544508,-0.14397936995341826,-0.12855703494368118,,,-0.019770170073826494,0.0035397986691013497,0.036667059219706255,,,-0.0586670701229313,-0.06714267998144051,-0.07032069561641967,,,-0.14246849970404632,-0.14056330406263667,-0.14010157201076612,,
39_T3,-0.08543348504478115,-0.0965063954983359,-0.09848321513993356,-0.10108958446465348,,-0.13161682769813696,-0.14562217900816468,-0.15503750700763091,-0.15486773666530557,,-0.11066015989661025,-0.11924268950749495,-0.12140749938994057,-0.12872509780597552,,-0.04698305470774779,-0.053393943243743094,-0.054953671913087955,-0.06870529076255541,,-0.09755182251719291,-0.10352164370762987,-0.09221859058414877,-0.07031620090075226,,-0.06203511452882527,-0.03987076783238183,-0.004303853501026884,0.032219534424104426,,-0.04086892481476963,-0.041935616114337666,-0.04996514190465123,-0.04675698950491004,,0.029021525845848387,0.012194578649771434,0.0019968781049845333,-0.0075487537104101665,,-0.038863900944142965,-0.042519104998267304,-0.036327334606499416,-0.04133980373800286,,0.9169773284190661,1.0,0.9169773284190661,0.8114805436044429,,-0.029602089731751574,-0.02426726548201727,-0.03314651082810258,-0.012867263998292449,,0.04933080117035698,0.06764535838699441,0.09234440675930165,0.10970934456953663,,-0.042891739290629345,-0.03207334735796667,-0.022907882853871683,-0.008496763820043126,,-0.06146187710520099,-0.04557749275686636,-0.03126769891877323,-0.0077050530574909225,,0.04246632876478589,0.02871797622917797,0.02405462431410885,0.018314186766056506,,0.10743176126859731,0.08485212503486135,0.0742838521072454,0.06476904741045855,,-0.06952674798402056,-0.045652955548263874,-0.011105864125140176,0.0413979978687054,,0.016884147517983002,0.01651604723740752,0.021896571346833028,0.024138200262053627,,-0.007455744574918014,-0.015395016889817278,-0.01963056180306801,-0.019227609601992483,,-0.10019014055869474,-0.10572459753541738,-0.10611619806766777,-0.09628179698238881,,-0.051104309822848616,-0.062373088972860806,-0.08036583370078693,-0.05953503258249129,,0.006110722929983101,-0.00016597871954110398,0.017428281145004842,0.03878722291236962,,-0.002078581210268864,-0.003020584934140295,0.011908778682568602,0.013065072810405327,,-0.08946493918496076,-0.09617791937118451,-0.10118194039316372,-0.09587410095518006,,-0.10029463167285597,-0.10510608426217571,-0.10167418403787734,-0.10168445796826213,,0.0693010428699717,0.07854532422536263,0.11318442640890518,0.1241011093893946,,0.08153195708551478,0.08845648120212662,0.08790159978366811,0.0784632311107087,,0.0012195456816642702,-0.013025189515091545,-0.016496883325499558,-0.02210044162551359,,0.1082035838591599,0.1126308562216067,0.11155343704265953,0.11014035244499937,,-0.06088263474373256,-0.0593100135617411,-0.05504137256150291,-0.04304626283617566,,0.06632102719607635,0.0798911157777246,0.10633934750499437,0.11258788313314833,,-0.15320377505889465,-0.15105532465544508,-0.14397936995341826,-0.12855703494368118,,-0.04249685757930613,-0.019770170073826494,0.0035397986691013497,0.036667059219706255,,-0.05499509027908515,-0.0586670701229313,-0.06714267998144051,-0.07032069561641967,,-0.13816031522480643,-0.14246849970404632,-0.14056330406263667,-0.14010157201076612,
