,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.9923539902704842,0.9913011541685715,0.9913281361179459,0.9910809508241919,-0.23328312460040057,-0.23364129544339335,-0.23372590302649413,-0.23374923802013187,-0.2338215283936736,0.25021566697260006,0.25020386508501624,0.25019456944581925,0.2503600871939303,0.2507740994250251,-0.019902858600740505,-0.020255140271113577,-0.02026526593384079,-0.020543073474203918,-0.02056707996290948,0.3343502692679081,0.334803464006311,0.3346495240567739,0.33493385683504306,0.33500786598305304,0.03917535523308638,0.03913938613785512,0.03920168270915563,0.0391219353060933,0.039276008500996995,0.3936962480927649,0.3938451237938673,0.39413917092627454,0.39439488053745075,0.39465567436446247
21_T3,0.9923539902704842,1.0,0.9923542958066561,0.9913015178818528,0.9913285163110217,-0.23319404043301672,-0.23327760423288244,-0.23363553309231688,-0.23371987862921556,-0.23374292681587988,0.25033434226740614,0.2502724459735231,0.2502631197361424,0.25025657053494466,0.25042507508158823,-0.019762640484860327,-0.019852652984628842,-0.0202027397402843,-0.020210460031610113,-0.020485605162995853,0.3346000831720409,0.3343797780198707,0.3348367882514235,0.33468171507996664,0.334967581232481,0.03919909939595982,0.039213276035780384,0.03917896013053676,0.03924307708670727,0.03916532930029816,0.393571079116164,0.39372440557519744,0.3938745102020015,0.39416991499280785,0.394427101471441
21_T2,0.9913011541685715,0.9923542958066561,1.0,0.9923546012820743,0.9913018815193705,-0.23315470087807944,-0.2331882727433184,-0.23327208479295192,-0.23362977175193167,-0.23371385533732303,0.2505966231147109,0.2503935789853932,0.2503292069485259,0.25032235475880005,0.2503185501475919,-0.019427654679692898,-0.019710261631569838,-0.019802458203176946,-0.02015035100876458,-0.02015566703305957,0.3350660739453527,0.334630863746003,0.33441172743463343,0.3348675529931492,0.3347138989397216,0.03929814772856207,0.039238666686658645,0.03925118951141138,0.03921852614361303,0.0392844627356524,0.39344761739414313,0.39360047280929983,0.39375255617633015,0.3939038891143719,0.3942006508565436
21_T1,0.9913281361179459,0.9913015178818528,0.9923546012820743,1.0,0.9923549066965494,-0.23330320653823383,-0.23314866162228526,-0.233182506064875,-0.23326656628035117,-0.23362401142193648,0.2510902692445421,0.25065852336982347,0.25045279608132154,0.25038594990708696,0.2503815701637695,-0.018785303644246985,-0.01937290723378304,-0.019657894573379582,-0.019752274252846827,-0.020097974072529574,0.33570608238256167,0.33509824131299526,0.3346641897791933,0.3344412237609843,0.33489831118834645,0.0395725574869383,0.03933951014949484,0.03927822599944892,0.03928909566212484,0.03925808417949605,0.39356627194051624,0.39347836220834065,0.3936298590056309,0.3937806998987258,0.3939332605339474
21_T0,0.9910809508241919,0.9913285163110217,0.9913018815193705,0.9923549066965494,1.0,-0.23349244368592167,-0.23329686336276378,-0.23314262347358913,-0.23317674039748718,-0.23326104869488828,0.25130523847048997,0.25115506478895083,0.2507204021934995,0.2505119935660653,0.2504426748587567,-0.018262810422492455,-0.018727974456040006,-0.019318172677751863,-0.01960553930629052,-0.01970210113012158,0.33614738825008245,0.3357397639493355,0.33513306700368356,0.3346949568281029,0.33447071407311985,0.03982518527127638,0.03961588174687962,0.03938086385089955,0.03931777733674837,0.03932699449002836,0.39366116095796283,0.3935984863508358,0.39350909882319146,0.3936592377081247,0.3938088367449077
22_T4,-0.23328312460040057,-0.23319404043301672,-0.23315470087807944,-0.23330320653823383,-0.23349244368592167,1.0,0.9995535314902805,0.9993904619796227,0.9993359617259792,0.9992761003045727,-0.20894995876716918,-0.20906495157678237,-0.20904385804205675,-0.20915556265635687,-0.20938106151686744,-0.013887543875458942,-0.014297925393382411,-0.014321762195379862,-0.014150353500559291,-0.01401994702465866,-0.2777733583802084,-0.27789773054058037,-0.27799158404348895,-0.2779706171613364,-0.27795229577022956,-0.3094585793518354,-0.3093801702428258,-0.3093797937343002,-0.3093444327174938,-0.30938731804784325,-0.08959973448533731,-0.08986537336428375,-0.09010841477884053,-0.09054177913588213,-0.0909083124190018
22_T3,-0.23364129544339335,-0.23327760423288244,-0.2331882727433184,-0.23314866162228526,-0.23329686336276378,0.9995535314902805,1.0,0.999553531501011,0.9993904619857179,0.9993359617152608,-0.20883319442531914,-0.20892770460516988,-0.2090417096496367,-0.20901954944212592,-0.20913006667135262,-0.01345346557517288,-0.01388575368482316,-0.014296034316846468,-0.01431977424081706,-0.014148264082896595,-0.27777311950772215,-0.27776491619731936,-0.2778873323882567,-0.27798235770834445,-0.27796094602751914,-0.3095819710000998,-0.309451195421043,-0.30937246008281294,-0.3093717260695192,-0.3093359730748648,-0.08956227669264151,-0.0896001527668766,-0.08986578862138933,-0.09010882740858345,-0.09054218222986951
22_T2,-0.23372590302649413,-0.23363553309231688,-0.23327208479295192,-0.233182506064875,-0.23314262347358913,0.9993904619796227,0.999553531501011,1.0,0.9995535315116852,0.9993904619916627,-0.20862651392145642,-0.20881000541314693,-0.20890545912033323,-0.20901847717474548,-0.20899525117403836,-0.013128575396633608,-0.013451621148293454,-0.01388396382580511,-0.014294143606034726,-0.014317786688049236,-0.27774311717591,-0.27776432008522933,-0.277754964319188,-0.2778785149724681,-0.27797313326823453,-0.3096905939372161,-0.3095742725881622,-0.3094438127623663,-0.3093647513087848,-0.30936365992079395,-0.08959977252929385,-0.08956272276008978,-0.08960057102972656,-0.08986620386297602,-0.09010924002651992
22_T1,-0.23374923802013187,-0.23371987862921556,-0.23362977175193167,-0.23326656628035117,-0.23317674039748718,0.9993359617259792,0.9993904619857179,0.9995535315116852,1.0,0.9995535315223218,-0.20849659330312567,-0.20860232372710513,-0.20878682583544808,-0.20888322230726045,-0.2089952541459627,-0.013154849227914529,-0.013126670253834065,-0.013449777077623185,-0.013882174298298269,-0.014292253260831804,-0.27781764740045617,-0.2777339265436942,-0.2777539465238522,-0.2777465255173213,-0.27786969928946,-0.30990845283349966,-0.3096825548467455,-0.3095665755604071,-0.3094364313755983,-0.30935704392039065,-0.08992144059762754,-0.08960024914747218,-0.08956316880506392,-0.08960098927387401,-0.08986661908904921
22_T0,-0.2338215283936736,-0.23374292681587988,-0.23371385533732303,-0.23362401142193648,-0.23326104869488828,0.9992761003045727,0.9993359617152608,0.9993904619916627,0.9995535315223218,1.0,-0.20843119088527554,-0.20847129417850543,-0.20857814382035023,-0.20876365568615188,-0.20886099416048384,-0.012975760203378867,-0.01315286345758749,-0.013124765495505647,-0.013447933363054478,-0.013880385102212352,-0.27775378468110656,-0.2778080230929294,-0.2777230914815704,-0.2777451507790333,-0.27773808830485813,-0.3100320781584214,-0.3099000368674049,-0.30967451726748435,-0.3095588799163798,-0.30942905126035364,-0.09011572732402243,-0.08992194018713158,-0.0896007257388357,-0.08956361482756062,-0.08960140749929528
23_T4,0.25021566697260006,0.25033434226740614,0.2505966231147109,0.2510902692445421,0.25130523847048997,-0.20894995876716918,-0.20883319442531914,-0.20862651392145642,-0.20849659330312567,-0.20843119088527554,1.0,0.9989076520583142,0.9987804879645357,0.9987070508890037,0.9987122811734502,-0.110686042319348,-0.11081070559507251,-0.110903397955441,-0.11099170060019159,-0.11118090717944602,0.07953907222812119,0.07963665430464083,0.07959069939707074,0.07941438635303869,0.07921606545794652,-0.03895982751689152,-0.03896660184073989,-0.03896466502826984,-0.038931954030309114,-0.0389216572840431,-0.004974117846774004,-0.0045682989189766085,-0.004123221041917183,-0.0039044327874172753,-0.0037668384059656988
23_T3,0.25020386508501624,0.2502724459735231,0.2503935789853932,0.25065852336982347,0.25115506478895083,-0.20906495157678237,-0.20892770460516988,-0.20881000541314693,-0.20860232372710513,-0.20847129417850543,0.9989076520583142,1.0,0.9989078691501144,0.9987807412507127,0.9987073321254311,-0.11052112671623018,-0.11056225409235243,-0.11068157229653583,-0.11076845072035485,-0.11085035333392368,0.07950440291297178,0.0796289047013889,0.07973954913784623,0.07968860285189718,0.0795169205263337,-0.0389148649557135,-0.038867278996217856,-0.038870050541422334,-0.03886376091323915,-0.03882628478276057,-0.004980583962016439,-0.004863811187543462,-0.004453235168342938,-0.004002973634473048,-0.0037785045271678578
23_T2,0.25019456944581925,0.2502631197361424,0.2503292069485259,0.25045279608132154,0.2507204021934995,-0.20904385804205675,-0.2090417096496367,-0.20890545912033323,-0.20878682583544808,-0.20857814382035023,0.9987804879645357,0.9989078691501144,1.0,0.998908086129792,0.9987809944000673,-0.11059647999035288,-0.11039202395039228,-0.11043851185842085,-0.11055248905316331,-0.11063355815479778,0.07964153009221427,0.0795981173614683,0.07972751608380786,0.07983321158029902,0.07978646868806666,-0.038822887655858535,-0.03881833127525864,-0.03877476266072063,-0.038773534274309455,-0.03876289506380709,-0.004874776885462735,-0.0048655164395120295,-0.004753551321910994,-0.00433822234512313,-0.0038827818572869433
23_T1,0.2503600871939303,0.25025657053494466,0.25032235475880005,0.25038594990708696,0.2505119935660653,-0.20915556265635687,-0.20901954944212592,-0.20901847717474548,-0.20888322230726045,-0.20876365568615188,0.9987070508890037,0.9987807412507127,0.998908086129792,1.0,0.9989083029974027,-0.11060139695372066,-0.1104615243001518,-0.11026297122485548,-0.11031481559040396,-0.11042345583410319,0.0797823459928282,0.07973949076471959,0.07970098788947305,0.07981728320978411,0.07992683959497741,-0.03874943526168597,-0.03872200599673267,-0.03872183261693264,-0.03868227849206937,-0.038677053018576435,-0.004778129825339011,-0.0047545029072720135,-0.004750499839663165,-0.004643338217901605,-0.004223260413021177
