,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.9898835467946423,0.9852467841782856,0.9815546103572668,0.978290512142491,-0.17158340383696924,-0.1719499296625084,-0.1711554470138289,-0.17005874257972112,-0.17008595124121098,0.22207332955812628,0.223140576352869,0.2238914473120919,0.22471609888914873,0.22530766116154025,0.011930236680948482,0.011777772964177279,0.010959246878386335,0.009673054779393174,0.008850160855503294,0.27034496159097166,0.2701741515849444,0.27024288201543584,0.2703504830311925,0.2711817828730604,-0.006349459393693895,-0.008089890793493886,-0.011531775794659917,-0.01581687559354321,-0.02056706084979843,0.402277533605864,0.40036677745916,0.3986543330472297,0.3965168337187201,0.39575202843809065
21_T3,0.9898835467946423,1.0,0.9898841534058765,0.985247730255581,0.9815558824045761,-0.1717784457501402,-0.17156954971572377,-0.17193509366990553,-0.17113952632800752,-0.17004154871946964,0.22234562997290658,0.2221584224597508,0.2232309206889106,0.22398786991663805,0.22481962608448233,0.012086478902358578,0.012005077465840624,0.011857616205695289,0.01104490138653288,0.009765467351721213,0.27057353395700645,0.270335378655814,0.2701639075464238,0.2702318715326724,0.2703181761263384,-0.0032120236748896407,-0.0062632785555582935,-0.007998757992473004,-0.011434886799358631,-0.015713358505592606,0.40322130302064757,0.40232844674562446,0.40042109443252094,0.3987125644967089,0.396579697181598
21_T2,0.9852467841782856,0.9898841534058765,1.0,0.9898847598336163,0.9852486760263255,-0.17161429703008946,-0.1717637598959589,-0.1715556988961743,-0.17192026144630126,-0.1711236099723298,0.22231143905740858,0.22243627554299114,0.22224347659916502,0.2233212212158845,0.2240842425181211,0.012631205686162116,0.012166116651692031,0.012079893584032426,0.011937431362084128,0.011130523589350932,0.2708668987205949,0.2705633393029903,0.2703257981160752,0.270153666236271,0.2702019466755237,0.0009523583343418664,-0.0031197754732769692,-0.006177128539282479,-0.007907659718504274,-0.011338036841494129,0.404062825841961,0.40327532006431027,0.4023793387803936,0.4004753874169056,0.3987707684138754
21_T1,0.9815546103572668,0.985247730255581,0.9898847598336163,1.0,0.9898853660778,-0.17119358424689843,-0.17159868376135504,-0.1717490777744091,-0.17154185137714445,-0.171905432990221,0.22112014881881684,0.22240850940845508,0.22252687706685165,0.22232849200527743,0.2234114779685443,0.013914031483466933,0.012716287569905739,0.012245726431764355,0.012154685047829466,0.012017218448306848,0.27066452363807153,0.27085600813378735,0.2705531473665223,0.2703162199708695,0.27012578023818273,0.0051371750009067815,0.0010517517703904646,-0.003027562653773886,-0.0060910093279913985,-0.007816595951573982,0.40498128641198505,0.40412049402644495,0.40332931327183247,0.40243020972354515,0.4005296564285523
21_T0,0.978290512142491,0.9815558824045761,0.9852486760263255,0.9898853660778,1.0,-0.1707748461883908,-0.17117694635729472,-0.17158307474405932,-0.17173439938400845,-0.17152800715740077,0.21980632420373877,0.2212248401349714,0.22250552921555297,0.22261743457946762,0.22241346870689718,0.015494707215065597,0.014005258506071391,0.01280133747484807,0.012325308257444979,0.012229451869536775,0.2700771916627063,0.2706528552783625,0.2708451206572681,0.27054295814645163,0.27029010357207933,0.010219395296857564,0.0052450221397513,0.001151104045231371,-0.002935385195574788,-0.006004920904808117,0.4063082395583845,0.4050431720451043,0.40417813497864025,0.40338328265931,0.40248105958850494
22_T4,-0.17158340383696924,-0.1717784457501402,-0.17161429703008946,-0.17119358424689843,-0.1707748461883908,1.0,0.9971120426467149,0.9927208264044183,0.9882366872714249,0.983603479578035,-0.263958102848237,-0.26316856982478676,-0.26250802528523814,-0.2612376987770927,-0.2594809388430283,-0.02110693277903352,-0.021210270036409386,-0.020856131540831012,-0.020478376768424546,-0.019838556163455208,-0.3730041667080892,-0.37192839593203386,-0.37138655655577607,-0.3709422769854388,-0.3701711312961459,-0.2384183612752878,-0.2351643697397556,-0.2307538366634199,-0.22523768122024906,-0.21856215559338668,-0.0653914232722971,-0.06579223658498315,-0.0661738768144985,-0.06741032819333334,-0.06863533575549205
22_T3,-0.1719499296625084,-0.17156954971572377,-0.1717637598959589,-0.17159868376135504,-0.17117694635729472,0.9971120426467149,1.0,0.9971120467915348,0.9927208372069645,0.9882367049328615,-0.2637351809354213,-0.2639055973611362,-0.263112968679182,-0.26244889931042475,-0.2611746282541038,-0.020304246354518184,-0.021093889524374087,-0.02119643018067262,-0.020841425618300317,-0.02046272519790787,-0.3739096579095603,-0.3730042010824484,-0.37192844258989244,-0.3713866170127557,-0.3709440531249612,-0.24053007168400528,-0.23838917404142554,-0.23513401400856845,-0.2307222852174084,-0.22520493638777395,-0.06439378722109335,-0.0653763825262372,-0.06577625836471487,-0.06615684496303476,-0.06739203181199191
22_T2,-0.1711554470138289,-0.17193509366990553,-0.1715556988961743,-0.1717490777744091,-0.17158307474405932,0.9927208264044183,0.9971120467915348,1.0,0.9971120509356274,0.9927208480072628,-0.2628902183720458,-0.2636790084610035,-0.2638531184271044,-0.2630573974784484,-0.262389807403172,-0.01946210401731236,-0.020290304520869388,-0.021080849907087036,-0.021182594447287605,-0.020826724394726614,-0.3739825335040652,-0.3739096896763345,-0.3730042354510472,-0.3719284892393694,-0.3713882951885331,-0.24289363868271138,-0.24049830302676398,-0.23835999662599697,-0.23510366906618774,-0.23069074565860032,-0.06367625621159186,-0.06437779236031498,-0.06536134775973987,-0.06576028691394468,-0.06613982084050317
22_T1,-0.17005874257972112,-0.17113952632800752,-0.17192026144630126,-0.17154185137714445,-0.17173439938400845,0.9882366872714249,0.9927208372069645,0.9971120509356274,1.0,0.9971120550789497,-0.26218429614145805,-0.262829960943738,-0.26362286629583415,-0.26380066602403124,-0.26300185619602917,-0.019128362699786683,-0.019447145806780718,-0.0202763668285377,-0.021067813925547917,-0.021168762834295217,-0.37340714218387305,-0.3739825614267525,-0.37390972143747725,-0.37300426981389595,-0.3719300746015658,-0.2452879750233482,-0.24285873084223936,-0.24046654586337976,-0.23833082902374642,-0.23507333490644064,-0.06281075950260322,-0.06365911076430783,-0.06436180425622078,-0.06534631896899555,-0.0657443222280886
22_T0,-0.17008595124121098,-0.17004154871946964,-0.1711236099723298,-0.171905432990221,-0.17152800715740077,0.983603479578035,0.9882367049328615,0.9927208480072628,0.9971120550789497,1.0,-0.2614204686041364,-0.2621192543799459,-0.262769738350004,-0.2635667544129477,-0.2637482401297916,-0.018477015539952422,-0.019112184853428266,-0.01943219234875317,-0.020262433275557018,-0.021054781578136266,-0.3721933800175221,-0.3734071649076478,-0.3739825893441619,-0.3739097531929413,-0.37300576816675274,-0.24867773615265543,-0.24524926197088842,-0.2428238366900056,-0.24043480018724042,-0.23830167122938295,-0.062030664890805776,-0.0627922487391662,-0.06364197305686144,-0.06434582290424674,-0.06533129615022154
