,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.9912188745696016,0.9893187414674249,0.9879894266849665,0.9865170655856036,-0.23002612182906929,-0.22884726562778027,-0.22783190321203228,-0.22699331909990464,-0.2261957675209568,0.23722359135880045,0.23654702114396514,0.23538058217742994,0.2346731442130272,0.23378934489228756,-0.020891888395164846,-0.02144819918281727,-0.021105799848303946,-0.021145989898284576,-0.019619328460972158,0.34260700894000196,0.34184118008056547,0.34109500754129507,0.3408615501335078,0.3407770527993701,0.03882305646199567,0.039227560775506154,0.03878228986637028,0.03896184976227414,0.0392247712204329,0.39524794949859626,0.3962120149402559,0.3968564810125939,0.3981213548778154,0.3992149463101129
21_T3,0.9912188745696016,1.0,0.9912182645194323,0.9893190858369024,0.9879887971458589,-0.23043621863506983,-0.2299695655157748,-0.2287869732839966,-0.2277673620939087,-0.22692379855916797,0.23713563996378492,0.2370980044536817,0.23641304526548995,0.23523719431030232,0.2345187341549094,-0.02089049855130087,-0.020941972619887506,-0.021501652908631083,-0.021163115612157033,-0.021207781052920812,0.3432764899433905,0.3426118931722887,0.34184644225575384,0.3411007037911,0.34086774664483266,0.039199417403058816,0.038753994624556136,0.03915381272312021,0.03870331290404923,0.03887666213048002,0.3941632545580667,0.3951709808440283,0.39612950620727166,0.3967677336312407,0.3980253241491282
21_T2,0.9893187414674249,0.9912182645194323,1.0,0.9912176672837282,0.9893192886255132,-0.23045887240742383,-0.23038855708915862,-0.2299248261221834,-0.22873929007146981,-0.22771633046070205,0.23727725893350352,0.23702534120479976,0.23699453261254938,0.23630268753819536,0.23511912488872172,-0.021502469711029985,-0.020931249607251082,-0.02098023079649263,-0.021542473887874006,-0.02120688226475506,0.3423253696595889,0.34328122681570666,0.3426163530239618,0.3418512366812101,0.3411058814969309,0.03918082118246888,0.039142277764198555,0.038700415394229394,0.03909659943141978,0.03864205949838983,0.39292404417428983,0.39409695922552657,0.39510861438548217,0.3960626389872546,0.3966958005204569
21_T1,0.9879894266849665,0.9893190858369024,0.9912176672837282,1.0,0.9912170572177826,-0.23034170337867937,-0.23039444170982862,-0.23032834134560268,-0.22986829877401113,-0.2286790306656848,0.23790982410717265,0.23713404577872768,0.23689160969181156,0.2368690677610124,0.23616885062664425,-0.021570991309151397,-0.02155951189371985,-0.020984566351077597,-0.02103028778038805,-0.021595896585557255,0.34187084395807654,0.34233091423219086,0.3432864073906605,0.3426212353992705,0.34185649672220325,0.03990819806640009,0.03910202972880672,0.039068686922436494,0.038631399272181094,0.03902290346851602,0.39196102053407567,0.3928367569774131,0.39401518648994455,0.3950316953519865,0.3959801870990947
21_T0,0.9865170655856036,0.9879887971458589,0.9893192886255132,0.9912170572177826,1.0,-0.23014711138085023,-0.23028686583672947,-0.2303434765990561,-0.23028070853158364,-0.22982358468160222,0.23843634965510627,0.2377826664231916,0.23701605900424597,0.23678143658762668,0.2367657064551326,-0.022539459379990235,-0.021617882932941618,-0.021603074853634375,-0.02102529092643887,-0.021068522636287047,0.3415169083163621,0.341876289654502,0.34233597997971377,0.3432911422748568,0.34262569349521954,0.0397606366466467,0.03984230726190435,0.03904090182284456,0.039011592397631044,0.03857785970899572,0.39081596883427183,0.3918851406683699,0.39276606259438224,0.39394894084051957,0.3949693727561151
22_T4,-0.23002612182906929,-0.23043621863506983,-0.23045887240742383,-0.23034170337867937,-0.23014711138085023,1.0,0.9986879864375854,0.997174494755389,0.9957961135589208,0.9946542948510027,-0.21226311796685635,-0.21134468717476565,-0.210316065774296,-0.20923248583802712,-0.20853881387988488,-0.012702121460541824,-0.01328297632215316,-0.013883010574291924,-0.014354494238582663,-0.015145716319513568,-0.2732021672049464,-0.2734717287419496,-0.2735389766083433,-0.2729599337735795,-0.27222737688600435,-0.3113154417249735,-0.3117756045649025,-0.31218581066223594,-0.3123201854942576,-0.31237176190584487,-0.07998854621053199,-0.07923175837535765,-0.07803621034514903,-0.07672845606434617,-0.07578768011542347
22_T3,-0.22884726562778027,-0.2299695655157748,-0.23038855708915862,-0.23039444170982862,-0.23028686583672947,0.9986879864375854,1.0,0.9986880868050946,0.9971747260705207,0.9957964838432982,-0.21214616248343515,-0.21236763267468992,-0.21145625215653668,-0.21043570019706967,-0.20936143494125278,-0.011801786500213896,-0.012782954599310977,-0.013369142198603171,-0.013975227364116126,-0.014453675408200382,-0.2721453147685239,-0.27317528987832407,-0.27344301432043155,-0.2735081609084496,-0.27292669880402504,-0.3110883468997002,-0.3113851127655749,-0.3118497923475668,-0.3122651669486423,-0.3124055670827352,-0.07984215737112593,-0.08006653168366246,-0.07931520701761045,-0.07812589643810391,-0.07682528503371312
22_T2,-0.22783190321203228,-0.2287869732839966,-0.2299248261221834,-0.23032834134560268,-0.2303434765990561,0.997174494755389,0.9986880868050946,1.0,0.9986881871388947,0.9971749573025976,-0.2121621213906102,-0.21225766635298177,-0.21247209502378817,-0.21156775750015183,-0.21055526608922423,-0.009878429589736167,-0.011888033259299085,-0.01286376056438081,-0.013455277175680989,-0.014067408730138828,-0.2709281728241007,-0.2721167106996924,-0.27314841949776275,-0.27341430780816683,-0.2734773542961614,-0.31065161084712345,-0.3111626893640487,-0.3114547567915872,-0.31192394945731755,-0.31234448809613286,-0.07947330779040208,-0.07992529875465847,-0.08014448634752978,-0.07939862046849079,-0.07821554198649541
22_T1,-0.22699331909990464,-0.2277673620939087,-0.22873929007146981,-0.22986829877401113,-0.23028070853158364,0.9957961135589208,0.9971747260705207,0.9986881871388947,1.0,0.9986882874391997,-0.21249633095622525,-0.21228154522606157,-0.21236911065302294,-0.2125765050567924,-0.211679203257483,-0.008161826676943745,-0.009970993931702733,-0.011974249104852166,-0.012944539369478683,-0.013541381270037359,-0.27010324955298637,-0.2708976220330146,-0.27208811451612563,-0.27312155606045185,-0.27338560920176264,-0.3105577051567731,-0.3107313008076814,-0.3112370010849722,-0.31152437381900616,-0.31199807591354595,-0.07874798935503426,-0.07956233215052042,-0.08000840511035077,-0.08022241022040566,-0.07948199875028371
22_T0,-0.2261957675209568,-0.22692379855916797,-0.22771633046070205,-0.2286790306656848,-0.22982358468160222,0.9946542948510027,0.9957964838432982,0.9971749573025976,0.9986882874391997,1.0,-0.21312405781998245,-0.212624804808426,-0.21240090073941167,-0.21248049543534442,-0.21268086281630996,-0.007397353739542491,-0.0082616283152411,-0.01006352273280086,-0.012060434053522662,-0.013025291028321267,-0.26973755003908645,-0.27007043403480396,-0.27086708026442363,-0.272059526214478,-0.2730946995636362,-0.3104395471353299,-0.31064350002562124,-0.31081095546762777,-0.31131128208199255,-0.3115939638639021,-0.07811604569929875,-0.07884379678230137,-0.07965131634140629,-0.08009147646033003,-0.08030030332053517
