,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9956845956228173,0.9897003543483684,0.9838950001604218,0.9781289282755642,0.09339600466757954,0.09496115691246845,0.09638782524146357,0.09806717666242101,0.10056403824724594,-0.21458574351929632,-0.21504709086498003,-0.21388746502776354,-0.2121298888674814,-0.20961963834464317,-0.10034674468637857,-0.09847286121549327,-0.09706403000790095,-0.09694240658811622,-0.09513094497962937,-0.21196168527644965,-0.21352207785638405,-0.2150556822311844,-0.21565310616012098,-0.21615727434187823,0.01975730839430447,0.022247521836992492,0.026011336708721352,0.028748032781807636,0.03186176801629527,-0.10911537767210605,-0.10900279147268642,-0.10899499507187974,-0.11027970683544203,-0.11310943517223486,-0.006154484232793871,-0.0034985719689990327,-0.0011272091637622044,0.0018203569910394725,0.003677364315649201,-0.01898658035900801,-0.02214441699661956,-0.02386509760047224,-0.02582021477227495,-0.026499417591768222,-0.16931556343257256,-0.16810081680461164,-0.1664006881233006,-0.16423689425126506,-0.1624118456542291,-0.003961554988383211,-0.005438909438418963,-0.006288798169473338,-0.006481861883039997,-0.006693830381789819,-0.1175802126902504,-0.11777756899121264,-0.11773344399235668,-0.1168393791768625,-0.11586546366262597,0.09289364874531834,0.09144157843699187,0.08830483222921243,0.08409344257097448,0.08052611870722126,-0.06044088674011058,-0.05990789847260179,-0.0588927042404184,-0.0571758195236942,-0.055791747824425676,-0.03130787686569218,-0.030450838160941594,-0.02954716916589805,-0.028096994397867895,-0.026086198542090655,-0.1389714580951672,-0.13849786385346935,-0.13926597361124948,-0.14101575161506313,-0.1438341375030892
2_T3,0.9956845956228173,1.0,0.9956855543533762,0.9897029985796599,0.9838999280449157,0.09258074643230052,0.09325948187842746,0.09480632602418576,0.0962082044654191,0.09785265689712436,-0.21252394684614923,-0.21486014199222844,-0.2153613076751634,-0.21425523910382377,-0.21257245246860165,-0.1010862369213371,-0.10016487066050482,-0.09826690483047926,-0.09682547177048453,-0.09665742141333081,-0.20904452908053117,-0.21186210299453703,-0.21340562115944978,-0.21491936269624207,-0.2155288783173579,0.018094656969758732,0.019625647171841416,0.022097740726408004,0.02583715035797179,0.028538773415800446,-0.10586279418900266,-0.1087381118057716,-0.10857528397709398,-0.10845019757991015,-0.10953802230785442,-0.005837248781599694,-0.006359019923339029,-0.003733458569568445,-0.0014025754995408172,0.0014880011176401041,-0.01779318335704703,-0.018981225270304578,-0.022147406912309004,-0.023938169322115028,-0.02597276109699991,-0.16950057308142663,-0.16932309300574258,-0.16810906191303318,-0.1664100666767323,-0.1642484235959025,-0.0038728517503330514,-0.004118344063101031,-0.005591362013827823,-0.006443161654216203,-0.00667988092338037,-0.1190436304739927,-0.11772035108439438,-0.11793698036908569,-0.1179188034125894,-0.11706151773289464,0.09405798147784174,0.0924754057721557,0.09096790103199526,0.08775718080690431,0.08344252078128951,-0.06009975422568104,-0.060389817135541236,-0.05985193016224285,-0.058830537336005594,-0.057104995772592586,-0.032239319077596425,-0.03126698922191971,-0.03040536171942599,-0.029495081111397908,-0.02803559202978742,-0.13658902081154617,-0.13892187734527717,-0.13844331613683916,-0.13920428756982733,-0.1409440273294949
2_T2,0.9897003543483684,0.9956855543533762,1.0,0.9956865122834747,0.9897056402486117,0.09178680194522976,0.0924242809672843,0.09312304360175656,0.09465160413265265,0.09602873060850295,-0.20840472745162142,-0.2128373431780516,-0.21513421515270023,-0.21567509454966421,-0.21462242145112148,-0.1014286556801874,-0.10087799937161485,-0.09998311988625855,-0.0980611072725065,-0.0965871274079994,-0.20693330368870227,-0.2089313423412272,-0.21176005160315625,-0.21328924184307355,-0.21481610876249704,0.01740075817151831,0.017944489120175666,0.01949406807004159,0.02194806592166291,0.025663107663054886,-0.10114450590841205,-0.10543236752078845,-0.10836126833972974,-0.10810601839626681,-0.1078313553518143,-0.005836387251796313,-0.0060695191941090715,-0.006563401417929128,-0.003968142492254662,-0.0016776641524191651,-0.016058985382554448,-0.0177868107724635,-0.018983816630232686,-0.02221037952895383,-0.02406649716705923,-0.17112616734849975,-0.16950932506356464,-0.16933062008296193,-0.16811730394391985,-0.1664194411569619,-0.004550040020751458,-0.004053915041081576,-0.004254452288688207,-0.005726241739064743,-0.006610870148113879,-0.11924086029332637,-0.11920348366590601,-0.11786039604150311,-0.11809627065387904,-0.11810399897942316,0.09408283618935492,0.09357757502831948,0.09205769409134473,0.09049490884271655,0.08721045150296061,-0.0593950802983308,-0.0600396619877489,-0.06033877610190719,-0.059795997429524114,-0.05876841629088367,-0.033189473608117755,-0.03219203210160289,-0.031226129078454668,-0.03035992003699808,-0.029443039256278374,-0.1338698891944869,-0.13653121239560598,-0.13887233611104755,-0.13838881788288954,-0.13914266650928442
2_T1,0.9838950001604218,0.9897029985796599,0.9956865122834747,1.0,0.9956874694140028,0.09076301241921898,0.09160341540557138,0.09226792635795228,0.09298668975766353,0.09449699112074172,-0.20635699932486026,-0.2087719687923188,-0.21315031748983926,-0.21540796362894216,-0.2159884524514793,-0.10174882080170847,-0.10118490952522714,-0.1006699232073707,-0.09980149223793378,-0.09785546835729378,-0.20605935411650322,-0.20680158231174356,-0.20881533823567108,-0.2116580598007915,-0.2132013178591216,0.01623319375410881,0.01722541711171468,0.01779442835771543,0.01936257101084901,0.02179849730785074,-0.09625787424186394,-0.10064293982471134,-0.10500249170564141,-0.10794759161999759,-0.10757292052034421,-0.00558070978328124,-0.0061060181050198135,-0.006301590280971805,-0.006767628890916932,-0.004202623999413108,-0.014794039608957189,-0.016051729334597725,-0.01778955722908688,-0.019039192349211836,-0.02232102113411641,-0.17240724829778514,-0.1711363319748055,-0.16951807370394417,-0.16933814466517774,-0.16812554289855383,-0.0038310563868995165,-0.004763870263393068,-0.004211252316221393,-0.0043750416346819854,-0.005872665727083272,-0.11865217972508262,-0.11942763186383257,-0.1193632150331602,-0.11800034765547347,-0.11825543998417837,0.09461471034552806,0.09352027461538988,0.09309786800876076,0.09164051260682103,0.0900226002582901,-0.057862887063654785,-0.05932230987009527,-0.059979608235199,-0.06028776361391177,-0.059740100238675826,-0.03397769982768655,-0.03313336284403639,-0.032144781579621536,-0.03118529640582449,-0.030314513071369228,-0.13221480460077625,-0.13380087988912903,-0.1364734566965767,-0.13882283434302684,-0.1383343690212665
2_T0,0.9781289282755642,0.9838999280449157,0.9897056402486117,0.9956874694140028,1.0,0.09117997430175971,0.09054181369590807,0.09142018086839061,0.09211168248435134,0.09285042026636126,-0.20471685434514889,-0.20679740159597573,-0.2091386364240418,-0.2134628707048248,-0.21568138804746825,-0.10229488012765872,-0.10145544507900502,-0.1009413841518859,-0.10046200824035385,-0.0996199875899932,-0.20410520044477118,-0.2059018395951358,-0.20666657368405783,-0.20869941158788097,-0.21158111982461267,0.015307840138942019,0.016022722989610827,0.017050222179765172,0.017644474565978233,0.019231155916310548,-0.09318891238800787,-0.09565706722582458,-0.1001421231049241,-0.10453075617472851,-0.10747762322604339,-0.0070786172757096,-0.005902282924707506,-0.006375379831513552,-0.006533462298702024,-0.006971702516395932,-0.012245850359870886,-0.014785640642874359,-0.01605515058102514,-0.017852881422646953,-0.019136556865463235,-0.17374225477720687,-0.17241940021846996,-0.1711464921373159,-0.16952681900405517,-0.16934566675334434,-0.0020219590360660354,-0.004091188681567635,-0.004949888160700079,-0.004350785201136406,-0.0045058421495488225,-0.1183216797145008,-0.11887669081551548,-0.11961423715305224,-0.11952282471571536,-0.11814020602009,0.09611393997798315,0.09393693892343967,0.09295866943406361,0.09261885876527737,0.09122386022573714,-0.056542972175706314,-0.05777176735612304,-0.05924959400299124,-0.05991959292904026,-0.060236779646299234,-0.03525340645376904,-0.03390916148912771,-0.03307730276131718,-0.032097567466861515,-0.031144491174607547,-0.1308007828064705,-0.1321296603266135,-0.13373194418924172,-0.13641575363894204,-0.1387733719918583
3_T4,0.09339600466757954,0.09258074643230052,0.09178680194522976,0.09076301241921898,0.09117997430175971,1.0,0.9902499076714122,0.9793646567822019,0.9706293951552863,0.9624718631439301,-0.1043503010605399,-0.10446129343111504,-0.10393500518815796,-0.10490222838269757,-0.10727270566360883,-0.18899532376808614,-0.1873809032344721,-0.1852210946397137,-0.18455648702192895,-0.18344463967205604,-0.061222634506876025,-0.0637596896368973,-0.06591059619993064,-0.06822302624933402,-0.06876334787946925,0.05457778305934364,0.05369405590757436,0.053560137062606414,0.05576130975304975,0.05638805128271812,-0.19769636711125743,-0.19921961532464819,-0.2026911758656463,-0.2092695560721025,-0.21511621155056676,0.0979184204652564,0.0964148604699576,0.0969099442470968,0.09783359046014177,0.09704718098028751,-0.1853400168391289,-0.18322355609666008,-0.18156424949246858,-0.1809466294854204,-0.1781601654221543,-0.0974793514849005,-0.09795360945330614,-0.0979692736421866,-0.09709417382718613,-0.09626348433494976,0.044661035764683533,0.04657733229772616,0.04855176858072026,0.051773160898932385,0.05554465954279115,-0.035026020544142826,-0.03556497780183689,-0.034929290910980904,-0.03237296442143299,-0.03096172776374348,0.045321612406348716,0.04639858731878161,0.04946203502567378,0.05569796985997873,0.06209371012570577,-0.1471976368334733,-0.14573971183781373,-0.1442701958337209,-0.14389062450531204,-0.1430802379175915,-0.06774734324576906,-0.06836866388380924,-0.06630888653260937,-0.06419498832775394,-0.06326899457440498,-0.1031572832413792,-0.10412403171377851,-0.10498049881433011,-0.1060647930491121,-0.10656379984216906
3_T3,0.09496115691246845,0.09325948187842746,0.0924242809672843,0.09160341540557138,0.09054181369590807,0.9902499076714122,1.0,0.9902507721721762,0.9793667915881504,0.9706330393297887,-0.1021701203620293,-0.10407735679916601,-0.10414411107588549,-0.10356045884693317,-0.10444792689924659,-0.18780023427168224,-0.1890785932875456,-0.18747639126133953,-0.18533296297359733,-0.18469115029106908,-0.0591960556371205,-0.06126687994421185,-0.06381206113785752,-0.0659722588925111,-0.06827476549922754,0.05664936813511281,0.05465432487042046,0.053781727303314306,0.05366243132292355,0.05588436759039159,-0.19520606129175141,-0.19784289567802676,-0.1993867050231713,-0.20289609146647494,-0.20952840885597607,0.09996787972752752,0.09803337086995205,0.09654783853230754,0.097066414991327,0.09802282436275794,-0.1844574747242356,-0.18533499915351986,-0.1832119235336974,-0.1815039649966259,-0.1808267238585959,-0.0978970411672619,-0.09746001561044935,-0.09793181092311659,-0.0979441515426827,-0.09706409691434073,0.04240627997809933,0.0447553867990574,0.046669941778581914,0.04864614375255423,0.051894605750241414,-0.032239178026196164,-0.034922336340933544,-0.0354459673432194,-0.034790045919747166,-0.032205634089289725,0.04227164213438041,0.045539666593372434,0.04664752620474083,0.04975122049968195,0.05604156819115202,-0.14838029035022804,-0.1472193170870623,-0.1457634666998079,-0.1442964807334843,-0.14392034760404798,-0.06818174156789725,-0.06776708810538501,-0.06839071631799767,-0.06633446428809783,-0.06422557577968166,-0.10261139857486878,-0.10317229569785387,-0.10414012551496171,-0.10499820563021273,-0.10608460384417974
3_T2,0.09638782524146357,0.09480632602418576,0.09312304360175656,0.09226792635795228,0.09142018086839061,0.9793646567822019,0.9902507721721762,1.0,0.9902516361817252,0.9793689249790395,-0.0988394826459172,-0.10186242311257562,-0.10380472687283439,-0.10382735358844412,-0.10318650587252935,-0.18781153482486296,-0.18789523534940192,-0.18916181650827027,-0.18757181860281333,-0.18544474833885188,-0.05713810068423198,-0.059246355445242226,-0.06131251625609251,-0.06386440567702241,-0.06601501363582293,0.05630383270482459,0.05673625885992915,0.054730828094178584,0.05386934817311609,0.053764656817551895,-0.191881980578888,-0.19537387895669195,-0.19798929114208497,-0.1995634154374654,-0.20311504048516146,0.10054337360666564,0.10009752706760132,0.09814824876789707,0.09668072013808642,0.09722275258012891,-0.18438176767753825,-0.1844520461730316,-0.18532498961966054,-0.18316038995437411,-0.18140394449680464,-0.0981858445933044,-0.09787486862879019,-0.097440688063466,-0.09791002313053035,-0.09791904388701735,0.041566188491182994,0.04251501546089165,0.04483740956557644,0.04675192450062582,0.048748670679134215,-0.031570105702294085,-0.0321215239503109,-0.034818709042946934,-0.03532703163140042,-0.034650903087257025,0.042404643900529206,0.042522034489638684,0.0457574776538812,0.04689614844036272,0.05003997747843037,-0.14826607998433236,-0.14840592544864298,-0.14724098818516412,-0.1457872101241207,-0.14432275091374946,-0.06817733324959131,-0.06820439527024012,-0.06778682296215331,-0.06841275599500034,-0.06636002478275231,-0.10231768658558014,-0.10262936050640147,-0.10318729928712368,-0.10415620849294381,-0.10501589860780595
3_T1,0.09806717666242101,0.0962082044654191,0.09465160413265265,0.09298668975766353,0.09211168248435134,0.9706293951552863,0.9793667915881504,0.9902516361817252,1.0,0.990252499700458,-0.0960001253816123,-0.09848587585777414,-0.10155512651306998,-0.10353241066145978,-0.1035110199912377,-0.1890411282688933,-0.187922126509846,-0.18799017612791474,-0.18924499346908502,-0.18766718531707716,-0.05537554402739033,-0.05719651670212909,-0.059298242278092515,-0.061358132038295106,-0.06390053667724921,0.05684341019692738,0.056404883437950915,0.0568230996001464,0.05480729275978989,0.05395691856064314,-0.1863555466458347,-0.19207889746923723,-0.1955415222992342,-0.19814415270310354,-0.19975248066712548,0.1006360249547063,0.10069307211713187,0.10022708154099233,0.09826305422928956,0.09681350539477954,-0.1850544678997824,-0.18437546381347497,-0.18444091697799608,-0.18528017848677006,-0.18307481395478842,-0.09821379922357934,-0.09815985241927097,-0.097852706991605,-0.09742136883849396,-0.09788824606749681,0.03790001079673425,0.041694141759145806,0.042609638853582314,0.044910121781056744,0.04684091402622794,-0.03139605750345256,-0.031433371283855205,-0.032003943545012965,-0.034715138603146935,-0.03520817059567688,0.04288307008784154,0.04269634145537951,0.04277210673264263,0.04597504606070404,0.04714445472779975,-0.14791794267693456,-0.1482973886071635,-0.1484315481558498,-0.14726265013363796,-0.14581094211911533,-0.0700398759306131,-0.0682040388861364,-0.0682270358659956,-0.0678065478237932,-0.06843478292605958,-0.1001226665800961,-0.10233965277344216,-0.10264731029185639,-0.10320229401716642,-0.10417228065882651
3_T0,0.10056403824724594,0.09785265689712436,0.09602873060850295,0.09449699112074172,0.09285042026636126,0.9624718631439301,0.9706330393297887,0.9793689249790395,0.990252499700458,1.0,-0.0925883418545958,-0.0955831165755301,-0.09813279977525051,-0.10124822967120609,-0.10326040754674097,-0.19113018150133676,-0.18917318620100157,-0.1880326363807334,-0.188085056664959,-0.18932812420878312,-0.051131139481295274,-0.055445022580129004,-0.05725678383206521,-0.059350102478461335,-0.061389550925073456,0.05947658325626926,0.05696406637088312,0.05650586644043529,0.056909890398886206,0.05488371889640111,-0.18358213615731644,-0.18659404519784878,-0.19227557536214837,-0.19571891577007705,-0.19830990114593774,0.09793182751033956,0.10081353056691586,0.10084264629880849,0.1003565432497127,0.09837778732424045,-0.18651334545597065,-0.18504680130730503,-0.18436251996580497,-0.18439004385628618,-0.18520564894827304,-0.09749275405871907,-0.09818252622707793,-0.09813387514571438,-0.0978305562475486,-0.09740205793007814,0.03613660081857018,0.03805523120286446,0.04180562208310315,0.04269360790736905,0.044988981038625794,-0.030971579292489605,-0.031232772134131236,-0.031296736609448,-0.031886436740830526,-0.03461162497454885,0.0429859502146931,0.04323198759184563,0.042987604146519844,0.043021859577497046,0.046192372285323906,-0.14904491032410733,-0.1479575818592753,-0.14832867952510298,-0.14845715848094143,-0.14728430293836972,-0.07188827110547359,-0.0700721902497279,-0.0682307264959335,-0.06824966336670807,-0.06782626269801545,-0.09816579386700432,-0.10015059166662779,-0.10236160159674836,-0.10266524794376232,-0.10321727989596717
