,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9579218235445927,0.8937683077520011,0.8313519729960329,0.7804397621079977,0.09192123287252044,0.09443451538432299,0.09955257640981802,0.1055113280820703,0.11276237691172404,-0.2624665596036771,-0.2608676151115447,-0.24181813613585582,-0.21507719700100053,-0.19414952210581155,-0.057760218201603805,-0.05532522341285866,-0.052180523043850305,-0.05437035280536772,-0.05925388127792382,-0.28608079380903284,-0.2907454961019748,-0.2832745838863648,-0.26895589215354987,-0.2519039007106481,-0.006374367535971294,0.012811559505722584,0.03479018497235579,0.051308821303641984,0.05711412153821743,-0.18083081182251998,-0.18161247770137798,-0.18172918973963917,-0.18452056027547686,-0.19268019803751962,-0.011284332755537798,0.00019940029818914546,0.015014885466195118,0.03162465024885207,0.0395932387356027,-0.10578990394832137,-0.1237890922279273,-0.13062672286883795,-0.13915296111157144,-0.14304085970641844,-0.13418033028952417,-0.12474636955531755,-0.1158552067241534,-0.1155757742437855,-0.11455671394605532,-0.02480254739087948,-0.025824932802070183,-0.0201756516763836,-0.00988920170302893,0.0007804337753283744,-0.07254667113813991,-0.07226712885454387,-0.06632580464049466,-0.062030588193444355,-0.05158608795784545,0.10972599168884284,0.10534098453385009,0.10058513597288732,0.09261287336044866,0.08705881682061468,-0.026993142731248157,-0.026355137275423757,-0.02580404589519005,-0.02306677107430542,-0.02035028144837273,0.0005842746528108908,-0.00969639576727967,-0.014704753646016318,-0.016856569362608185,-0.00708501531991807,-0.13765438464206262,-0.09565069719023712,-0.05929747905112347,-0.033697166974147756,-0.024179776521527065
2_T3,0.9579218235445927,1.0,0.957918789832122,0.8937705266482484,0.8314214741975191,0.09849794910327597,0.09170182238582927,0.09417763710291893,0.0992381430645849,0.10509639149827174,-0.24411326345906498,-0.2628422968932166,-0.26132860584458956,-0.24238587398948466,-0.2158367729335309,-0.05154471137032908,-0.05744409491950807,-0.05498646203894439,-0.051770827850043805,-0.05383974794256653,-0.2773000795633013,-0.2859275785241967,-0.2905587004574656,-0.2829795411344782,-0.2686510877888838,-0.0015136578677961284,-0.006828695423720299,0.012418003454359568,0.03447991204468054,0.05088989072242789,-0.17682247126207953,-0.1801352918572578,-0.18080841328756989,-0.1807630389583563,-0.1832778972970832,-0.0011132255740014033,-0.011559390288163158,-0.00013194546507126593,0.014600310941834569,0.031065710838529343,-0.09333356474421409,-0.10564551280295882,-0.1236193614162745,-0.13048880544574962,-0.13909098292276081,-0.13000695245680208,-0.13419275254469065,-0.1247827725063308,-0.11592677416410363,-0.11561678338018506,-0.033837658853412306,-0.025001814652792692,-0.026051717048058986,-0.020444516310376155,-0.010301061155975616,-0.06113664103378725,-0.07277724618476021,-0.07253168937181932,-0.06665062318165847,-0.06245959773183952,0.11547396342308805,0.10899472710517255,0.10449884637424244,0.09958357028230702,0.09133921460828462,-0.00815279355143985,-0.02698826789169522,-0.026336892907275075,-0.02560794505965819,-0.022826187142110134,0.0020977690914946983,0.0007983917198271034,-0.009520725250159647,-0.014604694655603805,-0.016723786339886897,-0.14337340645681454,-0.1376262800982246,-0.09561378960367758,-0.059136809906920294,-0.03353221974298873
2_T2,0.8937683077520011,0.957918789832122,1.0,0.9579235804451686,0.8937960661920478,0.10610439548048609,0.09831862571698209,0.09155440229111998,0.0940080450050435,0.09903416662088466,-0.2214553747444621,-0.24442153666778768,-0.2631001044749873,-0.26161577321956403,-0.24273184230127837,-0.047192173834205264,-0.05128380509896067,-0.0572473031704408,-0.05475955528913115,-0.05150105885038574,-0.2628776842166191,-0.2771832360260239,-0.2858288585748881,-0.29039833926124126,-0.28282722864219656,0.01694104371528595,-0.0018945784035303117,-0.007051914860567358,0.012254876598025573,0.034276176636325574,-0.17060878280006353,-0.17622204317763607,-0.17964444355695539,-0.180249012198207,-0.18010019175847003,0.016294186940605616,-0.001340014917500268,-0.011747934560900338,-0.0003547750344294903,0.014326709361293771,-0.07470440968274189,-0.09321665763972299,-0.10555084009312563,-0.1235460512312821,-0.13046261982680554,-0.12850132056876606,-0.13002361152003009,-0.13421765863969878,-0.12482535938484465,-0.11595256443374644,-0.03858118469200853,-0.034007865942007755,-0.025139019357313802,-0.026205103426447343,-0.02065837183633934,-0.046951824048193556,-0.06133236751043521,-0.07293672179778751,-0.07271130076403856,-0.06686667492079032,0.11622419040135654,0.11483859283491896,0.1084820234271196,0.10391800800752707,0.09890424094610194,0.0019204831609023413,-0.008147079516744118,-0.02697636420701937,-0.026225062250054446,-0.025479717869161585,0.0012244808055597658,0.002275629987625453,0.0008929442727387911,-0.00947072307552938,-0.014540256197234076,-0.1392376338178151,-0.14334310171086076,-0.1375856943899131,-0.09550350852458526,-0.05903686320147639
2_T1,0.8313519729960329,0.8937705266482484,0.9579235804451686,1.0,0.957927973621384,0.1198396647759545,0.10591970229929126,0.09817994540698276,0.09144089728027628,0.09387952706003388,-0.20723625757222894,-0.22177629901530388,-0.24465809843499142,-0.26328253556636416,-0.261812906456263,-0.04836168350364181,-0.046923128196141764,-0.05109858394684729,-0.05709480296425457,-0.05458650114754781,-0.2518976145623372,-0.2627585306924539,-0.27709163317783025,-0.2857227721965073,-0.2902990416380099,0.034889410037881916,0.016539374457297872,-0.0021062871490723197,-0.007156721772387254,0.012130763967512925,-0.16526677018828625,-0.16997055177366482,-0.17573959995394678,-0.17925133918881409,-0.1798063994899967,0.03825261209458051,0.016059606481622708,-0.0015165612793102568,-0.011893863667255356,-0.0005243729324349446,-0.050972336310755074,-0.07458359633060753,-0.09312716556374091,-0.10550291738618477,-0.12352936859873821,-0.13072546209414307,-0.12852021581322431,-0.1300490973867145,-0.13424705407422133,-0.1248420498499992,-0.041395639905551083,-0.03876231265839191,-0.03414062541133423,-0.025245400145207278,-0.026344503901218185,-0.03268203602842648,-0.04715764117522941,-0.061484840542664725,-0.07306021194304106,-0.07284790674064147,0.11573207629529612,0.115545301414391,0.1143314411960266,0.10807498770634297,0.10346355578394796,0.014206532660127636,0.001928626968520992,-0.008133424840722778,-0.026898771637357707,-0.026140267746698063,-0.014130340387105396,0.001407123707557232,0.002364368190979047,0.0009203383233789338,-0.009433081367509425,-0.12328687348886508,-0.1391901449897426,-0.14329499322756187,-0.13749363923422833,-0.09542247336524091
2_T0,0.7804397621079977,0.8314214741975191,0.8937960661920478,0.957927973621384,1.0,0.13158926701204768,0.11955291941499227,0.1057235562153167,0.09803214420477326,0.0913197511723988,-0.18544054205899393,-0.2077668903679484,-0.22214220513016092,-0.24491547720692194,-0.2634822909222524,-0.054469343301861005,-0.04794849092322269,-0.0466635832509231,-0.050901508437982454,-0.05693228907820141,-0.23860610712207228,-0.2517036125606626,-0.26262258146001033,-0.27694913686090467,-0.2856271070561282,0.04826126661149519,0.03426524353510148,0.016238584030646326,-0.0022413837438375675,-0.007268476074179643,-0.15924541099711176,-0.16429546502865966,-0.1692999135324046,-0.1752312295784935,-0.17883658809540506,0.0524781408760101,0.03789001083403678,0.01581092668965944,-0.0017044848236450834,-0.012049485861505477,-0.028438082045560812,-0.05078616129159554,-0.07445510171721828,-0.0930626605640567,-0.10548633297289142,-0.14756811234859693,-0.13074966878617472,-0.12855334368236335,-0.13008598810653996,-0.13426087382200882,-0.04064155448001426,-0.041681024809880445,-0.038954276504022944,-0.034281913058993405,-0.025380190909410533,-0.021645716586652694,-0.03300579137826866,-0.047375833947362916,-0.06164717815993502,-0.07319194852750403,0.10674611904949678,0.1146869473395877,0.11483120519690983,0.11379616384570226,0.10764455112197119,0.02447426526115107,0.014219887233744309,0.0019505707554871667,-0.008028743439102709,-0.026815955277010285,-0.030887489710607313,-0.013852641852969173,0.0015290520532882798,0.0023982329836181294,0.0009495673537264386,-0.10398875725563851,-0.12316910431541302,-0.139097156087691,-0.14315675673905598,-0.1373947636640979
3_T4,0.09192123287252044,0.09849794910327597,0.10610439548048609,0.1198396647759545,0.13158926701204768,1.0,0.9762599894329725,0.9432571625539815,0.9140776158537115,0.8913317895953422,-0.03842139054651891,-0.03515957694822244,-0.02900106431116166,-0.02504295418772221,-0.02472475433726019,-0.20193526499666778,-0.19937476158540127,-0.19911659128998288,-0.19901887473979255,-0.19950800568916952,-0.08276035208798477,-0.08218439291559088,-0.0863213724228677,-0.091876931965069,-0.09303768067615645,0.03734048993768345,0.035659583984350596,0.03321598506361512,0.02733120078004752,0.025582915612911112,-0.1880397929980781,-0.1900026736294177,-0.1917425463242938,-0.19405522825926308,-0.1956622528736776,0.10023993924302253,0.103153157476996,0.10295628723260376,0.09881769546540317,0.09642454664020783,-0.17671211920374913,-0.1731915632995205,-0.1751869858915421,-0.17857684096906964,-0.1840822993969624,-0.10066517455218695,-0.09731313887408145,-0.09294702073473997,-0.08909183934497056,-0.08717939266420037,0.03758228426761525,0.03381995383055443,0.033010754816539194,0.03082458849854821,0.03607640234637294,-0.04455093484445097,-0.048103489453910284,-0.04814229527813082,-0.05048750486119237,-0.0544513764599448,0.0563718432537231,0.06434954181693475,0.07034498431246822,0.07636009028988264,0.0816973875052881,-0.14829308764378532,-0.14800127284000913,-0.1452045431392783,-0.1419451161229299,-0.14567805259456648,-0.06911376161234202,-0.06146465203993367,-0.05293572805216152,-0.043794351366009114,-0.04116330891635888,-0.06481120201891587,-0.07657572713350982,-0.08995414395518056,-0.09483385772390632,-0.09749374392266319
3_T3,0.09443451538432299,0.09170182238582927,0.09831862571698209,0.10591970229929126,0.11955291941499227,0.9762599894329725,1.0,0.9762625438388369,0.943264701541824,0.9140925439895332,-0.034513004322338545,-0.03816872818575267,-0.03484225307372303,-0.028613823243126026,-0.024536508272388294,-0.19974940843047978,-0.2020434576095322,-0.19949427472048611,-0.19926478744504378,-0.19921321241938775,-0.07758548776851762,-0.08279780419398651,-0.08223303805685575,-0.08641265148525888,-0.09196750107894425,0.03516281981127537,0.037542410775114214,0.035836307407434764,0.033355761940968225,0.027520901792975134,-0.18608145647875404,-0.18822637468989706,-0.19022028196942745,-0.19200738459404684,-0.19439658278705899,0.09758788332008245,0.10035578951540275,0.10329286331428178,0.103132110854627,0.09905529138875127,-0.17500385582792805,-0.1767570412728419,-0.17324434039847916,-0.1752230445375513,-0.1785691447813455,-0.10208960633295504,-0.1006412617612726,-0.09727587176952131,-0.09288920603175661,-0.0890438997914239,0.03978309433776153,0.03767447176141877,0.03392739343101087,0.03314019971216768,0.031023544925631526,-0.04325658743502571,-0.044428505930730396,-0.04796008084111692,-0.04796370228884541,-0.050248706231428894,0.05602236431348234,0.05664480860818305,0.06466525523137523,0.07072514355670328,0.0768476475052473,-0.15095590599078595,-0.14828595058333896,-0.14799908429603517,-0.1452818306193133,-0.14204208641468094,-0.07337791922870508,-0.06921058250466064,-0.06154464425525189,-0.05297991867533277,-0.04385541447536143,-0.06265312460266796,-0.06480382332164855,-0.07657556908905014,-0.09002251543105673,-0.09490719952051954
3_T2,0.09955257640981802,0.09417763710291893,0.09155440229111998,0.09817994540698276,0.1057235562153167,0.9432571625539815,0.9762625438388369,1.0,0.9762650962961488,0.9432722333668759,-0.03229446273888619,-0.0342093991051974,-0.03789511435197608,-0.03452541074641699,-0.028227313472996177,-0.19649608559962375,-0.1998800633198489,-0.20214295150372721,-0.19961368445688119,-0.19941282339510114,-0.0699594204542845,-0.07763334236722318,-0.08283874206045755,-0.08231019242413483,-0.08648645309251418,0.03476777644792763,0.03540683858437989,0.03768859012620105,0.035945729540465175,0.03349540251331208,-0.18286904106786459,-0.18630958823288687,-0.18841272796332945,-0.19043757455860316,-0.19227174743449074,0.09463283322682464,0.09772479615812861,0.1004715552352153,0.10343244576175847,0.10330773884004753,-0.17187470644852493,-0.17505977472108397,-0.17680193734270555,-0.17327536120165582,-0.1752194510187968,-0.10500627452304043,-0.10206145657624825,-0.10060993107710549,-0.09722973368269562,-0.09285337838908264,0.04457725395632402,0.039896963298550386,0.037766599511425185,0.034034750280013494,0.033295050178476344,-0.03993903936419555,-0.04311011901482399,-0.044306162474561685,-0.04781679123293408,-0.04778529465973705,0.05245275780450305,0.05635477377368213,0.056917360358364956,0.06498040211651196,0.07110446490166766,-0.15137216272532397,-0.15095065746989533,-0.14828543172395314,-0.14806348509588554,-0.1453590503950863,-0.0776922714261921,-0.07349310844720514,-0.06927258223534495,-0.06157658740461526,-0.05302406563346862,-0.06647620234678661,-0.06265516155905197,-0.06481864885222757,-0.07664679233222786,-0.09009080502517698
3_T1,0.1055113280820703,0.0992381430645849,0.0940080450050435,0.09144089728027628,0.09803214420477326,0.9140776158537115,0.943264701541824,0.9762650962961488,1.0,0.9762676468071324,-0.031368630411002255,-0.0319108681517495,-0.033880684669173176,-0.03762185363789084,-0.03420904874041052,-0.19039694326059153,-0.19666151455443248,-0.200000060302042,-0.20224237386594368,-0.1997329909297877,-0.05928877365217875,-0.07002372162604686,-0.07768541028868742,-0.08290385732637119,-0.08237311425101321,0.032152812817694686,0.03507426765605604,0.03558245999312047,0.037777651236804,0.03605506688154317,-0.18321834942790166,-0.18316238057314374,-0.18653738213345955,-0.18859885330413617,-0.19065455219265115,0.08947341300137814,0.09480280304206212,0.09786159041544637,0.100587236495753,0.10357190498448046,-0.16753191394362382,-0.171947868070917,-0.17511565454320246,-0.17682851407393607,-0.17327441212429812,-0.11270465658049547,-0.1049714265093148,-0.10202437891156832,-0.10057113113299847,-0.09720134499173375,0.051039136594372,0.04472427699792285,0.040010742847581784,0.03785866757569795,0.03416259387916407,-0.03978942412690351,-0.039755394349112905,-0.04296377303091592,-0.04418390438617988,-0.04767362048077789,0.049510064472643785,0.05287948369273271,0.056686574028134436,0.05718949961559353,0.06529498427716016,-0.15645754566879436,-0.1513681184255958,-0.15095341669854306,-0.14834118859072495,-0.14812784036133494,-0.08044595214181437,-0.07783379174643433,-0.07356607782253731,-0.06929380235098712,-0.061608505299555465,-0.07230150727832992,-0.06649581873667398,-0.06268415578204446,-0.06489325808203925,-0.0767179458111315
3_T0,0.11276237691172404,0.10509639149827174,0.09903416662088466,0.09387952706003388,0.0913197511723988,0.8913317895953422,0.9140925439895332,0.9432722333668759,0.9762676468071324,1.0,-0.03778557439151895,-0.03084172599321167,-0.031495739490087604,-0.03355247861733089,-0.03734894527711727,-0.185540516275761,-0.190622298623032,-0.19681318929888422,-0.20011995385705536,-0.20234172477383042,-0.05275148830651291,-0.05938095859788919,-0.07009337785581735,-0.07776677077144863,-0.08295691164611939,0.02663887882077476,0.032565444637827616,0.03529300651102502,0.03568813683588588,0.03786665524304215,-0.18470374601838416,-0.18362154111818613,-0.18345517182790727,-0.1867648390494604,-0.18878475119656254,0.07972350419973934,0.08970067916508585,0.09497259035391556,0.09799826624699737,0.10070283339015018,-0.15911725934981266,-0.16763359211799422,-0.17202096530309105,-0.17514943323177537,-0.17682815740086197,-0.12046762686529223,-0.11265715929533851,-0.10492531969243021,-0.10197831291180523,-0.10054726478524559,0.05264491985834426,0.05124188507154427,0.04487115409517274,0.040124433090145246,0.03796788395617834,-0.040539836767811706,-0.03953965248918943,-0.039571941266221634,-0.04281754932938047,-0.04406173157595079,0.048942433004320794,0.050099614130032964,0.053305222672485573,0.057017767057224805,0.057461227486764,-0.1545313638541017,-0.15645346940873764,-0.15137420003540356,-0.151024195033912,-0.1483969123451956,-0.07782748797036866,-0.08062910592928048,-0.07792163324620138,-0.07358954573886213,-0.06931500854113447,-0.06932515968733094,-0.07235927426436091,-0.06654971501165254,-0.06278578143832024,-0.06496780487496133
