,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.965086831451011,0.9227924703476588,0.8992886137853272,0.8614933977365651,0.09335607963626644,0.1031830671509499,0.10485729668182804,0.10680389148531708,0.1107705748798063,-0.23142565634736892,-0.20512440843359867,-0.1913121385531517,-0.18746800598200558,-0.17064537653432835,-0.1223443989814444,-0.11560940322980069,-0.10512617165604354,-0.09548800675687796,-0.07510935946851348,-0.25998892409890895,-0.25698964061772367,-0.2505302412777087,-0.24762116568219053,-0.23882393941267055,-0.04456469263777177,-0.037518195561176707,-0.03641251292213137,-0.03515628064718517,-0.032296620493232044,-0.1299011061522563,-0.11049228590232359,-0.10016236526674048,-0.09486741410637566,-0.08535052919998538,0.002982751059471337,0.008790495328679345,0.007450278155740367,0.007152959415533124,0.008934556052437032,-0.015334403520522486,0.017912790850071816,0.03826846657131108,0.045258035978545504,0.059327598870424804,-0.1601067550362565,-0.15876087942852457,-0.1557313143331022,-0.15019255076518198,-0.13575158959381792,-0.07516199496044425,-0.08373242552368691,-0.08765210603176114,-0.09381971882368444,-0.10097052512037366,-0.07837300068109695,-0.07774888451568195,-0.07617589062803871,-0.07631277801160512,-0.0761757931968951,0.06415284381552658,0.06062026753119774,0.06016299031664524,0.06069495059557386,0.06272456116367485,-0.015860565395016134,-0.014280465812003396,-0.012861103653906504,-0.013084309068922937,-0.015277055899074994,0.007175698030962785,0.00031112878699850107,-0.004015041438355673,-0.004342852512977069,-0.005257294401513193,-0.08720623103974477,-0.07788625593756962,-0.07289812764030229,-0.07199514537458973,-0.07159969338449179
2_T3,0.965086831451011,1.0,0.9650859985860393,0.9227987993853086,0.8992694183955116,0.09384752965613535,0.09334065307699996,0.10315885920002066,0.1048244828876581,0.10673490912356119,-0.1971692445290502,-0.2314695691085821,-0.20519675163350526,-0.19140939309697652,-0.18766041909288922,-0.11345010488509177,-0.12219842860673925,-0.11539435300852585,-0.10490398881459814,-0.09521226616765971,-0.23913074758506983,-0.2599088427543797,-0.256869276179114,-0.2503668607386866,-0.2474257424955365,-0.04481680117932442,-0.04463802928783894,-0.037632988413692205,-0.03656782590555634,-0.035368599550095886,-0.13676166756390104,-0.12969842152893873,-0.11019153349193166,-0.09976812347701357,-0.09433473829734039,0.006098185590195913,0.00288203961306639,0.00863423759747565,0.007239977556142081,0.006866636585587075,-0.014349610342348936,-0.015315049768591946,0.01794344658309818,0.03831247451750207,0.045323711696526506,-0.15143013320335266,-0.16012440951540996,-0.1587863814548066,-0.15579209102581082,-0.15029507341403187,-0.07041790459794865,-0.07521785348704146,-0.08381810898247458,-0.0877670866904879,-0.0939744514541824,-0.0758330862697494,-0.0784406193842563,-0.07785522880526301,-0.07632061031521507,-0.07651025246661734,0.06608090660418148,0.06394301763176388,0.060311301287611356,0.05974990150893875,0.06013337474519668,-0.016443483509406547,-0.01589324828317805,-0.014330675269292385,-0.012929259940862916,-0.0131776682204817,0.016541017701771667,0.007251631160394972,0.0004325780547130611,-0.003848738657851537,-0.004114981195859652,-0.09500876182582832,-0.08716922092650134,-0.07782674708876205,-0.07281673198692173,-0.07188308382173325
2_T2,0.9227924703476588,0.9650859985860393,1.0,0.9650874339567024,0.9227691649125651,0.09257163258950814,0.09383024787037275,0.09332523411665251,0.10313466613351634,0.10477364562822147,-0.18545202313894388,-0.19722242663662942,-0.23151345510267823,-0.20526904019146178,-0.19155226177081788,-0.09765886691345996,-0.11329405926172476,-0.12205260305639024,-0.11522919496561007,-0.10470479545913991,-0.22775796323988065,-0.23904734235547487,-0.2598288109463587,-0.2567490037301672,-0.2502270351320506,-0.04628845319926298,-0.04489674325648756,-0.04471131484965006,-0.037747682542247474,-0.036722970202863935,-0.1484520632547058,-0.1365320245418076,-0.1294846836747387,-0.10989129318783245,-0.09937472032583723,0.006715284210007078,0.005987336899554802,0.0027814123631960657,0.008478140574827412,0.007029949464234398,0.00730669661144791,-0.014330968377548199,-0.01529570565344094,0.01797408325461461,0.03835644758664527,-0.14015166387627018,-0.15145122811045308,-0.16014205515585683,-0.15883260368439964,-0.155868410728575,-0.0633663985034763,-0.07047952430618477,-0.07527367762928755,-0.08390372720723661,-0.08788195675365129,-0.0719070525839074,-0.07590692860694516,-0.07850819184451853,-0.0779614829529043,-0.07646517474341745,0.07214346190936766,0.0658464522872088,0.06373353510895266,0.06000294138947312,0.05933782696281573,-0.012342569317790616,-0.016479270288534742,-0.01592591405439796,-0.014380852056274401,-0.01299735997218452,0.023470326875578172,0.016621206350956572,0.007327505068394899,0.0005539103068581798,-0.003682638650462565,-0.10180036538214257,-0.09496900344615107,-0.08713223763866251,-0.07776729166419538,-0.07273542888028865
2_T1,0.8992886137853272,0.9227987993853086,0.9650874339567024,1.0,0.9650743643598951,0.09347683383121759,0.09253793608364601,0.0938004684688001,0.09329955036807673,0.10307773792994318,-0.17824373145680772,-0.18556683692817302,-0.19732030948495538,-0.23159003479857243,-0.2054349183115672,-0.08481062408368996,-0.09739194719804943,-0.11305425925128199,-0.12188488503544609,-0.11501704411217031,-0.22088826571650141,-0.22761049432803063,-0.23891664977092075,-0.25970734570637144,-0.25659986488172315,-0.04733029244947681,-0.04644256619878224,-0.04503208749533001,-0.04483048544569272,-0.03791830017665414,-0.16121392977723065,-0.14805047582803968,-0.13617473122389642,-0.12917551923703058,-0.10947417861128861,0.0028095823113006876,0.006506443093047629,0.005804787398315329,0.002621185615594828,0.008248799129949417,0.0030166264267355906,0.007335236939557225,-0.01429996624951554,-0.015264695061890458,0.018018968207342802,-0.12912256064697059,-0.14019318806539063,-0.15148485011886423,-0.1601908817865989,-0.15891741887377955,-0.05622310134431898,-0.0634876708374215,-0.07058411584544977,-0.07536470794510498,-0.08403145073607073,-0.07237747870532063,-0.07205305668209058,-0.07603432419301208,-0.07861992274273545,-0.07812133460309977,0.07869822720737767,0.0717200208957368,0.06548533464718014,0.06341876128007314,0.05956567035999191,-0.012424674597230458,-0.01241047619627592,-0.01653845748505215,-0.01597799133365118,-0.014454694624688565,0.032141041407332815,0.02362517389092611,0.016759366418544044,0.0074520685841994805,0.000735261808067747,-0.11303394407796648,-0.10172167880966143,-0.09489865144277318,-0.08706976581475,-0.07767605642930239
2_T0,0.8614933977365651,0.8992694183955116,0.9227691649125651,0.9650743643598951,1.0,0.09534870632904845,0.0933814005892953,0.09246065978174108,0.09373503949038199,0.09321870354351218,-0.16442550267567344,-0.17855905040827716,-0.18581274970341488,-0.19751786700737384,-0.23182189624485522,-0.059563465405728336,-0.08416064917240448,-0.09686691228551324,-0.11270050113080209,-0.12160201036197399,-0.2111687417366375,-0.2205115912520246,-0.22730677498978408,-0.23865710869083887,-0.2595022459379018,-0.04842026657921718,-0.04773326299521058,-0.04676410747943187,-0.045301403565317595,-0.04506063288005072,-0.18632329848437917,-0.1602591716215537,-0.1472662768528863,-0.1355283756351489,-0.12862572731084393,-0.0014133125476621375,0.0022732322878138873,0.006077278665441815,0.005445496493572914,0.0023141705961992514,-0.001410323178313874,0.003087645364677227,0.0073934638341175635,-0.014237802662276864,-0.015204313685397496,-0.10555564777172256,-0.12922387798216672,-0.14026841658492523,-0.1515936102486448,-0.16030297058748808,-0.0552387775889961,-0.05654230291084227,-0.0637389664772242,-0.07079075913142226,-0.0755391136863595,-0.0706356606415804,-0.07276118044969264,-0.07236001010042808,-0.07628951374390514,-0.07883691137711876,0.08847963619557102,0.07766139009827176,0.07090220156476697,0.06480896135431469,0.06284200238396474,-0.016225206621489862,-0.012598760211185202,-0.012549749909723821,-0.016654363174634704,-0.016077147374529137,0.04613041409825098,0.032549722712029716,0.023955700373076084,0.017039140317596117,0.007696068353214379,-0.13618098121523908,-0.11281142674054379,-0.10154185136344052,-0.09474671592540247,-0.08693976229705502
3_T4,0.09335607963626644,0.09384752965613535,0.09257163258950814,0.09347683383121759,0.09534870632904845,1.0,0.9792228633911689,0.9522432439715547,0.9321747594443508,0.9175097472390465,0.014341993129927679,0.01391801172709945,0.01525917136885094,0.016971684186735864,0.01786181558143523,-0.22035518926075034,-0.2198218307350212,-0.21822049735258586,-0.21584806819196903,-0.21194335194557576,-0.07759379956348142,-0.07673458693103431,-0.07595427447746451,-0.07603977839757385,-0.08566102974762384,0.03612739222665024,0.033626808612853436,0.03487035242306214,0.03514085391315625,0.029546018596345827,-0.15498835168526456,-0.15643786915095675,-0.15768835468134146,-0.15925563854970967,-0.15867691034025283,0.04934312123474481,0.04390870366534312,0.04486261618176872,0.04453153176966056,0.043829473988011944,-0.16501366914374352,-0.16074938281084636,-0.16006672950300077,-0.15637308701053224,-0.151110579895302,-0.12556117458331228,-0.123537145502338,-0.11958445930454555,-0.11304692767749937,-0.10791792352816008,0.044300985697810887,0.04149447543949709,0.035923697339263656,0.028659562235847296,0.022314706202483856,-0.02905964955955512,-0.028029398383730402,-0.02455943800428667,-0.02034588137941446,-0.015543305999910256,0.010916539536579934,0.008823015866131953,0.006289655098707924,0.008336854941533483,0.011698875992605336,-0.12387915837662013,-0.1239028319445992,-0.12415066175902528,-0.12776126285202383,-0.13573271519421207,-0.06366163319663125,-0.06621120515755388,-0.06416586191325219,-0.06605501431133581,-0.07155315059311844,-0.05116167201995943,-0.04916516426488831,-0.04734988824800574,-0.04484709001936279,-0.04207755554924801
3_T3,0.1031830671509499,0.09334065307699996,0.09383024787037275,0.09253793608364601,0.0933814005892953,0.9792228633911689,1.0,0.9792230258500225,0.9522437147454027,0.9321743590484528,0.012243329534377314,0.014371589056082637,0.013953428623795424,0.015301689791386127,0.01705640216212301,-0.22316725381373306,-0.22035875312513056,-0.21982769712408687,-0.2182389001316018,-0.21587539925024027,-0.07592493901705512,-0.07761760622276337,-0.07676448726313793,-0.07599222294259368,-0.07608538191591255,0.03433042388205563,0.036161345565470446,0.0336690757106575,0.034922853346754844,0.035210351963654275,-0.15692573680144078,-0.15499906653680487,-0.15644959928247018,-0.15770216544832774,-0.15927172233931275,0.04735332660116876,0.049382551676653466,0.04395889869147418,0.04492500940297743,0.04461415264689691,-0.16459519774471235,-0.16502124848087604,-0.1607594285301914,-0.1600803247988699,-0.1563928397333113,-0.1272120716143551,-0.12554952218725543,-0.12352335438089201,-0.11955410302055,-0.11299674949076868,0.05029397161474471,0.04432775772341906,0.04152770763082117,0.03596559568327435,0.028715712149266798,-0.03301813226982427,-0.029018454903298612,-0.02797865136555701,-0.024496642675944175,-0.020263641514644905,0.008844071762648764,0.01099709337384832,0.008924224352094482,0.0064179573386384725,0.008504312582893,-0.11892135388838167,-0.12386034393621131,-0.12387971149589716,-0.12412164143035131,-0.1277224111775492,-0.061974237237326146,-0.06369776616835435,-0.06625524263616846,-0.06422068392491158,-0.06612664712148483,-0.05260711787331522,-0.0511852873568703,-0.04919422790047061,-0.04738586479631059,-0.044894543250909184
3_T2,0.10485729668182804,0.10315885920002066,0.09332523411665251,0.0938004684688001,0.09246065978174108,0.9522432439715547,0.9792230258500225,1.0,0.9792231882172595,0.9522430229294739,0.013080023957628467,0.012281672561691829,0.014401167165320715,0.013988820280803936,0.015368074606663262,-0.22561381775548753,-0.22317117884884122,-0.2203623253465571,-0.219842481441052,-0.21825972509110425,-0.0732919352765554,-0.07595238021443149,-0.07764139913724699,-0.07679436673807834,-0.07602588717471796,0.034267703711236226,0.03437096897480877,0.03619527622382289,0.03371130888096657,0.034975301704871564,-0.15707777947846785,-0.15693680317540773,-0.15500749582369092,-0.1564613504686543,-0.15771601153707154,0.052888732819904895,0.04740041970901718,0.049421951552374825,0.044009046553385354,0.04498732950469292,-0.16615818043440017,-0.16460317511138897,-0.1650288242132879,-0.160769468485854,-0.16009391029510914,-0.12786013676715102,-0.12719718406599986,-0.1255378753752951,-0.12349815967540455,-0.11951495422272043,0.05242698435622798,0.050325393965516683,0.0443545139392777,0.041560916262390134,0.036007456935075316,-0.03489118398878255,-0.03296846739698268,-0.028977288207881896,-0.027927945719782153,-0.024433911267402412,0.010172815525489482,0.00894103097910134,0.011077526808447622,0.009025250129511643,0.006545968572759289,-0.11554844337018999,-0.11889911265126142,-0.12384153896579098,-0.12385660502715524,-0.12409264304517578,-0.06091255904291174,-0.06201739547046819,-0.0637338722549591,-0.06629924075611422,-0.06427544464690246,-0.05412606894684093,-0.052635502476884095,-0.05120888589157024,-0.04922326666805656,-0.04742180290266612
3_T1,0.10680389148531708,0.1048244828876581,0.10313466613351634,0.09329955036807673,0.09373503949038199,0.9321747594443508,0.9522437147454027,0.9792231882172595,1.0,0.9792222288924436,0.011877287580965918,0.013128521708897754,0.012319986678164658,0.014430727474126855,0.014043459134272353,-0.22507320811511936,-0.225618380966234,-0.22317511522134031,-0.22037353522189254,-0.2198591434681563,-0.07342076667803864,-0.07332591681430081,-0.07597980264760221,-0.07766517831907761,-0.07682080971997556,0.03258581406620583,0.03431797191902939,0.0344114814880182,0.036229184225538794,0.033753508166584095,-0.1537019785153146,-0.1570908686593194,-0.15694502726570494,-0.15501594109728928,-0.15647312257606685,0.05721044172908119,0.05294551781355702,0.04744746891069931,0.04946132090081052,0.0440591473237856,-0.16664300456140504,-0.1661664274876197,-0.16461114794904383,-0.16503639634354095,-0.16077950268279867,-0.12555741851382246,-0.12784071849624581,-0.12718230512455334,-0.12551683499977603,-0.12346581645601015,0.05488170238981534,0.05246597208989663,0.05035679401356005,0.04438125435970536,0.04159410135981364,-0.036219838074874874,-0.03482915481438541,-0.03291884314022406,-0.028936149443610133,-0.027877281393637453,0.01462881538262733,0.010292062651079329,0.009037815385426183,0.011157840177877708,0.00912609381528117,-0.11703914717955653,-0.11552099916821437,-0.11887688485546331,-0.1238227434581907,-0.12383351252567325,-0.06289073781081078,-0.06096666281915839,-0.06206051522603318,-0.06376995148742569,-0.06634319957185829,-0.05727038890190628,-0.05416142034105806,-0.052663862825067555,-0.0512324676419992,-0.04925228059957049
3_T0,0.1107705748798063,0.10673490912356119,0.10477364562822147,0.10307773792994318,0.09321870354351218,0.9175097472390465,0.9321743590484528,0.9522430229294739,0.9792222288924436,1.0,0.013561252950982875,0.011983417099607404,0.01320771794171512,0.012382266499919097,0.014504361817539776,-0.22554540838107728,-0.22514048481012577,-0.22566977460617166,-0.2232176313362353,-0.22040908790330124,-0.07438711388714925,-0.07349766640467256,-0.07338422605148891,-0.07602681611892345,-0.07770076364990458,0.03304860365558293,0.03269767979754249,0.034402294755716496,0.0344791854505519,0.03628566546123207,-0.15427611547659412,-0.1538044788313834,-0.1571665173604209,-0.15700613148027523,-0.15506851546809725,0.05813593239940031,0.057340654194991576,0.05304528245798552,0.0475289263927884,0.04952930865853429,-0.16650429964969551,-0.16665947680902785,-0.16617945607159307,-0.16462392479178012,-0.16504860950155453,-0.1203945052001234,-0.12551589057611623,-0.1278099568518569,-0.12714203642662567,-0.1254760492601078,0.05507268388744489,0.05496879458121099,0.05253193292920527,0.050409568905951586,0.04442567861139435,-0.03855780277891653,-0.03609279889248088,-0.03473301952210763,-0.032842032905247794,-0.02887248312118093,0.021988599840245725,0.01488201905102236,0.010487571501073614,0.009195432135599861,0.011288763822791753,-0.11940490790381844,-0.1169827215527755,-0.11547823247290631,-0.11884237809826542,-0.12379370595555018,-0.06499024977691151,-0.0630074987732529,-0.06105470234857442,-0.06213074188050665,-0.06382871459628509,-0.05945977709960287,-0.05733770673897033,-0.05421260464433767,-0.052704959851327005,-0.051266657943395605
