,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.3380247113100222,-0.33813017978552556,-0.33699353820598493,-0.3347085855806064,-0.3326617142754614,-0.03908778230192992,-0.04257915364572807,-0.04378685314695756,-0.04287800401524834,-0.041568853182647095,1.0,0.9888797880745057,0.9767312181132995,0.965038635699091,0.9541838645289497,-0.023899604918656503,-0.023965462543891453,-0.02452079832772416,-0.0244132508070255,-0.023911301381307464,0.09061478368774989,0.09070621090499617,0.09134041407415339,0.0924153249547361,0.09245419576003971
36_T3,-0.3361554910175898,-0.33814495039988335,-0.3382609273133101,-0.3371354558277431,-0.33485137968046486,-0.037178035247550915,-0.03904236002432491,-0.04256062888385676,-0.04372114721078923,-0.0428182478485499,0.9888797880745057,1.0,0.9888745793947049,0.9767267439891699,0.9650351333325977,-0.023815830675616184,-0.023972148185799312,-0.024137496883165886,-0.024681630920571768,-0.024578739170390166,0.09010316322157608,0.09039595167258678,0.09046761906342034,0.09107735159902561,0.09212260667199318
36_T2,-0.332152466664975,-0.3362424373910096,-0.3382238593395655,-0.3383461778067728,-0.33722259828617285,-0.03493848475744768,-0.037143102475509775,-0.03903057920899022,-0.042518311766448116,-0.04368298486886584,0.9767312181132995,0.9888745793947049,1.0,0.9888754737081256,0.9767288025726953,-0.022496869914539305,-0.023872882413962914,-0.024084662884483066,-0.02424218455243934,-0.024788732905112968,0.09091003817002545,0.08992996987988146,0.09023706272616687,0.0902943486123569,0.09088617017769308
36_T1,-0.3277033652460712,-0.3322484649212693,-0.33632855589546923,-0.33830126426283025,-0.3384243310186505,-0.03310365948207546,-0.03490015399194071,-0.03713016005751339,-0.03899176969587945,-0.04248348023661217,0.965038635699091,0.9767267439891699,0.9888754737081256,1.0,0.9888763676552189,-0.019978415566237733,-0.022559856785495446,-0.02399549659247636,-0.024180491553089562,-0.02433949886873949,0.09199460387276104,0.09071952512401799,0.08975688720090941,0.09007826677961847,0.09012118844966255
36_T0,-0.3254256576139119,-0.32781065839017304,-0.3323435358000168,-0.33641302087933606,-0.3383721885736429,-0.029138064536533954,-0.03306094888720537,-0.03488585810545402,-0.03708787376918541,-0.038959764879002844,0.9541838645289497,0.9650351333325977,0.9767288025726953,0.9888763676552189,1.0,-0.019532100117975258,-0.020049106457330896,-0.022694780261395018,-0.024099974331699796,-0.02426960079309713,0.09367276851606618,0.0917825152116887,0.0905291461099707,0.08958391507217489,0.08991956374638868
37_T4,-0.2612985856938499,-0.25879975896660584,-0.2556127420617341,-0.25168620961138644,-0.24860773930233757,-0.16530565534029362,-0.16351472159865088,-0.1597412918411668,-0.15645877708865658,-0.15390474110960603,-0.023899604918656503,-0.023815830675616184,-0.022496869914539305,-0.019978415566237733,-0.019532100117975258,1.0,0.9791921738966947,0.9608427715105679,0.9435016970654195,0.9267951081976289,-0.09554706074639158,-0.09691915090682697,-0.09702352735159021,-0.0974305583627967,-0.09525860320960489
37_T3,-0.2585708382727147,-0.2611663786238704,-0.25865687211257854,-0.2554597779585289,-0.25153716445456176,-0.1651774753653401,-0.1653234610401331,-0.16351898566271128,-0.15976774194207677,-0.1564822612838184,-0.023965462543891453,-0.023972148185799312,-0.023872882413962914,-0.022559856785495446,-0.020049106457330896,0.9791921738966947,1.0,0.9791665842075753,0.9608312752542529,0.9434959028703158,-0.09610676298123709,-0.09542796662839335,-0.09678911494486568,-0.09688031390251856,-0.09727055390169417
37_T2,-0.25068780459365786,-0.25828633910118903,-0.26090784320485816,-0.25838158604953465,-0.2551901921604742,-0.1650468459121704,-0.16521212890214332,-0.16532453669928485,-0.16356398240668538,-0.15980500466843353,-0.02452079832772416,-0.024137496883165886,-0.024084662884483066,-0.02399549659247636,-0.022694780261395018,0.9608427715105679,0.9791665842075753,1.0,0.9791678274380432,0.9608329986637617,-0.09611213524883266,-0.09583816846294313,-0.0951815983904397,-0.09652096316044179,-0.09658577372852649
37_T1,-0.24232242528129017,-0.2504229327975986,-0.2580463279364509,-0.2606929344022181,-0.25817351597120025,-0.16270362509978634,-0.16508140379749617,-0.16521547329658043,-0.16536156942113692,-0.16359485924572129,-0.0244132508070255,-0.024681630920571768,-0.02424218455243934,-0.024180491553089562,-0.024099974331699796,0.9435016970654195,0.9608312752542529,0.9791678274380432,1.0,0.9791702055168833,-0.09570655022039722,-0.09586064079482466,-0.09560896659596552,-0.0949712514575908,-0.09629192593616945
37_T0,-0.23436003491950141,-0.24205146439258113,-0.2501793473072294,-0.2578288682308219,-0.2605161641895566,-0.1603656501802154,-0.16274049940172608,-0.1650859487774121,-0.16525374090499914,-0.16538881067687244,-0.023911301381307464,-0.024578739170390166,-0.024788732905112968,-0.02433949886873949,-0.02426960079309713,0.9267951081976289,0.9434959028703158,0.9608329986637617,0.9791702055168833,1.0,-0.09528253118696248,-0.09544737417668761,-0.09562647527928952,-0.0953954759538988,-0.09477526652884438
38_T4,-0.19134198622400536,-0.19245948370871302,-0.19148449823476246,-0.19027858929106056,-0.18972327508905557,-0.09562388601638469,-0.09468223848506346,-0.09328994508672135,-0.09142259870229981,-0.08842958280884292,0.09061478368774989,0.09010316322157608,0.09091003817002545,0.09199460387276104,0.09367276851606618,-0.09554706074639158,-0.09610676298123709,-0.09611213524883266,-0.09570655022039722,-0.09528253118696248,1.0,0.994660391908226,0.9875338715136495,0.9807652699410473,0.9747455957545691
38_T3,-0.18725973419013006,-0.19103580464868994,-0.19212762466163308,-0.19112749997542103,-0.1899236014090525,-0.0977395019476075,-0.09566895130705987,-0.0946887889697293,-0.0933581915927225,-0.09148103860701048,0.09070621090499617,0.09039595167258678,0.08992996987988146,0.09071952512401799,0.0917825152116887,-0.09691915090682697,-0.09542796662839335,-0.09583816846294313,-0.09586064079482466,-0.09544737417668761,0.994660391908226,1.0,0.9946620014859849,0.9875379934877869,0.9807723200326498
38_T2,-0.18418217531624834,-0.18692863080550343,-0.19073393565136437,-0.1918049469214029,-0.19080967206937124,-0.09884686726133651,-0.097788452321418,-0.09567562942796706,-0.09475122509461477,-0.09341102975210996,0.09134041407415339,0.09046761906342034,0.09023706272616687,0.08975688720090941,0.0905291461099707,-0.09702352735159021,-0.09678911494486568,-0.0951815983904397,-0.09560896659596552,-0.09562647527928952,0.9875338715136495,0.9946620014859849,1.0,0.9946636096932184,0.9875421116089647
38_T1,-0.18074272732706845,-0.18382025847307507,-0.1866022216405047,-0.1904404292981902,-0.1915177930701678,-0.09961423887183507,-0.0989006418305286,-0.09779581945919381,-0.09573333084490836,-0.09479975423170181,0.0924153249547361,0.09107735159902561,0.0902943486123569,0.09007826677961847,0.08958391507217489,-0.0974305583627967,-0.09688031390251856,-0.09652096316044179,-0.0949712514575908,-0.0953954759538988,0.9807652699410473,0.9875379934877869,0.9946636096932184,1.0,0.9946652165316849
38_T0,-0.1779901586187956,-0.18034325171212162,-0.18346351140277847,-0.186284895034262,-0.19017934757252342,-0.10005871360772563,-0.09967427387516332,-0.09890897284251544,-0.09785845077378463,-0.09577833790743515,0.09245419576003971,0.09212260667199318,0.09088617017769308,0.09012118844966255,0.08991956374638868,-0.09525860320960489,-0.09727055390169417,-0.09658577372852649,-0.09629192593616945,-0.09477526652884438,0.9747455957545691,0.9807723200326498,0.9875421116089647,0.9946652165316849,1.0
