,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.33100654785811773,-0.3312084886129832,-0.3311192267307248,-0.3307008968213771,-0.3303019525298228,-0.034676453350399206,-0.03394122518231205,-0.03335566524972256,-0.03329869367899967,-0.033335321411079845,1.0,0.9938139664895911,0.9889384335189848,0.9846522521524933,0.9802804563546009,-0.03252729061818228,-0.030928975126578672,-0.0295215794531748,-0.027104971564328582,-0.02478501256833407,0.12004771509806497,0.12021711303056548,0.12055678157773232,0.12040519356640626,0.12019367056767666
36_T3,-0.3322669605298816,-0.33106759739604347,-0.33127639372663414,-0.3311924581034449,-0.33078377101747897,-0.033813531897064694,-0.03468380145770335,-0.033949061189264065,-0.03341005040475352,-0.03333270361018537,0.9938139664895911,1.0,0.993809157139374,0.9889306171343535,0.9846443358337351,-0.03156141814398134,-0.032535333098458845,-0.03093755218212844,-0.029530766932377505,-0.027077222418056844,0.11983130929502707,0.11996199837980326,0.12012531950349764,0.12045796309315372,0.12029820613302192
36_T2,-0.3323009031050056,-0.3323748061657305,-0.3311746813487021,-0.331391355616966,-0.3313277279756755,-0.03301081756099785,-0.03382458629639981,-0.034693877198689334,-0.034022075048765914,-0.0334551120757524,0.9889384335189848,0.993809157139374,1.0,0.9938095743971374,0.9889317040575569,-0.030705359911788528,-0.03157256049240718,-0.0325464486551121,-0.030949424396571838,-0.029493114498848654,0.11964193592965063,0.11970078783576886,0.11983919001031983,0.11999389282756631,0.12031655747755249
36_T1,-0.3320195121262933,-0.33242849693915244,-0.33250118795544376,-0.33129303432701407,-0.33153073796483695,-0.03298949418228672,-0.033023679149809,-0.033836333822891106,-0.03476736221578626,-0.03406719098319312,0.9846522521524933,0.9889306171343535,0.9938095743971374,1.0,0.9938103788787006,-0.02892774871571512,-0.030717898120142362,-0.03158441304208343,-0.03255827895685777,-0.030911430532019796,0.11964107475464576,0.11949180734423817,0.11956026852480993,0.11970696577733295,0.11985240854090817
36_T0,-0.3314706804307951,-0.3321583079295729,-0.33256517198114083,-0.3326285157181151,-0.3314237683544921,-0.03337622645762442,-0.03300351284662458,-0.03303653655957879,-0.03391520197197063,-0.03480958159433368,0.9802804563546009,0.9846443358337351,0.9889317040575569,0.9938103788787006,1.0,-0.02769237902555212,-0.028941309061000023,-0.030730432249027516,-0.03159626199822783,-0.032522619160316,0.11927291409462032,0.1194799357362764,0.11934174843579991,0.11941981017086145,0.11957479541729804
37_T4,-0.27648370154140384,-0.27010642323717016,-0.26566687569894953,-0.2611659231671459,-0.2561690237475456,-0.1764604325404634,-0.17640084206054119,-0.17578338963317397,-0.17514753017324505,-0.17419475812217852,-0.03252729061818228,-0.03156141814398134,-0.030705359911788528,-0.02892774871571512,-0.02769237902555212,1.0,0.9857677581097641,0.9744299239038998,0.9634982749411066,0.9517573003052554,-0.07742406289838785,-0.08030478518625628,-0.08249845862035457,-0.08515063120860206,-0.08791814212581095
37_T3,-0.2739045356351891,-0.27643235816684675,-0.2700457506606662,-0.26560228768864697,-0.2610802933082659,-0.17500020564801083,-0.17645871284890324,-0.17639912093316767,-0.17576922546665869,-0.17513989157465334,-0.030928975126578672,-0.032535333098458845,-0.03157256049240718,-0.030717898120142362,-0.028941309061000023,0.9857677581097641,1.0,0.9857677783541777,0.9744299629002134,0.9634876338267685,-0.07672681809248814,-0.07740611476468534,-0.08028625051731622,-0.08247863904661999,-0.08512911851951843
37_T2,-0.2704835552856338,-0.27384906464784325,-0.27637306414597534,-0.2699840463937519,-0.265521108515666,-0.1737926506788347,-0.1749983508901353,-0.176456993456971,-0.17638572340246908,-0.1757620821315135,-0.0295215794531748,-0.03093755218212844,-0.0325464486551121,-0.03158441304208343,-0.030730432249027516,0.9744299239038998,0.9857677783541777,1.0,0.9857677985951483,0.9744200043591433,-0.0769881604280724,-0.07670792898115611,-0.07738817204073883,-0.08026772183528569,-0.0824588263550236
37_T1,-0.2673897863046943,-0.2704237269946942,-0.27378506744254305,-0.276312767020649,-0.26990652108386154,-0.17181096910446805,-0.17379065202859298,-0.17499649647710983,-0.17644391571098753,-0.1763789499118619,-0.027104971564328582,-0.029530766932377505,-0.030949424396571838,-0.03255827895685777,-0.03159626199822783,0.9634982749411066,0.9744299629002134,0.9857677985951483,1.0,0.9857583554366223,-0.07690319437838254,-0.07696811758693888,-0.07668904591559265,-0.07737023472394511,-0.08024919913705575
37_T0,-0.264480993865702,-0.2674065502014896,-0.2704367832061104,-0.27379670695009,-0.276318840525796,-0.16962495010982553,-0.17181438373232816,-0.1737937704767702,-0.1750137027547159,-0.17645396624776546,-0.02478501256833407,-0.027077222418056844,-0.029493114498848654,-0.030911430532019796,-0.032522619160316,0.9517573003052554,0.9634876338267685,0.9744200043591433,0.9857583554366223,1.0,-0.07782717072740351,-0.07693709083748261,-0.07699965600532407,-0.07671861061480845,-0.07739801338546222
38_T4,-0.21851309424259083,-0.21363869208217637,-0.20746743867665118,-0.20042004905654418,-0.19244147848941046,-0.07717896495259322,-0.0778429020647819,-0.07893077257473685,-0.08018662245038656,-0.08168861113800782,0.12004771509806497,0.11983130929502707,0.11964193592965063,0.11964107475464576,0.11927291409462032,-0.07742406289838785,-0.07672681809248814,-0.0769881604280724,-0.07690319437838254,-0.07782717072740351,1.0,0.9965157200703567,0.991712439763472,0.9864673430036842,0.9808174696934653
38_T3,-0.2187467066683916,-0.2183121051487255,-0.21340593497514537,-0.20721882008455494,-0.20011383710955533,-0.07569753291036843,-0.07716201223557,-0.07782494741713303,-0.07883956320271045,-0.0801279055265,0.12021711303056548,0.11996199837980326,0.11970078783576886,0.11949180734423817,0.1194799357362764,-0.08030478518625628,-0.07740611476468534,-0.07670792898115611,-0.07696811758693888,-0.07693709083748261,0.9965157200703567,1.0,0.9965161423684945,0.9917135086635963,0.9864692102465662
38_T2,-0.21680884107269696,-0.21852891177760378,-0.21809121397354206,-0.21317065002180793,-0.20693011844549644,-0.07376102386876716,-0.07567924235530683,-0.07714506463848042,-0.07773944312025573,-0.07878480894474205,0.12055678157773232,0.12012531950349764,0.11983919001031983,0.11956026852480993,0.11934174843579991,-0.08249845862035457,-0.08028625051731622,-0.07738817204073883,-0.07668904591559265,-0.07699965600532407,0.991712439763472,0.9965161423684945,1.0,0.9965165644871834,0.9917145770786788
38_T1,-0.21378713697437204,-0.21657283062120986,-0.2182897010568989,-0.21786791862287663,-0.21289743701633165,-0.07139257783934262,-0.07374131004814236,-0.07566095769536832,-0.0770645451824364,-0.07768808459223725,0.12040519356640626,0.12045796309315372,0.11999389282756631,0.11970696577733295,0.11941981017086145,-0.08515063120860206,-0.08247863904661999,-0.08026772183528569,-0.07737023472394511,-0.07671861061480845,0.9864673430036842,0.9917135086635963,0.9965165644871834,1.0,0.9965169864264789
38_T0,-0.2091741724658605,-0.21353034937492713,-0.2163137618891171,-0.21804791406830476,-0.21760864562724855,-0.06981836787720867,-0.07137130403570442,-0.07372160303910064,-0.0755747096872203,-0.07701615486213237,0.12019367056767666,0.12029820613302192,0.12031655747755249,0.11985240854090817,0.11957479541729804,-0.08791814212581095,-0.08512911851951843,-0.0824588263550236,-0.08024919913705575,-0.07739801338546222,0.9808174696934653,0.9864692102465662,0.9917145770786788,0.9965169864264789,1.0
