,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.3554198610479663,-0.35525170431346753,-0.35485664962557606,-0.3546061506542987,-0.35443716309362283,-0.018168527894422387,-0.017795431375704128,-0.017667214653081513,-0.017845989563939894,-0.018137662902663127,1.0,0.9972633955890523,0.9967465925335068,0.9967162339140698,0.9966466635299732,-0.03528039702269253,-0.035453970182632785,-0.035558993371724974,-0.03561014806554803,-0.03579496528549293,0.11979293072573445,0.11962255848536829,0.1194182395927589,0.11937741241379984,0.11904629690153339
36_T3,-0.3555878372227143,-0.3554310706034414,-0.35526340617039165,-0.35486889258370835,-0.35461898019172483,-0.018453744948759513,-0.018174428089173758,-0.017801565505414237,-0.017673593964614397,-0.01785264732246368,0.9972633955890523,1.0,0.9972634892937748,0.9967467090293971,0.9967163571160861,-0.03517890671988464,-0.035336198861135655,-0.035512242286999444,-0.035619967106390135,-0.03567409439820682,0.11954076421700542,0.11971354850399472,0.1195396945051106,0.11933159286398361,0.11928659318218533
36_T2,-0.3553988320851145,-0.3555995336938964,-0.35544227842939913,-0.3552751061429399,-0.3548811334802265,-0.01859970923855341,-0.018459905130195214,-0.018180327413866312,-0.017807698690892562,-0.01767997224930533,0.9967465925335068,0.9972634892937748,1.0,0.9972635829808152,0.9967468255024183,-0.03529506928529989,-0.035237135991713936,-0.03539198677530947,-0.0355704992120074,-0.0356809242266858,0.11928942978903297,0.11945797224176657,0.11963418977396077,0.11945685611476413,0.11924497411088947
36_T1,-0.3551967279055498,-0.35541106918501114,-0.3556112282818494,-0.3554534845262639,-0.35528680423155434,-0.01867217281734396,-0.01860615260071675,-0.018466064363741992,-0.018186225868701555,-0.017813830932353704,0.9967162339140698,0.9967467090293971,0.9972635829808152,1.0,0.9972636766502648,-0.035275860245682314,-0.03535593251620481,-0.035295350101733486,-0.03544776077062747,-0.03562874096381597,0.1191627690358214,0.11920291731734825,0.11937520582838315,0.11955485452447367,0.11937404330163184
36_T0,-0.35525382338730616,-0.3552095603958591,-0.3554233042246951,-0.3556229209869994,-0.3554646888944501,-0.018915067911346374,-0.018678926141501687,-0.018612594926329152,-0.018472222649631595,-0.018192123453868916,0.9966466635299732,0.9967163571160861,0.9967468255024183,0.9972636766502648,1.0,-0.03525855468831856,-0.035339606414320324,-0.03541677917878437,-0.03535354905609369,-0.03550352085249773,0.11907732279473708,0.11907216946350827,0.11911643276624223,0.11929246496420322,0.11947554274437779
37_T4,-0.25405354582134876,-0.25404515367206243,-0.25430655795802787,-0.25451895308657757,-0.2545396760730612,-0.18782418341166401,-0.18758111880920794,-0.18725084961665947,-0.18712915361812882,-0.1867294126609735,-0.03528039702269253,-0.03517890671988464,-0.03529506928529989,-0.035275860245682314,-0.03525855468831856,1.0,0.9942402973151987,0.9935194464813913,0.9934111142642016,0.9929149648669059,-0.08687366376958804,-0.08670204256962502,-0.08672786376861526,-0.086552136973867,-0.08641918268613165
37_T3,-0.25359400776444435,-0.2540053241694249,-0.25399484820021995,-0.2542539598277927,-0.2544638678691436,-0.18783100845472023,-0.18780335476555504,-0.18755945926148093,-0.18722829524195447,-0.18710558557247578,-0.035453970182632785,-0.035336198861135655,-0.035237135991713936,-0.03535593251620481,-0.035339606414320324,0.9942402973151987,1.0,0.9942409182161713,0.993520177167898,0.9934118926861133,-0.08670654842078045,-0.08674085761722784,-0.08656349946067601,-0.08658302770450403,-0.08640046435551292
37_T2,-0.2533014293743159,-0.253543691075907,-0.253957114078034,-0.25394455531284366,-0.2542013754547299,-0.18793197674215953,-0.18780924931997345,-0.18778253116424892,-0.18753780518884297,-0.1872057468291095,-0.035558993371724974,-0.035512242286999444,-0.03539198677530947,-0.035295350101733486,-0.03541677917878437,0.9935194464813913,0.9942409182161713,1.0,0.9942415389096737,0.9935209075984832,-0.0862667245118761,-0.08656797441697571,-0.08660809953892988,-0.0864250086799302,-0.08643824883093087
37_T1,-0.25316058250691703,-0.25324880087594354,-0.2534933869779834,-0.2539089155427522,-0.25389427500494016,-0.18791583637007075,-0.1879091956677154,-0.18778749568597214,-0.18776171260570834,-0.18751615658908422,-0.03561014806554803,-0.035619967106390135,-0.0355704992120074,-0.03544776077062747,-0.03535354905609369,0.9934111142642016,0.993520177167898,0.9942415389096737,1.0,0.9942421593953467,-0.08611898799052942,-0.08612186369840857,-0.08642945275874432,-0.08647538950840061,-0.08628657019756183
37_T0,-0.25302008334099724,-0.2531054064934915,-0.2531961861519348,-0.2534430954654807,-0.2538607285591002,-0.18768300455056872,-0.1878919466771689,-0.1878864206174235,-0.1877657475504636,-0.18774089908794855,-0.03579496528549293,-0.03567409439820682,-0.0356809242266858,-0.03562874096381597,-0.03550352085249773,0.9929149648669059,0.9934118926861133,0.9935209075984832,0.9942421593953467,1.0,-0.08589743426226874,-0.08596720143897219,-0.08597706010277145,-0.08629098341623308,-0.08634272749939474
38_T4,-0.18317181335264218,-0.18304277646307904,-0.18290560627209848,-0.18269978097161674,-0.18247728112715425,-0.07822256739816988,-0.07838385494405126,-0.07859163281870656,-0.07903605222002995,-0.07946219728442441,0.11979293072573445,0.11954076421700542,0.11928942978903297,0.1191627690358214,0.11907732279473708,-0.08687366376958804,-0.08670654842078045,-0.0862667245118761,-0.08611898799052942,-0.08589743426226874,1.0,0.9992223826389529,0.998959231607527,0.9987813743154637,0.9986159667990874
38_T3,-0.18300055213490685,-0.18311776724158657,-0.1829864128413143,-0.18284671428170657,-0.1826381348658823,-0.0783294913701907,-0.07820385973467474,-0.07836439587788098,-0.07857135932220725,-0.07901483507752985,0.11962255848536829,0.11971354850399472,0.11945797224176657,0.11920291731734825,0.11907216946350827,-0.08670204256962502,-0.08674085761722784,-0.08656797441697571,-0.08612186369840857,-0.08596720143897219,0.9992223826389529,1.0,0.9992224996475785,0.9989593952979497,0.9987815750673833
38_T2,-0.18282757420101267,-0.18294416444652953,-0.18306373650621682,-0.18293006594885164,-0.18278784056276876,-0.07832067308043071,-0.07830994524225825,-0.07818515732846561,-0.07834494251909815,-0.07855109204407312,0.1194182395927589,0.1195396945051106,0.11963418977396077,0.11937520582838315,0.11911643276624223,-0.08672786376861526,-0.08656349946067601,-0.08660809953892988,-0.08642945275874432,-0.08597706010277145,0.998959231607527,0.9992224996475785,1.0,0.9992226166069249,0.9989595589163076
38_T1,-0.18256166436446242,-0.18276862847891184,-0.18288779349603138,-0.1830097211392718,-0.18287373577745167,-0.07825712971908957,-0.07830022738849504,-0.07829040484574462,-0.07816646017703964,-0.07832549486488383,0.11937741241379984,0.11933159286398361,0.11945685611476413,0.11955485452447367,0.11929246496420322,-0.086552136973867,-0.08658302770450403,-0.0864250086799302,-0.08647538950840061,-0.08629098341623308,0.9987813743154637,0.9989593952979497,0.9992226166069249,1.0,0.9992227335172951
38_T0,-0.18234339407367356,-0.18249991753477052,-0.1827097010480842,-0.18283143927511486,-0.1829557211334918,-0.07833892890529692,-0.07823570677409677,-0.07827978796371124,-0.07827087017782895,-0.0781477682779126,0.11904629690153339,0.11928659318218533,0.11924497411088947,0.11937404330163184,0.11947554274437779,-0.08641918268613165,-0.08640046435551292,-0.08643824883093087,-0.08628657019756183,-0.08634272749939474,0.9986159667990874,0.9987815750673833,0.9989595589163076,0.9992227335172951,1.0
