,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.29876150880980357,-0.2996712169557027,-0.29970160051319095,-0.29969859456379266,-0.29958114265529506,-0.01508020707208188,-0.01485761075229626,-0.014453540920844785,-0.014453484901217164,-0.014420131671305686,1.0,0.9918153352174115,0.9838541369715629,0.976036480534202,0.9687070242335681,-0.04582621492549936,-0.04623020640763353,-0.046629439104162396,-0.048695607209934204,-0.05064680173267742,0.1051926865768454,0.10494876884191082,0.10512431651230547,0.1053272034131152,0.10633784879533258
36_T3,-0.2960728496053824,-0.29893840364788876,-0.2998635658579361,-0.2999093902967315,-0.2999033569403725,-0.013226244225985473,-0.015017401952818678,-0.014789077424741032,-0.014378079256713437,-0.014369291217947625,0.9918153352174115,1.0,0.991816819454367,0.9838573497018925,0.9760417656588912,-0.04426335455992049,-0.04585036893022889,-0.04625657410455353,-0.04670110680311847,-0.048827944804954754,0.10369897556102915,0.10500157134759586,0.10474115131926655,0.10489689258471065,0.10507563751521158
36_T2,-0.29497293371047023,-0.2962666632272036,-0.2991151591386799,-0.3000527220352452,-0.3000940037266705,-0.010393894339934266,-0.013158020817069311,-0.014954623122064378,-0.014720575350689661,-0.014302655385046307,0.9838541369715629,0.991816819454367,1.0,0.991818302783392,0.9838605602734851,-0.04111218345310273,-0.04429016132273485,-0.04587451358632287,-0.046321724923723176,-0.04682080883098525,0.10324383594720213,0.10348997177826834,0.10481056586793923,0.10453366356847393,0.10466962463497086
36_T1,-0.2941264696688908,-0.2951863692105334,-0.2964603104629249,-0.2992889810326338,-0.30022071711918535,-0.007232177628813,-0.010319298812029795,-0.01308982859027982,-0.014891870562341477,-0.014652104507517067,0.976036480534202,0.9838573497018925,0.991818302783392,1.0,0.9918197852054408,-0.03909437450002814,-0.04114211744244491,-0.04431695672829057,-0.045934258880106695,-0.046430684652959554,0.10299767285720886,0.10301322707178787,0.10328109924725128,0.10461967004335247,0.10432630546787187
36_T0,-0.29236933897092343,-0.29436374458809095,-0.2953996034375634,-0.29665070278043415,-0.2994432950945679,-0.003906370459460739,-0.007150101963320738,-0.010244740796433739,-0.013021667522974775,-0.014829144256193619,0.9687070242335681,0.9760417656588912,0.9838605602734851,0.9918197852054408,1.0,-0.036238765721301566,-0.03912772867634199,-0.0411720374298264,-0.044382727406591375,-0.04603422548550199,0.10274038336365712,0.10274086930113802,0.10278277785145672,0.10307235784436526,0.1044288837794081
37_T4,-0.2710311499703571,-0.27189871568592316,-0.2724872243477878,-0.27197147763963,-0.27115378402725543,-0.15135171224930555,-0.14824985116708614,-0.14557025353073913,-0.143531404207506,-0.1401813870080234,-0.04582621492549936,-0.04426335455992049,-0.04111218345310273,-0.03909437450002814,-0.036238765721301566,1.0,0.9817819657755,0.9679405374395318,0.955775759973187,0.9442825972545532,-0.06914357459720333,-0.06786072116972193,-0.06700155666596584,-0.06532443325215902,-0.0648938957951002
37_T3,-0.2698596002986436,-0.27092887318508335,-0.27178629796959924,-0.27236680434360905,-0.27186399753635754,-0.15338169095459797,-0.15135999444334214,-0.14825904796864156,-0.14558048455065895,-0.14354281909079794,-0.04623020640763353,-0.04585036893022889,-0.04429016132273485,-0.04114211744244491,-0.03912772867634199,0.9817819657755,1.0,0.9817820609821746,0.9679364235010414,0.9557538910840468,-0.06982325415344726,-0.06910803364915645,-0.06782187510398008,-0.06695890512104545,-0.06527753144215999
37_T2,-0.2676466587001365,-0.26974863258947757,-0.2708266749386488,-0.2716774229623363,-0.2722699001251337,-0.15347906378820123,-0.15339070630369,-0.1513682745317647,-0.14826824221600057,-0.14559071244112806,-0.046629439104162396,-0.04625657410455353,-0.04587451358632287,-0.04431695672829057,-0.0411720374298264,0.9679405374395318,0.9817820609821746,1.0,0.9817781183360622,0.9679162638819213,-0.06991402066314908,-0.0697842125974863,-0.069072507894259,-0.06778304711534361,-0.06691627537054076
37_T1,-0.2625773035953388,-0.26745355988765523,-0.2695723915973175,-0.27066881305464807,-0.27153353442419687,-0.15254813089394492,-0.15350305321954852,-0.1534125170861594,-0.15138834191958192,-0.14829037871981407,-0.048695607209934204,-0.04670110680311847,-0.046321724923723176,-0.045934258880106695,-0.044382727406591375,0.955775759973187,0.9679364235010414,0.9817781183360622,1.0,0.9817734993740045,-0.06854419662424636,-0.06982466603774433,-0.0697034295509313,-0.06899883817704543,-0.06770263531065372
37_T0,-0.2566708706396069,-0.2622709206341692,-0.26717563703712166,-0.26932488518044,-0.2704764392143152,-0.15004701447156948,-0.152590386493813,-0.15354128862215324,-0.15344733905030292,-0.15142042485642646,-0.05064680173267742,-0.048827944804954754,-0.04682080883098525,-0.046430684652959554,-0.04603422548550199,0.9442825972545532,0.9557538910840468,0.9679162638819213,0.9817734993740045,1.0,-0.06849775600307889,-0.06838560442491781,-0.06968195514622336,-0.06957424509985614,-0.06888094174645519
38_T4,-0.22585479777187337,-0.22587626758077806,-0.22604614080114724,-0.22650755506352244,-0.22749940887209835,-0.07088040908764404,-0.07271816742426501,-0.07485623957289972,-0.07714607126291563,-0.0798572426681063,0.1051926865768454,0.10369897556102915,0.10324383594720213,0.10299767285720886,0.10274038336365712,-0.06914357459720333,-0.06982325415344726,-0.06991402066314908,-0.06854419662424636,-0.06849775600307889,1.0,0.9964752992585593,0.9917974715894327,0.9874214716031425,0.9835001182036366
38_T3,-0.2245648720827538,-0.22551214716436635,-0.22550131355467035,-0.2256410057631225,-0.2261194728740382,-0.06708835300019866,-0.07093700372866622,-0.07278000896570402,-0.07492447935654754,-0.07722226507268953,0.10494876884191082,0.10500157134759586,0.10348997177826834,0.10301322707178787,0.10274086930113802,-0.06786072116972193,-0.06910803364915645,-0.0697842125974863,-0.06982466603774433,-0.06838560442491781,0.9964752992585593,1.0,0.9964759886681006,0.9917992347805863,0.9874244700750439
38_T2,-0.2228812036864767,-0.2241932964405753,-0.22516978360485457,-0.22513474820269422,-0.22529283341677128,-0.0626484745331934,-0.06715018139464397,-0.07099357444208197,-0.0728418219383633,-0.07499268439515139,0.10512431651230547,0.10474115131926655,0.10481056586793923,0.10328109924725128,0.10278277785145672,-0.06700155666596584,-0.06782187510398008,-0.069072507894259,-0.0697034295509313,-0.06968195514622336,0.9917974715894327,0.9964759886681006,1.0,0.9964766776362135,0.9918009967306992
38_T1,-0.22185236635797986,-0.22247483187781872,-0.22382205907710168,-0.22483506132113065,-0.22481976028547337,-0.05873824284543431,-0.06271670392002103,-0.0672119812892484,-0.07105012124410579,-0.07290360636339842,0.1053272034131152,0.10489689258471065,0.10453366356847393,0.10461967004335247,0.10307235784436526,-0.06532443325215902,-0.06695890512104545,-0.06778304711534361,-0.06899883817704543,-0.06957424509985614,0.9874214716031425,0.9917992347805863,0.9964766776362135,1.0,0.9964773661634746
38_T0,-0.21969387503920124,-0.2214032926432842,-0.22206886562381237,-0.22345914788306842,-0.22454746509918266,-0.0552301614874746,-0.05881394647913908,-0.06278489872044442,-0.06727375270506061,-0.07110664415094121,0.10633784879533258,0.10507563751521158,0.10466962463497086,0.10432630546787187,0.1044288837794081,-0.0648938957951002,-0.06527753144215999,-0.06691627537054076,-0.06770263531065372,-0.06888094174645519,0.9835001182036366,0.9874244700750439,0.9918009967306992,0.9964773661634746,1.0
