,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9178640430924754,0.8024555975773202,,,0.09553152690771367,0.10209900488226359,0.11507093742325344,,,-0.2616539632774943,-0.24540460800379724,-0.19774604602493553,,,-0.05734867184697728,-0.05323466071065032,-0.06040785012532765,,,-0.2873491926240867,-0.28913291527201684,-0.2574188698194656,,,-0.0005872856986017679,0.034875969554606784,0.05812899431212197,,,-0.184029882356289,-0.1861180551904021,-0.19870648453813383,,,-0.006456686332243038,0.0172130091560078,0.039727025575479975,,,-0.10585300099952168,-0.13313683476950558,-0.146140356114941,,,-0.13490018900598436,-0.11754176011166236,-0.11705387611206988,,,-0.02542091848536546,-0.02054425540518877,0.003025929398002223,,,-0.0711806634494546,-0.06789634148569199,-0.05398829186404967,,,0.1139567745247773,0.10420669493058149,0.09243948111150317,,,-0.02530756872089798,-0.025849195866650784,-0.024497736521717703,,,0.0006144972981798464,-0.014833380045876372,-0.007313242064225619,,,-0.13564829029900685,-0.06035215188383925,-0.024743507385934557,,
2_T3,0.9178640430924754,1.0,0.9178640430924754,0.8024555975773202,,0.10891168426189206,0.09553152690771367,0.10209900488226359,0.11507093742325344,,-0.23274106768170486,-0.2616539632774943,-0.24540460800379724,-0.19774604602493553,,-0.050293304241379094,-0.05734867184697728,-0.05323466071065032,-0.06040785012532765,,-0.269864668698963,-0.2873491926240867,-0.28913291527201684,-0.2574188698194656,,0.02095222369133991,-0.0005872856986017679,0.034875969554606784,0.05812899431212197,,-0.1735144231383536,-0.184029882356289,-0.1861180551904021,-0.19870648453813383,,0.020202350097456908,-0.006456686332243038,0.0172130091560078,0.039727025575479975,,-0.07676685886066445,-0.10585300099952168,-0.13313683476950558,-0.146140356114941,,-0.13076089711922667,-0.13490018900598436,-0.11754176011166236,-0.11705387611206988,,-0.040140855304658156,-0.02542091848536546,-0.02054425540518877,0.003025929398002223,,-0.0507399542653275,-0.0711806634494546,-0.06789634148569199,-0.05398829186404967,,0.11887099398034437,0.1139567745247773,0.10420669493058149,0.09243948111150317,,0.0021337647393619495,-0.02530756872089798,-0.025849195866650784,-0.024497736521717703,,-0.0053963100326989005,0.0006144972981798464,-0.014833380045876372,-0.007313242064225619,,-0.13369748969222525,-0.13564829029900685,-0.06035215188383925,-0.024743507385934557,
2_T2,0.8024555975773202,0.9178640430924754,1.0,0.9178865262959145,0.8026677975447126,0.13376365061693238,0.10891168426189206,0.09521823169762134,0.10166333122673925,0.11420332705151971,-0.19564147853121316,-0.23274106768170486,-0.26199259241150963,-0.24612770058728622,-0.1992884171487352,-0.05806470199382758,-0.050293304241379094,-0.056732705016034245,-0.052634941599702646,-0.05929790346046046,-0.24729199019652853,-0.269864668698963,-0.2870875503201414,-0.28887285979254157,-0.25680633117239393,0.05007122012429349,0.02095222369133991,-0.0010752137291463871,0.034050642220839776,0.05724653172877989,-0.16147636041283575,-0.1735144231383536,-0.1829946405398981,-0.1847112706622411,-0.19600037240103207,0.057067110708932174,0.020202350097456908,-0.006947541208451512,0.016628742440956072,0.03851869275988852,-0.030081231818793183,-0.07676685886066445,-0.10565241199615234,-0.13286857550180983,-0.14594105569072235,-0.14932335532636326,-0.13076089711922667,-0.13502898645310957,-0.11760973566231124,-0.11723005008478843,-0.04227712795908312,-0.040140855304658156,-0.025709909126248213,-0.02092230843934913,0.0022519424301155437,-0.026791238100393244,-0.0507399542653275,-0.07151834129923926,-0.06835502733114271,-0.05490877867048252,0.11223320363058263,0.11887099398034437,0.1128724989209633,0.10276354466250158,0.08973903247682442,0.026045699808438925,0.0021337647393619495,-0.025508916913903,-0.025843633878896682,-0.024032478402764394,-0.03792527036339749,-0.0053963100326989005,0.0010052346483858496,-0.014457214881297871,-0.007056167477680402,-0.09807384514149076,-0.13369748969222525,-0.13562227900137938,-0.06040173765330765,-0.024462113427407856
2_T1,,0.8024555975773202,0.9178865262959145,1.0,0.9179180378859152,,0.13376365061693238,0.10831818425225286,0.09484362119106474,0.10113396819192824,,-0.19564147853121316,-0.23340469991407492,-0.2626547594933155,-0.2470627358525595,,-0.05806470199382758,-0.04914815795812984,-0.05621667520082827,-0.051943842359889976,,-0.24729199019652853,-0.26932665540019946,-0.28683159388105706,-0.28842459574523716,,0.05007122012429349,0.020032658015672593,-0.0017498612154627775,0.0335264349651382,,-0.16147636041283575,-0.17159535362849093,-0.1817878047257585,-0.18305190022388904,,0.057067110708932174,0.019287444092158833,-0.007423251483991103,0.01592405332278027,,-0.030081231818793183,-0.0763759215878392,-0.10541000225755491,-0.13271749927215387,,-0.14932335532636326,-0.1309843949196924,-0.13507029701535336,-0.11770225766213202,,-0.04227712795908312,-0.040702791873707476,-0.02605196043351659,-0.021423264073673447,,-0.026791238100393244,-0.0513809484273988,-0.07191743919712429,-0.06890695107788246,,0.11223320363058263,0.11681702493853093,0.11160489756548465,0.10105231999798217,,0.026045699808438925,0.001764132735451506,-0.025490570560436136,-0.025513687418203472,,-0.03792527036339749,-0.004661081240910745,0.0013072458512718376,-0.01428981366620864,,-0.09807384514149076,-0.13351995783324108,-0.13554713251999592,-0.06013524093764027
2_T0,,,0.8026677975447126,0.9179180378859152,1.0,,,0.13283847956398234,0.10792880617151454,0.09460350895082964,,,-0.19679453636087096,-0.2340973487484631,-0.26304822223248536,,,-0.056286184360034706,-0.04860902123516573,-0.055896799931929995,,,-0.24649081294095762,-0.26906479414395446,-0.28662511228056786,,,0.048650435727885744,0.019309928378613436,-0.0019721164146593974,,,-0.15840131310029618,-0.17026310456186816,-0.1809647718845875,,,0.0556286334687009,0.018792368220095085,-0.00773263806545977,,,-0.029499266991396548,-0.0761216073482965,-0.10534348547573981,,,-0.14967196833148763,-0.13103612218237662,-0.13511467252798554,,,-0.04319256377758488,-0.04108123826904492,-0.026296385219218923,,,-0.02785114483434898,-0.05181197131307565,-0.07217818139038086,,,0.10891321237803636,0.11540041463670102,0.11075024915982047,,,0.025457713361864746,0.0017939619011105347,-0.02532751131069487,,,-0.03680631689021936,-0.004345965285976687,0.0013649288252892244,,,-0.09753826352592664,-0.1333788702127161,-0.1353521669521218
3_T4,0.09553152690771367,0.10891168426189206,0.13376365061693238,,,1.0,0.9560419279679324,0.903705734024517,,,-0.03883774450907099,-0.030635275011977877,-0.0273570523261591,,,-0.20299854747716303,-0.2015187362031676,-0.20190720136477183,,,-0.08368441843061412,-0.08713863984047748,-0.09365254674134184,,,0.037003932549107506,0.03241931109923629,0.025024632179831217,,,-0.18988171495463968,-0.1932290412535575,-0.1975246058910433,,,0.10115860702749879,0.10381896291129812,0.0979230468889864,,,-0.17860312103114015,-0.17807050097020044,-0.18573416669017964,,,-0.10128445725336496,-0.09404677456012085,-0.0892787548166839,,,0.03798034456040664,0.033378670785639115,0.035492034195371676,,,-0.04421174798230338,-0.048415308142475626,-0.05338877477244735,,,0.05631296341184324,0.06937396432832026,0.07918624890483868,,,-0.14984449471634492,-0.1462692003028531,-0.1449565861829035,,,-0.06907031403600691,-0.0537741043569548,-0.04245841765480602,,,-0.06752044883740276,-0.09172398724806438,-0.09924818299016003,,
3_T3,0.10209900488226359,0.09553152690771367,0.10891168426189206,0.13376365061693238,,0.9560419279679324,1.0,0.9560419279679324,0.903705734024517,,-0.032660703115955224,-0.03883774450907099,-0.030635275011977877,-0.0273570523261591,,-0.19748879413797948,-0.20299854747716303,-0.2015187362031676,-0.20190720136477183,,-0.0701079093557759,-0.08368441843061412,-0.08713863984047748,-0.09365254674134184,,0.03357909145696428,0.037003932549107506,0.03241931109923629,0.025024632179831217,,-0.18507343582521857,-0.18988171495463968,-0.1932290412535575,-0.1975246058910433,,0.0943185411599103,0.10115860702749879,0.10381896291129812,0.0979230468889864,,-0.17254189700937264,-0.17860312103114015,-0.17807050097020044,-0.18573416669017964,,-0.10643185959263093,-0.10128445725336496,-0.09404677456012085,-0.0892787548166839,,0.044793429834463216,0.03798034456040664,0.033378670785639115,0.035492034195371676,,-0.039871812031555834,-0.04421174798230338,-0.048415308142475626,-0.05338877477244735,,0.05159822316493872,0.05631296341184324,0.06937396432832026,0.07918624890483868,,-0.15274884231725788,-0.14984449471634492,-0.1462692003028531,-0.1449565861829035,,-0.07711890785743843,-0.06907031403600691,-0.0537741043569548,-0.04245841765480602,,-0.07009878099126998,-0.06752044883740276,-0.09172398724806438,-0.09924818299016003,
3_T2,0.11507093742325344,0.10209900488226359,0.09521823169762134,0.10831818425225286,0.13283847956398234,0.903705734024517,0.9560419279679324,1.0,0.9560537101491914,0.9037568691895398,-0.03943192216914439,-0.032660703115955224,-0.038525430841965476,-0.029874536498106546,-0.025793711307714278,-0.18707253870314572,-0.19748879413797948,-0.20328004451309956,-0.20183028993496452,-0.20249607461385677,-0.05297686828167896,-0.0701079093557759,-0.08379562109010322,-0.08724722469020894,-0.0939495090344416,0.026344026074080946,0.03357909145696428,0.037308831110967645,0.03295352922477007,0.02560940617437412,-0.1857641116989607,-0.18507343582521857,-0.19025807745662962,-0.19376403445515653,-0.19855034991229625,0.07972600315920032,0.0943185411599103,0.1014431377931734,0.10417597920012506,0.0986666290028914,-0.15971002679147853,-0.17254189700937264,-0.17869381502853446,-0.1781973352064759,-0.1857772245925863,-0.12178213827731092,-0.10643185959263093,-0.1011658550861407,-0.09396283621262008,-0.08908269644257387,0.053225554247831264,0.044793429834463216,0.03816677319175962,0.03364057585602561,0.03602771817296124,-0.03877013332053115,-0.039871812031555834,-0.043963486261701906,-0.04805281483159068,-0.052648825826836984,0.04601495354081575,0.05159822316493872,0.05686568346342718,0.07014510531411547,0.08065149935049197,-0.1568549579637415,-0.15274884231725788,-0.14968741800276336,-0.14624909467142813,-0.14522943449431136,-0.07778754400300583,-0.07711890785743843,-0.06931814050279093,-0.05403422289345651,-0.04264101221864348,-0.07318524986086886,-0.07009878099126998,-0.06750540694144032,-0.09165084855990678,-0.09944028126892213
3_T1,,0.11507093742325344,0.10166333122673925,0.09484362119106474,0.10792880617151454,,0.903705734024517,0.9560537101491914,1.0,0.956065469908288,,-0.03943192216914439,-0.032184920431997555,-0.037986721722338364,-0.029086051204050833,,-0.18707253870314572,-0.19792330630998572,-0.2034895973362789,-0.20212858134884368,,-0.05297686828167896,-0.07029302568790696,-0.08387494200452962,-0.08741415859638357,,0.026344026074080946,0.03403682736561297,0.03766235815978526,0.033236942909283154,,-0.1857641116989607,-0.18566515442790985,-0.1906335141700722,-0.19429709878288814,,0.07972600315920032,0.09474205593730613,0.10167786822922961,0.1045321966854782,,-0.15971002679147853,-0.17268993161604132,-0.17878440381733865,-0.17823007016235803,,-0.12178213827731092,-0.10625446903603797,-0.10110993069892374,-0.09386797020351131,,0.053225554247831264,0.04509087135854129,0.03835295950426148,0.0339278353598412,,-0.03877013332053115,-0.03949871160199334,-0.0437155725933438,-0.047691076978381125,,0.04601495354081575,0.05246431231652498,0.05741671829686115,0.07091283054541014,,-0.1568549579637415,-0.15252209643676243,-0.14967934833999755,-0.14640501258711935,,-0.07778754400300583,-0.07748595329159773,-0.06947904258209417,-0.05412342374378696,,-0.07318524986086886,-0.07013817490506602,-0.06751298161926719,-0.09178959080821841
3_T0,,,0.11420332705151971,0.10113396819192824,0.09460350895082964,,,0.9037568691895398,0.956065469908288,1.0,,,-0.03839227345264216,-0.031363640120207155,-0.03742761938983661,,,-0.18797369674026318,-0.19824339085434528,-0.20369007671921385,,,-0.05337374204863757,-0.07042871746412986,-0.08399462846613955,,,0.02725564200359698,0.034570775885936,0.037842976059799104,,,-0.18700478823243002,-0.18625465027644755,-0.1910080290507012,,,0.08058783902369036,0.09508695735270391,0.10191225442871824,,,-0.16002893197057777,-0.17283770508232246,-0.17881101777069003,,,-0.12141690438042327,-0.10617239790517484,-0.10104655153909933,,,0.05385444321604325,0.04538772074093052,0.03855632880358465,,,-0.03798448518968662,-0.039126394556271545,-0.04346800624316096,,,0.04785441480743866,0.053326367694893996,0.05796607701839597,,,-0.15639275567737096,-0.15252363964941032,-0.14979191645530213,,,-0.07848489805514212,-0.0777188557730857,-0.06952199936993422,,,-0.07349068741768082,-0.07021249733470637,-0.06766420380894626
4_T4,-0.2616539632774943,-0.23274106768170486,-0.19564147853121316,,,-0.03883774450907099,-0.032660703115955224,-0.03943192216914439,,,1.0,0.8907509138312076,0.7491078146881017,,,0.07824115639274144,0.0762126037241369,0.04504610965820763,,,0.13439792181312576,0.13334902839215337,0.11713300296751028,,,-0.04867893433164021,-0.05293793382558614,-0.040505693246749096,,,0.19017345389436552,0.19660688042192498,0.20306364257036552,,,0.0025522994096118154,-0.006479011687190695,-0.0024457387334869346,,,0.19044936280855612,0.17913999759773225,0.15811541029829213,,,0.005452993577801459,-0.0014348195877696946,-0.025179213928221176,,,-0.1406226934128608,-0.13499185162565627,-0.12273574098695401,,,0.02091893046562669,0.011640109199808294,-0.017254922537947533,,,-0.1681998277690447,-0.16114305827864706,-0.1454011079749248,,,-0.049079779568208526,-0.055156424681415475,-0.04546405547510169,,,0.13317466042868492,0.1286874424151444,0.10809031429612055,,,-0.0586854351856452,-0.07391879189198901,-0.0595322974305478,,
4_T3,-0.24540460800379724,-0.2616539632774943,-0.23274106768170486,-0.19564147853121316,,-0.030635275011977877,-0.03883774450907099,-0.032660703115955224,-0.03943192216914439,,0.8907509138312076,1.0,0.8907509138312076,0.7491078146881017,,0.08065677140367208,0.07824115639274144,0.0762126037241369,0.04504610965820763,,0.13626343293057183,0.13439792181312576,0.13334902839215337,0.11713300296751028,,-0.04379677215340709,-0.04867893433164021,-0.05293793382558614,-0.040505693246749096,,0.19059962381974196,0.19017345389436552,0.19660688042192498,0.20306364257036552,,0.02022420370459271,0.0025522994096118154,-0.006479011687190695,-0.0024457387334869346,,0.19054465244910418,0.19044936280855612,0.17913999759773225,0.15811541029829213,,0.03098876398335572,0.005452993577801459,-0.0014348195877696946,-0.025179213928221176,,-0.13185131181852555,-0.1406226934128608,-0.13499185162565627,-0.12273574098695401,,0.019538620202929024,0.02091893046562669,0.011640109199808294,-0.017254922537947533,,-0.1681393584545956,-0.1681998277690447,-0.16114305827864706,-0.1454011079749248,,-0.04634741682591047,-0.049079779568208526,-0.055156424681415475,-0.04546405547510169,,0.13465696299533117,0.13317466042868492,0.1286874424151444,0.10809031429612055,,-0.0208947127638834,-0.0586854351856452,-0.07391879189198901,-0.0595322974305478,
4_T2,-0.19774604602493553,-0.24540460800379724,-0.26199259241150963,-0.23340469991407492,-0.19679453636087096,-0.0273570523261591,-0.030635275011977877,-0.038525430841965476,-0.032184920431997555,-0.03839227345264216,0.7491078146881017,0.8907509138312076,1.0,0.8907399764622026,0.7495112072004779,0.06521922500559009,0.08065677140367208,0.07757857000942964,0.07549760413942536,0.043641639992687185,0.12359575732021552,0.13626343293057183,0.13416207813318148,0.1330930309277732,0.11643691761569763,-0.026519741608667043,-0.04379677215340709,-0.048138684833524986,-0.05195950168652915,-0.03938925097518135,0.18480271909932186,0.19059962381974196,0.18908050049602756,0.19497726093146692,0.1996748691546305,0.03231871369560053,0.02022420370459271,0.0030722676891228907,-0.005804631768376017,-0.000951599283778859,0.15610103441445886,0.19054465244910418,0.1902131601481643,0.17880231814116573,0.15782443566218793,0.05117419199414579,0.03098876398335572,0.005622658412373099,-0.001317135826045247,-0.02485470703183518,-0.12904524791512867,-0.13185131181852555,-0.1402609064190532,-0.13447320264752646,-0.1216096922922362,0.009160453699050318,0.019538620202929024,0.02129474119259582,0.012207443110691796,-0.015984047348669993,-0.16778585552417763,-0.1681393584545956,-0.16699204801002676,-0.15937451348992812,-0.14179865015315754,-0.03229706409397326,-0.04634741682591047,-0.048845871402732124,-0.055134860800639854,-0.04600136051414902,0.1322137948814176,0.13465696299533117,0.1327296704639864,0.12820700027042603,0.10767746715672859,0.025946719647333884,-0.0208947127638834,-0.05866338013336069,-0.0738148014218352,-0.059830340593539935
4_T1,,-0.19774604602493553,-0.24612770058728622,-0.2626547594933155,-0.2340973487484631,,-0.0273570523261591,-0.029874536498106546,-0.037986721722338364,-0.031363640120207155,,0.7491078146881017,0.8907399764622026,1.0,0.8909732771754734,,0.06521922500559009,0.07901496211149502,0.07677308844656691,0.07431620961757601,,0.12359575732021552,0.13559066574202933,0.13382113861616152,0.132421303393256,,-0.026519741608667043,-0.04248462099074233,-0.047067470814813044,-0.05106356072432032,,0.18480271909932186,0.1879324523999904,0.18728228098712654,0.1922877515809281,,0.03231871369560053,0.021441708630004067,0.0037929411897841144,-0.004654928159700659,,0.15610103441445886,0.1898606297161055,0.18976206777929097,0.17845000425600577,,0.05117419199414579,0.03136916804099589,0.0057447239310797526,-0.0010854675669680909,,-0.12904524791512867,-0.13087768772368819,-0.13961641135237124,-0.1334639958829079,,0.009160453699050318,0.020457493979887935,0.0219286946898516,0.013170355651090029,,-0.16778585552417763,-0.16519789177169308,-0.16501715804888523,-0.1564678718670002,,-0.03229706409397326,-0.04578599637462504,-0.04882761624568421,-0.055597264679515625,,0.1322137948814176,0.13351836975030312,0.13218071032592235,0.12780024602792717,,0.025946719647333884,-0.02099511672818039,-0.0586579787839386,-0.07411973497119617
4_T0,,,-0.1992884171487352,-0.2470627358525595,-0.26304822223248536,,,-0.025793711307714278,-0.029086051204050833,-0.03742761938983661,,,0.7495112072004779,0.8909732771754734,1.0,,,0.06188758963165154,0.07780254207708394,0.07597356720580106,,,0.1221769129567674,0.13503327319157926,0.133339296319057,,,-0.02392943477728106,-0.040895121871253305,-0.046491855447882834,,,0.17918209700066098,0.18517927285433283,0.18542241818473448,,,0.03475068862942292,0.02245742541562544,0.004539450925965565,,,0.1546973792123809,0.18914539163715058,0.18949253227237634,,,0.05190507744249076,0.031514227526657876,0.005891899964706391,,,-0.12693418037814014,-0.12986558821703537,-0.13889060365627634,,,0.011159205607985957,0.02140782056341875,0.02258501036242255,,,-0.16151193713722842,-0.162165247882953,-0.1629765443736082,,,-0.031166525926899814,-0.0458014511758289,-0.049169919843750194,,,0.13000244457053498,0.1327149823482859,0.131939926131974,,,0.025099160705741076,-0.021181164108679797,-0.0590105394001681
5_T4,-0.05734867184697728,-0.050293304241379094,-0.05806470199382758,,,-0.20299854747716303,-0.19748879413797948,-0.18707253870314572,,,0.07824115639274144,0.08065677140367208,0.06521922500559009,,,1.0,0.9733287852173448,0.9338756868991509,,,0.00521184071116138,0.002324484887431766,-0.006682444751092836,,,-0.1202186583364842,-0.12326215197373576,-0.10955172965875734,,,0.0027021853694341818,0.002091993918929587,0.006560932074860605,,,-0.08387075025628822,-0.09665181538273288,-0.10458481336842165,,,0.22649527262996164,0.2292836691910216,0.23321536917231264,,,0.09697195600136947,0.10109652534047474,0.10591438721199849,,,-0.17358642075403477,-0.1776717111901035,-0.17751767069748373,,,0.08874171473867586,0.09553564692729226,0.09297225579843574,,,0.045401085871447866,0.037509549540237365,0.03651306269453954,,,0.11167417200434393,0.11288197291301454,0.13003924632791597,,,0.14164508870751438,0.14347293580778867,0.13683543236741452,,,0.006022802888056061,0.025195411724818827,0.036114597526533246,,
5_T3,-0.05323466071065032,-0.05734867184697728,-0.050293304241379094,-0.05806470199382758,,-0.2015187362031676,-0.20299854747716303,-0.19748879413797948,-0.18707253870314572,,0.0762126037241369,0.07824115639274144,0.08065677140367208,0.06521922500559009,,0.9733287852173448,1.0,0.9733287852173448,0.9338756868991509,,0.014420001097384859,0.00521184071116138,0.002324484887431766,-0.006682444751092836,,-0.11614523490483938,-0.1202186583364842,-0.12326215197373576,-0.10955172965875734,,0.006009733346898287,0.0027021853694341818,0.002091993918929587,0.006560932074860605,,-0.06917624525332444,-0.08387075025628822,-0.09665181538273288,-0.10458481336842165,,0.21772576320939738,0.22649527262996164,0.2292836691910216,0.23321536917231264,,0.09594918587281914,0.09697195600136947,0.10109652534047474,0.10591438721199849,,-0.1755737902710682,-0.17358642075403477,-0.1776717111901035,-0.17751767069748373,,0.08520121037891441,0.08874171473867586,0.09553564692729226,0.09297225579843574,,0.04598176611361309,0.045401085871447866,0.037509549540237365,0.03651306269453954,,0.10880607144241336,0.11167417200434393,0.11288197291301454,0.13003924632791597,,0.13716698933663407,0.14164508870751438,0.14347293580778867,0.13683543236741452,,0.009415634924179007,0.006022802888056061,0.025195411724818827,0.036114597526533246,
5_T2,-0.06040785012532765,-0.05323466071065032,-0.056732705016034245,-0.04914815795812984,-0.056286184360034706,-0.20190720136477183,-0.2015187362031676,-0.20328004451309956,-0.19792330630998572,-0.18797369674026318,0.04504610965820763,0.0762126037241369,0.07757857000942964,0.07901496211149502,0.06188758963165154,0.9338756868991509,0.9733287852173448,1.0,0.9733104376043581,0.9338977610514322,0.015774699467806626,0.014420001097384859,0.005460239309790331,0.002578701919898048,-0.005985488301191865,-0.09619189043287237,-0.11614523490483938,-0.12079150406581882,-0.12428238877009685,-0.11064260141387787,0.00933501263737472,0.006009733346898287,0.0038234984664059107,0.0037408835434398955,0.009748944247154502,-0.04983383611032571,-0.06917624525332444,-0.08447494363969,-0.0974071213086559,-0.10613965680460133,0.20134833372062702,0.21772576320939738,0.2266318129422239,0.22947298390619617,0.2331486420720479,0.10471198661437973,0.09594918587281914,0.0967135897035915,0.1008900219934259,0.105438458644811,-0.17121422959923538,-0.1755737902710682,-0.17389843894392049,-0.1781107953930072,-0.178426219149155,0.06749797166331112,0.08520121037891441,0.08820725722698358,0.09473923138680328,0.091366131047677,0.05150510391255687,0.04598176611361309,0.04407673041277462,0.035588530287245526,0.032789760515817355,0.12096505449051134,0.10880607144241336,0.11134709836394249,0.11281558999249094,0.13055936709566376,0.12723249938396872,0.13716698933663407,0.14211204018228807,0.1439427809234048,0.13706311340967953,0.015693104919663695,0.009415634924179007,0.006005098485213411,0.02503781515778103,0.03658883321076012
5_T1,,-0.06040785012532765,-0.052634941599702646,-0.05621667520082827,-0.04860902123516573,,-0.20190720136477183,-0.20183028993496452,-0.2034895973362789,-0.19824339085434528,,0.04504610965820763,0.07549760413942536,0.07677308844656691,0.07780254207708394,,0.9338756868991509,0.9733104376043581,1.0,0.9733253255167608,,0.015774699467806626,0.014704104446969795,0.005587780888038549,0.002847995908759513,,-0.09619189043287237,-0.11675275934539893,-0.12126036650663051,-0.12465737428682526,,0.00933501263737472,0.007227904053143588,0.004613128909700094,0.004895044499440031,,-0.04983383611032571,-0.06981358079512745,-0.08482387561712375,-0.09793990673667026,,0.20134833372062702,0.21791178937513414,0.22674412812700098,0.22949073787323576,,0.10471198661437973,0.09568793950300522,0.09662749860730266,0.10074052728424404,,-0.17121422959923538,-0.17594157028836366,-0.1741275108543252,-0.1784670886916196,,0.06749797166331112,0.0846379382195382,0.08783317295503275,0.0941850498175993,,0.05150510391255687,0.04451600821697416,0.04313400243294166,0.034232012999068216,,0.12096505449051134,0.10848442949133531,0.1113338622208191,0.11304745168316485,,0.12723249938396872,0.1376809872188508,0.1423293001356401,0.14403904163265813,,0.015693104919663695,0.0095042282455728,0.006031975818535021,0.02530459683143682
5_T0,,,-0.05929790346046046,-0.051943842359889976,-0.055896799931929995,,,-0.20249607461385677,-0.20212858134884368,-0.20369007671921385,,,0.043641639992687185,0.07431620961757601,0.07597356720580106,,,0.9338977610514322,0.9733253255167608,1.0,,,0.01633112831876323,0.014904639865569886,0.0057680323793730896,,,-0.09733500223469806,-0.11742734683215661,-0.12148677087578802,,,0.011692483213512406,0.008385600884483096,0.005364054456438994,,,-0.05104286792236408,-0.07030493982798477,-0.08515618173652574,,,0.20173342065478048,0.21809135052752682,0.2267638458053956,,,0.10421526323327948,0.09556960860972956,0.0965359574563989,,,-0.17195274362240523,-0.176292935666284,-0.1743680440634485,,,0.06640959950469565,0.08410163012467962,0.08747701154314844,,,0.04861078405167697,0.04312101206130121,0.04223604515446081,,,0.12035044487138746,0.10848720085716412,0.111493494713857,,,0.12814965199939926,0.13798414001844198,0.1423692241377249,,,0.016229072509010983,0.009648492262430915,0.00630373400883487
6_T4,-0.2873491926240867,-0.269864668698963,-0.24729199019652853,,,-0.08368441843061412,-0.0701079093557759,-0.05297686828167896,,,0.13439792181312576,0.13626343293057183,0.12359575732021552,,,0.00521184071116138,0.014420001097384859,0.015774699467806626,,,1.0,0.946489084101799,0.8876335185132073,,,-0.038915995345823164,-0.04305225076891981,-0.03139628307717798,,,0.24501832955581812,0.24224064338659948,0.23469458749992086,,,-0.1455062231341652,-0.13650915116948106,-0.1232393525342147,,,0.1494946747697828,0.15403346912025878,0.1457169382122787,,,-0.1509448978755251,-0.14504185388572424,-0.14322625573853176,,,0.12792699915241865,0.11288155658670668,0.09816137797322456,,,-0.06460536402976977,-0.04168382142214352,-0.026465492007055027,,,-0.20419154633982298,-0.19455405769700723,-0.19451962987893623,,,-0.10004466465497075,-0.1050602035179566,-0.10141579284406994,,,-0.07261142876152628,-0.06517226682788375,-0.06547318338720118,,,-0.12995715567062302,-0.14620962954618877,-0.12887337303393978,,
6_T3,-0.28913291527201684,-0.2873491926240867,-0.269864668698963,-0.24729199019652853,,-0.08713863984047748,-0.08368441843061412,-0.0701079093557759,-0.05297686828167896,,0.13334902839215337,0.13439792181312576,0.13626343293057183,0.12359575732021552,,0.002324484887431766,0.00521184071116138,0.014420001097384859,0.015774699467806626,,0.946489084101799,1.0,0.946489084101799,0.8876335185132073,,-0.03037087817301373,-0.038915995345823164,-0.04305225076891981,-0.03139628307717798,,0.25724607196975235,0.24501832955581812,0.24224064338659948,0.23469458749992086,,-0.15827538101349747,-0.1455062231341652,-0.13650915116948106,-0.1232393525342147,,0.146913331770691,0.1494946747697828,0.15403346912025878,0.1457169382122787,,-0.15653553676763515,-0.1509448978755251,-0.14504185388572424,-0.14322625573853176,,0.14021739868989874,0.12792699915241865,0.11288155658670668,0.09816137797322456,,-0.07780062454335084,-0.06460536402976977,-0.04168382142214352,-0.026465492007055027,,-0.20160860367614428,-0.20419154633982298,-0.19455405769700723,-0.19451962987893623,,-0.1050521763611013,-0.10004466465497075,-0.1050602035179566,-0.10141579284406994,,-0.07323621012359101,-0.07261142876152628,-0.06517226682788375,-0.06547318338720118,,-0.10813638043852038,-0.12995715567062302,-0.14620962954618877,-0.12887337303393978,
