,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9151971110749135,0.796368243949539,0.7531169424801588,,0.07906602099629202,0.07645629499009862,0.08019132176473191,0.07516951293070473,,-0.24861654760157928,-0.17135703219720774,-0.11344388701730812,-0.11289751894480243,,-0.14141867506575645,-0.11902409363267387,-0.08760177916833309,-0.08015407886890717,,-0.23624350699378005,-0.17462767315059838,-0.13955968963972135,-0.13495571008011467,,0.016610815973429664,0.0021600894101442723,-0.0171299817501939,-0.024947345163385374,,-0.07092175843585899,-0.09767331877514178,-0.12069473325147835,-0.1325024254497421,,-0.01782112897636993,-0.02641308341033782,0.007895978673752323,0.03809682501290992,,-0.06646060276592237,-0.03778420050768765,-0.005909444837649393,0.009114661571197991,,-0.18594202013207878,-0.1828477024050436,-0.14921453490859643,-0.13605122722433868,,-0.04006982386348948,-0.017314113784353758,-0.010905581505181281,-0.017431689962489973,,-0.12794858549194796,-0.1301441617865612,-0.09455077322103253,-0.07301230847991885,,0.04671431147110906,0.06535853089794202,0.09786916945701968,0.11498631040950233,,-0.049547554792710176,-0.06876654633577414,-0.03224577573453094,-0.007906617718727799,,-0.035859206432821776,-0.036693044061913586,-0.033531449398848986,-0.04441567565734623,,-0.09629015519259271,-0.15324774285174747,-0.16517336009085834,-0.13351456218365498,
2_T3,0.9151971110749135,1.0,0.9151091402387689,0.7962768593932129,0.7531892526865036,0.10164351614364169,0.07894962828441615,0.07633225436445694,0.08003054846255712,0.07505027754634243,-0.21721748832451987,-0.2487709424060621,-0.1715374563079516,-0.11372356325217786,-0.1134757579752432,-0.13308970706927029,-0.14133742318668693,-0.11894427641038896,-0.08751319214156154,-0.07936285263482619,-0.2351582031798967,-0.23627530496663798,-0.17464485957365747,-0.13935619804288696,-0.13450796636002965,0.03975879446269068,0.016486704587594988,0.001981273860574866,-0.017350485128195568,-0.025456740779739286,-0.05740936096952451,-0.07053900361687332,-0.09722043858759233,-0.12003124270454114,-0.13111825720855724,-0.023506380803156098,-0.017950479178400973,-0.026593968368442692,0.007658649915233414,0.03753766307594217,-0.06602523818697945,-0.06647124923187912,-0.03779771730671108,-0.005949229391506986,0.008957203452644995,-0.16576549728736187,-0.18586193979020077,-0.18285117070289894,-0.14927095037727536,-0.13615538005537528,-0.0057462829948871,-0.04016341101552528,-0.017423030431214025,-0.01106439389533051,-0.01789399289192601,-0.11111382745829769,-0.12807442620818973,-0.13027612246117573,-0.09473522455863478,-0.07348759382561774,0.029750618657034256,0.04632380635956096,0.06490952594908926,0.09721523623729622,0.11345791346552046,-0.06113717599304123,-0.04956627065720965,-0.06880469677762721,-0.03235625455030839,-0.008152651407578112,-0.022459345174981285,-0.03584201325818989,-0.03668096874685594,-0.033529254584604595,-0.04411355675141226,-0.08248590588372216,-0.09597890619121005,-0.1529253825672752,-0.16473173330717783,-0.13303733493065575
2_T2,0.796368243949539,0.9151091402387689,1.0,0.9151478237476254,0.7962363419587629,0.12717801661838096,0.1012961598697624,0.07869989909878347,0.07604404903884314,0.07988794639444116,-0.13777836407831992,-0.21774546635010228,-0.2491222569183776,-0.17203766286662306,-0.1143966779616691,-0.12174118369531435,-0.13281300734321527,-0.141153886843436,-0.1187395971417342,-0.08658862377819505,-0.17705769598274174,-0.23518800270344892,-0.23625449515521327,-0.17420962515316274,-0.13883189034838114,0.029490697897911967,0.03937628610579019,0.016113299485047774,0.0015490286372538953,-0.017930798041223397,-0.06505524468162217,-0.0563888502367853,-0.06976931872989882,-0.09622683303002234,-0.1186632703808599,-0.049867352005151445,-0.023898482506683427,-0.01833005295698725,-0.027035822874075625,0.007040371187933515,-0.03715898361712199,-0.06602032453704672,-0.0664728153371035,-0.03782856827011556,-0.006092063029452164,-0.1378144944180673,-0.16550303799182037,-0.18584349547935544,-0.18291217145070307,-0.14933878320403676,0.021444649756774636,-0.00599501927406524,-0.04035932898196566,-0.017685933420417018,-0.011525493860478884,-0.10614111783292943,-0.1114772015120752,-0.12834294578763353,-0.1306044779040861,-0.095233228681591,0.016375157471752215,0.028688136967285522,0.04552790793681056,0.06390024810687113,0.09570792256859546,-0.09036928714582974,-0.06120310155020309,-0.049654333958323235,-0.06901955204775158,-0.03264215030548066,0.0053911385766619805,-0.022384381665265084,-0.03580139768948523,-0.03664640742347444,-0.03316528287125103,-0.10343991454973052,-0.0816838831171965,-0.09546573961018015,-0.152299847367525,-0.16428010245022293
2_T1,0.7531169424801588,0.7962768593932129,0.9151478237476254,1.0,0.9150813739105352,0.1292905872705161,0.12665426033203825,0.10099897267491335,0.0784966287603382,0.0759657754348987,-0.06690103999744239,-0.13857153266491795,-0.21815083836016563,-0.24941546197016368,-0.17236866603858922,-0.09940083990535943,-0.12131734570829027,-0.13257813781887334,-0.14099940762356988,-0.11814975280038156,-0.17353381061706297,-0.17705790135613692,-0.23514391835702855,-0.23591414986094547,-0.1738447283882944,-0.004243905102471102,0.028885458751260876,0.03891414744603658,0.01579290195506867,0.001185016457410976,-0.06818644064996217,-0.06357246849555445,-0.05550589604756652,-0.06910527115865521,-0.09545848558245715,-0.058725995892490473,-0.050476666371357566,-0.024361453280247965,-0.01865579156753227,-0.027407865393914373,-0.022809811764035546,-0.037123415639484646,-0.06600239168656472,-0.06647819730151971,-0.03787866532862445,-0.1161990243061996,-0.13742758476973962,-0.16548000766832702,-0.1858873404350129,-0.18293651638261846,0.020025330994938337,0.021082830534324186,-0.0062097326689677015,-0.04052823876715681,-0.017934580521352717,-0.08452151084001153,-0.106690011922564,-0.1117922710791624,-0.12857460569036866,-0.1308821322243674,0.026050011623242126,0.014843999151629674,0.0277707563800769,0.04484246423938702,0.06304445388543116,-0.06885616119138847,-0.09049960990428735,-0.06132495110969044,-0.04982240010250926,-0.0692021076180968,0.039263477267423574,0.005511199179030562,-0.022320638685841658,-0.03576754587071963,-0.03641407254080293,-0.12110003894261169,-0.10236515087962676,-0.08115361637782628,-0.09510675584801825,-0.15211874684025753
2_T0,,0.7531892526865036,0.7962363419587629,0.9150813739105352,1.0,,0.12874899272004325,0.12647282624369965,0.10092161117815901,0.07848196417985155,,-0.067711068067708,-0.13879552962287126,-0.2182203276409321,-0.24944947753527322,,-0.09899732365981262,-0.12117431091748203,-0.132516301542101,-0.14084751124119332,,-0.1735706472757123,-0.17702617432196222,-0.23498622809403372,-0.23581711760636273,,-0.004875486110675555,0.028589107004500784,0.038785133805171707,0.01571422831273684,,-0.06662733474637851,-0.06301334664421497,-0.05523964434740886,-0.0689355573617734,,-0.059363194307742444,-0.050755116591754544,-0.024482523746905814,-0.018732314163661223,,-0.022781998195751916,-0.03710502285959929,-0.06600128870463262,-0.06648580494728083,,-0.11585668294987135,-0.13742478021558377,-0.1655003748294338,-0.18589613507757624,,0.01966875684049071,0.02095694879829487,-0.006267547640880397,-0.040573423877154485,,-0.08510590818814924,-0.1068773097986736,-0.11187019521054443,-0.1286229405822935,,0.02447062006969492,0.014296893897574605,0.02750747568900631,0.044655942177402805,,-0.06903561550913218,-0.0905887168638135,-0.0613902786619346,-0.049862396907843706,,0.03938511857342162,0.005552927398598077,-0.022304640919528367,-0.0357169732302624,,-0.12008434082487628,-0.10209949919947645,-0.08104696783518289,-0.09508882238590444
3_T4,0.07906602099629202,0.10164351614364169,0.12717801661838096,0.1292905872705161,,1.0,0.9686107760527702,0.9206983982093526,0.8883634885427367,,-0.06648608831502892,-0.07402471559306961,-0.07215490175471283,-0.057011695124838904,,-0.18095815434123166,-0.1765447158139929,-0.18178759975311579,-0.1815785150485739,,-0.07522496178375875,-0.08741052902517514,-0.09171811454929181,-0.08931477173644417,,0.07767535921914814,0.0766758911041785,0.07331647843313227,0.06115895494340002,,-0.1446414094725324,-0.13783272213161443,-0.12462569790540524,-0.12082311751459357,,0.08307327252273367,0.07524706836308218,0.0551984942414201,0.04466779895784109,,-0.17698233545313327,-0.17641969786367895,-0.17743221314603802,-0.18414872183163605,,-0.09505184994516552,-0.09433111873337605,-0.10054383800482918,-0.09864602006977649,,0.03265631495449585,0.015851390904985118,0.0020464100006628043,-0.005759542357066484,,-0.023585923684151584,-0.017944444338806,-0.012381517759183072,-0.0018024163248820165,,0.07171896168608666,0.06617153780311828,0.05897539866598894,0.057404584535324064,,-0.11394532798438545,-0.10283295074938913,-0.09338230531580324,-0.08998996996888681,,-0.06204621140864528,-0.05973444625168988,-0.059166314007516665,-0.05718494365549742,,-0.08376725068010264,-0.06835751590634316,-0.051245736375528136,-0.05070271544360562,
3_T3,0.07645629499009862,0.07894962828441615,0.1012961598697624,0.12665426033203825,0.12874899272004325,0.9686107760527702,1.0,0.9686158305179383,0.9207169728545498,0.8882631790861508,-0.05854897767471887,-0.06617806665377107,-0.0736302056371034,-0.0715169558937638,-0.05591661716559722,-0.17470457214239568,-0.1810233611053558,-0.17662497998628993,-0.18188890606285696,-0.18237462949294128,-0.06817523568467865,-0.07516730709919672,-0.08736803532143605,-0.09197059776887404,-0.08983161046615672,0.07743922844717327,0.07780431754973602,0.07690504926748697,0.07364803414591932,0.06187497881202365,-0.15660721843559258,-0.14493128374699438,-0.13822427801982423,-0.12524438055190482,-0.12207089620550646,0.09021013937884922,0.08321162853630823,0.07548814392479143,0.05554991682605188,0.04540630619444279,-0.17012077285850166,-0.176955350086268,-0.17638398897614999,-0.17734523169253516,-0.18386384810290138,-0.09725215651448339,-0.09512054016554612,-0.09430783461806731,-0.10042238598757262,-0.0984338969872905,0.047275171854266565,0.032764440518488036,0.01600457821237522,0.002302176386447532,-0.005068140448954416,-0.03556354503809245,-0.023413488545825343,-0.01771998534492165,-0.01204038682147993,-0.0010351077264891472,0.0834413122860908,0.07207575027702386,0.06664944304033284,0.05970791511357129,0.05896857276582552,-0.11630292063142579,-0.11391374821670347,-0.10276504123813703,-0.09318255278336476,-0.08959401975491205,-0.0635562735983397,-0.062058882254355005,-0.05974267860334654,-0.059157375092884025,-0.05754931125702927,-0.0948521601403255,-0.08408209518739004,-0.06873649755239655,-0.051809199693058486,-0.05129201856929566
3_T2,0.08019132176473191,0.07633225436445694,0.07869989909878347,0.10099897267491335,0.12647282624369965,0.9206983982093526,0.9686158305179383,1.0,0.9686204336780496,0.9206662583392423,-0.04930285033562763,-0.05816933227871763,-0.06590321013213166,-0.0732442395676408,-0.07101388639699306,-0.17321964557152755,-0.17480316744240765,-0.18108851188827932,-0.17670515332350048,-0.18228294805711628,-0.0687099050682821,-0.06811633451775688,-0.07514675839028488,-0.0875621707439738,-0.09222259354873863,0.06650517149753982,0.07761505730327743,0.07798583424257045,0.07713387331123542,0.07397888008848476,-0.16912936267824155,-0.15697251162431425,-0.14522061709331177,-0.1386148439981376,-0.1258206239214535,0.10425006489104341,0.09040015569536548,0.08340093051228492,0.07572885829421688,0.055900572177060556,-0.1679026162840216,-0.1700994602373486,-0.17693592852933693,-0.17634629339389443,-0.17723272627959397,-0.1014298752539875,-0.09734901633759643,-0.09510332613663343,-0.09423698898307047,-0.10033713695292568,0.06006030091432667,0.04739951030006511,0.03287246773270286,0.01615757784651357,0.002585417301551324,-0.046303217276381085,-0.03534081050249091,-0.02324123234424233,-0.01749583510774085,-0.011699964998942608,0.09478628875541172,0.08389535648648391,0.07243179505607256,0.0671260113679685,0.06043732987735865,-0.11328620499682075,-0.1162489179528968,-0.11385176218577639,-0.1026144805457502,-0.09298314993886486,-0.06981323661414643,-0.06358575482582508,-0.062071541053044986,-0.059750900833370556,-0.05935635776307111,-0.10319109677371269,-0.09523179703284423,-0.08433394024689399,-0.06905489964814146,-0.05203804816658372
3_T1,0.07516951293070473,0.08003054846255712,0.07604404903884314,0.0784966287603382,0.10092161117815901,0.8883634885427367,0.9207169728545498,0.9686204336780496,1.0,0.968586086502177,-0.034754471952278834,-0.048795445750595766,-0.05784856883385001,-0.06564661494209825,-0.07295949885686942,-0.1886596117864423,-0.17337450022991152,-0.17489716638495953,-0.18115079019008104,-0.17696323874937386,-0.05920896534111471,-0.06866240343319514,-0.06810691473598045,-0.07529833122550206,-0.08774652212738726,0.056601068903404654,0.06678830740943659,0.07784730486383307,0.07815815746621928,0.07735103096027109,-0.1672341682389755,-0.16963637765456635,-0.15731407858925167,-0.14549194926138287,-0.13895777256024225,0.10778870984071635,0.10454600073960992,0.09064286448377364,0.08358056079073982,0.07595724599604536,-0.17593183844437144,-0.1678936553227438,-0.17008903715573462,-0.17691650613226922,-0.176295467579727,-0.10600438984559278,-0.10157844774441728,-0.09733416569502018,-0.09505247047659224,-0.09419271752162946,0.07063816921545799,0.06023114582890938,0.0475177723538682,0.032975281420065075,0.016320564443978263,-0.0496651448233687,-0.04596720300796974,-0.035128980293559264,-0.023077261620082983,-0.01728259944574661,0.09258120858044372,0.09542843982956485,0.0843230590783553,0.07276811802819674,0.06757595143078551,-0.11246012180911047,-0.11318306171317358,-0.11615955659692213,-0.11373259569697892,-0.10247136933738439,-0.07861806901468245,-0.06986880911673837,-0.06361410318176584,-0.062083813880454926,-0.059889434408135524,-0.1056992543057804,-0.10369317592625273,-0.09551465454234659,-0.0845317869125717,-0.06915068122156072
3_T0,,0.07505027754634243,0.07988794639444116,0.0759657754348987,0.07848196417985155,,0.8882631790861508,0.9206662583392423,0.968586086502177,1.0,,-0.034431567082603046,-0.048650367540600224,-0.05774628026734267,-0.06558181656942577,,-0.1887460710396767,-0.17341547976261987,-0.17492151304859307,-0.18117288315502025,,-0.059182482866149716,-0.06867126459122166,-0.06816169749629265,-0.07533845426952857,,0.05678145199022715,0.06688712690103475,0.0779035983907676,0.07820222208328889,,-0.1673105084444111,-0.1696582800218798,-0.1573293043941326,-0.14551921589179903,,0.10795165679680342,0.10463282208703413,0.09069836722094801,0.08362527970342658,,-0.17593516312945798,-0.16789896160026527,-0.17008802097765435,-0.17690902298377703,,-0.10609103387307352,-0.10157544401002386,-0.09731732772355253,-0.09504330637305564,,0.07074115468517961,0.06028053067907267,0.047551074070579014,0.03300906949936651,,-0.04942911447214352,-0.04586079119153397,-0.03506437328557946,-0.02302621857023113,,0.09282902086239753,0.09553342377667441,0.08439540283658832,0.07283617677185728,,-0.11238766680287839,-0.11313349823701425,-0.11610551970264738,-0.11369400429379445,,-0.07866374864882976,-0.06988896694172361,-0.06362435996722175,-0.06211972889967897,,-0.10603596012073052,-0.10382248363551899,-0.09559146479511188,-0.0845484222012393
