,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9716827395775027,0.9381467696979416,0.9068986375471156,,0.08990637431400282,0.09967666000575319,0.10696085039857757,0.11931081273134117,,-0.26385703844141134,-0.25119298471195567,-0.24181111925043058,-0.23500415214615092,,-0.14962340124812362,-0.15043600707446358,-0.15152971151219263,-0.1531001576699727,,-0.2627928244727761,-0.2518784863480662,-0.24569571340925456,-0.23522811985636352,,-0.031180787691830678,-0.025796582948553217,-0.0198350980975754,-0.00718479948147978,,-0.05993607340749678,-0.05746081891781951,-0.0598298840374677,-0.05275283615825092,,-0.006854177653809064,-0.014662472207146357,-0.031639090942834576,-0.03948772541078701,,-0.017435217580490495,-0.011912244554745587,0.006401958103263057,0.012160762703972894,,-0.13444336753411384,-0.1307193151899739,-0.13038662356429365,-0.14257685185459085,,-0.09240607080573902,-0.08222857225523506,-0.06914915114591111,-0.054472067453202086,,-0.08961450170146742,-0.09713113901481789,-0.09679260685198143,-0.10222171162586435,,0.0404890519581448,0.029635752907396035,0.0191884144543038,0.009402519084033013,,-0.0030238122448358455,-0.008709745616211101,-0.014973488818531104,-0.015362529113934683,,0.005845339284211764,0.009621526475306882,0.019085670291180138,0.008700303118322922,,-0.0412759742015104,-0.04431382974696087,-0.05790522216199001,-0.06770815101927856,
2_T3,0.9716827395775027,1.0,0.9716861787336928,0.9381581236387386,0.9069345224139824,0.08265003294581269,0.08986973430307546,0.09962627208110998,0.10688147448645374,0.11914297292970204,-0.2594400787990127,-0.2639746832569209,-0.25135408442019685,-0.24206328992849444,-0.235536950664638,-0.14336918878162372,-0.14921882985324764,-0.1498905468891997,-0.1506873685119209,-0.15167907830572244,-0.2673586690331059,-0.2626219740789412,-0.2516500119632658,-0.24535122261118256,-0.23434180709217384,-0.03272761563684371,-0.03135248946895741,-0.026030663659647537,-0.020196078149382148,-0.007934820673773005,-0.05972600058131526,-0.05963244708594092,-0.05706164602760983,-0.059225534691530364,-0.05128242239693202,-0.0008420794891605241,-0.007011942383582583,-0.014869759197452894,-0.031967063311077265,-0.040403705342415684,-0.02085631466608843,-0.017468880667527775,-0.011879255552726687,0.006463186770243087,0.012276944238459297,-0.13155005150282095,-0.13447665093795194,-0.13076651786553034,-0.1304741973544628,-0.14276311322461946,-0.10284228441421299,-0.09253451770442415,-0.0824023326116816,-0.06944845213131817,-0.05510400855524397,-0.08173747567236361,-0.08977192841384948,-0.09733876421411047,-0.09710914447882144,-0.10287289974563002,0.047343475941357016,0.04007044377875565,0.029085423925716263,0.018364280489097266,0.007742593620514738,0.001463365280766452,-0.0030982160465247884,-0.00880914707858977,-0.015126933306708768,-0.015677981569140867,0.004424892065755044,0.005943686766352707,0.009760327324607613,0.019156172487697583,0.009013793144008462,-0.03369254480816355,-0.04119478677223629,-0.04421090915898368,-0.057631604316268105,-0.06718369889216504
2_T2,0.9381467696979416,0.9716861787336928,1.0,0.9716896139076497,0.9381694578214506,0.08375741320348455,0.08260347289016395,0.08983312338503453,0.099575937593263,0.10680222555069058,-0.2573392613147979,-0.2595939939503131,-0.2640922026607039,-0.2515149540664038,-0.2423149158958986,-0.1420342817657083,-0.14284580002551847,-0.14881504426222555,-0.14934651336350313,-0.14999760333908524,-0.2682061248578238,-0.26713032700639877,-0.26245128995204814,-0.25141966925906356,-0.24490254779319665,-0.025948633762386614,-0.0329515174096412,-0.03152399950002424,-0.02626439236020792,-0.02055624026831714,-0.05488549298009363,-0.05932737492974063,-0.059329310846349244,-0.05666332171739903,-0.05851559834467038,0.00837685830176485,-0.0010536146241772635,-0.007169541624139829,-0.015090835731468376,-0.032426982848026004,-0.033302196218965414,-0.020904164752234188,-0.01744712965755987,-0.011846301156254542,0.0065243183746191815,-0.12962943066406804,-0.1315884050025697,-0.1345099080168546,-0.1308195232344817,-0.13055279351492804,-0.10915570443617263,-0.10300856166901812,-0.09266283688123984,-0.08259568957234867,-0.06974930881533026,-0.0844698011249292,-0.08194567782368699,-0.08992918102054004,-0.09754608361268301,-0.09742498207220504,0.05595993599759174,0.04678882662365831,0.03965284818749423,0.028536875867894686,0.017544137888939985,0.0058804682230515935,0.0013658673622485471,-0.0031725574609419065,-0.008908437215950213,-0.015280118310606005,-0.007375102782990128,0.004549162544057001,0.006041933574476941,0.009792910149985044,0.01931919985135245,-0.023126320814026623,-0.033582718300215135,-0.04111369271856218,-0.044024723862754155,-0.05738638696603859
2_T1,0.9068986375471156,0.9381581236387386,0.9716896139076497,1.0,0.9716930451062897,0.0806170370771664,0.08368956341008756,0.0825569619083334,0.0897965415250589,0.09952565645680375,-0.26420136402265615,-0.25756977703800904,-0.25974769144299337,-0.26420959685736717,-0.25167559415351354,-0.13763190861079647,-0.1412653445646637,-0.14232375604495667,-0.14841204190170007,-0.14890084356372787,-0.266316299415782,-0.2678677065111234,-0.2669022824412349,-0.2622791478208708,-0.25112002349201057,-0.024956176189202227,-0.026282313015714414,-0.033175086855963,-0.03169531811390764,-0.026497769864268477,-0.05894868676203054,-0.05428109483792457,-0.05892960918005523,-0.05902666338759452,-0.05619530387573302,0.005519893858445826,0.00805708386468092,-0.0012648518332330065,-0.007337663624788385,-0.015402355311427399,-0.03064680228025292,-0.033387844088713745,-0.02087890371768474,-0.01742539571943764,-0.01181338131057139,-0.12749729433051352,-0.12968398385016078,-0.131626718421362,-0.1345475303797007,-0.13086662274453312,-0.11068391265422955,-0.10940253835438785,-0.1031746188893553,-0.09280560436662728,-0.08279017758981419,-0.07830114140401383,-0.08478221723125194,-0.08215357330265105,-0.09008625981708203,-0.09775309790154722,0.06417862357218158,0.05512420446171665,0.04623596516846568,0.03923626082027504,0.027990098436510097,0.015612805981755214,0.0057355158114688835,0.001268478053692429,-0.0032468365665850388,-0.00900761621535023,-0.003423902888136819,-0.007213234253407117,0.0046732649788737545,0.006061093663925278,0.009886096721375326,-0.02235097505834914,-0.022944289886306767,-0.03347306038436336,-0.04097105135611543,-0.04385655156032571
2_T0,,0.9069345224139824,0.9381694578214506,0.9716930451062897,1.0,,0.08048221906262176,0.0836218207610958,0.08251049992238939,0.08975998868838231,,-0.264668176065621,-0.25779980416752984,-0.2599011717482433,-0.26432686605107286,,-0.13609010159625398,-0.14049931962078155,-0.14180305101501106,-0.14808176518307964,,-0.26565355813761327,-0.2675299467255499,-0.2666723786919323,-0.26205492661025587,,-0.025621725432168785,-0.026615254433417578,-0.033398324733789134,-0.031866445638712146,,-0.057699460831444394,-0.05367869768850183,-0.058532700276024016,-0.05867108349247772,,0.004870574987467577,0.007737985242808798,-0.0014899975154835658,-0.007574774748326737,,-0.030822851801048032,-0.033363656822746626,-0.02085366900460203,-0.017403678832943418,,-0.12760603511401206,-0.12973845174357057,-0.1316708245492104,-0.1345807330666709,,-0.11118268783947417,-0.10964888241133477,-0.10335914168989582,-0.09294925152628834,,-0.0789449570277111,-0.08509394018133742,-0.08236116280311173,-0.0902431650983332,,0.06247615665111378,0.054292480570773134,0.045684881322922595,0.03882067734065083,,0.015314797517552806,0.005590805146073634,0.0011711971735952622,-0.003321053441820034,,-0.0030999942514061112,-0.007051686526173375,0.004693904460376503,0.006125394037409033,,-0.02197820138047584,-0.022762683355278108,-0.03328355608602552,-0.04084166472738518
3_T4,0.08990637431400282,0.08265003294581269,0.08375741320348455,0.0806170370771664,,1.0,0.9633438530171126,0.9262908351521516,0.9006614773339465,,0.0014686135872125066,0.015456637726523883,0.020072886790668317,0.023534081378052032,,-0.2109787243936113,-0.20805882910200363,-0.20332896348254462,-0.19872426088758147,,-0.07876784509866393,-0.07599344607639441,-0.07224428150873514,-0.06165624051548736,,0.057567547163232057,0.05082994029264326,0.043489245096022415,0.048076342394899725,,-0.1548957555109096,-0.15594281526943926,-0.15249737871462182,-0.13882375825368617,,0.057909579177563834,0.051039075603626596,0.04544599688307835,0.04081354501402806,,-0.20570875706079328,-0.20794741525565957,-0.19610329221851627,-0.19493756430812625,,-0.12308284073334602,-0.12073621580875787,-0.12638095005520023,-0.1401062724357804,,0.04148838826284396,0.05294284201986694,0.058838426753865726,0.06085988893648659,,-0.016784437101239457,-0.02289978130556973,-0.022878181235305408,-0.013504382749764994,,0.03597612649629207,0.0343934440699471,0.03203531925527183,0.02920096732296318,,-0.11021583858282641,-0.11211834064804144,-0.12076544900891828,-0.12498090303147863,,-0.0658592303489298,-0.057683359632679274,-0.054224175945027764,-0.056283147678229575,,-0.06641697353575812,-0.06859032590731697,-0.06649019656512797,-0.06937744524996395,
3_T3,0.09967666000575319,0.08986973430307546,0.08260347289016395,0.08368956341008756,0.08048221906262176,0.9633438530171126,1.0,0.9633443888243708,0.9262923934008197,0.9006655455685173,0.0012556406852262773,0.0015275267154694935,0.015531285006615611,0.02018066436354688,0.023742747265444147,-0.21313955024310066,-0.21097332794356846,-0.20805030792564203,-0.20331286522228043,-0.19875615853678896,-0.08375817290873315,-0.0788059475988591,-0.07604411949463145,-0.0723181545269146,-0.06183246689744982,0.061984916559263935,0.057618833847912644,0.05089951889944724,0.043593048509011294,0.0482735294441476,-0.1609721837444875,-0.15492674316341434,-0.15598202499980174,-0.15255424008670251,-0.13892853880087905,0.06666179585679748,0.05795592729748029,0.05110070673130858,0.0455416327062907,0.041062776181587976,-0.2041858661523751,-0.2056943259013799,-0.20795593283318964,-0.19611934306942644,-0.1949668139527049,-0.11534083304633898,-0.12306696313198265,-0.12071436625821691,-0.12634247944488236,-0.14002641521308298,0.03286436462566911,0.04153287925759302,0.0529994719573102,0.05892697001619015,0.061031240731971075,-0.0124380274180381,-0.01671943154923933,-0.02281311586581232,-0.022752135597969302,-0.013264447323424975,0.03562888944224841,0.03608240940389805,0.03453482606616551,0.032244251455899944,0.02961441365210017,-0.10323040412249647,-0.1101862448357108,-0.11207904446197921,-0.12070627358651181,-0.12486503284537727,-0.06331473020874488,-0.06589386542102779,-0.057732567989655516,-0.05424962096785465,-0.0563865308237904,-0.06406990452268496,-0.066452518519547,-0.06863516600526816,-0.06660048595399255,-0.06957939184112268
3_T2,0.10696085039857757,0.09962627208110998,0.08983312338503453,0.0825569619083334,0.0836218207610958,0.9262908351521516,0.9633443888243708,1.0,0.963344924126197,0.9262939494461248,0.008382360466853528,0.0013352406906109613,0.0015863803281111395,0.015605832003282066,0.020288224604278288,-0.21559478326549184,-0.21313396112060087,-0.21096800073052296,-0.2080419150492152,-0.20332874814201612,-0.0832847238328786,-0.08380997399225677,-0.07884401694100208,-0.07609509679963763,-0.0724075251708538,0.06728082978482958,0.06205355039528093,0.0576700690058178,0.050969003113216865,0.043696639729070716,-0.16119046203377752,-0.16101223044747112,-0.15495770886136528,-0.1560211991912489,-0.1525979586024697,0.0743348993690777,0.06672404155947576,0.0580022317682982,0.05116586542894514,0.04566935067782494,-0.2021485484531496,-0.20416452703500879,-0.20569987100624024,-0.20796444243492315,-0.19613537126298142,-0.11733418881679429,-0.11532180359771019,-0.12305109686696376,-0.12069005479385385,-0.12630774037497772,0.024157831906581415,0.03292634866419782,0.04157733002055732,0.05306182824829464,0.05901590177588988,-0.004301724527436662,-0.012350766333997737,-0.016654493546110566,-0.02272657066008276,-0.02262635143734597,0.03694766770633165,0.03577376866041137,0.03618847222577315,0.03467581317387927,0.032452302089314426,-0.10090391734028618,-0.10319079184262901,-0.11015667351010339,-0.11203978803884292,-0.12064718824538981,-0.06554188831441163,-0.06335999251386518,-0.06592846831302647,-0.05774477020118586,-0.05430647374772606,-0.06254734181356272,-0.0641197826698932,-0.06648802568268161,-0.06871439973759552,-0.0667000578726681
3_T1,0.11931081273134117,0.10688147448645374,0.099575937593263,0.0897965415250589,0.08251049992238939,0.9006614773339465,0.9262923934008197,0.963344924126197,1.0,0.9633454589233275,-0.0033181878073319133,0.008501689736587149,0.001414733673283393,0.0016451745193462686,0.01568027892782747,-0.21733703568025375,-0.21559092847550068,-0.21312849019283325,-0.2109627424081684,-0.20805447429820673,-0.08660057828097084,-0.0833637921567248,-0.08386171462077964,-0.07888232601635331,-0.07615649317288767,0.06865124284401215,0.06738336950875681,0.06212209250658662,0.05772125271861569,0.05103839313636013,-0.15682736303316724,-0.1612526543894487,-0.1610522426982498,-0.15498865261339778,-0.15605122986672945,0.07853821310398812,0.07442828973874734,0.06678620865522335,0.0580511162703829,0.05125226769306715,-0.1823823421890734,-0.2021088033543962,-0.2041709828400316,-0.2057054122294685,-0.20797294407205752,-0.13041401185735638,-0.11730633779599928,-0.11530279219562886,-0.12303336138800676,-0.1206682481808769,0.017989274742251777,0.024254937598137502,0.032988257563050453,0.04162649833308914,0.05312451044771071,0.010531031627179097,-0.004170070878478382,-0.012263626200464004,-0.01658962298153128,-0.022640145426371223,0.04164110997008447,0.037166717338330255,0.035918247672516695,0.036294315833908124,0.034816407504649934,-0.10762401064793412,-0.10084421676728374,-0.10315121960004109,-0.11012712458047812,-0.11200057131818462,-0.07505652610338442,-0.06560183217158969,-0.06340519902285104,-0.06593557269809606,-0.05777861105473419,-0.05557081803075964,-0.06263283343236178,-0.06416958970400632,-0.06654893548711903,-0.06878651062459439
3_T0,,0.11914297292970204,0.10680222555069058,0.09952565645680375,0.08975998868838231,,0.9006655455685173,0.9262939494461248,0.9633454589233275,1.0,,-0.003072564689589149,0.008620778965597545,0.001494119858491132,0.0017039093831779342,,-0.21732580293653944,-0.2155873133340981,-0.21312313666709276,-0.21097300589262957,,-0.08675245417634118,-0.08344272230166619,-0.08391375396994329,-0.078928470975003,,0.06885069225626213,0.06748570538776262,0.06219054308644258,0.05777238506779589,,-0.15695619178731518,-0.1613147683873042,-0.1610922204955915,-0.1550128837560681,,0.07872174319602111,0.07452150352331732,0.06685165023011856,0.05811522776646962,,-0.18230399245833417,-0.20211379995168488,-0.2041774326232628,-0.20571094957515002,,-0.13035891838091723,-0.11727852636646342,-0.11528128989980159,-0.12301751846031823,,0.018184253439998518,0.024351865999267232,0.03305691741050217,0.041675954266626916,,0.010783413035441145,-0.004038691839489231,-0.012176606753937976,-0.016524819745428652,,0.04205856286028793,0.03738487066308646,0.036062328588017625,0.03639994109501453,,-0.10750413333808378,-0.1007846066387815,-0.10311168733394589,-0.11009759802135463,,-0.07517034747586011,-0.06566166757216692,-0.06341316585748771,-0.06595882824608706,,-0.05574020528515013,-0.06271813927254469,-0.06425352943145697,-0.0666045980873204
