,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9917462213027413,0.9803026013834585,0.9705730874809103,,0.09449985272324231,0.09740795361309547,0.10191629811644835,0.10306247323766035,,-0.21372178086219937,-0.21338366738477146,-0.20854234075125663,-0.20550757859841412,,-0.1011161456047449,-0.09817354797958769,-0.09667830207909689,-0.09296719281778563,,-0.21259194028843595,-0.21603993601812163,-0.2171356896813758,-0.22343514991468222,,0.020856935559729565,0.02675744489164246,0.03309023292000852,0.04349522749881699,,-0.11081490886784717,-0.11126673807013404,-0.11664651456335011,-0.1226220215286078,,-0.005046601723897281,2.4925979990849405e-05,0.005231368702547336,0.005195832954120589,,-0.018987464296473276,-0.023903237050031213,-0.026251130380448025,-0.026386244355983208,,-0.16948014041569123,-0.16661951145316606,-0.16251181694969985,-0.1611143564082957,,-0.0032744988590894994,-0.005483053299564506,-0.005587986143572194,-0.00015228098231170022,,-0.11722796295883946,-0.11719448329448877,-0.11485278600790867,-0.11000659287247107,,0.0947477220830075,0.09079276166542402,0.08408369845079189,0.08174573252146923,,-0.060493680252786855,-0.059272503574076756,-0.05615417055079368,-0.051311626645829465,,-0.031597713342168696,-0.029840714128646487,-0.026394974644949172,-0.025464398523069847,,-0.1393788448750614,-0.13976566072805877,-0.14439153688806508,-0.15058251537656525,
2_T3,0.9917462213027413,1.0,0.9917504638709175,0.9803176313428354,0.9706181992452669,0.09286798975225874,0.09422510138267548,0.09704658377084661,0.1013776239478591,0.1019881984145719,-0.20771380114958812,-0.21427467633536673,-0.21412487434767716,-0.2096667526459165,-0.2077893073343258,-0.10262990697810344,-0.10075093274390591,-0.09769409392259677,-0.09596336064171528,-0.09154029015969986,-0.20775337840638472,-0.21245681643124767,-0.2158516925758376,-0.21672817289638688,-0.22270103855207038,0.018008606764481162,0.020592006595418093,0.026407030265130665,0.03256100760726014,0.042419115618392,-0.10339542663945225,-0.11005465777396953,-0.11026707374391506,-0.11514695477083471,-0.11908757228226771,-0.0047809230364143146,-0.00545831271501899,-0.0005294343638905053,0.004388073704130216,0.0034799849181025295,-0.016102840160579307,-0.018987382192475817,-0.023931302254955353,-0.026244184383425958,-0.02698626588326429,-0.17127152470422133,-0.16949527774561493,-0.16663837750929036,-0.16254175017184783,-0.16117427791570063,-0.0038398398880810634,-0.0035562426863563826,-0.005848094825691842,-0.006141269333741519,-0.0010850946610576051,-0.11867312087886797,-0.11750951946995405,-0.11756703192629643,-0.11541170969251374,-0.1111322638968367,0.09671139025120004,0.09390439439830553,0.08968685932958896,0.08244759524955773,0.07850271032697556,-0.059722781300515115,-0.06039108123502474,-0.05914746006664051,-0.05598416240867584,-0.05099263969129986,-0.0334180779176906,-0.03151555318721026,-0.029736006988240356,-0.026243232105123766,-0.025165225381198145,-0.13437940873505058,-0.1392791688734803,-0.13964154126545475,-0.14421498031237104,-0.1502406807152288
2_T2,0.9803026013834585,0.9917504638709175,1.0,0.9917546982157296,0.9803326178814916,0.09278061234878487,0.09249868631259289,0.09395069083055033,0.0966858061953005,0.10084026636169223,-0.2032606373790107,-0.2084537494913431,-0.21482625420697762,-0.2148636833886759,-0.21078564242558262,-0.10396336162581842,-0.10214005943804276,-0.10038621558004496,-0.09721550096034502,-0.09525033822361682,-0.20488499913481512,-0.20757584557345116,-0.21231692773200217,-0.21558136075929957,-0.21636603765814844,0.01625140061273073,0.017655740927334074,0.02032740872224729,0.02605719474717735,0.032033090560028885,-0.09643973300639404,-0.10238313909991134,-0.10929611632157407,-0.10927038453229136,-0.11339311871448245,-0.0052875662455674575,-0.005323990640433654,-0.005869401307331201,-0.001082673776035119,0.0035473497676410744,-0.012196193133184494,-0.01610260548317746,-0.019008541516768836,-0.02392783149475521,-0.026542638684291287,-0.17400372159814043,-0.17129201255123624,-0.16951040503534176,-0.16665722717749915,-0.1625716421036801,-0.001012075168742363,-0.004224994457667385,-0.003840209314908374,-0.0062260427705941685,-0.006612585255274171,-0.11749950719560004,-0.11904868945561536,-0.11779069987475656,-0.11793892072786841,-0.11596915275695777,0.09977722860581931,0.09557534957782662,0.09306321979274537,0.08858470079432572,0.080819769771519,-0.05702257064703088,-0.059576473829583074,-0.06028859716518725,-0.05902260135020211,-0.055814528308973106,-0.03571374061888264,-0.03330528180421154,-0.031433503733244085,-0.029631485960748744,-0.0260918902040803,-0.1313904609829878,-0.13424053523497764,-0.13917965201002763,-0.13951768383168364,-0.1440389795861999
2_T1,0.9705730874809103,0.9803176313428354,0.9917546982157296,1.0,0.9917589243610658,0.09681190534312711,0.09221751173924339,0.09212999627213475,0.09367662042152836,0.09632561940611592,-0.19492801339782967,-0.20437571692443218,-0.20919137427357762,-0.21537651959268883,-0.21560010725708406,-0.10946660976503289,-0.10321910826336596,-0.10165110063350445,-0.10002199310087473,-0.0967377667676148,-0.19670162194275168,-0.2046219705231669,-0.20739198063059905,-0.21211472972605175,-0.21534136250641758,0.012381837720888406,0.015717332413887283,0.01730346436996214,0.02006314130988618,0.025707936881530478,-0.09898291558564559,-0.0949145320287144,-0.10137389165212944,-0.10853927842764889,-0.10810335858764791,-0.005884245095101343,-0.006098793820715899,-0.005865971038583709,-0.0062798689115649104,-0.0016347956556478627,-0.006234474327805738,-0.012197571127380933,-0.01613090944343839,-0.019005794436816107,-0.024129852284583895,-0.17410392102965494,-0.17403518812824167,-0.1713124823622482,-0.1695255222925181,-0.16667606047370095,0.0040654227295279155,-0.001612251832072693,-0.004612953502397416,-0.0041341367151190595,-0.006549301874620166,-0.11487296072420822,-0.11806744820831434,-0.11942358803588042,-0.11807150493025743,-0.11831015145833337,0.09994611677974488,0.09805013818489272,0.094443192845545,0.09222418934060402,0.08748626545610814,-0.055108464178705206,-0.05678323276350242,-0.05943038604882502,-0.06018622783951604,-0.058897926993066355,-0.03509369461941201,-0.03553695992596163,-0.03319268980720964,-0.03135156474266979,-0.029527150520163487,-0.13327243030896427,-0.1311691022559024,-0.13410195852459514,-0.13908029388593138,-0.1393940875602577
2_T0,,0.9706181992452669,0.9803326178814916,0.9917589243610658,1.0,,0.09565689894668107,0.0916558260949323,0.09176191807525526,0.09340288951192949,,-0.19716623843157502,-0.2054856191100169,-0.20992668731178832,-0.2159254775798065,,-0.10794067131768122,-0.10247689332544484,-0.10116302813820663,-0.09965826429686447,,-0.19618282310110394,-0.20434951496362816,-0.20712457662825695,-0.21193545505472375,,0.01128848405457035,0.015184611289833528,0.016951775592457356,0.019799203729629025,,-0.09585917440489465,-0.09339621768096486,-0.10036766986578219,-0.10765270741939495,,-0.007502679672884106,-0.0069075922389630505,-0.006406867492695891,-0.006689716934189566,,-0.006231561222867192,-0.012242244742657603,-0.016127090813517556,-0.01915903547124113,,-0.1741795964769816,-0.17406661361819875,-0.17133293415518222,-0.16954062952478524,,0.0028053835995712696,-0.0022161446185526372,-0.005014099495164816,-0.004386408727144446,,-0.11602544084454987,-0.11863386244887347,-0.11979781842103902,-0.11835193539142498,,0.09643806997650257,0.09633191284295943,0.0933148985122459,0.09138729416857633,,-0.05459277962111647,-0.05654443966269819,-0.059284517436492164,-0.06008397305475352,,-0.03472203826300404,-0.03536066403696052,-0.03308030133781253,-0.03126973597860093,,-0.13279681974047053,-0.13094845861805113,-0.13396367760718716,-0.13898109410379397
3_T4,0.09449985272324231,0.09286798975225874,0.09278061234878487,0.09681190534312711,,1.0,0.9842529946291632,0.9678461181935873,0.9570510930856077,,-0.10584019196521184,-0.1061259363766208,-0.11038213408036193,-0.11460438165395447,,-0.18928617369901643,-0.1854008092280603,-0.1834824621216205,-0.18558153158037666,,-0.061047656821580865,-0.06586740727975228,-0.06849021605799205,-0.06640043590541643,,0.05484381862037604,0.05331736372345621,0.05582873243859229,0.05510254028232257,,-0.19790080074494948,-0.20290989484384434,-0.21373884948798585,-0.21329691535913528,,0.0980740746599239,0.09663010791710373,0.09673205883369126,0.09038875967084721,,-0.18613081714624743,-0.18258652037282105,-0.17928483109275895,-0.18002738745526378,,-0.09778396865346645,-0.09843751772936817,-0.09677710623280254,-0.09627585630080167,,0.04492513234836159,0.04830392370180939,0.053854348831320474,0.050335879099506986,,-0.03516824772552531,-0.03558185308445556,-0.031992184673049276,-0.03820680610554276,,0.044984508773786853,0.04865736126939489,0.060849167071954736,0.07616967882088806,,-0.14762179194046718,-0.14467742573659476,-0.14374246601333537,-0.1429782284614971,,-0.06788169082372483,-0.06636845352605743,-0.06344170945692808,-0.06545615700501066,,-0.10372147106201589,-0.10530853411687843,-0.1069644416397018,-0.10575121830155229,
3_T3,0.09740795361309547,0.09422510138267548,0.09249868631259289,0.09221751173924339,0.09565689894668107,0.9842529946291632,1.0,0.9842562711763926,0.9678561381799043,0.9570777689567085,-0.10076121363874598,-0.10528857033490809,-0.10536740065226176,-0.10921459351814058,-0.11221526541263202,-0.18779357199277077,-0.18945347394123188,-0.1856257856374967,-0.18382287341619669,-0.18626434913141968,-0.05721280308745268,-0.06109942249961281,-0.0659419625767247,-0.06867591459327929,-0.06672442520020148,0.0562987146765619,0.054997845749450706,0.05352340262192264,0.056140350117768766,0.05573244338087625,-0.1918978356284337,-0.19819578119205167,-0.20330011771724504,-0.21431325035078735,-0.21455790667565836,0.10039640428716556,0.09830550126449365,0.09694542490119852,0.09721387093648162,0.09138044803386366,-0.18512553619095506,-0.1861139428847195,-0.18254522852159527,-0.17925438183220666,-0.1795423226613051,-0.09847803584557083,-0.09774502225256558,-0.09838683151612651,-0.09670114661364994,-0.09612392280278795,0.04121999545386856,0.045094949840505036,0.04852720694542198,0.054194348067957386,0.05091047724881019,-0.03217405908560546,-0.03495967883633454,-0.03530149558781179,-0.031569887591071405,-0.03735235717480757,0.041221624359453785,0.04542413539977433,0.04924149655714111,0.06170934044084365,0.07783965528212387,-0.1487163753723347,-0.14766536741270717,-0.14473027971502841,-0.1438130586672498,-0.14310941726315043,-0.06820581391028228,-0.06792136783267232,-0.06641988093078195,-0.063518253987392,-0.06560817072181661,-0.10256439670399127,-0.10375158154259413,-0.10534407447987879,-0.1070112486694432,-0.10583582077588577
3_T2,0.10191629811644835,0.09704658377084661,0.09395069083055033,0.09212999627213475,0.0916558260949323,0.9678461181935873,0.9842562711763926,1.0,0.984259543372653,0.9678661382280781,-0.09500890215891211,-0.10004637694869209,-0.10473822732986654,-0.10461128508057153,-0.10805275385922272,-0.19089427666018996,-0.1880157659487221,-0.18962058785245978,-0.18585042774161478,-0.18416252463795701,-0.05102558430902729,-0.05728047472412071,-0.061154024926474385,-0.06606397913586423,-0.06883583261857114,0.05915121427590729,0.05650210226436352,0.05515171726869993,0.05372916393150735,0.0564513361519516,-0.18320287509484,-0.19229428384155853,-0.19849022359831356,-0.20368939637485584,-0.21493786496875542,0.09756340568720209,0.10069785609539968,0.09853663506242194,0.09726020367907748,0.0976944360151869,-0.18745599328833948,-0.18510386255531822,-0.18608356643930235,-0.18252434447174182,-0.17901426535428486,-0.09792001389626447,-0.09842569750020111,-0.09770610944616481,-0.09833620368866795,-0.09662531834252706,0.035653774039272265,0.04145081697862726,0.04526613624971978,0.048758383720316364,0.05448433722412258,-0.03176759511593737,-0.031898919010659464,-0.034751339321136665,-0.03502155026260323,-0.03114852397893631,0.04134906898817228,0.041810526207858,0.04586277667231406,0.04982389108478216,0.0625656916677043,-0.1491991346234318,-0.14877928670088214,-0.14770890603821457,-0.14478307441708618,-0.14388353334972565,-0.07200283334244063,-0.06825948627626939,-0.06796100458224157,-0.06647123880174932,-0.06359464328934393,-0.09830822452748014,-0.10260853217877224,-0.10378165641381153,-0.10537955921356999,-0.1070579467687612
3_T1,0.10306247323766035,0.1013776239478591,0.0966858061953005,0.09367662042152836,0.09176191807525526,0.9570510930856077,0.9678561381799043,0.984259543372653,1.0,0.9842628112265978,-0.09013083305046644,-0.0939725621680364,-0.09933369989066305,-0.10418915787423821,-0.10385757637674375,-0.1942489147144314,-0.19122457977149326,-0.18823763066629645,-0.18978751574564837,-0.18607473628924676,-0.043735347398048206,-0.05112414241992102,-0.05735191441541706,-0.061244289587682355,-0.06616883169434913,0.069240269519297,0.059453735281206455,0.05670521667488544,0.0553054334138352,0.053934648212845056,-0.18104197433619248,-0.18380588343152762,-0.1926897653601844,-0.19878412963963943,-0.20411519338860049,0.10057966929247743,0.09800862622017303,0.10099880564576509,0.09876747662225953,0.09757444566262749,-0.189558315357365,-0.1874232146773651,-0.18506424610404815,-0.18606840245466194,-0.18236367220586763,-0.09465984911974493,-0.09784043386803537,-0.09837341923057008,-0.0976672301901655,-0.09828563414463412,0.03984725647301619,0.036008656586336084,0.0416833779949318,0.04544331522361861,0.04895635197999437,-0.02493663706702992,-0.031358695204223054,-0.0316241811221829,-0.03454322880012234,-0.03474201619660276,0.0426929636816447,0.04222750139984104,0.04239766179441961,0.046300436443065626,0.050404553891350484,-0.15434666023147886,-0.14930335588493784,-0.14884212680529277,-0.14775240786429156,-0.14483580994376366,-0.07178802762861679,-0.07208498447270895,-0.0683130860890652,-0.0680006011346496,-0.06652252728215421,-0.0998057066218388,-0.09838228709176874,-0.10265259778609492,-0.1038116957398895,-0.10541498845070962
3_T0,,0.1019881984145719,0.10084026636169223,0.09632561940611592,0.09340288951192949,,0.9570777689567085,0.9678661382280781,0.9842628112265978,1.0,,-0.0881527579569813,-0.09294078335557888,-0.09862317132808193,-0.10364135692137673,,-0.194905353097871,-0.19155415043203336,-0.18845916688108186,-0.1899542579330332,,-0.043927697673670135,-0.051228316642955456,-0.05747094439815635,-0.06132168577677365,,0.06984276453891869,0.059755648175171094,0.05690805845817721,0.0554589944200983,,-0.18225065069696966,-0.18440667937633698,-0.19308428420978588,-0.19910626525889616,,0.10144742827390651,0.09845274689329937,0.10129925422019669,0.0989980265110514,,-0.18949906389185267,-0.18736366425980372,-0.18504485979622695,-0.1859488396304693,,-0.09449373515683451,-0.09776099056890583,-0.09832120093178141,-0.09762838444054697,,0.040569672374076785,0.03636589608127808,0.04192384440559004,0.045595563516690064,,-0.024131503173917532,-0.03095068822349995,-0.03134984453517458,-0.03433534689432509,,0.04443677566356448,0.04310199630483459,0.04298304036007687,0.04673711854155092,,-0.15456908966709695,-0.14940739908539163,-0.1489048958078689,-0.14779587293815644,,-0.0719598678599824,-0.07216696909017721,-0.06836661349797922,-0.06804015755198307,,-0.09996675457224799,-0.09845617278575904,-0.10269659369453282,-0.10384169958488351
