,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9850517281332956,0.957879988543812,0.9305140993468244,0.9156157702885692,0.09267184214619169,0.0976990962216293,0.10270346919733617,0.1052498389550652,0.10512987077265087,-0.23267126286898804,-0.2213409563210946,-0.20541370819878627,-0.19326126288558,-0.18967250989229192,-0.12247789501734428,-0.11970084861216149,-0.11476094520646891,-0.10937149011523926,-0.10419286837298278,-0.2593960794144532,-0.260043937535095,-0.2563875313877169,-0.2509488556274933,-0.24854128199480857,-0.04374393010898171,-0.04043480562768134,-0.036723819645164725,-0.0348169291691487,-0.03535018940960391,-0.12793849730926513,-0.11869756737818332,-0.1083914520142341,-0.1011286022923455,-0.09776393766014592,0.003955882758883457,0.007107027928397814,0.009249558502263734,0.009489596507026302,0.009045383405445782,-0.017560751652657917,-0.00013092817529092445,0.017423729725537847,0.030896232224098753,0.037078318378822785,-0.15984130769620217,-0.15826758108675545,-0.1584785211094664,-0.15735526741353534,-0.1555228998396424,-0.07580662654556643,-0.08099595012797961,-0.08419301178110418,-0.08614863074592607,-0.08853957759884655,-0.07884239312298676,-0.07925457598341587,-0.07800247767250097,-0.07703962856503906,-0.07672858513251439,0.06294046001728647,0.06139375560206872,0.059241481321605324,0.05751742222163235,0.058831698834193404,-0.01662128505910229,-0.015084991866519156,-0.014982210471079624,-0.014628624382417974,-0.013925574103592242,0.007757775599030996,0.004539147638046369,0.0009599437245862603,-0.001549906816004003,-0.00286546466931316,-0.08700732461982524,-0.08230718159210525,-0.07786049374868795,-0.07456023591117414,-0.07325042462135449
2_T3,0.9850517281332956,1.0,0.985046008026836,0.957869952910152,0.9304878436436669,0.0929157072524995,0.0926638082802244,0.09768894416765316,0.10269097649926329,0.10521856637322431,-0.21622194309198453,-0.2326942959298222,-0.2213708385190676,-0.2054642029403007,-0.1933297513033056,-0.12005987149811044,-0.12241414135413531,-0.11963792833081059,-0.11468497788578398,-0.10928206260949977,-0.24788842343271048,-0.25935480109669784,-0.25999298356531597,-0.2563258648840771,-0.2508966593228938,-0.044446465923243764,-0.0437822268223326,-0.04048309484585302,-0.036783097228574785,-0.034887218371215736,-0.13097940663479993,-0.12782872876683057,-0.11856679299955317,-0.10823796187810472,-0.10095122749788159,0.005924256058152409,0.003903354809571014,0.007041074005385897,0.009168931256077154,0.009394307408090576,-0.02125923087650913,-0.01755065286889591,-0.00011815596090041406,0.017439531318415833,0.0309153603276634,-0.15688339654195843,-0.15985342176479536,-0.15829211359669076,-0.15850823632052408,-0.15739007536372762,-0.07336869374663665,-0.0758357314200536,-0.08103227694023428,-0.08423719962716392,-0.08620069524435207,-0.07871541552148215,-0.07887771637484432,-0.0792992126774113,-0.07805742167003767,-0.0771049025065407,0.06348136951214924,0.06283242352222261,0.06126183902955999,0.05908344765919111,0.05733253120906754,-0.017560772311131217,-0.016638265370759773,-0.015106214311960086,-0.015008052005082389,-0.01465917897181328,0.01186480750815536,0.007797380134600755,0.004589718098573047,0.0010225620448978895,-0.0014753143403854092,-0.09041869340630677,-0.08698792392196338,-0.08228229983321929,-0.07782966742364168,-0.07452352796436758
2_T2,0.957879988543812,0.985046008026836,1.0,0.9850467221069397,0.9578687009074378,0.09345609086562215,0.09289627451152335,0.09264594325642636,0.09766757315983336,0.10264068100715654,-0.19650647150787134,-0.21628135083995462,-0.23274615119892822,-0.2214578679484183,-0.20558167540352415,-0.11266704696195234,-0.11993142891017297,-0.12231494788070814,-0.11952141513339597,-0.11454916995076782,-0.2369205049695423,-0.2478049313682395,-0.25927432711067366,-0.2598978204099588,-0.25624318189895023,-0.04453921458399642,-0.04453245791266706,-0.04386248755934427,-0.040577634714315226,-0.036893593389436555,-0.13465242212389228,-0.13076615454185064,-0.12763052286801674,-0.11833822159705278,-0.10797616296278825,0.006959764607996363,0.005808939446733631,0.003795968821023839,0.00691435737432803,0.00902080470870928,-0.015843434830066574,-0.02123779998226454,-0.017529711411670125,-9.351653329442906e-05,0.017468340895833222,-0.15119987787684522,-0.15690935844912035,-0.1598939370063268,-0.1583391299315707,-0.15856215396289275,-0.07052171735094637,-0.07343455464364768,-0.07589678702437776,-0.08110345913966567,-0.08431957086380895,-0.07624468399596718,-0.07879638921128404,-0.07895323982365893,-0.07938802569113038,-0.07816120136804153,0.06462719682411465,0.06326098242043594,0.06262722710700061,0.061022500898653256,0.05880629909702433,-0.016942252193126634,-0.01759793820213564,-0.016672967801058845,-0.015146996707327356,-0.015055523141680745,0.0169687468400216,0.011954225548813183,0.007881645839184902,0.004689817583792589,0.001140326576293169,-0.09470329391967862,-0.09037235524825976,-0.08694455985047232,-0.08223066462052214,-0.07776899371686076
2_T1,0.9305140993468244,0.957869952910152,0.9850467221069397,1.0,0.9850460851033586,0.09392730875457159,0.09342899003329398,0.09287128844621313,0.09262304608554844,0.09761439585866999,-0.18888170200819995,-0.19659136596918636,-0.21635491779898966,-0.23283814583790519,-0.22158113468705531,-0.1047451092684417,-0.1124999649582167,-0.11980239811788827,-0.1221930458941745,-0.11937962226575333,-0.22940828214945885,-0.23681074973489313,-0.2477008813827285,-0.2591744280847941,-0.2598103144858482,-0.0451176020795491,-0.04465451609843382,-0.04463917479700283,-0.043961697840118656,-0.040693070509154196,-0.13932281615460868,-0.1343722220008997,-0.13050801503127238,-0.1273911731328651,-0.1180642227874565,0.008269420660204389,0.006805589936682908,0.0056661489148828155,0.003663466782496642,0.0067598102934721,-0.0038116880276806886,-0.015816860133669217,-0.021211043616491017,-0.01750370621908475,-6.344579379813641e-05,-0.14498769962848604,-0.1512348250859516,-0.15696353542003919,-0.15994311209798107,-0.15839541714250602,-0.0674619189726228,-0.0706103660165271,-0.07351605404451766,-0.07597202879427652,-0.08119006725504983,-0.07379305592153203,-0.07635391568590867,-0.07889701209818567,-0.07904670432115003,-0.07949653656199196,0.06689970393997048,0.0643355884442344,0.0629917312836378,0.062377295163113,0.06073373341088987,-0.014812619058682832,-0.016991927967489884,-0.017643854686441793,-0.016715686140731566,-0.015196632404251441,0.02085264906163641,0.017088000416455133,0.01206574328742754,0.007986290471220755,0.0048125328830422994,-0.09833390566443209,-0.09463959073179044,-0.09031332507988162,-0.08688959326037017,-0.08216611451395225
2_T0,0.9156157702885692,0.9304878436436669,0.9578687009074378,0.9850460851033586,1.0,0.09342715011329779,0.0938857726977449,0.09339100435597701,0.09283642690743182,0.09256198367515525,-0.1835905694707755,-0.1890060113075324,-0.19670203254903268,-0.21649328067023021,-0.2329779583169519,-0.09597234886642987,-0.10450907562281819,-0.11231940810653492,-0.1196323909378653,-0.1220330355640401,-0.2252096788134343,-0.22924893916376785,-0.23666269448975044,-0.2475610879902685,-0.25907318648796773,-0.04536968480120567,-0.04528378247798365,-0.04480676572768515,-0.04477942204098582,-0.04409157182819119,-0.14502941629192545,-0.13892518426325032,-0.13400994006242573,-0.13017528153039493,-0.1270834780867786,0.008692832257644684,0.008047041431406965,0.0066019197820321365,0.005478355084346852,0.0034898387957671612,0.005746591915757112,-0.003777782053244298,-0.015781373031128115,-0.021175393797307273,-0.017469279898229058,-0.13932227440539585,-0.14503690808519434,-0.1513118460482531,-0.1570323765626599,-0.16000521218878666,-0.06474915459096435,-0.06759011145973556,-0.07072676852547194,-0.07362251537836337,-0.07606989088497937,-0.07216871552524975,-0.07395116451979641,-0.07649804237250857,-0.07902911266679365,-0.07916890836591992,0.06943673994226406,0.06648275858564213,0.06395536974252365,0.06264196053740997,0.06205365249709566,-0.013768527190274866,-0.014884179530762426,-0.017057242987003392,-0.017703938292598146,-0.016771389793524244,0.02449637741563464,0.02102470705228066,0.017246558571228372,0.012213299462818891,0.008124206001357796,-0.10188123860318046,-0.09823831711621946,-0.09455185466482846,-0.09023254948962307,-0.08681477989922158
3_T4,0.09267184214619169,0.0929157072524995,0.09345609086562215,0.09392730875457159,0.09342715011329779,1.0,0.9885915403572313,0.9730805165699342,0.9587527386341879,0.9462869145185866,0.013749656085831232,0.012733375108793207,0.013185135620404895,0.013811427761709735,0.01451619816384354,-0.21961833520481255,-0.21975877889173412,-0.21907474094467685,-0.21874191638356816,-0.21772381364937687,-0.07725718212883004,-0.0763431147094185,-0.07659206912606223,-0.07584027397640992,-0.07590197372628156,0.03549203991426226,0.03453797978927793,0.033143447834085106,0.03281607438851344,0.03378146645548774,-0.1545664595742224,-0.15487320983616842,-0.1565337784187664,-0.15762949517096297,-0.1584253821253498,0.048006107387812184,0.04451053913982314,0.0429272799309095,0.042599015791702353,0.04336337132573596,-0.16390703224462064,-0.16183392247610523,-0.15932192954626187,-0.15843754261796109,-0.15862454857450764,-0.12512515498378812,-0.12424036135020917,-0.12289809350951376,-0.12150340830425164,-0.1191489283326327,0.04454673440403935,0.04380005105905257,0.04183835370778749,0.03876442572792809,0.03662558652490973,-0.028585347933859303,-0.028764923962245715,-0.027468552798470526,-0.026092293243296226,-0.02389651877845879,0.011409487091929519,0.010508162771432392,0.009300902290382176,0.007441140488466259,0.007008027370241382,-0.1229021507851272,-0.12278719713166492,-0.12284465362806146,-0.1231422667581405,-0.12274462527213884,-0.06365752730897777,-0.06545586725526997,-0.06634316433565807,-0.06632455399888788,-0.06437203659805797,-0.050677438608231554,-0.050139011028920426,-0.04897128393889283,-0.04802397947044772,-0.04692688577294904
3_T3,0.0976990962216293,0.0926638082802244,0.09289627451152335,0.09342899003329398,0.0938857726977449,0.9885915403572313,1.0,0.9885915809870965,0.9730806220556983,0.9587503332054013,0.013857393306600841,0.01376436487821926,0.01274954553975145,0.01321044893881402,0.013843465753484838,-0.2206407507533914,-0.2196228494084231,-0.21976619974217146,-0.21908308435199014,-0.2187512749698781,-0.07709003201377987,-0.07726902337868788,-0.076356439475938,-0.07660692708950029,-0.07585308257324379,0.034589061664729,0.03550896534148104,0.034556894961317114,0.0331644914403747,0.032839572220153025,-0.15609080100679132,-0.15457068586438263,-0.1548785521938423,-0.15653957226719797,-0.1576358516555506,0.046538139721198045,0.04802584491193941,0.044532960710937985,0.04295234276125078,0.042627044649405636,-0.1634351669822817,-0.16391080785016585,-0.16183826969282472,-0.1593269323446548,-0.15844335165903808,-0.12568518547305071,-0.1251174355087027,-0.12422560661687011,-0.1228819772023409,-0.12148570727353245,0.048217900079200474,0.044560040080836284,0.04381490142226452,0.041854860479233515,0.0387829389198828,-0.03040614739528797,-0.028564868085776744,-0.028742124922249222,-0.02744333870416062,-0.026064277063273366,0.009713602536296521,0.01144941732428264,0.010552993291860845,0.009351058028433128,0.007497764386522927,-0.12014279261292805,-0.12289280738602247,-0.12277682700098258,-0.12283317693323027,-0.12312945567444208,-0.06254953414459778,-0.06367550591661597,-0.06547575129078038,-0.06636505346883101,-0.06634887574715068,-0.05176190377149037,-0.050689222385190115,-0.05015211540845692,-0.04898577309830293,-0.0480400574899023
3_T2,0.10270346919733617,0.09768894416765316,0.09264594325642636,0.09287128844621313,0.09339100435597701,0.9730805165699342,0.9885915809870965,1.0,0.9885916216065319,0.9730782565136171,0.011882500717407082,0.013874090354732164,0.013779069251347333,0.012772703037848353,0.013239530244085276,-0.2223770689185281,-0.22064561698935387,-0.21962928863963235,-0.21977361862708344,-0.21909142531147696,-0.07583981530143875,-0.07710263794025443,-0.07728086121393003,-0.07636976003608925,-0.07661827002287044,0.033863752772576264,0.03460749415135715,0.035525885120667205,0.03457580324410677,0.03318552661180933,-0.1567312730370668,-0.15609487797951133,-0.15457491610377785,-0.15488389875146116,-0.15654537137008223,0.046133668554263846,0.04655969061532776,0.04804557478513332,0.04455537274227264,0.04297739382684842,-0.16317897450598062,-0.16343906736168773,-0.16391458255772648,-0.16184261577867806,-0.1593319337078438,-0.12658439785392958,-0.12567655220809984,-0.12510399666774452,-0.12421085622729663,-0.12286586610094033,0.050841964544582834,0.04823224460281506,0.04457334183275833,0.04382974700455725,0.04187136140588536,-0.03243181663730958,-0.030383768504159844,-0.028544395180764345,-0.028719334317899293,-0.02741813487562223,0.009266901129089981,0.009757445850314435,0.011489317846825392,0.010597787320271135,0.009401168702965292,-0.11770063956098024,-0.12013267234414687,-0.12288346633782349,-0.12276645971851943,-0.12282170370704432,-0.06190596283498173,-0.06256911836344915,-0.06369347784218674,-0.06549562726018253,-0.06638693283207311,-0.05216102470766688,-0.051774757995978866,-0.05070100196953259,-0.05016521469453239,-0.049000256059160564
3_T1,0.1052498389550652,0.10269097649926329,0.09766757315983336,0.09262304608554844,0.09283642690743182,0.9587527386341879,0.9730806220556983,0.9885916216065319,1.0,0.9885892490757944,0.01219943616601211,0.011901553004596251,0.013890781806901249,0.013800007122953456,0.01279927399968861,-0.22385713702770635,-0.2223822619531667,-0.22065255275732606,-0.21963572634325354,-0.21978103554721679,-0.07398732065390909,-0.07585345276398267,-0.07711523993319051,-0.07729269563605673,-0.07637990164416945,0.0338549185835115,0.03388393492328039,0.034625919918543864,0.03554279925478563,0.03459470464159246,-0.15673484580636804,-0.1567353084276323,-0.15609896006355378,-0.15457915028254238,-0.15488924949684088,0.048206583869751594,0.0461572098435755,0.04658123237554721,0.048065297012262226,0.04457777524048962,-0.16392253307168758,-0.1631829470097663,-0.16344296673143136,-0.16391835636766716,-0.16184696073410873,-0.1269499191885749,-0.1265746803507556,-0.12566166287716682,-0.12509056146030395,-0.1241961101795525,0.052512411922615194,0.050857560041567676,0.048246584506547965,0.04458663966158409,0.043844587808293575,-0.033970824341166134,-0.03240714564757332,-0.03036139790307766,-0.028523929215144187,-0.02869655214431358,0.010045574193377737,0.009314949425360151,0.009801253416170396,0.011529188701036185,0.010642544912313527,-0.11588415615113548,-0.117689600659559,-0.12012255485413002,-0.12287412763963114,-0.1227560952831122,-0.0611273893841324,-0.06192742825679274,-0.06258869464687902,-0.06371144308953221,-0.06551549516854269,-0.053001292990119395,-0.0521751781800717,-0.051787607229301855,-0.05071277736350191,-0.050178308890119476
3_T0,0.10512987077265087,0.10521856637322431,0.10264068100715654,0.09761439585866999,0.09256198367515525,0.9462869145185866,0.9587503332054013,0.9730782565136171,0.9885892490757944,1.0,0.012897499976891665,0.012247724293171223,0.011944427326030689,0.013943954794871552,0.013854325775218015,-0.2249147135624304,-0.22389817363754233,-0.22241576873330274,-0.22068353186353845,-0.21966451537058018,-0.0730728302485351,-0.07402382304751011,-0.07588648224129513,-0.07714571449354718,-0.07731369710245875,0.03358595572936007,0.033907328265594595,0.033931152435739825,0.03466888390027204,0.03558215823183892,-0.15712779680559902,-0.15679745258240388,-0.15679181117801896,-0.15615075428783748,-0.15462717451462002,0.051920302461533875,0.04827040539306898,0.04621498082897903,0.04663388546045059,0.04811348655588266,-0.16470354555725925,-0.16393098312044177,-0.16319147850449728,-0.16345140357513133,-0.16392656151147975,-0.1270433443386964,-0.12692636471757315,-0.12654078204440797,-0.12563132212324313,-0.12506319409869923,0.053072904554792855,0.052553320680733345,0.05089436669255716,0.048280140975549994,0.044617489188590105,-0.0342997657682294,-0.0339131099821062,-0.03235532704406089,-0.030314439796528415,-0.028480976303297392,0.010793457475684177,0.010166056756199316,0.009423681132331468,0.009900178494561651,0.01161952432604544,-0.11449734818918457,-0.11585821388956305,-0.1176661743842327,-0.12010116947742641,-0.12285445258076456,-0.06116250210791169,-0.06118122224839853,-0.06197581558907956,-0.06263278647464479,-0.06375192693373595,-0.053606533706450694,-0.05303102821602344,-0.052201964149369284,-0.05181193171824893,-0.050735075735029
