,2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
2_T4,1.0,0.9970343938568725,0.9938758374301649,0.9909082754290869,0.9880629192386131,0.09277931852462705,0.09317924515432004,0.0944138599023465,0.09502597776965163,0.09585037088405216,-0.2153911257639765,-0.2155167810527058,-0.21534254958303423,-0.21444805203494752,-0.21409682140658445,-0.09992846302666904,-0.09878873126884175,-0.09790051198503162,-0.0970476020791848,-0.09646608616913971,-0.2113967507464601,-0.211803885927942,-0.2128016698288496,-0.21385077990514526,-0.21430330655225724,0.01927678221252816,0.020159198564154553,0.021941971676194664,0.024069372720672815,0.0256128502397522,-0.10830989131835583,-0.10781103660222552,-0.10792121047516663,-0.10776385278440478,-0.10765911626599274,-0.006566163904433008,-0.00578039692308672,-0.0040025151770094755,-0.002509473917961699,-0.0016695910720308364,-0.018860425583936434,-0.020591602924685787,-0.022177927750398774,-0.02317968723797585,-0.02401400933792152,-0.1691010154107968,-0.16868213305548913,-0.16792664177908612,-0.16708911636857415,-0.16625601897277412,-0.004191269885776685,-0.0044625361423822965,-0.005598094568763955,-0.006524400742746061,-0.006657356107524008,-0.11767159529158477,-0.11793025072046119,-0.11785514590104,-0.11793756346601826,-0.11790217227971148,0.0919543603381426,0.09126504475923197,0.09029876822346364,0.08886582073123475,0.08698517054037572,-0.060319976550785505,-0.06019629437053852,-0.05967172840557804,-0.05921093372279321,-0.05869630155017003,-0.03123148591925788,-0.03056832083632504,-0.030317404582531404,-0.029720793711021286,-0.02944116708893967,-0.13870253745717226,-0.1385292098568654,-0.13819414496194582,-0.13839764172170943,-0.13892495360145718
2_T3,0.9970343938568725,1.0,0.9970347028689527,0.993876517392724,0.9909093551724512,0.09261530345678073,0.09271131186873956,0.09310698168622213,0.09433673072226315,0.09494322112797712,-0.21430563056992294,-0.2155276803549382,-0.21566260969798007,-0.2154989986791389,-0.21461678432804987,-0.10038887627064755,-0.09983774329589726,-0.09869243130487534,-0.09779781282208418,-0.0969375199420952,-0.2097646149291181,-0.21133698376748716,-0.21175904610329507,-0.2127620022851539,-0.21379893368434333,0.018018156220715,0.01921116892998566,0.020089403071626228,0.02186731560922996,0.023989151119315245,-0.10665317337137638,-0.10812201463905484,-0.10757174321255196,-0.10765505067343101,-0.10747846161675229,-0.006264736335284813,-0.006668098087327437,-0.005889323227630624,-0.004119550972006415,-0.002635782600300587,-0.018427789373727282,-0.01886699846699415,-0.020643317566838636,-0.02223312937665099,-0.023238910204158254,-0.1692904145522381,-0.16910477511977515,-0.16868605742280993,-0.16793075649618652,-0.1670934802134403,-0.004243009710230823,-0.004248802842045326,-0.004528693591335688,-0.005665265198944097,-0.006608319556108435,-0.11875680295196617,-0.11774146501868127,-0.1180045970263794,-0.11793461716757027,-0.11802292663240724,0.0927905405251221,0.0917462102468628,0.09104402986223002,0.0900631457880661,0.08861340599020649,-0.06031236292146634,-0.060294529769697215,-0.06016968126193846,-0.0596438513795738,-0.05918166031572073,-0.03149065807149438,-0.031211096148882192,-0.030546857037071693,-0.030294734041481558,-0.029696635274200304,-0.13761759091329356,-0.13867785080775663,-0.13850333517440325,-0.13816699980523894,-0.13836890815391395
2_T2,0.9938758374301649,0.9970347028689527,1.0,0.9970350117602906,0.9938771970714476,0.09202983091707237,0.09254263301587917,0.09264332623777216,0.09303474199228641,0.09425962865812969,-0.21293973239627276,-0.21445129791860487,-0.21566415421739477,-0.2158083459346309,-0.2156553410383805,-0.10053964348345253,-0.10029198276063125,-0.0997470542763185,-0.09859616603957562,-0.09769515321917036,-0.20841697503952014,-0.20970100037380623,-0.21129488848885114,-0.21172207491955655,-0.21271395889812475,0.017669894926155845,0.017948255810462655,0.019145576086803746,0.020019630720338077,0.021792686004978138,-0.10490524039782828,-0.10645292372043748,-0.10789679964521427,-0.10732250653674946,-0.10738910735415481,-0.00623446180886563,-0.006373176732164543,-0.006769993901061595,-0.00599820576678026,-0.0042365363464139955,-0.017683091199330554,-0.018434762400252293,-0.0189155921986574,-0.020695016024281334,-0.02228831253320474,-0.16926469298774718,-0.1692944613918637,-0.16910853420466943,-0.1686899811010335,-0.16793487044440258,-0.004110246488292308,-0.0043047632148320225,-0.004311445871361035,-0.004592108039566199,-0.005744009130511868,-0.11917097125908103,-0.11883124908477866,-0.11781131148080766,-0.11807891696618006,-0.11801405828733913,0.09293651359570122,0.09256784921830495,0.09153819198926189,0.09082316399882646,0.0898276932688244,-0.05987077023985837,-0.06028482561823917,-0.060269090099974394,-0.060143076064210016,-0.05961598320450875,-0.03210923928294705,-0.03146880104867148,-0.03119071322829028,-0.030525400906880693,-0.03027207215422503,-0.13628223872869033,-0.13759097703191658,-0.13865317398741467,-0.13847747145675254,-0.13813986694409333
2_T1,0.9909082754290869,0.993876517392724,0.9970350117602906,1.0,0.997035320530888,0.09183817618139295,0.09195189249998668,0.09246998656065818,0.09257536162180696,0.09296252606057956,-0.21088625346814271,-0.21309578699959406,-0.2145968736791295,-0.21580054742909754,-0.21595398985828018,-0.10070664650830427,-0.1004357894612887,-0.10019512425644804,-0.09965639595226138,-0.09849993545413525,-0.20741946264838831,-0.2083489605038713,-0.20965625346039624,-0.21126019544650132,-0.21167726139313797,0.017493824571433142,0.01759506049197754,0.01787837863465405,0.019080003673290873,0.019949881498598734,-0.10259145057614164,-0.104690960782039,-0.10621292793791325,-0.10766221790572567,-0.10707345934822093,-0.006299943883778656,-0.006350204260163394,-0.006481573666940355,-0.006871851367299042,-0.006107044566918639,-0.017078687134273567,-0.017690519118559133,-0.01848667204662006,-0.018964171648756602,-0.020746698304842232,-0.1702002136104635,-0.16926906409942577,-0.16929850751234557,-0.16911229266558364,-0.1686939040903022,-0.004280650046088176,-0.004176865846063019,-0.004371975921429929,-0.004371506402774675,-0.004666382553460456,-0.11937184871206437,-0.11925066093142202,-0.11890566877014716,-0.11788113468962108,-0.11815321055395415,0.09313258488061699,0.09269750381569693,0.09234530858479227,0.09133030542971332,0.09060244700574788,-0.059694978639116825,-0.0598408346670845,-0.06025729653220219,-0.060243657538471974,-0.060116478773628385,-0.032598467708260276,-0.032085663337870475,-0.03144695187024715,-0.031170337153814544,-0.030503952441382536,-0.13495208907968934,-0.13625346295071114,-0.13756437446239292,-0.1386285069899985,-0.138451618696639
2_T0,0.9880629192386131,0.9909093551724512,0.9938771970714476,0.997035320530888,1.0,0.09111219183852477,0.0917540580793694,0.09187398166103938,0.09239736407902678,0.09250741801090887,-0.209156862809246,-0.21105465670242915,-0.21325173680636061,-0.21474235794515573,-0.2159368600676333,-0.10078560085040073,-0.10059465600737094,-0.10033197564650648,-0.10009830073904953,-0.09956576830808875,-0.2062244660906478,-0.2073463093930612,-0.20830117858306615,-0.2096194113324336,-0.21121812336606618,0.016998406447610633,0.01741321847818526,0.01752025271091929,0.017808524681515475,0.019014451679735672,-0.1000151603739702,-0.10236092838014325,-0.10443420693945822,-0.10596297352949469,-0.10742780364021352,-0.006283228659939485,-0.006424217892186262,-0.00646589712088301,-0.006589927165738778,-0.006973670507690985,-0.015852485821486337,-0.017086707333472898,-0.017746182700197052,-0.018538565408510857,-0.019012736823781122,-0.17093732906958228,-0.17020491587174022,-0.16927343437525003,-0.1693025529138384,-0.1691160505026576,-0.004784549941075032,-0.004352939067692826,-0.00424934081185635,-0.0044364275240892795,-0.004441797187136099,-0.1193897809086309,-0.11945766506739394,-0.11933032027418793,-0.11898006202224079,-0.11795093465680234,0.09274564079752473,0.09287471959427454,0.09245866750852234,0.0921229184590068,0.09112255043280293,-0.05909868390791026,-0.05966217194422655,-0.05981090867130081,-0.06022977565947881,-0.06021823208204802,-0.03305862133619244,-0.0325728522606415,-0.032062096470675976,-0.03142511053173557,-0.031149967921788275,-0.13346732429469563,-0.13492077346545928,-0.13622470028228476,-0.13753778319716992,-0.13860384980937768
3_T4,0.09277931852462705,0.09261530345678073,0.09202983091707237,0.09183817618139295,0.09111219183852477,1.0,0.9938739765700345,0.9873435914463005,0.981512999285172,0.9763914585651206,-0.10357076472815256,-0.10395295713141121,-0.10353463583520847,-0.10279744954329877,-0.10277187780070121,-0.18881930113584272,-0.18822678870259055,-0.1871997868286581,-0.1859984230884227,-0.185055669772541,-0.06126860160962912,-0.06264187181078473,-0.063723906335231,-0.06453520704257147,-0.06593099478183426,0.054624031884659544,0.05402594771978554,0.05373933686149422,0.05363496078419083,0.05373103885772795,-0.19753693389679872,-0.19842664949416686,-0.19919541057666942,-0.20030174260342734,-0.20260987872327266,0.0978959374097101,0.09696781102185494,0.09640705895987929,0.09623663777393618,0.09705427537568173,-0.18478936674159363,-0.18416530061362157,-0.18268920223808766,-0.181586682089854,-0.18095000329489733,-0.09723283955638541,-0.09767815410748218,-0.09765488135427533,-0.09755386203304946,-0.09764578820271258,0.04455030064436589,0.045411712420497505,0.0463642435048739,0.04783965705906013,0.04856886209275438,-0.034771337771077965,-0.03542464119656987,-0.035190292851524606,-0.0350632951314867,-0.0344905067737348,0.04560803697859172,0.04602785236780775,0.046751385512820924,0.047900216342384165,0.049795218271442634,-0.1467015360504009,-0.14599155478281142,-0.14522083853264367,-0.14441243867298686,-0.14375836617675503,-0.06763477161085064,-0.06821901525806844,-0.0681950136374999,-0.06750770264214079,-0.06625535265323501,-0.10283368502169327,-0.10349202709601332,-0.10372102747113378,-0.1041450437585314,-0.10464039357639306
3_T3,0.09317924515432004,0.09271131186873956,0.09254263301587917,0.09195189249998668,0.0917540580793694,0.9938739765700345,1.0,0.9938742294558321,0.9873441506678065,0.9815138791345442,-0.10300908343131188,-0.10343502297207464,-0.10380686523926556,-0.10337692302196945,-0.10262660056862472,-0.18836111315145126,-0.1888608330797906,-0.18827114150279042,-0.18724740374286847,-0.18604981944208585,-0.06051031573636061,-0.06129623498212676,-0.06266087859826573,-0.06373947733357152,-0.0645573624804828,0.055864459140982724,0.05466217010643903,0.054066670623185674,0.05378301923631549,0.05368201193952846,-0.1963778254824023,-0.1976099516910024,-0.19851304328979555,-0.1992898112728898,-0.20040316270112726,0.09911838090608424,0.09795321517918823,0.0970292802866576,0.09647331072140507,0.09630835456627303,-0.18424783498072655,-0.18478102512695957,-0.184125548845291,-0.18264655609823047,-0.18154071226028967,-0.09741981882650153,-0.0972232159220667,-0.09766795043360799,-0.09764403659889366,-0.09754226682302788,0.043372172997815796,0.04458497552740442,0.045451720327102624,0.046405057702636206,0.047890814413162626,-0.033109189379736725,-0.03471968088776131,-0.0353694046095606,-0.03513101467540821,-0.0349993446701913,0.043632927143407434,0.045716557134750146,0.04614354328125096,0.046875226879773337,0.04803339477479013,-0.14754389639373627,-0.14671234574325168,-0.14600285811080707,-0.1452326826981994,-0.14442486840970875,-0.06781182600415207,-0.06764462682769451,-0.06822941327722748,-0.06820602272992647,-0.06751951532495726,-0.10228384825043041,-0.10284116822940756,-0.10349977946773141,-0.1037290544412593,-0.10415343900452671
3_T2,0.0944138599023465,0.09310698168622213,0.09264332623777216,0.09246998656065818,0.09187398166103938,0.9873435914463005,0.9938742294558321,1.0,0.9938744822746652,0.9873447097305846,-0.10127747469804443,-0.10286505815735496,-0.10329935913871334,-0.10366086362471316,-0.10321931552970613,-0.18768732862292006,-0.18840538703761353,-0.1889023534868295,-0.18831548116136945,-0.18729500553888648,-0.059254321994853455,-0.06053972900693829,-0.061314027266761495,-0.06267533422075941,-0.06375991526092335,0.05676504402647259,0.05590500834318634,0.05470029872443186,0.05410738258756039,0.053826689036334,-0.1950874218919032,-0.1964558119060203,-0.19769104483186298,-0.19860121480416673,-0.199384152844476,0.10002185617213803,0.09917909147672047,0.09801047490903665,0.09709072883859161,0.09653953848777247,-0.1839697728933654,-0.18423900320861722,-0.18474387877385545,-0.1840858070591215,-0.18260392143915619,-0.09759892837986336,-0.0974095268547189,-0.0972135943585489,-0.09765774910259946,-0.09763319451235924,0.042523662629966506,0.04340936536437867,0.044622728743654576,0.04549007483203077,0.046452872767996305,-0.031849468242116825,-0.0330542779136559,-0.03466803816432652,-0.035314184183743436,-0.035071755093865224,0.042655974832001606,0.04374909358101019,0.045825016966933196,0.04625916566366952,0.04699898972402804,-0.14792382415167038,-0.14755561025021918,-0.14672315315495835,-0.1460141588973666,-0.1452445240140258,-0.06808682917467339,-0.06782235539356893,-0.0676544795498298,-0.06823980849014213,-0.06821702864019462,-0.10231444122212721,-0.10229202774055203,-0.10284864922816066,-0.10350752940278783,-0.10373707871342339
3_T1,0.09502597776965163,0.09433673072226315,0.09303474199228641,0.09257536162180696,0.09239736407902678,0.981512999285172,0.9873441506678065,0.9938744822746652,1.0,0.9938747350264693,-0.09931565094303897,-0.1011243983620108,-0.102721120665102,-0.10316377315145536,-0.10351495219203857,-0.18758734052931228,-0.18773471044385356,-0.1884496478108235,-0.18894386236177124,-0.18835980768418345,-0.05791365907410343,-0.059285777788535374,-0.060558641419787305,-0.061327550514567286,-0.06269433271263057,0.05662545219457909,0.056808335328011925,0.055945546660989325,0.05473841774227727,0.0541480836173184,-0.19350312197424482,-0.19517104333986052,-0.19654246239424683,-0.197773814861076,-0.19868933472599704,0.1005807676565587,0.10008644980600612,0.09923978171279282,0.09806771660797269,0.09715215668839466,-0.183923805598111,-0.1839603940162573,-0.1841994420022267,-0.18470674115754798,-0.18404607525141226,-0.09769044129755187,-0.09758789293069742,-0.09739923724425764,-0.09720397486515855,-0.09764755011363896,0.041744339896970545,0.042563730504597316,0.043449843192545926,0.04465893088204279,0.04553496953370611,-0.03165830091373621,-0.031790858930220205,-0.032999382491319985,-0.034616409594928586,-0.035258979912006105,0.04224886990141134,0.0427805643186625,0.04386519100963389,0.04593341653363599,0.04637471958585396,-0.14775560752751074,-0.1479366045281489,-0.1475673214679679,-0.14673395828628,-0.14602545714335557,-0.0676033008270886,-0.06809813733018538,-0.06783288194061773,-0.0676643297782123,-0.06825020089796606,-0.10251722476521645,-0.10232339101999015,-0.10230020465241482,-0.10285612801894908,-0.10351527690236269
3_T0,0.09585037088405216,0.09494322112797712,0.09425962865812969,0.09296252606057956,0.09250741801090887,0.9763914585651206,0.9815138791345442,0.9873447097305846,0.9938747350264693,1.0,-0.09788442963782662,-0.09915210695834226,-0.10097142142747548,-0.10257727086295607,-0.10302826493374721,-0.18777195048236506,-0.18763832852499632,-0.18778207723940535,-0.1884938954769755,-0.1889853597094428,-0.05703283522784999,-0.05794749301694916,-0.05930598042626961,-0.060572999167450126,-0.06134533552329475,0.05629276231860503,0.056672003181500966,0.05685161419001202,0.05598607409877709,0.05477652716359355,-0.191812360566841,-0.19359342514559952,-0.19526399630126187,-0.19663091345987965,-0.19785653942672377,0.1006097582346717,0.10064995123340692,0.10015102033831684,0.0993004516247633,0.09812494028471705,-0.18391202590335376,-0.18391373096229494,-0.18391811412477183,-0.18415989071703467,-0.18466961227492493,-0.09796708625607127,-0.0976785157363276,-0.09757686019252979,-0.09738894999429613,-0.09719435744122017,0.041770499981972346,0.04178776953952314,0.04260731669263543,0.04348866449120993,0.04470127155400928,-0.031249493331180284,-0.03159530771186683,-0.03173226794757659,-0.03294450310567009,-0.03456479517372987,0.04283800257877346,0.04238309205206597,0.04290507440932772,0.04398121950079188,0.0460417558932634,-0.1477256908121203,-0.1477696725295499,-0.1479493818175243,-0.14757903004787007,-0.14674476113792315,-0.06809368441093126,-0.06761555900299551,-0.06810944221649022,-0.06784340564646908,-0.06767417751380554,-0.10207477794018499,-0.1025270636970716,-0.10233233779334563,-0.10230837898725482,-0.10286360460276896
