,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.3557518918997237,-0.3551606590460855,-0.3547605573160473,-0.354635055802454,-0.354481075341413,-0.0181659444543669,-0.017624715949709147,-0.018104378186783423,-0.0180784934182504,-0.018752760644153228,1.0,0.998195085014131,0.9979689722219186,0.9977705647572908,0.9976434267054087,-0.03511137225507589,-0.03543396267358713,-0.03564372383906776,-0.03574886824947022,-0.036127358959886,0.12022406488830258,0.11989421566200055,0.11955086347913532,0.11912224749516881,0.11864732650442471
36_T3,-0.35572589631318996,-0.35577432965627426,-0.3551851680383519,-0.3547875182391967,-0.3546649739179238,-0.018581526034874875,-0.018186168276698916,-0.017637514507289787,-0.01811835523774172,-0.018093916977779373,0.998195085014131,1.0,0.9981952144798213,0.9979691323823194,0.997770759943507,-0.03517832102433946,-0.03522327590281647,-0.035556234719406984,-0.03577848580124809,-0.03589860506360015,0.11975775285484959,0.12006498707174537,0.11972055918337063,0.1193597498124099,0.11891006864847033
36_T2,-0.3555240729138518,-0.3557503923363521,-0.3557967604865772,-0.3552096687733175,-0.35481446916721193,-0.018920668694684516,-0.018603604061626696,-0.018197999211739133,-0.017650308942790183,-0.018132327334694817,0.9979689722219186,0.9981952144798213,1.0,0.9981953438947329,0.9979692924735114,-0.03511137382504356,-0.035300371770764644,-0.035335123622812124,-0.03567844003451643,-0.035913166766515466,0.11956234026478418,0.11958436981985689,0.11990600347430326,0.1195470149264653,0.11916877199583323
36_T1,-0.35547030539519797,-0.35555106104597395,-0.35577488010843267,-0.35581918439387206,-0.3552341612551816,-0.01879992387308352,-0.01894495495297107,-0.018616525488848092,-0.01820982665660074,-0.017663099258247442,0.9977705647572908,0.9979691323823194,0.9981953438947329,1.0,0.9981954732587066,-0.03583936084212159,-0.03524558325550808,-0.035422355970509405,-0.03544691545865357,-0.035800578675708225,0.11964490457252243,0.11937176357425971,0.11941109878102138,0.11974711400639004,0.11937358277487838
36_T0,-0.3553240345614125,-0.35550029171484043,-0.35557803917498076,-0.3557993596336267,-0.35584160138136894,-0.019511678827818114,-0.018826973554793465,-0.018959169343813153,-0.018629442757570072,-0.018221650612863738,0.9976434267054087,0.997770759943507,0.9979692924735114,0.9981954732587066,1.0,-0.03593796468115363,-0.03598816733819745,-0.03537971220026144,-0.035544273680161026,-0.03555865145389202,0.11970873073223315,0.1194332767936151,0.11918132225750806,0.11923793962221589,0.11958831857853759
37_T4,-0.2547301902486528,-0.25502525240623247,-0.25526379576910635,-0.25531020989738096,-0.25507914027695044,-0.18852081437578916,-0.18798053331074724,-0.18745656562776145,-0.1867602550926818,-0.18642886048927204,-0.03511137225507589,-0.03517832102433946,-0.03511137382504356,-0.03583936084212159,-0.03593796468115363,1.0,0.9965057430313823,0.9958943080534156,0.995684703892928,0.9956341486095549,-0.0876072381531682,-0.0875336381154404,-0.08726679632050412,-0.0870343144947269,-0.08707395569764152
37_T3,-0.25401109430649627,-0.2546334286787854,-0.2549196982040274,-0.2551477768689418,-0.2551815288497219,-0.18859863215792944,-0.1884635728257815,-0.18793518434397408,-0.18740693714988824,-0.18670546718791123,-0.03543396267358713,-0.03522327590281647,-0.035300371770764644,-0.03524558325550808,-0.03598816733819745,0.9965057430313823,1.0,0.9965065335050232,0.9958953301959207,0.9956858962489923,-0.08705922530377454,-0.08734085958573588,-0.08724309045571464,-0.08694740987565996,-0.08667988025001758
37_T2,-0.25373061910096595,-0.2539054826751582,-0.25453671357919316,-0.2548141993087409,-0.2550318248337237,-0.18839237360566977,-0.1885360520940691,-0.18842172284789738,-0.18788985939433353,-0.18735733758701406,-0.03564372383906776,-0.035556234719406984,-0.035335123622812124,-0.035422355970509405,-0.03537971220026144,0.9958943080534156,0.9965065335050232,1.0,0.9965073234240192,0.9958963515493665,-0.08675024907376705,-0.08676863994449137,-0.08707467410344198,-0.08695277253613408,-0.08662830115322032
37_T1,-0.2533213700461451,-0.2536142610311522,-0.25379992641715804,-0.25444004491400657,-0.2547087556737697,-0.1881946315383816,-0.18832343651735448,-0.18849028280750263,-0.18837989317179388,-0.18784455844123588,-0.03574886824947022,-0.03577848580124809,-0.03567844003451643,-0.03544691545865357,-0.035544273680161026,0.995684703892928,0.9958953301959207,0.9965073234240192,1.0,0.9965081127891475,-0.08675379450582407,-0.08643048947866126,-0.08647828442116035,-0.08680868149509754,-0.08666268408259509
37_T0,-0.25265277621809884,-0.2531920963344314,-0.25349797013971426,-0.2536944254858029,-0.2543434226473891,-0.18834704585852688,-0.18811790863900046,-0.18827301614982303,-0.1884445377612534,-0.18833808378155303,-0.036127358959886,-0.03589860506360015,-0.035913166766515466,-0.035800578675708225,-0.03555865145389202,0.9956341486095549,0.9956858962489923,0.9958963515493665,0.9965081127891475,1.0,-0.08599018125830035,-0.08639851818592428,-0.08611100818232299,-0.08618815845952199,-0.08654288154983608
38_T4,-0.18346779706764776,-0.18322620112871857,-0.1828184905012337,-0.18312349022822635,-0.18312563838799567,-0.07838051329384818,-0.0787718586024695,-0.07958507624845097,-0.07991905183145043,-0.07996920353085073,0.12022406488830258,0.11975775285484959,0.11956234026478418,0.11964490457252243,0.11970873073223315,-0.0876072381531682,-0.08705922530377454,-0.08675024907376705,-0.08675379450582407,-0.08599018125830035,1.0,0.9993452273872584,0.9990060794322939,0.9987342005126183,0.998378304937492
38_T3,-0.1831371785700208,-0.18335952087392698,-0.18310820455187424,-0.18268892940554823,-0.18297963873258383,-0.07850768735898549,-0.07832515699696459,-0.07873119073603463,-0.07954042352517593,-0.0798696146704364,0.11989421566200055,0.12006498707174537,0.11958436981985689,0.11937176357425971,0.1194332767936151,-0.0875336381154404,-0.08734085958573588,-0.08676863994449137,-0.08643048947866126,-0.08639851818592428,0.9993452273872584,1.0,0.9993454336187293,0.9990064236048555,0.9987346872934597
38_T2,-0.18267629793568305,-0.18301907465979472,-0.18325130632812445,-0.1829902812433133,-0.1825594567726983,-0.07850592803438489,-0.07844721042748759,-0.07828766091168096,-0.0786905478339776,-0.07949580097199366,0.11955086347913532,0.11972055918337063,0.11990600347430326,0.11941109878102138,0.11918132225750806,-0.08726679632050412,-0.08724309045571464,-0.08707467410344198,-0.08647828442116035,-0.08611100818232299,0.9990060794322939,0.9993454336187293,1.0,0.9993456396688982,0.9990067674447648
38_T1,-0.18212016715896806,-0.18254641157986695,-0.18290104409808539,-0.1831431533719867,-0.18287243112753346,-0.0785097229233268,-0.07843937953628889,-0.07840622407873829,-0.07825018590582508,-0.07864992987049338,0.11912224749516881,0.1193597498124099,0.1195470149264653,0.11974711400639004,0.11923793962221589,-0.0870343144947269,-0.08694740987565996,-0.08695277253613408,-0.08680868149509754,-0.08618815845952199,0.9987342005126183,0.9990064236048555,0.9993456396688982,1.0,0.9993458455381411
38_T0,-0.18124759044332076,-0.18197598955981686,-0.18241661392678288,-0.1827830868092945,-0.1830350619473377,-0.07869814410534577,-0.07843564872951928,-0.07839427411308662,-0.0783652628633384,-0.07821273195943675,0.11864732650442471,0.11891006864847033,0.11916877199583323,0.11937358277487838,0.11958831857853759,-0.08707395569764152,-0.08667988025001758,-0.08662830115322032,-0.08666268408259509,-0.08654288154983608,0.998378304937492,0.9987346872934597,0.9990067674447648,0.9993458455381411,1.0
