,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.3389421648418177,-0.33757619020980284,-0.3334167008875203,-0.3317341218822861,-0.3321170413843861,-0.03879101809281367,-0.044168583152311154,-0.041392667317869364,-0.0439517768140427,-0.04139253027001068,1.0,0.9819131810441958,0.9590179914554606,0.9393633804581575,0.9194415226946837,-0.024087894972423154,-0.024442040003036687,-0.023671913725131517,-0.022936970743638378,-0.02519806434084501,0.09185381071623204,0.09260517514960881,0.09388716804231685,0.09395322304151023,0.09428695025474035
36_T3,-0.33317689379178733,-0.3392325342797442,-0.33792170510185937,-0.33383248361739,-0.33224600660502474,-0.03508997191295659,-0.038668381550453025,-0.04405357262960355,-0.041291515491372145,-0.043729142625981564,0.9819131810441958,1.0,0.9819208188993481,0.9590200745026642,0.9393421292002356,-0.022300241456501956,-0.024195902849545134,-0.02457596290245825,-0.024052336056060334,-0.023506810050451882,0.09209730632378094,0.09136911137844496,0.09202255106444662,0.0931588378246674,0.09298008641728603
36_T2,-0.32685095911563783,-0.3335267761467502,-0.3395145296208677,-0.33824866767255174,-0.33421306422975616,-0.028576426417681707,-0.03494347419166622,-0.03857205635873304,-0.043970548846181595,-0.041126008804120526,0.9590179914554606,0.9819208188993481,1.0,0.9819154822126912,0.9589995798035098,-0.01983325502104551,-0.02243179404272617,-0.0243091290397328,-0.024882479802875525,-0.024480216785993582,0.09485501825704327,0.09151612385384289,0.09088507462898009,0.09144088110114308,0.09243199484318101
36_T1,-0.323680912946366,-0.3271758810500897,-0.3337794210457974,-0.33971466897175795,-0.3384762595017083,-0.02064083471594741,-0.028435780841561883,-0.03485504863166286,-0.03851862315221559,-0.04386768374663171,0.9393633804581575,0.9590200745026642,0.9819154822126912,1.0,0.9819153681877594,-0.01597186718797613,-0.019965378749094948,-0.022539595500552737,-0.02450821955169366,-0.0251506739722207,0.0970412778530945,0.09428386813916484,0.09106142296481878,0.09050615125942855,0.09098536988602583
36_T0,-0.3221119414240808,-0.3240147177629999,-0.3274257064773136,-0.33397078001457303,-0.3398634935621279,-0.013426708779106789,-0.020486759194984293,-0.028344133452997862,-0.034802089652043025,-0.03844729132868356,0.9194415226946837,0.9393421292002356,0.9589995798035098,0.9819153681877594,1.0,-0.009621449946953372,-0.016122963887787355,-0.020080868671030774,-0.022739292423640492,-0.02469442651785637,0.10073998752004182,0.09640232680507514,0.09380385296713128,0.09067914633178907,0.09018740889769779
37_T4,-0.2621613936882985,-0.25808164152637797,-0.25085234388169103,-0.2455931030355392,-0.24421106021973424,-0.16643441268117096,-0.1613956788262452,-0.1555682898134247,-0.15256720391827688,-0.1407719003297888,-0.024087894972423154,-0.022300241456501956,-0.01983325502104551,-0.01597186718797613,-0.009621449946953372,1.0,0.9708188368753444,0.9361429512898196,0.9054537861346235,0.879228112504352,-0.096508787823359,-0.09799545986269874,-0.09622798164241429,-0.09564859464035205,-0.09232694134726747
37_T3,-0.2530693914662135,-0.2619396801634799,-0.2578221411263277,-0.25054696677526683,-0.24522372260214192,-0.16662895205950218,-0.1664651633658673,-0.16142385979700943,-0.15559211743248325,-0.15262606865376346,-0.024442040003036687,-0.024195902849545134,-0.02243179404272617,-0.019965378749094948,-0.016122963887787355,0.9708188368753444,1.0,0.9708201497648814,0.9361123765441893,0.905402296942922,-0.09714007270152197,-0.0963381277417663,-0.097789276139755,-0.09596672317777358,-0.09529147000968248
37_T2,-0.23695855729797904,-0.2528025329442614,-0.2617201492265295,-0.25757397922198644,-0.2502659906899717,-0.16249240015284902,-0.1666669527684844,-0.16648990768415914,-0.16144365587352447,-0.15563663840824915,-0.023671913725131517,-0.02457596290245825,-0.0243091290397328,-0.022539595500552737,-0.020080868671030774,0.9361429512898196,0.9708201497648814,1.0,0.9707905426928192,0.9360668881947284,-0.09701687784955886,-0.09693018974636812,-0.09616074182071933,-0.09757514557057269,-0.0956956780052356
37_T1,-0.22614459825883618,-0.2363388693975175,-0.2523103921482764,-0.2613293816676518,-0.25714492716508647,-0.15565661092014962,-0.162592984924555,-0.16672520508831243,-0.1665198292147283,-0.16151374322793238,-0.022936970743638378,-0.024052336056060334,-0.024882479802875525,-0.02450821955169366,-0.022739292423640492,0.9054537861346235,0.9361123765441893,0.9707905426928192,1.0,0.9707968758360623,-0.09195627995407266,-0.09647326787457641,-0.09649244071079159,-0.09579409847336855,-0.0971361039793346
37_T0,-0.21423739420981144,-0.22525040110533762,-0.23567368786787882,-0.25179792617818947,-0.2609358406147826,-0.15443386771769696,-0.15580730576234558,-0.1626737049902513,-0.16676362802455988,-0.16658437494029077,-0.02519806434084501,-0.023506810050451882,-0.024480216785993582,-0.0251506739722207,-0.02469442651785637,0.879228112504352,0.905402296942922,0.9360668881947284,0.9707968758360623,1.0,-0.09106527227068531,-0.09114978280787414,-0.09586574330834799,-0.09600375257855566,-0.09538506723470164
38_T4,-0.19308398448558,-0.19334622256341313,-0.1921282203392008,-0.19370738108232263,-0.19350053292222252,-0.09614502173590539,-0.0938398351173348,-0.08904017516972819,-0.08204048486646374,-0.07803491772532385,0.09185381071623204,0.09209730632378094,0.09485501825704327,0.0970412778530945,0.10073998752004182,-0.096508787823359,-0.09714007270152197,-0.09701687784955886,-0.09195627995407266,-0.09106527227068531,1.0,0.990161712839916,0.9772532218466252,0.9660937217019365,0.9540180269818577
38_T3,-0.18632238320540173,-0.19241388080017452,-0.19255806670849304,-0.19119111166353375,-0.19255640211327535,-0.09947464545541013,-0.09626139695936986,-0.09393851705543195,-0.08911400291548852,-0.08224867900496093,0.09260517514960881,0.09136911137844496,0.09151612385384289,0.09428386813916484,0.09640232680507514,-0.09799545986269874,-0.0963381277417663,-0.09693018974636812,-0.09647326787457641,-0.09114978280787414,0.990161712839916,1.0,0.9901682405721725,0.9772720020620826,0.9661310344901005
38_T2,-0.1805413435388356,-0.18552947624175237,-0.19176559792493333,-0.1918160961624354,-0.19033607926374294,-0.10064243419402039,-0.09961321234202408,-0.09634572853154862,-0.09399815596455083,-0.08926647823756247,0.09388716804231685,0.09202255106444662,0.09088507462898009,0.09106142296481878,0.09380385296713128,-0.09622798164241429,-0.097789276139755,-0.09616074182071933,-0.09649244071079159,-0.09586574330834799,0.9772532218466252,0.9901682405721725,1.0,0.9901747560788968,0.9772907384660519
38_T1,-0.17492008524896588,-0.17956274288876328,-0.18476271556097534,-0.1911553789921917,-0.19113923635628197,-0.10296376917992123,-0.10081676963796968,-0.09971382391218837,-0.09639788441346704,-0.0941198748253898,0.09395322304151023,0.0931588378246674,0.09144088110114308,0.09050615125942855,0.09067914633178907,-0.09564859464035205,-0.09596672317777358,-0.09757514557057269,-0.09579409847336855,-0.09600375257855566,0.9660937217019365,0.9772720020620826,0.9901747560788968,1.0,0.9901812593943538
38_T0,-0.17424008878348693,-0.1736381641037944,-0.17861699861083477,-0.1840413704889064,-0.19059894549002063,-0.10061528217727901,-0.10319807702136499,-0.1009441876577253,-0.099776327512667,-0.09650123062448618,0.09428695025474035,0.09298008641728603,0.09243199484318101,0.09098536988602583,0.09018740889769779,-0.09232694134726747,-0.09529147000968248,-0.0956956780052356,-0.0971361039793346,-0.09538506723470164,0.9540180269818577,0.9661310344901005,0.9772907384660519,0.9901812593943538,1.0
