,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.33185454665163955,-0.33196606024463715,-0.3310109395706811,-0.33037125381402566,-0.32672256124134486,-0.03474830605122469,-0.033796365209415695,-0.033577145396464975,-0.03412591889496461,-0.035178860103402244,1.0,0.9922333504186631,0.9832649861171665,0.9750476537568104,0.9656514752625167,-0.032721245980049454,-0.029913853650008083,-0.02554521417648209,-0.02106559660044685,-0.018993059860568002,0.12120584921457318,0.12182631079605069,0.12166576451424437,0.12283089719479616,0.12433875077897837
36_T3,-0.3330801940598295,-0.33191597842553316,-0.3320661648846034,-0.33117866224371,-0.3305816883039669,-0.03332254067040581,-0.03476306422547743,-0.033827706594752135,-0.033596431027615815,-0.034245976740304634,0.9922333504186631,1.0,0.9922321145502797,0.9832645559457572,0.9750294699417655,-0.03089714616224134,-0.03288554212875717,-0.030096650262775998,-0.025566662776466985,-0.02104285268645338,0.12110162424255093,0.12096145210226439,0.12160363195685732,0.12143189209325372,0.1225483445461222
36_T2,-0.33227893517473417,-0.3331398242215533,-0.3319844768524554,-0.33216777777933104,-0.3313002326294893,-0.03353995906524438,-0.03333714728439096,-0.03478564526874407,-0.03384162205714268,-0.03367880783379892,0.9832649861171665,0.9922321145502797,1.0,0.9922234581514319,0.9832311879000997,-0.027626511027551422,-0.03105034569029466,-0.03301467254997371,-0.030111889751629164,-0.02555110928125448,0.12083926315734347,0.12086998193576154,0.1208019170453009,0.12144026862349473,0.12123911012392105
36_T1,-0.33078018478416543,-0.3323871421478937,-0.33326945416145987,-0.3321513205726165,-0.33237315822563457,-0.032673364965359865,-0.03356491029068862,-0.03337598809206303,-0.0348032142584159,-0.03394670425927253,0.9750476537568104,0.9832645559457572,0.9922234581514319,1.0,0.9922187808629562,-0.028323153315831733,-0.02790000417286851,-0.03127481280612216,-0.03303395081138185,-0.030091227679939124,0.1201780919767976,0.12044842131849927,0.12060383791551281,0.12059318002146759,0.12119984519469981
36_T0,-0.3263839020518934,-0.3309434734083214,-0.33258611877793615,-0.3335339566764793,-0.3324009034821768,-0.03205527052787181,-0.03271133908743945,-0.03362207115766498,-0.0334016760109196,-0.034919389485489165,0.9656514752625167,0.9750294699417655,0.9832311879000997,0.9922187808629562,1.0,-0.03504927589053309,-0.028744565867152322,-0.028237640796886627,-0.031299844941598313,-0.03301009155884163,0.1183047520164901,0.119590394612038,0.12005745611098308,0.1203028710310572,0.12032811783453766
37_T4,-0.27684167392190245,-0.2673341433464456,-0.2583068183961286,-0.2525353788975022,-0.2446763020851629,-0.1771583448867805,-0.17683995971658484,-0.17549548063457912,-0.172070813710249,-0.17085608273660446,-0.032721245980049454,-0.03089714616224134,-0.027626511027551422,-0.028323153315831733,-0.03504927589053309,1.0,0.9810864604212608,0.9585994966298625,0.9373436364490711,0.9159694549304229,-0.07867882148306775,-0.08374261855553317,-0.08930468358237399,-0.09118631640976115,-0.0919519342178343
37_T3,-0.27186238928829365,-0.2766331739998816,-0.2670041231336837,-0.2576657974903126,-0.25166797839077354,-0.17484092762183567,-0.17710427047922464,-0.17675320470331032,-0.1754241850255382,-0.17180855716363244,-0.029913853650008083,-0.03288554212875717,-0.03105034569029466,-0.02790000417286851,-0.028744565867152322,0.9810864604212608,1.0,0.9810923289743352,0.9584493234033861,0.9370827096229225,-0.07816410626351891,-0.07829065876987812,-0.08338412973435506,-0.08892340439990956,-0.09072077569118266
37_T2,-0.2653965471382263,-0.27162534223511203,-0.27634850541431455,-0.2664641068233471,-0.256954050219728,-0.17067705615611797,-0.17478161485472168,-0.1770309544259874,-0.1766946723450079,-0.17521317092111235,-0.02554521417648209,-0.030096650262775998,-0.03301467254997371,-0.03127481280612216,-0.028237640796886627,0.9585994966298625,0.9810923289743352,1.0,0.980970990777494,0.9582429699520091,-0.07902202888671711,-0.07773801642214768,-0.07798886689062022,-0.08307289808057126,-0.0885541316674507
37_T1,-0.2611096857606957,-0.2653555383888325,-0.2715670959882152,-0.27623780861218195,-0.266318192496741,-0.16691843012769228,-0.1706724071890099,-0.1747744372227104,-0.1770274946668768,-0.17667367691476854,-0.02106559660044685,-0.025566662776466985,-0.030111889751629164,-0.03303395081138185,-0.031299844941598313,0.9373436364490711,0.9584493234033861,0.980970990777494,1.0,0.9809661310157016,-0.07705981492819011,-0.07895088756423009,-0.07769160423870954,-0.07795279370708603,-0.08303312107937805
37_T0,-0.25829875320895485,-0.26110885193461986,-0.26534404087825475,-0.27151818191785876,-0.27618007660102484,-0.1642583017593877,-0.1669214718992945,-0.17067642174816347,-0.17477647818464198,-0.17703187067167803,-0.018993059860568002,-0.02104285268645338,-0.02555110928125448,-0.030091227679939124,-0.03301009155884163,0.9159694549304229,0.9370827096229225,0.9582429699520091,0.9809661310157016,1.0,-0.0721817715183246,-0.07707631544608752,-0.07896520843829186,-0.07770354546058392,-0.07796301809253736
38_T4,-0.21941681873276278,-0.20896964026442894,-0.19420773085299442,-0.1841565103072717,-0.1795098983264992,-0.07763396875755853,-0.07972965163296904,-0.08250368752624382,-0.08407872290294593,-0.08540229253561854,0.12120584921457318,0.12110162424255093,0.12083926315734347,0.1201780919767976,0.1183047520164901,-0.07867882148306775,-0.07816410626351891,-0.07902202888671711,-0.07705981492819011,-0.0721817715183246,1.0,0.9932890622045546,0.9824274935319341,0.9716786760240606,0.9623309347377608
38_T3,-0.21765258017599062,-0.21916471397371276,-0.2085770513086429,-0.1934706097714482,-0.18317904578072028,-0.07448522962800531,-0.07758175965283812,-0.07963945876589021,-0.08243486829989657,-0.08378907020305935,0.12182631079605069,0.12096145210226439,0.12086998193576154,0.12044842131849927,0.119590394612038,-0.08374261855553317,-0.07829065876987812,-0.07773801642214768,-0.07895088756423009,-0.07707631544608752,0.9932890622045546,1.0,0.9932828307364786,0.9824146112809923,0.9716707822270638
38_T2,-0.21027271976318324,-0.21741834499746035,-0.21888577477243648,-0.20805384601074434,-0.19279467182723806,-0.07039829709365612,-0.07443974045854464,-0.07752066704693071,-0.0795951809786792,-0.08224380213317782,0.12166576451424437,0.12160363195685732,0.1208019170453009,0.12060383791551281,0.12005745611098308,-0.08930468358237399,-0.08338412973435506,-0.07798886689062022,-0.07769160423870954,-0.07896520843829186,0.9824274935319341,0.9932828307364786,1.0,0.993283379722411,0.9824193572852035
38_T1,-0.20557671763953855,-0.21002228912216866,-0.2171239125099097,-0.21846322993972056,-0.2075155319912606,-0.06648523613845254,-0.07035185946314261,-0.07437763775552039,-0.07748662206238989,-0.07944884868028106,0.12283089719479616,0.12143189209325372,0.12144026862349473,0.12059318002146759,0.1203028710310572,-0.09118631640976115,-0.08892340439990956,-0.08307289808057126,-0.07795279370708603,-0.07770354546058392,0.9716786760240606,0.9824146112809923,0.993283379722411,1.0,0.9932851098892888
38_T0,-0.20753432490660786,-0.20526879308777227,-0.20966930226003994,-0.21662795780241756,-0.21798009254528405,-0.06233528012623667,-0.06642866088502825,-0.0702790841260405,-0.07433808750487537,-0.07735738899450446,0.12433875077897837,0.1225483445461222,0.12123911012392105,0.12119984519469981,0.12032811783453766,-0.0919519342178343,-0.09072077569118266,-0.0885541316674507,-0.08303312107937805,-0.07796301809253736,0.9623309347377608,0.9716707822270638,0.9824193572852035,0.9932851098892888,1.0
