,27_T4,27_T3,27_T2,27_T1,27_T0,28_T4,28_T3,28_T2,28_T1,28_T0,29_T4,29_T3,29_T2,29_T1,29_T0,30_T4,30_T3,30_T2,30_T1,30_T0,31_T4,31_T3,31_T2,31_T1,31_T0,32_T4,32_T3,32_T2,32_T1,32_T0,33_T4,33_T3,33_T2,33_T1,33_T0
27_T4,1.0,0.9815556419003727,0.9586580553031613,,,-0.4837070718558164,-0.47347128354259305,-0.4604634464093189,,,-0.11068145017228073,-0.10610314766192663,-0.09850932990392505,,,-0.15800067409551116,-0.16039095058109396,-0.16043345829800643,,,0.1111375587474967,0.1035823426159573,0.0817415188120559,,,0.1067277317915671,0.10407323923518977,0.08866579311983622,,,-0.03085329926404162,-0.032912394088167304,-0.03407669717974796,,
27_T3,0.9815556419003727,1.0,0.9815556419003727,0.9586580553031613,,-0.47989523944324924,-0.4837070718558164,-0.47347128354259305,-0.4604634464093189,,-0.11303708549943313,-0.11068145017228073,-0.10610314766192663,-0.09850932990392505,,-0.1530408845857111,-0.15800067409551116,-0.16039095058109396,-0.16043345829800643,,0.12417983469464118,0.1111375587474967,0.1035823426159573,0.0817415188120559,,0.10902637253127574,0.1067277317915671,0.10407323923518977,0.08866579311983622,,-0.02876218029011798,-0.03085329926404162,-0.032912394088167304,-0.03407669717974796,
27_T2,0.9586580553031613,0.9815556419003727,1.0,0.9815603956144606,0.9586812993576819,-0.4714803433363288,-0.47989523944324924,-0.4837204384866102,-0.4735085110985089,-0.4603868032743845,-0.11218855434434924,-0.11303708549943313,-0.11050137884305058,-0.10585385278351783,-0.0980457486817258,-0.14564958880805678,-0.1530408845857111,-0.15853332910681983,-0.1611281822901206,-0.16188206056368107,0.1251191736415719,0.12417983469464118,0.11115135473744932,0.10361706133419818,0.0818776169335352,0.09841184304808655,0.10902637253127574,0.10746608629279521,0.10513484629314417,0.09049556942185802,-0.02470465741113373,-0.02876218029011798,-0.031190761368624326,-0.033393672042938596,-0.035035742865128894
27_T1,,0.9586580553031613,0.9815603956144606,1.0,0.9815657206214388,,-0.4714803433363288,-0.47990264752346945,-0.4837393389475807,-0.47344911024850744,,-0.11218855434434924,-0.11274740294803366,-0.1103215323473724,-0.10560501475811053,,-0.14564958880805678,-0.15388573583500176,-0.15906416974634469,-0.16186174477563256,,0.1251191736415719,0.12417423683628297,0.11116513377336126,0.10365171343404644,,0.09841184304808655,0.11013918011844645,0.10820122152031572,0.10598503564857538,,-0.02470465741113373,-0.029282277004068744,-0.0315276514931787,-0.033873738602279733
27_T0,,,0.9586812993576819,0.9815657206214388,1.0,,,-0.47149893587294267,-0.47992254406547913,-0.4836976461106623,,,-0.11160612416882769,-0.11248001737473984,-0.11015573109730128,,,-0.1473669117900328,-0.15464251113422062,-0.15953807538063114,,,0.12509694054630846,0.1241707592640101,0.11117884499648471,,,0.10067831804557041,0.11114789619945964,0.10873773078156383,,,-0.025745166155526713,-0.02976230993144467,-0.03183822429550717
28_T4,-0.4837070718558164,-0.47989523944324924,-0.4714803433363288,,,1.0,0.9792729201889003,0.95362348896471,,,0.08836123554150983,0.08224693335675234,0.07141078575550831,,,-0.11068601783281079,-0.10162316628172643,-0.10125782781082934,,,-0.18312074785212068,-0.17486793572051784,-0.15800595801719985,,,-0.2867728396608232,-0.27126196442808964,-0.24292301655771062,,,0.06829940707644395,0.07516626139112387,0.08214754878346948,,
28_T3,-0.47347128354259305,-0.4837070718558164,-0.47989523944324924,-0.4714803433363288,,0.9792729201889003,1.0,0.9792729201889003,0.95362348896471,,0.09315819947045444,0.08836123554150983,0.08224693335675234,0.07141078575550831,,-0.10960239791078483,-0.11068601783281079,-0.10162316628172643,-0.10125782781082934,,-0.18861019420465305,-0.18312074785212068,-0.17486793572051784,-0.15800595801719985,,-0.28269028644626026,-0.2867728396608232,-0.27126196442808964,-0.24292301655771062,,0.06731088363232123,0.06829940707644395,0.07516626139112387,0.08214754878346948,
28_T2,-0.4604634464093189,-0.47347128354259305,-0.4837204384866102,-0.47990264752346945,-0.47149893587294267,0.95362348896471,0.9792729201889003,1.0,0.9792722367590769,0.953612237690418,0.09266457501359542,0.09315819947045444,0.08830130606518061,0.08217021317610552,0.0712681661975199,-0.11817117105336747,-0.10960239791078483,-0.11027623662110432,-0.10107777902475576,-0.1001788093399092,-0.1862283931972651,-0.18861019420465305,-0.1831250499727992,-0.1748749010051378,-0.15802812933969457,-0.26233466505301745,-0.28269028644626026,-0.2864684396235672,-0.27076488196945664,-0.24244036092798865,0.06751587575632911,0.06731088363232123,0.06839478017869129,0.07528491712683247,0.08238083704771271
28_T1,,-0.4604634464093189,-0.4735085110985089,-0.4837393389475807,-0.47992254406547913,,0.95362348896471,0.9792722367590769,1.0,0.9792590581216585,,0.09266457501359542,0.09304996931691689,0.08823618233609813,0.08208605565231682,,-0.11817117105336747,-0.10892488301458353,-0.10984389578594786,-0.10050002434173522,,-0.1862283931972651,-0.18861265857830717,-0.18312990571688414,-0.17488319339545766,,-0.26233466505301745,-0.28234956163954916,-0.2861938725335606,-0.27054838946000237,,0.06751587575632911,0.06748113065980961,0.06850079365699117,0.0754193642455505
28_T0,,,-0.4603868032743845,-0.47344911024850744,-0.4836976461106623,,,0.953612237690418,0.9792590581216585,1.0,,,0.09259930592070087,0.09303346526544064,0.0882289328428576,,,-0.117466906118739,-0.10866414817292469,-0.10968355819977747,,,-0.18622721023174413,-0.18861031374698695,-0.18312603423024384,,,-0.26100996803087556,-0.2815524015955027,-0.28583496619959264,,,0.06755366323239302,0.06746749585772668,0.06848520118210073
29_T4,-0.11068145017228073,-0.11303708549943313,-0.11218855434434924,,,0.08836123554150983,0.09315819947045444,0.09266457501359542,,,1.0,0.9886066326107456,0.9734768641874563,,,0.04913582587918291,0.056505808902359844,0.060444081625363875,,,-0.3180144211054045,-0.30755268109048356,-0.29485284354513086,,,-0.06781210497026306,-0.07557017378265382,-0.07192643577031363,,,0.14163493292993548,0.14573599344655305,0.1465831149297489,,
29_T3,-0.10610314766192663,-0.11068145017228073,-0.11303708549943313,-0.11218855434434924,,0.08224693335675234,0.08836123554150983,0.09315819947045444,0.09266457501359542,,0.9886066326107456,1.0,0.9886066326107456,0.9734768641874563,,0.04344585775832442,0.04913582587918291,0.056505808902359844,0.060444081625363875,,-0.30869653886859505,-0.3180144211054045,-0.30755268109048356,-0.29485284354513086,,-0.061152478670098785,-0.06781210497026306,-0.07557017378265382,-0.07192643577031363,,0.14111202952817248,0.14163493292993548,0.14573599344655305,0.1465831149297489,
29_T2,-0.09850932990392505,-0.10610314766192663,-0.11050137884305058,-0.11274740294803366,-0.11160612416882769,0.07141078575550831,0.08224693335675234,0.08830130606518061,0.09304996931691689,0.09259930592070087,0.9734768641874563,0.9886066326107456,1.0,0.988608401316781,0.973483456552975,0.03732523231488597,0.04344585775832442,0.0484812291359122,0.05547517585760572,0.058373487468437533,-0.29399394896931996,-0.30869653886859505,-0.317958150559035,-0.30745196468877894,-0.29459206447754455,-0.04475074679920226,-0.061152478670098785,-0.06687960302571337,-0.07407257812205578,-0.06956668938100498,0.1375436018482478,0.14111202952817248,0.14132043025065502,0.14524292054805926,0.14558285240991578
29_T1,,-0.09850932990392505,-0.10585385278351783,-0.1103215323473724,-0.11248001737473984,,0.07141078575550831,0.08217021317610552,0.08823618233609813,0.09303346526544064,,0.9734768641874563,0.988608401316781,1.0,0.9886101670747447,,0.03732523231488597,0.042493517996075175,0.04782920780163031,0.054450632836677705,,-0.29399394896931996,-0.3086365950095382,-0.3179019559609441,-0.3073514543310773,,-0.04475074679920226,-0.059847375895330894,-0.06595160317184721,-0.07296992993468206,,0.1375436018482478,0.1406531383595354,0.1410064403926496,0.14475106384835235
29_T0,,,-0.0980457486817258,-0.10560501475811053,-0.11015573109730128,,,0.0712681661975199,0.08208605565231682,0.0882289328428576,,,0.973483456552975,0.9886101670747447,1.0,,,0.0355523127739071,0.04154679577616227,0.047179743313131836,,,-0.2938976506515154,-0.3085767728299918,-0.3178458371561521,,,-0.04236843533481999,-0.05855122517807232,-0.06526715246471576,,,0.1366797456521364,0.14019536157130338,0.14069296205513288
