,27_T4,27_T3,27_T2,27_T1,27_T0,28_T4,28_T3,28_T2,28_T1,28_T0,29_T4,29_T3,29_T2,29_T1,29_T0,30_T4,30_T3,30_T2,30_T1,30_T0,31_T4,31_T3,31_T2,31_T1,31_T0,32_T4,32_T3,32_T2,32_T1,32_T0,33_T4,33_T3,33_T2,33_T1,33_T0
27_T4,1.0,0.9798416332980102,0.9498632998773935,0.9220134873457424,0.8975138726422008,-0.4960717201046525,-0.49328646621414746,-0.47878137350794997,-0.4607523356078793,-0.44480312752186263,-0.14273218815579625,-0.14265762854139116,-0.14073476902302895,-0.13846632254562266,-0.13683883564191926,-0.16536975065953902,-0.16375488857709888,-0.1612805255559282,-0.15911875207045773,-0.15621321623455128,0.13870252466979782,0.14180664198147894,0.14466191273939666,0.14279340012517214,0.13935607033918265,0.12049246808684658,0.13071694056319694,0.13782080560121152,0.13995231197317823,0.13725628393114364,-0.005047636527028177,-0.0014434114834496318,0.0030859116252694796,0.006810201766553269,0.009233479822377742
27_T3,0.9798416332980102,1.0,0.9798453689868296,0.9498740956619787,0.9220201336440469,-0.4882507558596902,-0.4960588309101178,-0.49327145215845714,-0.4787666669145618,-0.46073952687942815,-0.14197844283084904,-0.1426842505050084,-0.1426017298417503,-0.14066910811961167,-0.13838223327488355,-0.17255091101426107,-0.16567680033635854,-0.16410612969594543,-0.16168955213733938,-0.15960551246540475,0.13812058702874733,0.13868834202418218,0.14178945441704616,0.14464188164711195,0.14277097225934626,0.12529435660602234,0.12088624392737904,0.13116296106024897,0.13833796430287942,0.14056919755815414,-0.00790753934904417,-0.005231125263024556,-0.0016537384387388325,0.0028409203104392947,0.006518346753889993
27_T2,0.9498632998773935,0.9798453689868296,1.0,0.9798491018292532,0.9498739300307101,-0.474200384369816,-0.48823656130464427,-0.4960459514233457,-0.493256450828448,-0.4787519753291808,-0.14190937119371855,-0.14192460778991967,-0.14263633835636758,-0.14254586501735583,-0.14059889294323138,-0.17716426853348122,-0.1728938187161671,-0.16598341957060367,-0.16445680534670296,-0.16209780745678426,0.1373262063377153,0.1381038381103729,0.1386741695694964,0.1417722808642215,0.1446218695560005,0.12462039876508281,0.1257357536423921,0.12127937262346837,0.13160813541877564,0.13885396510239473,-0.011522700129829694,-0.008115629673374213,-0.00541448305133007,-0.00186389376693609,0.0025961616579211967
27_T1,0.9220134873457424,0.9498740956619787,0.9798491018292532,1.0,0.979844129928167,-0.46232352852491576,-0.4741838675092151,-0.4882223789542853,-0.4960330816343022,-0.4932414622091457,-0.14177393821229467,-0.14184703041538882,-0.14187080537445063,-0.1425884516887031,-0.14248606735077524,-0.17949997632743875,-0.17756263980704484,-0.17323618289494672,-0.16628960941874724,-0.16480691712707224,0.13623410211038198,0.13730576066073313,0.13808710279313743,0.13866000729454184,0.141755121305499,0.1178455725595103,0.1251341002639188,0.12617633020817176,0.12167185599630896,0.1320524664010125,-0.01348998665000815,-0.011765766408780812,-0.008323550611864428,-0.005597710032331319,-0.0020738776784876988
27_T0,0.8975138726422008,0.9220201336440469,0.9498739300307101,0.979844129928167,1.0,-0.45240085138124264,-0.4623213088049064,-0.47418240680842183,-0.48822121819427816,-0.4960318624166963,-0.14279008143431343,-0.14172468745790318,-0.1418057815920929,-0.14183514841157305,-0.1425540718987542,-0.18265888747644157,-0.17980788967180886,-0.1778158339249737,-0.17345417591303453,-0.16648667771039252,0.1342267509827119,0.13622071966072524,0.13729487109397703,0.1380783154103948,0.13865265237916946,0.10750622398815525,0.11826982508747443,0.12548073899218,0.12647334963348303,0.12193841072926444,-0.015919101415549745,-0.013698873891574315,-0.011938034814808846,-0.008470949042065435,-0.005728079799119163
28_T4,-0.4960717201046525,-0.4882507558596902,-0.474200384369816,-0.46232352852491576,-0.45240085138124264,1.0,0.9839695787181536,0.9595622733504336,0.9360656725150168,0.9167091969117912,0.07563606529949708,0.07735200526824798,0.07834864061543897,0.07985166141917441,0.08102078964412451,-0.12078544179478204,-0.117504700131203,-0.11325364127427967,-0.10929963997745787,-0.10672602572556625,-0.19979689017557115,-0.20169600974231242,-0.20226056403351228,-0.20084839442419045,-0.1985461771820906,-0.31280304638477946,-0.3116753389032045,-0.3097366646548059,-0.30461065604856263,-0.2964654175127426,0.05181336097713286,0.04954893877458363,0.04799983788903728,0.045629244618957905,0.0444223231437973
28_T3,-0.49328646621414746,-0.4960588309101178,-0.48823656130464427,-0.4741838675092151,-0.4623213088049064,0.9839695787181536,1.0,0.9839696683068477,0.9595625300981253,0.9360661303614252,0.07475351713750546,0.07562925457284528,0.07734406620109638,0.07833940594172614,0.07983966750613342,-0.11702094149880157,-0.12065415332031461,-0.11735680635887942,-0.11308564778725415,-0.10910388222008638,-0.19839799531400315,-0.19979670800114074,-0.2016957421669873,-0.2022602931464591,-0.20084817572989982,-0.31007335624022164,-0.31267698524912013,-0.31152687067960644,-0.3095567327237791,-0.30439182104403545,0.056468150799857564,0.051840510968339276,0.04957973287978949,0.048034729633892034,0.0456700688159189
28_T2,-0.47878137350794997,-0.49327145215845714,-0.4960459514233457,-0.4882223789542853,-0.47418240680842183,0.9595622733504336,0.9839696683068477,1.0,0.9839697578594607,0.9595627867252152,0.07469900565093839,0.07474605465890082,0.07562244626669667,0.07733613036389572,0.07832932946265234,-0.11517145174455962,-0.1168762822787299,-0.12052306928268094,-0.11720917772014401,-0.11291800834315395,-0.193430458989048,-0.1983977370385797,-0.1997965259022977,-0.20169547471852498,-0.20226002240919122,-0.29951975785128837,-0.3099304459626361,-0.3125512055164051,-0.3113787878640713,-0.3093773551726306,0.061548097448777615,0.05649758129380427,0.05186764641785576,0.04961050806005348,0.048069596338008364
28_T1,-0.4607523356078793,-0.4787666669145618,-0.493256450828448,-0.4960330816343022,-0.48822121819427816,0.9360656725150168,0.9595625300981253,0.9839697578594607,1.0,0.9839698473759946,0.07284572435770367,0.07469032070662801,0.07473859520889466,0.07561564037976777,0.07732745570473003,-0.11358347545877917,-0.11500334388832856,-0.11673187850976253,-0.1203921891197088,-0.11706181337497719,-0.1864413317199822,-0.19343006876987118,-0.19839747888556059,-0.19979634387899384,-0.2016952073968385,-0.2868833753070809,-0.2993656751725766,-0.3097878953880508,-0.31242570623544325,-0.31123108893891804,0.06718279739663471,0.06158245184107168,0.05652699387542163,0.05189476733818036,0.04964126433405094
28_T0,-0.44480312752186263,-0.46073952687942815,-0.4787519753291808,-0.4932414622091457,-0.4960318624166963,0.9167091969117912,0.9360661303614252,0.9595627867252152,0.9839698473759946,1.0,0.06938308772738654,0.07283520728167656,0.07468163987341232,0.07473113878564246,0.07560818156418829,-0.11226252564274367,-0.11337999695152208,-0.11483557867572862,-0.11658772939559722,-0.12026151227144938,-0.18006552699759948,-0.18644081149286196,-0.1934296787664458,-0.1983972208548591,-0.1997961619311866,-0.27369363530051466,-0.28671884003837006,-0.2992120415815946,-0.3096457031421961,-0.3123004864594254,0.07316337591712234,0.06722501385377384,0.06161678194685606,0.05655638856221158,0.05192187374179767
