,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.9927882975635027,0.9884706292658416,0.9845792993546587,0.9810627358369057,-0.20469859384923128,-0.20458502517083005,-0.2041945425335061,-0.20378458935522342,-0.2033385614170054,0.2390299860561613,0.23866374119507805,0.23823089212478213,0.23773927282886245,0.23727707237443335,-0.0059914342594363625,-0.0065161948842237276,-0.006996529014961391,-0.007236552921118736,-0.007447724691836284,0.31142689623789,0.3113010095164693,0.311327432656475,0.3112755378582737,0.3113966989039501,0.024266943195327018,0.024319373896009376,0.02414848143533499,0.024092864072006333,0.02408040992623826,0.3971936125622802,0.3969099389942701,0.3968912906469085,0.3970393879867401,0.39709055857639497
21_T3,0.9927882975635027,1.0,0.9927882634512253,0.9884707207614912,0.9845794217575996,-0.20396454280224877,-0.2046808025262067,-0.20456723353634437,-0.20417675845531316,-0.20376681175926498,0.23938698108921483,0.23899124725676996,0.2386250131201254,0.23819218762540156,0.23770059172350613,-0.005854307643307025,-0.006007350474081845,-0.006532107074664918,-0.0070124331118359695,-0.007252454169643617,0.3120572926517596,0.3114278465424491,0.3113019623900107,0.3113283860602785,0.3112764912716067,0.024025397359607185,0.024246666956256987,0.024299089390476685,0.024128203088656618,0.02407258715251987,0.3967894468325727,0.3971712965316608,0.3968876137186701,0.3968689583162164,0.3970170498154013
21_T2,0.9884706292658416,0.9927882634512253,1.0,0.9927882294596969,0.9884707269623078,-0.20314286677481808,-0.20394419300875,-0.20466044541019926,-0.20454687552128145,-0.20415640810372104,0.23964268300903843,0.23934358905789682,0.23894789516413406,0.23858167058079519,0.23814886850013817,-0.005601078631039262,-0.005872788856752455,-0.006025816825660917,-0.0065505699833925245,-0.007030888123587263,0.31244963491941574,0.3120581811323996,0.3114287362470797,0.3113028550756743,0.3113292793525345,0.023601175510342413,0.024001952140223725,0.024223232198803183,0.024275644916530646,0.02410476450821017,0.3964231902922734,0.39676414070250066,0.39714600261219546,0.39686230891388946,0.3968436451058635
21_T1,0.9845792993546587,0.9884707207614912,0.9927882294596969,1.0,0.9927882866861301,-0.2023332764659365,-0.2031250980332319,-0.2039264123765766,-0.2046426574916669,-0.20452908729215122,0.23989052897968888,0.23960389812481125,0.2393048266139216,0.2389091696895102,0.23854295582839838,-0.005211088077158784,-0.0056170144831651754,-0.005888714822135742,-0.006041729794884298,-0.0065664789280515815,0.31266995143738496,0.31245058362708156,0.31205913073467845,0.31142968643640795,0.31130380783358635,0.023431013184721912,0.023580904362668142,0.023981672318318856,0.024202960783457364,0.024255365238279113,0.39612754339576994,0.3964008635369706,0.39674181921141377,0.39712369163860683,0.39683998869999443
21_T0,0.9810627358369057,0.9845794217575996,0.9884707269623078,0.9927882866861301,1.0,-0.20167784191687083,-0.2023155188372341,-0.20310733092352337,-0.20390863337710463,-0.20462487120610098,0.24014336423870566,0.239851724622446,0.23956511971529595,0.2392660706388866,0.238870450674826,-0.0046896880223375945,-0.005227037322347359,-0.005632948782484425,-0.005904639236189959,-0.00605764121484933,0.3130376877846762,0.3126708991718774,0.31245153227650874,0.31206008027864407,0.3114306365675118,0.02349128130899489,0.023410743091206335,0.023560635524688178,0.023961394806801952,0.0241826916762402,0.3958794850773059,0.39610521296664347,0.39637853921654154,0.3967195001535373,0.39710138309559634
22_T4,-0.20469859384923128,-0.20396454280224877,-0.20314286677481808,-0.2023332764659365,-0.20167784191687083,1.0,0.9963288279302985,0.9908123566924779,0.9851306839934736,0.9793342204490632,-0.22939921282609804,-0.22865470600392462,-0.22753506697564063,-0.22633821318007005,-0.22500459343216192,-0.020662322130213663,-0.020033031611785174,-0.019331269763330185,-0.01866178337629416,-0.017991049520910296,-0.31002108776890025,-0.3087419722356456,-0.3060931017531257,-0.3030288007922343,-0.2997703814757647,-0.2801150502033906,-0.27973078581489247,-0.2786120714615838,-0.27733419353630423,-0.2759190029560136,-0.07766599480501093,-0.07654295839566845,-0.07530929149534958,-0.07424421459956225,-0.0733006451236335
22_T3,-0.20458502517083005,-0.2046808025262067,-0.20394419300875,-0.2031250980332319,-0.2023155188372341,0.9963288279302985,1.0,0.9963289229563727,0.9908125945091243,0.9851310688695528,-0.22900959186244377,-0.22943436942099402,-0.22868990422799468,-0.22757033083879205,-0.2263735469282438,-0.020124942758014165,-0.02069069156196474,-0.020061421986621544,-0.0193596844160677,-0.018690218884546528,-0.3089856328761354,-0.31001283871635765,-0.30873373651342284,-0.30608489969865404,-0.3030206397763894,-0.2789230972967077,-0.2801400418281776,-0.2797557924315651,-0.27863711952446873,-0.2773592881639199,-0.07738674476436946,-0.07769083098611763,-0.07656783217100231,-0.07533420793601242,-0.07426916106041694
22_T2,-0.2041945425335061,-0.20456723353634437,-0.20466044541019926,-0.2039264123765766,-0.20310733092352337,0.9908123566924779,0.9963289229563727,1.0,0.996329017971864,0.990812832299686,-0.22806583369308597,-0.22904477058298472,-0.2294695201389853,-0.2287250965663411,-0.22760558880330056,-0.019110991590566437,-0.02015333398693102,-0.02071905772063263,-0.020089809085112764,-0.019388095789067025,-0.30629422855990285,-0.3089773940948514,-0.3100045904028395,-0.3087255015290036,-0.30607669837892304,-0.2767571463045215,-0.2789481386571799,-0.28016503020603256,-0.279780795798513,-0.27866216433186985,-0.0770146663311529,-0.0774115976037457,-0.07771566394169006,-0.07659270271482087,-0.07535912113880396
22_T1,-0.20378458935522342,-0.20417675845531316,-0.20454687552128145,-0.2046426574916669,-0.20390863337710463,0.9851306839934736,0.9908125945091243,0.996329017971864,1.0,0.9963291129771383,-0.2269689561385948,-0.2281010688045746,-0.22907994342131932,-0.2295046649817231,-0.2287602830206519,-0.01809793898755263,-0.019139418625106486,-0.020181721939194323,-0.020747420606798985,-0.020118192907825284,-0.3028184853877064,-0.3062860241253753,-0.3089691560517462,-0.3099963428282211,-0.30871726728239607,-0.27451466677818037,-0.27678226864317884,-0.27897317676277567,-0.2801900153375931,-0.2798057959164491,-0.07666821220614287,-0.07703954151503314,-0.07743644721411713,-0.0777404936723587,-0.0766175700277073
22_T0,-0.2033385614170054,-0.20376681175926498,-0.20415640810372104,-0.20452908729215122,-0.20462487120610098,0.9793342204490632,0.9851310688695528,0.990812832299686,0.9963291129771383,1.0,-0.225756254307774,-0.2270042560187724,-0.22813629802233368,-0.22911511037898563,-0.22953980395075657,-0.017193013835240543,-0.01812640124421768,-0.019167842378123943,-0.020210106615371048,-0.020775780221021427,-0.2991787616661086,-0.3028103273563177,-0.3062778204257716,-0.30896091874664267,-0.30998809599249394,-0.2723925300334466,-0.27453987248945716,-0.27680738771576485,-0.27899821161424654,-0.28021499722352755,-0.07643684382712514,-0.07669310306126444,-0.07706441346604759,-0.07746129359611939,-0.07776532017876368
