,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T2,-0.32361912573310764,-0.3269174206279248,-0.33014576104682697,-0.3283956844329553,-0.3251120768927384,-0.01844066527281606,-0.02407073478724915,-0.02793866160592485,-0.027350518149818707,-0.024747309497044317,0.9668800400269372,0.9846937060910214,1.0,0.9846941199627873,0.9668819229679215,-0.03433497666517028,-0.03760576474475588,-0.04000565548452789,-0.03997007617483943,-0.0392342910123005,0.11667999865352954,0.11563488867037056,0.11562915946133302,0.11719705692226076,0.11916315330961547
36_T1,-0.32119485739557185,-0.32364930800972086,-0.32694740520580357,-0.33017551444783105,-0.3284255785951107,-0.013989746247816664,-0.018425590489391522,-0.024076996330862716,-0.027950155477587356,-0.027355213927233762,0.9516595370992132,0.9668808838516739,0.9846941199627873,1.0,0.9846944465762699,-0.031713693969370536,-0.03436526351483296,-0.03762400328126612,-0.040011325174096966,-0.039984125621767536,0.11833286375886022,0.11660471419183399,0.11555973300544257,0.11555407852755231,0.11712179250167466
36_T0,-0.3186905909958742,-0.32122914354358195,-0.3236834465305941,-0.3269813348442778,-0.3302091982658409,-0.01103535137667112,-0.013973194753343911,-0.01843256341839783,-0.024089709825293647,-0.02795528967849706,0.9377866511781786,0.9516606383385554,0.9668819229679215,0.9846944465762699,1.0,-0.029742238542132274,-0.03174719497601777,-0.03438542645381768,-0.03763025342191805,-0.04002674071442027,0.12004415318516638,0.11825040606870756,0.1165224328436922,0.11547758607761803,0.11547201006766686
37_T4,-0.27155992492414804,-0.2647873035900704,-0.25545568633935756,-0.2474739538349966,-0.24035786927240307,-0.1748782982374293,-0.16911520784471193,-0.16204625887999288,-0.15568289807702143,-0.15073778211052818,-0.039958070554359036,-0.037574034728295375,-0.03433497666517028,-0.031713693969370536,-0.029742238542132274,1.0,0.971975847296302,0.9378147798000396,0.9076318889760133,0.8803569085871801,-0.07852783487700259,-0.07935848714596785,-0.0805968903844321,-0.08183839214394319,-0.08313653685898789
37_T3,-0.2654865970490993,-0.27149017861721475,-0.2647178729436411,-0.2553867987455076,-0.2474055259297727,-0.17156163741008312,-0.17489104440025102,-0.1691046860166869,-0.16202958343276475,-0.1556743672913126,-0.0399468488823018,-0.03998657562921979,-0.03760576474475588,-0.03436526351483296,-0.03174719497601777,0.971975847296302,1.0,0.9719737969313829,0.9378046764035476,0.9076289558399946,-0.07803628914056554,-0.07844790316793458,-0.07927845079888912,-0.08051673864613475,-0.08175812230694329
37_T2,-0.2559286648695047,-0.265441276569467,-0.2714446514315663,-0.2646726063521222,-0.2553419711138046,-0.1666042788876167,-0.1715698811107082,-0.1748852792901936,-0.16909503833745274,-0.1620249975357147,-0.039214074221683735,-0.03996412397324751,-0.04000565548452789,-0.03762400328126612,-0.03438542645381768,0.9378147798000396,0.9719737969313829,1.0,0.9719711007967142,0.937804999817025,-0.07861531224580938,-0.07798584664441098,-0.07839747922931213,-0.07922793462437867,-0.08046611877725629
37_T1,-0.24642792095699845,-0.25590714131643777,-0.2654193697426336,-0.27142254209123917,-0.26465073889914364,-0.16223584392502505,-0.16660682455116071,-0.17156814177877866,-0.1748820310974238,-0.1690936996707367,-0.03913807328014052,-0.039219514305293544,-0.03997007617483943,-0.040011325174096966,-0.03763025342191805,0.9076318889760133,0.9378046764035476,0.9719711007967142,1.0,0.971969940604521,-0.08062748093956881,-0.07859478142951992,-0.07796538446719957,-0.07837702335695654,-0.07920739437245566
37_T0,-0.23799265096092626,-0.24639140927449252,-0.25587021708119767,-0.2653820376375482,-0.2713850084820589,-0.1587416231984062,-0.16224236665479339,-0.16660254908779523,-0.17156072489005936,-0.17487858005329837,-0.038445185939166536,-0.039151455323233386,-0.0392342910123005,-0.039984125621767536,-0.04002674071442027,0.8803569085871801,0.9076289558399946,0.937804999817025,0.971969940604521,1.0,-0.08280000739483763,-0.08058684291925193,-0.07855432305599977,-0.0779250037095582,-0.07833665729677532
38_T4,-0.2125361861588313,-0.209648996316827,-0.20423962249251268,-0.19836863274526367,-0.19270906017416078,-0.08111500804496029,-0.08153655687501678,-0.08163524361942426,-0.08188243815425739,-0.08242355980137422,0.11577939704137831,0.11571357117539117,0.11667999865352954,0.11833286375886022,0.12004415318516638,-0.07852783487700259,-0.07803628914056554,-0.07861531224580938,-0.08062748093956881,-0.08280000739483763,1.0,0.9895047212961265,0.9744792889382493,0.9600860400569188,0.9465878262153101
38_T3,-0.2089948783516139,-0.21240013620285203,-0.20951318866026503,-0.20410444211962317,-0.19823413270912882,-0.07955686851545579,-0.08114272552885063,-0.08151502179250075,-0.08160115851070153,-0.08186441278706934,0.11734766178852575,0.11570776531541775,0.11563488867037056,0.11660471419183399,0.11825040606870756,-0.07935848714596785,-0.07844790316793458,-0.07798584664441098,-0.07859478142951992,-0.08058684291925193,0.9895047212961265,1.0,0.9895062989338107,0.9744831249603081,0.9600920392147168
38_T2,-0.20350880614775654,-0.20885915461010643,-0.21226413367709174,-0.2093774283713154,-0.2039693088940031,-0.077310649224301,-0.07958475095201029,-0.08112120116597153,-0.08148097150798285,-0.081583170501494,0.11931412392329659,0.11727584934558102,0.11562915946133302,0.11555973300544257,0.1165224328436922,-0.0805968903844321,-0.07927845079888912,-0.07839747922931213,-0.07796538446719957,-0.07855432305599977,0.9744792889382493,0.9895062989338107,1.0,0.9895078759172992,0.9744869593915594
38_T1,-0.19827603681753656,-0.20337372887204624,-0.2087234782011336,-0.21212817855635127,-0.20924171542474937,-0.07490094626024804,-0.07733870153293258,-0.07956337487653581,-0.08108716944120399,-0.0814630122720838,0.12115911094534575,0.1192421314260099,0.11719705692226076,0.11555407852755231,0.11547758607761803,-0.08183839214394319,-0.08051673864613475,-0.07922793462437867,-0.07837702335695654,-0.0779250037095582,0.9600860400569188,0.9744831249603081,0.9895078759172992,1.0,0.9895094522467234
38_T0,-0.19333662368246635,-0.19814157513641878,-0.2032386986963305,-0.20858784909947622,-0.21199227081535962,-0.07206675640611532,-0.07492918567314101,-0.07731749446063803,-0.07952949105139545,-0.08106921875163034,0.12272723667646566,0.12108694120625285,0.11916315330961547,0.11712179250167466,0.11547201006766686,-0.08313653685898789,-0.08175812230694329,-0.08046611877725629,-0.07920739437245566,-0.07833665729677532,0.9465878262153101,0.9600920392147168,0.9744869593915594,0.9895094522467234,1.0
