,41_T4,41_T3,41_T2,41_T1,41_T0,42_T4,42_T3,42_T2,42_T1,42_T0,45_T4,45_T3,45_T2,45_T1,45_T0,46_T4,46_T3,46_T2,46_T1,46_T0,47_T4,47_T3,47_T2,47_T1,47_T0,48_T4,48_T3,48_T2,48_T1,48_T0,49_T4,49_T3,49_T2,49_T1,49_T0,50_T4,50_T3,50_T2,50_T1,50_T0,51_T4,51_T3,51_T2,51_T1,51_T0,39_T4,39_T3,39_T2,39_T1,39_T0,54_T4,54_T3,54_T2,54_T1,54_T0,55_T4,55_T3,55_T2,55_T1,55_T0,56_T4,56_T3,56_T2,56_T1,56_T0,57_T4,57_T3,57_T2,57_T1,57_T0,58_T4,58_T3,58_T2,58_T1,58_T0,59_T4,59_T3,59_T2,59_T1,59_T0,60_T4,60_T3,60_T2,60_T1,60_T0,61_T4,61_T3,61_T2,61_T1,61_T0,62_T4,62_T3,62_T2,62_T1,62_T0,63_T4,63_T3,63_T2,63_T1,63_T0,64_T4,64_T3,64_T2,64_T1,64_T0,65_T4,65_T3,65_T2,65_T1,65_T0,66_T4,66_T3,66_T2,66_T1,66_T0,67_T4,67_T3,67_T2,67_T1,67_T0,68_T4,68_T3,68_T2,68_T1,68_T0,69_T4,69_T3,69_T2,69_T1,69_T0,70_T4,70_T3,70_T2,70_T1,70_T0,71_T4,71_T3,71_T2,71_T1,71_T0,72_T4,72_T3,72_T2,72_T1,72_T0,73_T4,73_T3,73_T2,73_T1,73_T0,74_T4,74_T3,74_T2,74_T1,74_T0,75_T4,75_T3,75_T2,75_T1,75_T0,76_T4,76_T3,76_T2,76_T1,76_T0,77_T4,77_T3,77_T2,77_T1,77_T0,82_T4,82_T3,82_T2,82_T1,82_T0
41_T4,1.0,0.8880007607034768,0.7448681158113549,0.635224624946472,0.5421321824099,0.16654995311593365,0.15997465151473608,0.14404614931697998,0.13070749152443928,0.11329346132508335,0.3571317214395879,0.32614310038836014,0.26282041589757504,0.2003938818920313,0.1430044452395,-0.09841439224565783,-0.09277023134590102,-0.08362235137058793,-0.06718332681068792,-0.048687581763787256,0.23109610832750951,0.21266455182070068,0.1770081254340164,0.1388781634266796,0.10084173087595001,0.3245258942895052,0.296245083091141,0.23658700637682728,0.17674400610536495,0.12578888909745486,-0.048447334397280065,-0.049171300927052256,-0.05124351608589091,-0.050323956989262925,-0.046118667541644426,-0.3736810692991379,-0.3228866373745183,-0.24291281872528467,-0.17135775640677836,-0.11381077118844683,0.2947726274297129,0.25965046391005697,0.2020680258216473,0.14379783470151244,0.09208532640540816,-0.1744539895188359,-0.17105040829787696,-0.15212009295301995,-0.12742051525810172,-0.10432634717646772,-0.33097586838486925,-0.3059416002155999,-0.2487345596316564,-0.1876024236311161,-0.13656892873894397,-0.27074472583081904,-0.23974964991522432,-0.19161004672895077,-0.1574793999725913,-0.1260127040168386,-0.049885329401120476,-0.06968487391714573,-0.06138641662200999,-0.0468469864859544,-0.035577363476895496,0.06431324288897293,0.046304652411673794,0.01626601353279916,-0.0032965259423828634,-0.011218802286906087,-0.08097885198018664,-0.08522910623543103,-0.07913107853520214,-0.066624095630611,-0.05292498767948072,-0.13088435733542866,-0.13462093156322524,-0.1211465756063111,-0.09886049103001157,-0.07491042342959942,0.10151406103632463,0.09486230177314153,0.06748610518264081,0.04578491511593932,0.03322911779347316,0.02597044143117044,0.01758361319974409,-0.0014482210518174717,-0.012421177847981732,-0.01311433216878838,0.10497023829167416,0.11868013017964996,0.11870805165395684,0.11072759578372342,0.10088103087493967,0.3170487238284211,0.30744150146627464,0.25861476158126595,0.20604432796796504,0.15696913355304593,0.18354906927807116,0.1679370832392754,0.12440727478306562,0.08337107588324039,0.05376805616330499,0.0895376262505764,0.0839021689889182,0.05352181171819193,0.022254753389674652,-0.003367341207321172,-0.03223276225000979,-0.052693573275235245,-0.06314832851443697,-0.061027658319425415,-0.049518073118092316,0.01009742628156998,0.025218010254564473,0.01933783196299012,0.004443952883921407,-0.0037995897320644454,0.18803714692704432,0.17230238446819554,0.13300802070480128,0.0975044728739552,0.068830970721636,-0.31998559163292445,-0.310457537785891,-0.26071572916346625,-0.21467988499944754,-0.17116769047031322,-0.3232017085346886,-0.26147841935954724,-0.18808325876827497,-0.12916081012722042,-0.07356809578101244,-0.18836728714706336,-0.18850359115228776,-0.1656418255263186,-0.1398392391022438,-0.12024391839400242,-0.27788735272724735,-0.27591245286391175,-0.2427425450783529,-0.19927084954982208,-0.1554706551786856,-0.25764260559487806,-0.23770502316662118,-0.20714353588000503,-0.18317891735241723,-0.15665391472497944,-0.19010657447699222,-0.19562655381720429,-0.1742999438227939,-0.14891579323988482,-0.12714172367497184,0.21680082744748164,0.20121658811076318,0.16302903071336045,0.12297134161256157,0.09025283115432577,0.14354983911085306,0.12903124457331083,0.10540515828813342,0.08501087811645178,0.0643376264371934,0.10378868519356418,0.0922018457576702,0.07214159603822988,0.049871575634957734,0.03006574338647116,0.23162166309552457,0.22770664999367665,0.17417598701606923,0.12319213273960647,0.09087173359511991
41_T3,0.8880007607034768,1.0,0.8880017939736523,0.7448705459889443,0.635228125193357,0.14573187064006557,0.16657672082285757,0.16000011091112118,0.14407263262216916,0.13073569831155252,0.32002850752716877,0.3571449210304454,0.3261578006979145,0.2628380772737593,0.20041447372345772,-0.10027155920558689,-0.09837645274319319,-0.0927325869517341,-0.08358520856598071,-0.06714706769329498,0.2197117056372639,0.23103868804496977,0.2126093609999535,0.17697604850307389,0.138854300707484,0.2932748616617818,0.32454012963407297,0.29626159724332973,0.2366083249661001,0.17677015637786744,-0.05212993528760878,-0.04840060561523169,-0.04914653990778413,-0.0512165114306167,-0.05029697350292774,-0.3512019395851455,-0.373693332580234,-0.3229015491736047,-0.24293309909388872,-0.17138169659486072,0.28352926059590966,0.29478931350588505,0.259669064324452,0.20208975149837918,0.1438283383855831,-0.16067210797766146,-0.1744388070573121,-0.17103791929955364,-0.1521077991114518,-0.12740847858331353,-0.30771225232087496,-0.3309903720296635,-0.30595607545597625,-0.24875096830477403,-0.1876209057355942,-0.24796752716530626,-0.27076150731348975,-0.23976468154583389,-0.19162662065003835,-0.15749782680469832,-0.020565917182811835,-0.04990343105923241,-0.06971253067461597,-0.06140997103621685,-0.04686961304516432,0.056630789751618886,0.0643387576818592,0.04633954729724998,0.016303095685893623,-0.00325800733837306,-0.06809798616111493,-0.08096718684148616,-0.0852208764201976,-0.07912289742751433,-0.06661601345231466,-0.11045069666495509,-0.13088412357883714,-0.13462810211616752,-0.1211538593744132,-0.09886796709686252,0.07849149679715337,0.10151264758755699,0.09485103980893309,0.06748683691804562,0.0457787096253519,0.01823346810192951,0.025977089910310287,0.01759610221068141,-0.0014354846910510281,-0.01240829665965502,0.08452780733249612,0.10496021657621464,0.11865450231509092,0.11868241389277634,0.11070216530885353,0.27532841716065687,0.31706079523498915,0.30745604624961775,0.258631006442829,0.20606241528367333,0.15722894883407063,0.1835213313212581,0.16788407451918833,0.12435768590023044,0.08331918948538193,0.06925251867395696,0.08953319239086911,0.08388512716915593,0.053501614574763524,0.022235240039824345,-0.007724387733172133,-0.03225806920161242,-0.05271810785332202,-0.06317661286695164,-0.061057191519844636,-0.013549605178813057,0.01013001597048981,0.025250900241845353,0.019374506535028386,0.0044817143460853665,0.16766805097988705,0.188052848302316,0.17232159132926003,0.13302858764085754,0.09753050069952492,-0.2622622714836938,-0.31998384006781444,-0.3104639743819499,-0.2607249426714109,-0.2146896807837896,-0.33305847999185173,-0.32320203106818185,-0.2614831459468467,-0.1880930787668172,-0.1291762473567238,-0.16296360359574563,-0.1883523001106158,-0.18849181872355147,-0.16563029082214242,-0.13982795886215518,-0.24450398749141614,-0.2779046693058773,-0.275929166982838,-0.2427606921012236,-0.1992908850711119,-0.23069951849073111,-0.2576608155467009,-0.2377258709927914,-0.2071683310534291,-0.1832061173375367,-0.15096231836988752,-0.1901125979640989,-0.1956379790750044,-0.1743140555304895,-0.1489316934755356,0.19669992670530406,0.21680853007476433,0.20123343037687036,0.1630469874788982,0.12299047503004196,0.13442948986509748,0.14355763828335394,0.12899588201240939,0.10537399307468726,0.08498049664103005,0.10208368662312847,0.1038021215341934,0.09220139087272813,0.0721392214839093,0.049869169198127346,0.17665977267975483,0.23163990860169612,0.22771495863540403,0.17417595840039157,0.12319711262443123
41_T2,0.7448681158113549,0.8880017939736523,1.0,0.8880027664944763,0.7448727607449521,0.11575584423506949,0.14575623056159984,0.16659816940106725,0.16002197853956904,0.14409613458527956,0.2641439800853078,0.32004063652105963,0.3571554047211925,0.32616970084034635,0.26285286951414716,-0.08700489616868919,-0.10023705883513218,-0.09834205479970205,-0.09269847923943497,-0.08355159217614108,0.18681193921651296,0.21965956993830243,0.23098648763312138,0.21257896257229936,0.17695361139104326,0.23340463118730098,0.29328767044702303,0.3245504689946125,0.29627418305550973,0.23662564900958177,-0.053600835473512486,-0.05208741349605144,-0.04837838918698534,-0.049122323418373914,-0.05119222269919833,-0.2825059014371139,-0.35121236374725506,-0.37370139348597503,-0.3229129603910989,-0.24294951596614814,0.23791648638833343,0.28354342116240877,0.29480289281575434,0.25968451829928835,0.20211038593157754,-0.13974653344508944,-0.16065863453026782,-0.17442760551917155,-0.1710267386323825,-0.15209679376304316,-0.26246110198512196,-0.30772482776502585,-0.3310017448529825,-0.3059682690392982,-0.24876503316212212,-0.1972845031411043,-0.24798254921067417,-0.27077373986735853,-0.2397778803574146,-0.19164175726169513,-0.01222482639240268,-0.020582691180334043,-0.04992884423277033,-0.06973315306143445,-0.061429642905666645,0.039791827149279646,0.056653716565057265,0.06436837101866123,0.04637045903204078,0.016336161767103567,-0.05437280100170622,-0.06808767287788851,-0.08095988206752264,-0.08521353669729018,-0.07911559990985345,-0.08099030417299416,-0.11045063840100955,-0.13089059407419412,-0.13463454112884107,-0.12116039734163864,0.0433910008227429,0.07849038246345456,0.10150251179213655,0.09485160697882157,0.06748117894267264,0.004242302377600331,0.01823947199230131,0.025988157205936713,0.01760727034600487,-0.0014240899376760342,0.06032056627618003,0.08451901720569369,0.10493744896390668,0.11863135543526665,0.11865925743813281,0.20943767386548548,0.2753396938248872,0.31707268105923314,0.3074682544687936,0.2586448613276368,0.11514390289222412,0.15720448316555993,0.18347152763402655,0.16783545002193592,0.1243067041051193,0.04524638722059581,0.06924869069101074,0.08951779941380497,0.0838663478658554,0.05348347811438077,0.018434336278845154,-0.007747832175979091,-0.032280616964231776,-0.052743665723642974,-0.06320262111432512,-0.02729747017720444,-0.01351919053617532,0.010160179184629659,0.025283168008893863,0.01940718923670104,0.13125521849967436,0.16768229536725354,0.18806906014217015,0.17233833395072332,0.13304975682984294,-0.17608035472639738,-0.26226111856714107,-0.3199895439726594,-0.3104715810092314,-0.26073312144770694,-0.28471085197851764,-0.3330588778272925,-0.32320594211684367,-0.26149108133183047,-0.18810560383211786,-0.13210299202222214,-0.16295044677514112,-0.18834177173938124,-0.18848129318536863,-0.16561997734777606,-0.191697663607404,-0.24451995182802005,-0.27791858244741285,-0.2759431647188057,-0.24277608660498531,-0.19191206186489668,-0.2307160615808338,-0.2576767249743022,-0.2377431214860005,-0.20718858757093309,-0.10209612282676886,-0.1509680310514789,-0.1901227880373421,-0.1956500368274847,-0.1743275363285105,0.15196387094458172,0.1967070007858116,0.2168227598739159,0.20124809813556443,0.16306272833044883,0.10615623448485866,0.13443655721747072,0.1435248778559003,0.12896678339793874,0.1053457915220093,0.08489602626853744,0.10209567400665187,0.1038017108186954,0.0921992096597017,0.07213699145635538,0.12595318982735754,0.17667720154361966,0.23164719400224207,0.22771479822487772,0.17418010512777823
41_T1,0.635224624946472,0.7448705459889443,0.8880027664944763,1.0,0.8880037388875045,0.09704692513901099,0.11578252368959194,0.14577898650395177,0.16661961331666011,0.16004438718127592,0.2160414430532303,0.26415845195350063,0.3200528053924371,0.3571658867468002,0.32618159898359866,-0.0626458904557656,-0.08697111244342887,-0.10020256627997101,-0.09830766464074835,-0.09266437924023356,0.15032848527699194,0.18676232273378315,0.2196082278277293,0.2309554645624697,0.21255570508342572,0.17635187407345176,0.23342218842813478,0.2933004772038789,0.32456080715694874,0.29628676691458594,-0.047882778899910196,-0.05355818944022824,-0.05206509272504757,-0.04835421825037925,-0.04909811135693832,-0.21849446162532024,-0.28251998514051857,-0.35122189148742783,-0.37370945363419006,-0.3229247750834786,0.18409717496449626,0.23793305677639526,0.2835575791616404,0.2948164697095217,0.25969981492930583,-0.11181181035354286,-0.13973331157295452,-0.16064756306173125,-0.1744164054738101,-0.17101555945610544,-0.21348063482030116,-0.262476454952035,-0.307736955804765,-0.33101311582579834,-0.30598046060950307,-0.1473063337365541,-0.19730160974488692,-0.24799535894544678,-0.27078611869384756,-0.23979160844957204,-0.01659235046644386,-0.012241787493695026,-0.02060955962955013,-0.04995014756370723,-0.06975257050630013,0.030497541087314766,0.03981543890979342,0.056683874555139624,0.06439797698168627,0.04640136298378259,-0.040412070015974154,-0.05436262104713797,-0.06808045605873708,-0.08095257823034155,-0.08520619791615533,-0.052210782341202286,-0.08099037402652123,-0.11045725688640493,-0.1308970637338275,-0.13464097930954186,0.016560285133417955,0.04339003403967215,0.07848045785058118,0.10150304896087277,0.09484578538871705,-0.007954533183858642,0.004248396304555145,0.018250627406767143,0.025999222977896468,0.017618436942992192,0.03857743351372677,0.06031197175525063,0.08449680039558512,0.10491468522945363,0.1186082125038294,0.14388712390559172,0.20945034793434,0.27535298326905694,0.31708456491864634,0.3074804606576644,0.08157522555268971,0.11512061026582739,0.15715668855200235,0.1834217381949864,0.16778041246887426,0.02787451955638332,0.04524267840950966,0.06923361346194769,0.08949890364322367,0.08384757150800352,0.041493466919916254,0.018409934433791804,-0.007771272224620871,-0.03230719178837354,-0.05277023680274001,-0.030297417496882022,-0.027266304279333728,-0.013487636743441998,0.010193494723509632,0.025315427601792825,0.09449198580530124,0.13127030583778626,0.16769918672983092,0.18808526916149382,0.1723576112554428,-0.10388625271797272,-0.17607957456104512,-0.26226730613159116,-0.31999703801070795,-0.31047918659496015,-0.21186200847497344,-0.2847114674961663,-0.3330627223917095,-0.32321319033805285,-0.26150218267160297,-0.10568027870965345,-0.1320901984052428,-0.16294014888250133,-0.1883312447571206,-0.1884707690363386,-0.13573579294662402,-0.19171629060218084,-0.24453526231582692,-0.2779324931402284,-0.2759571599862011,-0.1651945596891269,-0.191930435096183,-0.2307337524531919,-0.2576920162815034,-0.23776036851372806,-0.06219125519656156,-0.10210217288761919,-0.1509787662719921,-0.1901349341534341,-0.19566305730538364,0.10440634904688277,0.15197133761457232,0.19672178861867604,0.21683698733102866,0.2012627634709414,0.07548868868172143,0.10616353073103639,0.13440420919131824,0.14349523218532598,0.12893769042905154,0.06385661711109798,0.08490826545060656,0.10209527226343143,0.1037994778016627,0.09219688719443629,0.10142315428264503,0.12597257310021492,0.17668501272098444,0.23164701246830233,0.22771863055330685
41_T0,0.5421321824099,0.635228125193357,0.7448727607449521,0.8880037388875045,1.0,0.08255917845392817,0.0970750458274789,0.11580716721571446,0.14580173740538863,0.1666415643833656,0.1666881441872438,0.2160579298521094,0.26417316818298275,0.32006497220120905,0.35717636710778344,-0.03873510366262343,-0.06261341254042076,-0.08693733634881617,-0.10016808153722827,-0.0982732822634895,0.11306555495362376,0.15028165712639685,0.18671344403870133,0.21957760757662126,0.23093178648314905,0.12698097084015125,0.17637395249864088,0.23343974204416318,0.2933132819327208,0.3245711441210993,-0.03655667818511744,-0.04784064279094109,-0.053535829599838346,-0.05204080181521741,-0.04833005172943396,-0.1651927075560914,-0.21851195448191252,-0.28253403889692813,-0.3512314180360949,-0.3737183492132519,0.1307950097054605,0.18411658894952576,0.2379496239751543,0.2835717345943507,0.2948285038325596,-0.08213607169968797,-0.11179892953517044,-0.1397224403255348,-0.1606364930693217,-0.17440520692091038,-0.16078682938566263,-0.21349899305621742,-0.26249005952027676,-0.3077490818441901,-0.33102448494858755,-0.10248907260332835,-0.1473254948345325,-0.1973157100195081,-0.2480083339369075,-0.27079893992445697,-0.014227951468291908,-0.01660921875924278,-0.012269078737631736,-0.020631903151880494,-0.049970171587131414,0.025303462681454468,0.03052152879206644,0.0398467975062217,0.056714024997217526,0.06442757557403636,-0.026018835654143736,-0.04040202905522195,-0.05435549962530812,-0.0680732401654816,-0.08094527532976577,-0.027117351235365433,-0.05221097756423247,-0.08099721272409235,-0.11046387451662942,-0.1309035325579172,-0.0023241050730397903,0.016559432402644216,0.04338042765338291,0.07848109429236055,0.10149718950043403,-0.017851574524804934,-0.00794836189389499,0.004259714003005564,0.01826178128474063,0.026010287226506647,0.024857497178690798,0.03856901367558438,0.0602904108863159,0.0844745873657097,0.10489192537184797,0.08389527139364189,0.14390118714260808,0.2094658566012488,0.27536627046583595,0.31709644681373544,0.0546154640011561,0.08155287266668929,0.11507608967186779,0.15710890753733353,0.18336529114008857,0.015319993522417315,0.027870896893091468,0.04522797604979558,0.06921514295181208,0.08948001083587345,0.06534510682628909,0.04146822330865335,0.018385537183664834,-0.007799064911481639,-0.03233486268981024,-0.026735049597456373,-0.030266094622510318,-0.02723394726076861,-0.013452641982250482,0.01022680176890597,0.05746463723004522,0.09450792672863746,0.1312884116632908,0.1677160751347883,0.18810378397101596,-0.04385178212193961,-0.10388578615564725,-0.1760864828735853,-0.26227546529085294,-0.32000453102328275,-0.139032023184432,-0.21186295318763054,-0.2847156185337099,-0.3330698574634975,-0.32322309137022737,-0.08048466622685271,-0.10566779676970141,-0.13208017715378823,-0.1629298523489559,-0.1883207191635694,-0.08269021644600442,-0.13575723921219265,-0.191733819307671,-0.24455057003966013,-0.27794640138502485,-0.131065750706857,-0.16521419201001564,-0.19195070550856075,-0.2307516770008504,-0.2577073048949713,-0.0301203394281014,-0.06219758088601874,-0.10211357832505315,-0.1509916394509913,-0.19014805886742298,0.06421817749463109,0.10441423348412783,0.151987379380015,0.1967365740060882,0.21685121244666297,0.044949882715997536,0.07549623069250311,0.10613244065360267,0.13437491719698463,0.1434655922745293,0.03863607052802256,0.06386916305939441,0.0849079383716287,0.10209304856457654,0.10379710327854379,0.08118703796592952,0.10144348622845378,0.12598087157768817,0.17668507427892255,0.23165081742121194
42_T4,0.16654995311593365,0.14573187064006557,0.11575584423506949,0.09704692513901099,0.08255917845392817,1.0,0.9027457388363659,0.7900074676560879,0.7069726133104425,0.6374278134472934,0.10055302877521274,0.08622299249859944,0.05745758193186872,0.03815451176260356,0.024457150869159935,-0.011096649807386099,-0.006320157365942384,-0.004816244437399329,-0.0017910423456990456,2.8004359119834962e-05,0.15221786925877234,0.1427314308413927,0.12419173376671436,0.10417325272415953,0.08721206521542298,0.1180495678157836,0.08690077286282206,0.05654427544032836,0.03807815997718152,0.0240277656222972,0.016743521302562726,0.017528716275802343,0.015170332199100866,0.012136486349954017,0.01013475167759651,-0.09059072110901364,-0.06097914750864469,-0.030435539859001392,-0.014353456030332765,-0.0018377472985043454,0.10275466570740438,0.08252766659281026,0.05638428207922961,0.035303038618932144,0.017230397076183727,-0.10735677026327171,-0.11015864479563356,-0.10177338630441478,-0.09165009912568399,-0.08033842748299069,-0.09979814189959839,-0.08246367598807407,-0.05520156638900113,-0.03848886137060465,-0.03225304469733518,-0.10691075859152942,-0.0875688534250639,-0.06273663899119644,-0.054767207379191565,-0.04684471311981777,-0.04203511309820824,-0.053236335002695395,-0.045175574932419776,-0.039860140787250385,-0.03992067527501038,0.040830899939076876,0.028282489883570947,0.01279924389403577,0.005115730193781207,0.0003838969819858718,-0.05212518057881899,-0.05019025790069859,-0.04772376351454764,-0.045242878339288785,-0.04289853284808922,0.005620506612109858,0.004751105449624446,0.007310446304411893,0.0078183233208514,0.009094778604003678,0.0651009839836286,0.054451922250773555,0.042261170814515296,0.038496978252300695,0.03672825176491123,-0.07194151659965779,-0.07282146969984986,-0.07353623615008073,-0.0668507746809389,-0.05522317069594384,0.03469072634507868,0.027585382126031215,0.023414814613362565,0.019867467661895816,0.009475927029913681,0.13636083169754137,0.12377174998403916,0.09475819652270938,0.07144415671429687,0.052240059638829404,0.05312691805728833,0.04926793701583998,0.035117893876969015,0.03003617238050944,0.028574992476871383,0.03477080079284741,0.02617757180824079,0.010200184385371382,-0.0027297557498808236,-0.012681132546093803,0.017741087866158932,0.018502071552444554,0.017800412539193924,0.01770529156355081,0.018141503091035915,0.021559471754724033,0.026266762782528798,0.020764685722569176,0.012176261747379881,0.008715084744556813,0.033930501821886686,0.027895945294650875,0.0120982856395674,0.004035163907934485,-0.003496754012534391,-0.13779905922090172,-0.12460974143981736,-0.10264941166005966,-0.09493194743583136,-0.08048705457531816,-0.09340082479271897,-0.05924451073880498,-0.03299495887969148,-0.021378304756989173,-0.005704696541426046,-0.09063739343193151,-0.08081712506837188,-0.06459649849186969,-0.05470070654388146,-0.05115341227675833,-0.09091767900283777,-0.08351683374873344,-0.06533187995467686,-0.046073924262221455,-0.02791888915165638,-0.12755943243450119,-0.10829957918918245,-0.0907641928017187,-0.08177874092042689,-0.07322009185372406,-0.12802210853618354,-0.1317493474094129,-0.11840235047368634,-0.10531776952755147,-0.09262611340734164,0.09696330861418918,0.08267615627099865,0.06149094201210536,0.04509854470712662,0.03310257445872024,0.09485755312152616,0.0873476621970256,0.07361296932388434,0.06234987346709106,0.05428120798198198,-0.004086750335215962,-0.006500504773117792,-0.012856570368883845,-0.019015155001970575,-0.022831362844481746,0.13254941129786252,0.1179911667737018,0.07714881982661777,0.05045634224401722,0.03645242895324232
42_T3,0.15997465151473608,0.16657672082285757,0.14575623056159984,0.11578252368959194,0.0970750458274789,0.9027457388363659,1.0,0.9027578058968107,0.7900344400266831,0.7070125387282222,0.0978543529247479,0.10064695200209797,0.08632323092897154,0.05756111485842939,0.03826026236638745,-0.01560807604371212,-0.010975516245045856,-0.006199547681945301,-0.004695825039886268,-0.0016709982499052295,0.1472096972840196,0.15205047712140418,0.1425672797017028,0.12408428413040713,0.10408850239474908,0.12028132215270942,0.11818041946543029,0.0870362979180726,0.05668431272967233,0.03822091400395623,0.011953061369180193,0.01689707952345696,0.017612635250848996,0.015261626332999993,0.012228093417603534,-0.09403211943537212,-0.09069948877376985,-0.0611053923600162,-0.030565890056603418,-0.014476464528646961,0.10489039867059521,0.10286176615576663,0.08263728474880383,0.05649709762819878,0.0354583361366755,-0.09875357108549312,-0.1073006642113398,-0.1101107787893396,-0.10172615443221235,-0.09160365658031415,-0.09368011182469065,-0.09991456846838603,-0.08254652921594922,-0.05528719166798048,-0.03857617614841486,-0.0999852838271618,-0.10700297982745363,-0.0876394831557488,-0.06281112122179058,-0.05484726595586277,-0.030773279443262656,-0.04210196207247812,-0.053344593335921606,-0.04526567428542114,-0.03994493821725311,0.03893176328548302,0.040930146696713486,0.028419199454863858,0.012938128382726247,0.005255682900047596,-0.05104698778604055,-0.05208122262165893,-0.05015857244986484,-0.04769226496384887,-0.04521157562081533,0.010534134331539284,0.005618339132888608,0.004720113863953637,0.007279269525491029,0.007787117522697486,0.06481360677408121,0.06509305260774631,0.05440985529701835,0.042262119570715975,0.038472470554387635,-0.07033591467711851,-0.07191091893214453,-0.07276882161062774,-0.07348352421471066,-0.0667986084474867,0.03483270464991951,0.034654712958757064,0.027500744360230138,0.02333056957277,0.019783557476142587,0.12751503997134275,0.13641894099648916,0.12385189592449376,0.09484133852144822,0.07152970298057097,0.04665705464916528,0.053039198381858985,0.04911432389752281,0.03496635198262085,0.029869589072663037,0.037352065688900475,0.03475394641755884,0.026117859157688203,0.01012936082068775,-0.002799415109191647,0.019011769950824164,0.017641714368897922,0.018402588487826745,0.017682422854167525,0.017582173917303708,0.013521252326149206,0.021678661692372765,0.026389872252105172,0.02090173871304558,0.01231450879304629,0.025895893717225893,0.034001939911349865,0.027985624971369992,0.012189587294376254,0.004147965823683771,-0.12007080610166784,-0.13778890300288613,-0.12463458024516948,-0.10268712615914827,-0.09497026909678039,-0.1046074508371502,-0.09340184147322929,-0.059264614159019804,-0.0330368436455816,-0.021442871831257978,-0.089545191288194,-0.0905837989100555,-0.08077442881722653,-0.064555096327992,-0.05466008225983176,-0.08473350492307026,-0.09102319529700031,-0.08361283688884039,-0.06542990405468051,-0.046174088806965996,-0.11585107067264783,-0.12765696744286006,-0.10842031413256364,-0.09091551997639571,-0.08193158440268222,-0.10727821408564937,-0.12804016982246183,-0.13179118375788487,-0.11845643957757263,-0.10537901188231565,0.09842535443281247,0.0969919635376386,0.08275165135458022,0.06156849298317467,0.0451776817253504,0.09127198153351031,0.09488379102816906,0.08722934260458584,0.07350567730858655,0.06224377425811624,-0.0059889131762122,-0.004030952350491469,-0.0064998614122378515,-0.012862868720395758,-0.01902156724302587,0.10880782704565119,0.13264064665950598,0.1180225887028601,0.07714603188370203,0.050474816732096014
