2_T4,2_T3,2_T2,2_T1,2_T0,3_T4,3_T3,3_T2,3_T1,3_T0,4_T4,4_T3,4_T2,4_T1,4_T0,5_T4,5_T3,5_T2,5_T1,5_T0,6_T4,6_T3,6_T2,6_T1,6_T0,7_T4,7_T3,7_T2,7_T1,7_T0,8_T4,8_T3,8_T2,8_T1,8_T0,9_T4,9_T3,9_T2,9_T1,9_T0,10_T4,10_T3,10_T2,10_T1,10_T0,11_T4,11_T3,11_T2,11_T1,11_T0,12_T4,12_T3,12_T2,12_T1,12_T0,13_T4,13_T3,13_T2,13_T1,13_T0,14_T4,14_T3,14_T2,14_T1,14_T0,16_T4,16_T3,16_T2,16_T1,16_T0,80_T4,80_T3,80_T2,80_T1,80_T0,84_T4,84_T3,84_T2,84_T1,84_T0
-0.26129765545283884,-0.2585108287647189,-0.25269339638163507,-0.24577768376407477,-0.2378377876578173,-0.06111029318381823,-0.06127752503352014,-0.061131200286258715,-0.06098810378248787,-0.06085210990067833,1.0,0.9850615187455115,0.9624513438492117,0.9404294772081936,0.9186577231707408,0.05969372702705242,0.06098686739525697,0.06176955192056255,0.06207244077973866,0.0618322617743762,0.10903854764189072,0.10913038353287481,0.10818987539609683,0.10650210403592672,0.10413668454544632,-0.06406596883221763,-0.06541734948294618,-0.06616529577951696,-0.06622680313528538,-0.06575947491823633,0.09184381140124341,0.09109748022294037,0.09060580534299183,0.09046197954295983,0.09070179316627867,-0.013740068257929334,-0.014937181205790415,-0.015941382026284968,-0.0164667860191493,-0.016700146625561567,0.1442528076875784,0.14362185868672375,0.14253017699080656,0.1408246024373869,0.1383991382893986,0.029050415097354745,0.0299044002879705,0.030474398920377163,0.030892380882774007,0.031137328125864425,-0.12188366874400448,-0.12034209310105708,-0.11849640952696576,-0.11694320578020266,-0.11593329947936151,0.023232014195867116,0.024233429218739295,0.024879931398513192,0.025085189264296148,0.024419970909592782,-0.13888825454920575,-0.1365988120276907,-0.13376341885208054,-0.1309985665863244,-0.12836817470603795,-0.03092875147553401,-0.03145967347777814,-0.03191052554697582,-0.03216536121313951,-0.03231393819682738,0.16021841403891332,0.16241020017245644,0.16420434070159337,0.16543443994062504,0.1659442685055038,-0.10920549337426325,-0.11221114537347945,-0.11420270512318376,-0.11501312843631854,-0.11472617786603133
-0.2577218869148988,-0.2613209058972735,-0.25853420285312156,-0.2527170153044612,-0.24580159165144738,-0.060474464361112826,-0.06108887158880833,-0.06125609494439372,-0.061109775682932105,-0.0609666852500944,0.9850615187455115,1.0,0.9850624825559292,0.9624537668393851,0.940433321912959,0.05753892738071161,0.05966793195400375,0.06096102029328115,0.06174367406584223,0.06204654971680242,0.10813495153875996,0.10902208356101348,0.10911931078203696,0.10818113076433403,0.10649111134423324,-0.06306827785911448,-0.06404462002034078,-0.06539594525057357,-0.06614386062802634,-0.06620536251308197,0.09255979034618503,0.09178214191489995,0.09102483711697407,0.09053041706455811,0.09038659621178786,-0.012254249261527099,-0.013709107195931186,-0.01490616332508088,-0.01591031817545263,-0.01643569763951373,0.14495613984627875,0.14425197393533162,0.14363452836385704,0.14254288607122192,0.14083737255433446,0.027630462293593498,0.029054244073854433,0.029908202957450582,0.03047818399849329,0.030896152985798713,-0.12283408738042262,-0.12185788426572558,-0.12031463876710888,-0.11846988150298376,-0.11691328421260384,0.021904327141610575,0.023257857048735637,0.024259242035377875,0.02490572644455517,0.025110983251771496,-0.13851727425909618,-0.138817746390378,-0.1365284321768972,-0.1336932085585444,-0.13092852101281802,-0.030347314160197703,-0.030937666561879355,-0.0314685736692211,-0.031919412533248696,-0.03217424122571081,0.1577592590800816,0.1602096843787485,0.16240139733580042,0.164195477335646,0.16542553572402732,-0.1059108161630495,-0.10921548850174907,-0.11222103138240731,-0.11421251741320164,-0.11502291411950662
-0.2502880838319247,-0.2577452936777656,-0.26134415390296967,-0.25855757448702743,-0.25274063174199984,-0.05929296594876191,-0.060453060356881014,-0.06106745216271025,-0.06123466702579843,-0.061088353249678776,0.9624513438492117,0.9850624825559292,1.0,0.9850634462135666,0.9624561894472411,0.055031435137351675,0.057513204174264664,0.05964213955008,0.06093517586730189,0.061717798891224925,0.10639314658974257,0.10811850831702707,0.10901102081070806,0.10911053935832773,0.10817008677172105,-0.061587660079974925,-0.06304695613055648,-0.06402327337066739,-0.06537454318761195,-0.06612242764992496,0.09371139661383363,0.0924980610644051,0.09170947644253305,0.09094943321810722,0.0904550413839015,-0.010276672015182644,-0.01222333366426314,-0.013678149466969308,-0.01487514878507324,-0.015879257671363448,0.1447616122497113,0.14495528116393142,0.14426461901067367,0.1436471969288589,0.1425555940343905,0.025873746486849945,0.02763433789712961,0.029058072722510372,0.0299120053023585,0.03048196875422123,-0.12346991139619744,-0.12280826276932666,-0.12183038147098567,-0.12028804816305032,-0.11843990712230461,0.020354039713351285,0.02193022482382182,0.023283697224921157,0.024285052178500643,0.024931518818967578,-0.13744607592458544,-0.13844677369924197,-0.13874724898225924,-0.1364580630593917,-0.13362300897346627,-0.029578280009061403,-0.0303562526416786,-0.030946580835882743,-0.031477473050095246,-0.03192829871055711,0.1550629473435695,0.15775061796134587,0.16020095582082725,0.16239259561175892,0.16418661509094432,-0.10195635746589092,-0.10592095397784258,-0.10922548257345358,-0.11223091635269285,-0.11422232867613338
-0.2422211970668854,-0.25031180307463335,-0.25776869798201046,-0.26136739947020315,-0.25858094366663775,-0.057977658904608265,-0.05927160107358967,-0.06043165852001372,-0.061046034905052865,-0.06121324127727518,0.9404294772081936,0.9624537668393851,0.9850634462135666,1.0,0.9850644097205783,0.05218353678945229,0.05500579949261093,0.05748748362874089,0.05961634981483748,0.06090933411685638,0.10349501027310551,0.10637675542020324,0.10810746720788877,0.10900225865618425,0.10909946879833375,-0.0597510916290633,-0.06156638551084451,-0.06302563656136259,-0.06400192888284847,-0.06535314329363857,0.09514041020274355,0.09364958907325631,0.09242532542395746,0.09163404927042546,0.09087404191747214,-0.007941801638516443,-0.010245824529372083,-0.012192421395306179,-0.013647195070437998,-0.014844137585152711,0.14353332926844037,0.1447607583977798,0.1449679040284758,0.14427726297702875,0.14365986438193373,0.023822076812165555,0.025877679133367814,0.027638213166910498,0.02906190104338008,0.029915807322736368,-0.12412702099607058,-0.12344405906924441,-0.12278071890093217,-0.12180374265058452,-0.12025800949223422,0.01887637115723707,0.020379998988290557,0.02195611982198478,0.023309534724905615,0.024310859648612237,-0.13649957712519886,-0.13737563335525343,-0.13837628389118675,-0.1386767623223686,-0.13638770467268366,-0.028714300615467977,-0.0295872463764723,-0.03036519030779302,-0.030955494297684665,-0.031486371620533395,0.15239390013030701,0.15505440189506783,0.15774197793299843,0.16019222836484115,0.16238379500025288,-0.09726283114751907,-0.1019666591308522,-0.10593109071478511,-0.10923547558954803,-0.11224080028451044
-0.23355418739196984,-0.24224525454463017,-0.2503355198192337,-0.25779209982781975,-0.26139064259962835,-0.0567113547824638,-0.05795633853162284,-0.05925023836132114,-0.06041025885006227,-0.061024619815510224,0.9186577231707408,0.940433321912959,0.9624561894472411,0.9850644097205783,1.0,0.049166134279595035,0.05215800097735023,0.05498016649850959,0.05746176574380003,0.05959056274780575,0.09991452702397151,0.10347871015823361,0.1063657659201953,0.1080987271457997,0.10899119809395023,-0.057611949239752366,-0.059729877295238334,-0.06154511309559057,-0.06300431915116492,-0.06398058655647382,0.09668495540645351,0.09507850823631823,0.0935767617350275,0.0923498253187009,0.09155863469656964,-0.005279603956075953,-0.007911038656768638,-0.010214980364096078,-0.012161512454076288,-0.013616244005740404,0.14144382334318353,0.14353251411358092,0.14477338957610386,0.14498052578653658,0.14428990583466908,0.02184693307439817,0.02382607581293494,0.02588161143894958,0.02764208810299327,0.029065729036503105,-0.12489542735680202,-0.12410113950792477,-0.12341648681639503,-0.12275403949096773,-0.12177365471680905,0.017240975847560108,0.018902388334007418,0.020405955571285328,0.02198201213659661,0.023335369549146175,-0.13547683884677017,-0.1364291818958588,-0.1373052015302554,-0.13830580483256733,-0.13860628640826525,-0.02771476775463248,-0.0287232977248048,-0.029596211924940982,-0.03037412715868844,-0.03096440694742896,0.1495656082673346,0.15238544901237874,0.1550458575238252,0.15773333899471834,0.16018350201055478,-0.09203124403777356,-0.09727332620357447,-0.1019769596926891,-0.10594122637419477,-0.1092454675502135
-0.12996614766208164,-0.1280301620205635,-0.12482637456216836,-0.12106285407938729,-0.11695379666716263,-0.1982607480388369,-0.1982289453486621,-0.19801132159588875,-0.1977348161805896,-0.1972944237371162,0.05969372702705242,0.05753892738071161,0.055031435137351675,0.05218353678945229,0.049166134279595035,1.0,0.9961745876303185,0.9905501920606902,0.9849417303652338,0.9793866645057506,0.030382407055430175,0.02923737938518279,0.02792785145665426,0.026391338121072798,0.024670223139286605,-0.1470146125551687,-0.14687398010346722,-0.14647227544244884,-0.14590298786363992,-0.1452113498900446,-0.04127914162429204,-0.04097506378317798,-0.040567471346256545,-0.040073579417726775,-0.039495127433564425,-0.07722620619213948,-0.0771055227695112,-0.07700621105595405,-0.07694191957643884,-0.07687468882088855,0.25726656895680355,0.2557791460660078,0.2541404187165357,0.2524090925601455,0.2504859476977593,0.11883231483587586,0.1190100254376479,0.11920259667683451,0.11923829158452517,0.11919513302788592,-0.17164470244996996,-0.17086131100663332,-0.17014586203293638,-0.16967011429548726,-0.1694220091594222,0.09871581456455787,0.09939497497709547,0.09989853307396065,0.10014042268981371,0.1001982413293692,0.07213190497843221,0.07285542330170537,0.07349480886165413,0.07400189942659717,0.07445546050063942,0.12945338502733628,0.1298056110425401,0.1302664239436251,0.13066927067047274,0.13111706383953659,0.15167048966551672,0.15114893918668781,0.15045554091675642,0.14960567943477343,0.1486660194851079,-0.008145198538498438,-0.007959663978565373,-0.007364353665368462,-0.006360653377257776,-0.005015727952073026
-0.13000456030155066,-0.12995196620598118,-0.12801600170631786,-0.12481225439197695,-0.1210487820967494,-0.19807179187215093,-0.19826637690178603,-0.19823457448576187,-0.1980169520693638,-0.19774044822410414,0.06098686739525697,0.05966793195400375,0.057513204174264664,0.05500579949261093,0.05215800097735023,0.9961745876303185,1.0,0.9961746207065411,0.9905502737721589,0.9849418605830801,0.031215940638326622,0.030386926944593422,0.029239988191790276,0.027929640415153563,0.02639396227592949,-0.14702289548063957,-0.1470205547598197,-0.14687992559714738,-0.14647822515911185,-0.1459089425926197,-0.04138647943044835,-0.041257314308376765,-0.04094914435836057,-0.04054053119714279,-0.040046656499669424,-0.07729844506288357,-0.07723645551874056,-0.07711577648451012,-0.07701646792703697,-0.07695217839526376,0.25856413312731047,0.2572640237698394,0.25577096127895366,0.2541322440818195,0.25240092852916407,0.11844174622081681,0.1188300301055531,0.11900773912599995,0.11920030899723148,0.11923600334107617,-0.17242083649702833,-0.17165119237415802,-0.17086831556421136,-0.17015261979958266,-0.16967787846087912,0.09795493481610994,0.09870506857856813,0.09938421915572634,0.09988776961287274,0.10012965415116494,0.07127800969616979,0.07210681243746833,0.07283030203678281,0.07346966386001588,0.07397673491717928,0.12924931367314837,0.12945636414096762,0.12980858922092503,0.1302694003304229,0.1306722454856985,0.15193732689100534,0.15167087955199166,0.15114933033985478,0.1504559352273153,0.14960607784021085,-0.007980723624084229,-0.008137888846854175,-0.007952351559743671,-0.0073570453337294004,-0.00635335368470601
-0.12885900697821193,-0.12999037433770164,-0.12993778553455715,-0.12800184217577631,-0.12479813500335617,-0.19762252300367752,-0.1980774223749135,-0.19827200552348007,-0.19824020338157614,-0.19802258230143563,0.06176955192056255,0.06096102029328115,0.05964213955008,0.05748748362874089,0.05498016649850959,0.9905501920606902,0.9961746207065411,1.0,0.9961746537803651,0.9905503554816527,0.03182014510625185,0.031220458317496147,0.030389528488638257,0.029241770308705062,0.02793225629744266,-0.1468976843570543,-0.1470288393012411,-0.1470264967101679,-0.1468858708363039,-0.14648417462111965,-0.04134256404958581,-0.041364644232589905,-0.04123139161465277,-0.04092219375600437,-0.04051359408321688,-0.07719414455312519,-0.07730869685552506,-0.07724670431783512,-0.07712602967164608,-0.07702672426998967,0.2594421367995671,0.2585615823910907,0.25725583062940427,0.25576277683664206,0.25412406979173735,0.1179512412218606,0.11843946314598891,0.11882774546317051,0.11900545290239575,0.1191980214056493,-0.17330816864179058,-0.1724273210996703,-0.1716581889105814,-0.17087506698900942,-0.17016037865719882,0.09713444605832072,0.09794419547382313,0.0986943231112152,0.09937346385355773,0.09987700667145018,0.07025208639401037,0.07125294200872885,0.07208172236407635,0.072805183243138,0.0734445213324218,0.12924150837691456,0.12925229499808372,0.12945934314083077,0.1298115672855496,0.13027237660360808,0.15195456635684046,0.15193771343892756,0.15167126942548034,0.1511497214799567,0.15045632952469154,-0.007463844371949289,-0.007973409727605404,-0.008130579617571312,-0.007945039603509662,-0.00734973746442012
-0.12723624148059345,-0.1288448338855942,-0.12997618915886483,-0.12992360564773672,-0.12798768342892206,-0.19722909767105615,-0.19762815682092028,-0.19808305263617443,-0.1982776339038157,-0.19824583203603477,0.06207244077973866,0.06174367406584223,0.06093517586730189,0.05961634981483748,0.05746176574380003,0.9849417303652338,0.9905502737721589,0.9961746537803651,1.0,0.9961746868531773,0.03205823417325761,0.03182466096223486,0.031223058006775394,0.030391303813364932,0.029244378933909614,-0.14661736878788165,-0.14690362992048994,-0.1470347828674191,-0.14703243840632213,-0.14689181582101737,-0.04109201700675478,-0.04132072717467284,-0.04133871166812014,-0.04120443730808728,-0.04089524618976466,-0.07688360371723613,-0.07720439991098209,-0.07731894812032349,-0.07725695258943167,-0.07713628233091543,0.25981734009813656,0.2594395823858272,0.2585533795313943,0.2572476378338551,0.25575459273921364,0.11751263610234294,0.11794896049035619,0.11843718015903383,0.11882546090871117,0.11900316676676702,-0.174364554555953,-0.1733146468541357,-0.17243431194713785,-0.1716649325947427,-0.17088281849345188,0.0962655173145801,0.09712371440457516,0.0979334566499551,0.09868357816246351,0.09936270907059691,0.06910669593859928,0.0702270516049066,0.07122787678646846,0.07205663475789771,0.0727800669202096,0.12936832272547028,0.12924449036037652,0.129255276209118,0.12946232202705674,0.12981454523658778,0.15174589392425925,0.15195495185136249,0.15193809997404706,0.15167165928600754,0.15115011260706301,-0.006542381787184306,-0.007456532750693046,-0.007966096293857267,-0.008123270850605093,-0.007937728109834464
-0.12516297008060578,-0.12722208791510023,-0.1288306615774657,-0.12996200476512337,-0.1299094265455091,-0.1969000915703467,-0.19723473416700377,-0.19763379039662335,-0.1980886826560767,-0.19828326204294014,0.0618322617743762,0.06204654971680242,0.061717798891224925,0.06090933411685638,0.05959056274780575,0.9793866645057506,0.9849418605830801,0.9905503554816527,0.9961746868531773,1.0,0.031951222922520464,0.03206275016667799,0.031827259142919284,0.031224831516638255,0.030393905176650252,-0.1460547009920917,-0.14662331699140987,-0.1469095752294404,-0.1470407261792595,-0.14703837984823534,-0.04072862846865138,-0.04107018448305555,-0.04129479274636394,-0.04131174696547374,-0.04117748603741796,-0.07625723007071225,-0.07689386423275012,-0.07721465474068465,-0.07732919885737397,-0.07726720033360934,0.25972872732008734,0.2598147840691657,0.259431373078791,0.2585451770172555,0.2572394453835847,0.11719505983205662,0.1175103575930624,0.11794667984658476,0.11843489725994438,0.11882317644207903,-0.1755070021224756,-0.17437102522558023,-0.17332163085064706,-0.17244105013053776,-0.1716726751902535,0.09519442657783933,0.09625479394044659,0.09711298326888751,0.09792271834436607,0.09867283373223115,0.06795258812148702,0.06908169807370057,0.0702020192774817,0.07120281402896089,0.07203154961845896,0.12969793606929,0.1293713045661583,0.1292474722300731,0.12925825730634005,0.12946530079960614,0.1514364607336612,0.15174627980094718,0.1519553373330937,0.15193848649640113,0.15167204913364243,-0.0052734950864920796,-0.006535076977396476,-0.0074492215920455756,-0.007958783322786074,-0.008115962545915244
-0.2525587045519561,-0.25183107046434056,-0.24908333298356475,-0.2450200585955499,-0.24022217631775392,-0.07115186604774874,-0.07098866340378683,-0.07066766933370189,-0.07035639194674517,-0.07012620479811307,0.10903854764189072,0.10813495153875996,0.10639314658974257,0.10349501027310551,0.09991452702397151,0.030382407055430175,0.031215940638326622,0.03182014510625185,0.03205823417325761,0.031951222922520464,1.0,0.990087270372063,0.9776702082032491,0.9657001073463716,0.9542916188839077,-0.08295477578625171,-0.08278903596346458,-0.0824983183492276,-0.0823436418507956,-0.08207306046670612,0.19387481107800555,0.1941850656531753,0.195103588866528,0.1962639063344007,0.19737649505539762,-0.13340763691230442,-0.1337205355114156,-0.13339757904740682,-0.13298762843357262,-0.1324694968419919,0.11968129386104288,0.1184137244793505,0.11696984118996012,0.11527641094242082,0.11339957012590073,-0.14448138580812306,-0.14320202309721897,-0.14209141464308553,-0.14133805714133033,-0.14069308244821693,0.1412579580986129,0.14201451964678574,0.1427342894086278,0.1434246538566583,0.14390178466075806,-0.06300474176801751,-0.061442196851926485,-0.05984446464144109,-0.05855916132772248,-0.057515998455140764,-0.17809303541489852,-0.17674699833340998,-0.17522583430110222,-0.17384880193210298,-0.17257968235486293,-0.11941974389659492,-0.11993662961681817,-0.12005924344055757,-0.11984793567205385,-0.11951009739166915,-0.0743215239042494,-0.073479112628193,-0.07290729057517885,-0.07257849608378814,-0.0726765552303313,-0.16055858195278866,-0.16228804148913112,-0.16315883710613382,-0.16327242604413603,-0.16262856645849008
-0.2512420732728661,-0.252549362651954,-0.25182173006935665,-0.2490740170311032,-0.24501078120733602,-0.07126578576791236,-0.07115539884547745,-0.07099219830222667,-0.07067120643973454,-0.07035993101666756,0.10913038353287481,0.10902208356101348,0.10811850831702707,0.10637675542020324,0.10347871015823361,0.02923737938518279,0.030386926944593422,0.031220458317496147,0.03182466096223486,0.03206275016667799,0.990087270372063,1.0,0.9900870686750126,0.9776697950033119,0.9656999471440946,-0.08260349336336352,-0.08295822959620004,-0.08279249304844317,-0.08250177833300638,-0.0823471038736694,0.19425209649029473,0.193880995957945,0.19419138955470303,0.19510986918270506,0.1962701461261096,-0.13242446694418747,-0.1334125520503764,-0.13372545146700676,-0.1334025001425402,-0.13299255494744144,0.12075321689529811,0.11968036638636437,0.11840978118484993,0.11696590177042683,0.11527247631653784,-0.14581101529229418,-0.14448212377948724,-0.14320276339222457,-0.1420921568676153,-0.141338800723189,0.14033014652314177,0.14125302139184034,0.14200916768173802,0.14272913768755463,0.14341866462282005,-0.06438636212902889,-0.06300961421780706,-0.061447083159590965,-0.05984936428961658,-0.05856407210205223,-0.17922665262505186,-0.17809980770480233,-0.1767538180247919,-0.17523270491941023,-0.173855718676328,-0.11883415014598774,-0.11941752709593556,-0.11993441032223778,-0.12005702291009744,-0.11984571468387946,-0.07524716150324508,-0.07432077989320977,-0.07347837039594488,-0.07290654944367764,-0.07257775570689874,-0.15792224295882462,-0.16055495933486752,-0.16228441007717864,-0.16315520091433713,-0.16326878749749577
-0.24802293117110508,-0.2512357516234028,-0.25254303291445585,-0.25181540231018745,-0.24906771207649905,-0.07118729141497152,-0.07126779216282084,-0.07115740440032756,-0.070994205812206,-0.07067321592861629,0.10818987539609683,0.10911931078203696,0.10901102081070806,0.10810746720788877,0.1063657659201953,0.02792785145665426,0.029239988191790276,0.030389528488638257,0.031223058006775394,0.031827259142919284,0.9776702082032491,0.9900870686750126,1.0,0.9900870349197196,0.9776698145236524,-0.08174832010860737,-0.08260544682398589,-0.08296018031776778,-0.08279444633283296,-0.0825037339050258,0.19494542105257323,0.1942537956083956,0.1938820130050387,0.194192180366203,0.1951106292129875,-0.1306685680429027,-0.1324269993789248,-0.13341507461784152,-0.13372797440699968,-0.13340502742477556,0.12167646348394479,0.12075270435659648,0.11967797307771194,0.11840738978342652,0.11696351328566616,-0.14672610508176973,-0.14581148067542057,-0.14448258973201286,-0.14320323054673093,-0.14209262499041814,0.13937343859136292,0.14032709323118026,0.14124969353444106,0.14200597147708743,0.14272537773999217,-0.06547441320391927,-0.06438908317280012,-0.06301234174812083,-0.06144982263167264,-0.05985211520664459,-0.1800034412360788,-0.17922845189699288,-0.17810163782427474,-0.1767556937212753,-0.17523462986592125,-0.11789536227554545,-0.11883285068659671,-0.11941622803902889,-0.11993310950858335,-0.12005572117534986,-0.07597541430440406,-0.07524675216976069,-0.07432037086286873,-0.07347796205662042,-0.07290614151861759,-0.1543782721195661,-0.15791999978429738,-0.1605527134319991,-0.16228215828032638,-0.16315294588620524
-0.24361239382548036,-0.24801789415215528,-0.2512306873976782,-0.252537960400141,-0.25181033206674946,-0.07114126185180672,-0.07118863458051108,-0.07126913444129142,-0.07115874590056068,-0.07099554922484487,0.10650210403592672,0.10818113076433403,0.10911053935832773,0.10900225865618425,0.1080987271457997,0.026391338121072798,0.027929640415153563,0.029241770308705062,0.030391303813364932,0.031224831516638255,0.9657001073463716,0.9776697950033119,0.9900870349197196,1.0,0.9900870012550075,-0.08056276801998834,-0.08174962134695277,-0.08260674469048972,-0.08296147575886374,-0.08279574405116631,0.19552275725167237,0.19494515778336127,0.19425249975327738,0.1938804188992762,0.19419057982057014,-0.1289773883563915,-0.13067007072846912,-0.13242848794021778,-0.13341655396310315,-0.133729453888288,0.12245899733054848,0.12167611294623196,0.12075095643133599,0.11967622918167879,0.11840564764714087,-0.14750169402933844,-0.14672643460484971,-0.145811810442932,-0.14448291977456362,-0.143203561477414,0.13838980784422505,0.13937117535371946,0.14032461347528596,0.14124731929317613,0.14200315042314807,-0.06656084246668068,-0.0654762013184857,-0.06439087666798647,-0.06301414159492216,-0.06145163380602779,-0.18078322516084083,-0.18000307639533028,-0.17922810916160747,-0.17810132632973905,-0.17675542719379397,-0.11668591008137776,-0.11789444060326443,-0.118831928622777,-0.11941530633035784,-0.11993218628635066,-0.07666340331030452,-0.07597513716440238,-0.07524647520903349,-0.07432009409852669,-0.0734776856429398,-0.1504894933454752,-0.15437659731271525,-0.15791831994969616,-0.16055103126026565,-0.1622804711718338
-0.23851117851803888,-0.24360613946905388,-0.24801160071743053,-0.25122436635288997,-0.2525316312682396,-0.07110352796145698,-0.07114326979767949,-0.07119064180675895,-0.071271140708021,-0.07116075132729224,0.10413668454544632,0.10649111134423324,0.10817008677172105,0.10909946879833375,0.10899119809395023,0.024670223139286605,0.02639396227592949,0.02793225629744266,0.029244378933909614,0.030393905176650252,0.9542916188839077,0.9656999471440946,0.9776698145236524,0.9900870012550075,1.0,-0.07922755763066149,-0.08056472971867787,-0.08175157838369562,-0.0826086980269337,-0.08296342635654629,0.19616884537188187,0.19552442613588059,0.1949461414602108,0.19425328549791257,0.1938812161509851,-0.12732498838354514,-0.12897994957979392,-0.13067261781892728,-0.1324310201888288,-0.13341907634548156,0.12295686564528428,0.12245848368995672,0.12167371191358684,0.12074855885461198,0.11967383602619222,-0.14844634657226013,-0.1475021585294573,-0.1467268995063572,-0.14581227580036363,-0.14448338570139466,0.13738910458039655,0.1383867602601451,0.13936785327444426,0.14032142506279272,0.14124357163884724,-0.06775795402554789,-0.06656355219428212,-0.06547891667014873,-0.06439359751421207,-0.06301686892710168,-0.18143432652505162,-0.18078498048702552,-0.18000485390400825,-0.17922990851675072,-0.1781031565250028,-0.11535796724150284,-0.11668461210062468,-0.11789314171762627,-0.1188306292376021,-0.11941400734777421,-0.07724330364835186,-0.07666299343259322,-0.07597472756378636,-0.07524606590211622,-0.07431968509467833,-0.14651729767527297,-0.15048726300218415,-0.15437436023975573,-0.15791607696396315,-0.1605487855462286
0.008387471142681426,0.00858082923865674,0.009396766075786721,0.01035428911689442,0.011226475043546126,0.05971275008462074,0.05988525496660637,0.059945463030399375,0.059933507502680665,0.05977313704376651,-0.06406596883221763,-0.06306827785911448,-0.061587660079974925,-0.0597510916290633,-0.057611949239752366,-0.1470146125551687,-0.14702289548063957,-0.1468976843570543,-0.14661736878788165,-0.1460547009920917,-0.08295477578625171,-0.08260349336336352,-0.08174832010860737,-0.08056276801998834,-0.07922755763066149,1.0,0.9922753779980837,0.9820848606706134,0.9721900185460916,0.9626131945811086,-0.0626829272940141,-0.06241781696705956,-0.062106955020612344,-0.06194837252911001,-0.06195045403572527,0.10108095423109328,0.1012857225256524,0.10170626180236415,0.10212671908157853,0.10249908778258042,-0.1576472424135133,-0.15706193919277694,-0.155975776008103,-0.15474061269695347,-0.1532959106844214,-0.31340682924428587,-0.3134463755980474,-0.31319691616388423,-0.31281973636644206,-0.312331309501759,0.14218353342300147,0.14173866467077725,0.1415412345254715,0.1414183427138306,0.14143811939730283,-0.10359627107873808,-0.10378646655350135,-0.10411360215101483,-0.10456863136948584,-0.10498339882385586,-0.1237129380330735,-0.1244513975286501,-0.12507574775205102,-0.12548748604738702,-0.1256741582062648,-0.33870303750640146,-0.3378966359746533,-0.3368960660810449,-0.3359132131305394,-0.33496719590500357,-0.07176107455020296,-0.07171221490584832,-0.07141749621710419,-0.07090910130494274,-0.07031423792094264,-0.0002893249478992937,-0.0010331351413740062,-0.0022478981513134977,-0.0037923849815171126,-0.00567406052760834
0.009774566433966783,0.008377287443273596,0.008570638695330387,0.009386563273525063,0.010344073167433389,0.059387556086833056,0.05971811802973099,0.05989062260390427,0.05995083049565659,0.05993887483000713,-0.06541734948294618,-0.06404462002034078,-0.06304695613055648,-0.06156638551084451,-0.059729877295238334,-0.14687398010346722,-0.1470205547598197,-0.1470288393012411,-0.14690362992048994,-0.14662331699140987,-0.08278903596346458,-0.08295822959620004,-0.08260544682398589,-0.08174962134695277,-0.08056472971867787,0.9922753779980837,1.0,0.992275421722035,0.9820849621064581,0.9721901760352898,-0.06325012069242637,-0.06269791440888235,-0.06243521363664488,-0.062124951749950114,-0.061966378984630754,0.10095735662057917,0.10108895286132516,0.10129372234194967,0.10171425951369065,0.10213471376084697,-0.1572365635649381,-0.1576456428133915,-0.15705588776402826,-0.15596972920415444,-0.15473457139847774,-0.3135637467137301,-0.31340447233414753,-0.31344401761936364,-0.313194558383675,-0.3128173793450266,0.14292084462115204,0.14218896979308018,0.14174451390679754,0.14154688210332972,0.14142479741747876,-0.10323446376927133,-0.10358749400876248,-0.10377768450567716,-0.10410481471311825,-0.10455983781589347,-0.12252713569743044,-0.12369059136037176,-0.12442902170162166,-0.12505334902078144,-0.12546507168920334,-0.33901119409991226,-0.33870476300570174,-0.3378983650188076,-0.3368977991503814,-0.33591495006926636,-0.0716204313309065,-0.07176184815258901,-0.07171298734621205,-0.07141826914858962,-0.0709098755897497,-0.0006022431015905953,-0.0002948187395884183,-0.001038628390578432,-0.002253385351099296,-0.003797863579391404
