21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
0.23823204687343888,0.23842316095564717,0.23862064023546278,0.23877207594853253,0.23888636172677322,-0.22925119731390955,-0.2290862263158767,-0.22867785033842383,-0.22823232619138328,-0.22774668401502476,1.0,0.9974820452247344,0.9948448253649794,0.9925102329669997,0.9902952427243189,-0.11519333478094344,-0.11513681093852346,-0.11497917458979867,-0.11478054170842092,-0.11461749663374762,0.11871738834247218,0.1182608494602759,0.11789482668383021,0.11749192732609942,0.11705290044930057,-0.03622480177856955,-0.036112581455490025,-0.035957697586343026,-0.0359096867686091,-0.035925000761224325,-0.013936169854401334,-0.01391835265765875,-0.013744458128293042,-0.013539428164412538,-0.013269116439471913
0.23806113573941992,0.23821090499065978,0.23840567690755146,0.23859948204461032,0.23875457994322166,-0.22882543169138295,-0.2292687584594686,-0.22910379255117536,-0.22869542830832934,-0.22824991712116802,0.9974820452247344,1.0,0.9974821598725427,0.9948450600979537,0.9925105740125991,-0.11525914454876403,-0.1151626659023014,-0.11510613942742283,-0.11494850470284644,-0.1147498746214429,0.11908963631785366,0.11871079205144087,0.11825425993571524,0.11788824391727651,0.11748535224592706,-0.0365084853115292,-0.036190401242234126,-0.036078180992056154,-0.035923300607628605,-0.03587529001126568,-0.013910815149982454,-0.013911549379486536,-0.01389372669977143,-0.013719832895413111,-0.013514805058687056
0.2378491888214653,0.23803999576607437,0.2381934301476334,0.23838452798409324,0.2385819927302407,-0.22832765706217167,-0.22884300528784765,-0.229286318138241,-0.22912135731909097,-0.22871300480950066,0.9948448253649794,0.9974821598725427,1.0,0.9974822745067404,0.9948452948030094,-0.11520554452208352,-0.11522846931015837,-0.11513199981529128,-0.11507547070867957,-0.11491783760843961,0.1193979395980212,0.11908302823177697,0.11870419631182921,0.11824767096185419,0.11788166170077226,-0.03666922639563397,-0.03647406822372705,-0.0361560040876662,-0.036043783910861917,-0.03588890701111337,-0.013696241520678457,-0.013886190335744267,-0.013886931400640476,-0.013869103239112321,-0.013695210159931968
0.23770434251198186,0.23782805315366778,0.23802252335217902,0.23817229164224862,0.23836704700017528,-0.22780065649757164,-0.2283452446537282,-0.22886057741626764,-0.2293038763505077,-0.22913892061977792,0.9925102329669997,0.9948450600979537,0.9974822745067404,1.0,0.9974823891273081,-0.11513712628682499,-0.11517486835409771,-0.11519779686427745,-0.11510133651966228,-0.11504480478189019,0.11958113775394653,0.11939132311071746,0.11907642069813491,0.11869760112344932,0.1182410825386223,-0.03684237355166003,-0.036634799126874465,-0.03643965451990178,-0.03612161031432852,-0.03600939021137064,-0.013418952743528802,-0.013671619559313493,-0.013861568018469191,-0.013862315917519696,-0.013844482275251925
0.237466047594353,0.23768321004251747,0.2378105852509731,0.2380013867560822,0.23815481986099063,-0.2272158325812052,-0.22781825909772693,-0.22836283077579736,-0.2288781480767104,-0.22932143309637185,0.9902952427243189,0.9925105740125991,0.9948452948030094,0.9974823891273081,1.0,-0.11504637464320683,-0.1151064497718181,-0.11514419497906356,-0.11516712721064659,-0.1150706760148973,0.11968788730975015,0.11957451611437486,0.11938470717672973,0.11906981371684477,0.11869100648625384,-0.0370460663434369,-0.036807936109732826,-0.03660037524341848,-0.03640524419950068,-0.03608721992170572,-0.013112914122561348,-0.013394335289371355,-0.01364700009480931,-0.013836948197767535,-0.01383770292972127
-0.006161320864592566,-0.006048033150297878,-0.006010115262574235,-0.005873445603728346,-0.005681722357120527,-0.020620481913545093,-0.020475591968109073,-0.02004854970122542,-0.0195249408464416,-0.01899079722395802,-0.11519333478094344,-0.11525914454876403,-0.11520554452208352,-0.11513712628682499,-0.11504637464320683,1.0,0.9923205915192407,0.9894831451908485,0.9875960266667333,0.9858396228809078,0.20856857918975938,0.20861146783843282,0.20864508625687384,0.20863608064165465,0.20862333481271672,0.26807918716983753,0.2678072443107949,0.2675601515828484,0.26732289073793497,0.26719149748966453,-0.018254040250999592,-0.01828739222468986,-0.01825653947811684,-0.01814279549505923,-0.01804597077613636
-0.006449175504936832,-0.006170262183152201,-0.006054943478376131,-0.006019062357862591,-0.005880359890882323,-0.020303665937523554,-0.020634633800829135,-0.02048974760899741,-0.020062712694871587,-0.019539112585559393,-0.11513681093852346,-0.1151626659023014,-0.11522846931015837,-0.11517486835409771,-0.1151064497718181,0.9923205915192407,1.0,0.9923207155818168,0.9894833151238069,0.9875962271299431,0.20853992544604977,0.20856455229217252,0.20860743776398952,0.20864105436822356,0.20863204737146424,0.268226821124252,0.2680935267706921,0.26782159191738786,0.26757450596386567,0.26733725114057755,-0.01851683195673567,-0.018241487049452436,-0.018274834994396322,-0.018243979639754666,-0.018130234306570847
-0.006640820515972271,-0.006458115546505834,-0.00617716927601171,-0.006063887977383778,-0.006025974036367525,-0.019946027272651552,-0.020317823215478002,-0.02064878487266295,-0.020503902434088242,-0.020076874872178217,-0.11497917458979867,-0.11510613942742283,-0.11513199981529128,-0.11519779686427745,-0.11514419497906356,0.9894831451908485,0.9923207155818168,1.0,0.9923208396350699,0.9894834850453551,0.20870138247614897,0.20853589664471978,0.20856052558899504,0.20860340788431453,0.20863702267417436,0.268229033993573,0.26824116129385706,0.26810786538909237,0.26783593854099497,0.26758885936113075,-0.018684893154097604,-0.018504272421043164,-0.018228934630329596,-0.018262278546971777,-0.018231420584574817
-0.006927829732356277,-0.006649759837000474,-0.006465021152314482,-0.006186109765522346,-0.006070797591065668,-0.0195732224623539,-0.019960190226096457,-0.020331979677556396,-0.020662935129116405,-0.02051805644342801,-0.11478054170842092,-0.11494850470284644,-0.11507547070867957,-0.11510133651966228,-0.11516712721064659,0.9875960266667333,0.9894833151238069,0.9923208396350699,1.0,0.9923209636814595,0.2088810868016808,0.20869735129024902,0.2085318680378791,0.20855649908019466,0.2085993781990055,0.26816879008830413,0.2682433771287164,0.2682555004809682,0.2681222030249303,0.26785028418127793,-0.018852480592328764,-0.018672328664526623,-0.018491713668288765,-0.018216382993504164,-0.01824972288231114
-0.007081490940075459,-0.00693676697134529,-0.006656664534363546,-0.006473960364809022,-0.006193016144503527,-0.019241846644662296,-0.019587391453831995,-0.01997435236326624,-0.020346135323833857,-0.020677084570260042,-0.11461749663374762,-0.1147498746214429,-0.11491783760843961,-0.11504480478189019,-0.1150706760148973,0.9858396228809078,0.9875962271299431,0.9894834850453551,0.9923209636814595,1.0,0.20911411090728715,0.2088770533007868,0.20869332029898252,0.20852783962556043,0.20855247276566993,0.26810351279802747,0.26818313721666676,0.26825771928071956,0.268269838685212,0.2681365396788084,-0.01902851503077544,-0.01883991086079694,-0.018659764958410506,-0.018479155698476187,-0.01820383213893414
0.31042357126571063,0.31080651858564623,0.31101655485480284,0.3112195627318682,0.3113860534411079,-0.3094569957532837,-0.30924100506582347,-0.30828630618472547,-0.30704565691267455,-0.305566021005794,0.11871738834247218,0.11908963631785366,0.1193979395980212,0.11958113775394653,0.11968788730975015,0.20856857918975938,0.20853992544604977,0.20870138247614897,0.2088810868016808,0.20911411090728715,1.0,0.9945717638983687,0.9906718568950241,0.9869701104585799,0.9830122154776528,0.1277913216621343,0.12791739619407422,0.1279708388122279,0.12794566595576157,0.12786621534416268,0.30638588093828684,0.3063688863972683,0.30635963819224554,0.3064454079440459,0.30651902553686033
0.31033048676369757,0.3104240273296286,0.31080699638110904,0.3110170106126996,0.31122004039512524,-0.3090311437142967,-0.3094528797136028,-0.30923688892270224,-0.3082821957991975,-0.30704155435653496,0.1182608494602759,0.11871079205144087,0.11908302823177697,0.11939132311071746,0.11957451611437486,0.20861146783843282,0.20856455229217252,0.20853589664471978,0.20869735129024902,0.2088770533007868,0.9945717638983687,1.0,0.9945717656908551,0.9906718599766058,0.9869701147669149,0.12758062187877903,0.12778693994093526,0.12791301038818087,0.12796645122067868,0.12794127790541476,0.3066115860881725,0.30637891165908127,0.30636191218158454,0.3063526610649772,0.3064384278808893
0.31026648417739433,0.3103309439990049,0.3104245050424038,0.3108074522933975,0.31101748836718385,-0.3080838629604345,-0.3090270288372253,-0.3094487638583311,-0.3092327729639751,-0.3082780855976694,0.11789482668383021,0.11825425993571524,0.11870419631182921,0.11907642069813491,0.11938470717672973,0.20864508625687384,0.20860743776398952,0.20856052558899504,0.2085318680378791,0.20869332029898252,0.9906718568950241,0.9945717656908551,1.0,0.9945717674834462,0.9906718630589033,0.12751222835437162,0.12757623940301097,0.12778255847001363,0.12790862483286544,0.1279620638797845,0.30680906574715455,0.3066046101996237,0.3063719427404226,0.306354938326722,0.3063456842988139
0.3102389714861872,0.31026694195718757,0.3103314225916059,0.31042496107758827,0.31080793005917623,-0.3067725217847134,-0.30807975377448177,-0.3090229141444093,-0.30944464818730305,-0.3092286571895009,0.11749192732609942,0.11788824391727651,0.11824767096185419,0.11869760112344932,0.11906981371684477,0.20863608064165465,0.20864105436822356,0.20860340788431453,0.20855649908019466,0.20852783962556043,0.9869701104585799,0.9906718599766058,0.9945717674834462,1.0,0.9945717692752446,0.12744789240929616,0.12750784492878722,0.127571857177562,0.12777817724932938,0.12790423952802057,0.3070456549555812,0.3068020856382249,0.3065976346721468,0.30636497418225345,0.30634796483286375
0.3103140617002643,0.31023942969743545,0.3102674209573247,0.3103318797981411,0.3104254387606677,-0.30533444565961315,-0.3067684207081368,-0.30807564477250265,-0.3090187996358396,-0.3094405327006266,0.11705290044930057,0.11748535224592706,0.11788166170077226,0.1182410825386223,0.11869100648625384,0.20862333481271672,0.20863204737146424,0.20863702267417436,0.2085993781990055,0.20855247276566993,0.9830122154776528,0.9869701147669149,0.9906718630589033,0.9945717692752446,1.0,0.12728753949212362,0.127443508128111,0.12750346175359367,0.12756747520241563,0.12777379627885393,0.3073225775190703,0.3070386703713935,0.3067951058903644,0.3065906595055408,0.3063580059846461
0.02410802108960752,0.024053715230847855,0.023925657959897314,0.023768548866581484,0.023592621778034874,-0.2796402053369661,-0.2791638969541394,-0.27830261325262323,-0.27728975560289837,-0.2761695559712676,-0.03622480177856955,-0.0365084853115292,-0.03666922639563397,-0.03684237355166003,-0.0370460663434369,0.26807918716983753,0.268226821124252,0.268229033993573,0.26816879008830413,0.26810351279802747,0.1277913216621343,0.12758062187877903,0.12751222835437162,0.12744789240929616,0.12728753949212362,1.0,0.9938567871857779,0.9861279752443867,0.9791495373441428,0.9723147659363658,0.016356203427733074,0.01612158685487209,0.01604037909915731,0.01592983452011435,0.015720236321865408
0.02417961682508564,0.024096664389372344,0.024044873911432535,0.023914297536996434,0.023759707693653407,-0.279547647611956,-0.2796526843764622,-0.27917638635188285,-0.278315119692577,-0.27730228183524924,-0.036112581455490025,-0.036190401242234126,-0.03647406822372705,-0.036634799126874465,-0.036807936109732826,0.2678072443107949,0.2680935267706921,0.26824116129385706,0.2682433771287164,0.26818313721666676,0.12791739619407422,0.12778693994093526,0.12757623940301097,0.12750784492878722,0.127443508128111,0.9938567871857779,1.0,0.9938569353985383,0.9861283099788689,0.979150040535729,0.016796392176847797,0.016372706437006924,0.016138099815669757,0.016056898219227365,0.015946359805819033
0.024254682480305136,0.02416825721844746,0.024087825606638434,0.024033515011225828,0.02390545636677185,-0.27916279324768084,-0.27956012873891556,-0.27966516260631025,-0.27918887493917455,-0.27832762532054517,-0.035957697586343026,-0.036078180992056154,-0.0361560040876662,-0.03643965451990178,-0.03660037524341848,0.2675601515828484,0.26782159191738786,0.26810786538909237,0.2682555004809682,0.26825771928071956,0.1279708388122279,0.12791301038818087,0.12778255847001363,0.127571857177562,0.12750346175359367,0.9861279752443867,0.9938569353985383,1.0,0.9938570836006828,0.9861286446880697,0.017258167729123235,0.016812891167789952,0.016389208225690042,0.016154611554779166,0.016073416116895518
0.02414084093501857,0.024243320722389623,0.02415941614063671,0.024076470136970302,0.024024674760365145,-0.27861161921821564,-0.27917528140832915,-0.279572609055847,-0.2796776400264844,-0.27920136271585944,-0.0359096867686091,-0.035923300607628605,-0.036043783910861917,-0.03612161031432852,-0.03640524419950068,0.26732289073793497,0.26757450596386567,0.26783593854099497,0.2681222030249303,0.268269838685212,0.12794566595576157,0.12796645122067868,0.12790862483286544,0.12777817724932938,0.12756747520241563,0.9791495373441428,0.9861283099788689,0.9938570836006828,1.0,0.9938572317906247,0.017720665622749876,0.017274661443746692,0.016829388938185818,0.016405708793899527,0.01617112207234184
0.02404544221214717,0.024129480356393396,0.024234477911086908,0.024148057765076617,0.024067632422163716,-0.2779955258069621,-0.27862411743969095,-0.2791877687585498,-0.2795850885629554,-0.27969011663723187,-0.035925000761224325,-0.03587529001126568,-0.03588890701111337,-0.03600939021137064,-0.03608721992170572,0.26719149748966453,0.26733725114057755,0.26758885936113075,0.26785028418127793,0.2681365396788084,0.12786621534416268,0.12794127790541476,0.1279620638797845,0.12790423952802057,0.12777379627885393,0.9723147659363658,0.979150040535729,0.9861286446880697,0.9938572317906247,1.0,0.01813348288061089,0.017737153993729753,0.017291153938046352,0.016845885488157797,0.016422208141786177
0.39576990985886357,0.39560387566360156,0.3954231410734868,0.39518262442657964,0.39508068909075816,-0.07764655435439465,-0.0774956606558696,-0.07719096349644941,-0.07696850136229216,-0.07681919043975005,-0.013936169854401334,-0.013910815149982454,-0.013696241520678457,-0.013418952743528802,-0.013112914122561348,-0.018254040250999592,-0.01851683195673567,-0.018684893154097604,-0.018852480592328764,-0.01902851503077544,0.30638588093828684,0.3066115860881725,0.30680906574715455,0.3070456549555812,0.3073225775190703,0.016356203427733074,0.016796392176847797,0.017258167729123235,0.017720665622749876,0.01813348288061089,1.0,0.9962786367120378,0.9929033998546285,0.9898117290953421,0.9868694149438672
0.3955808518484715,0.39575760916656116,0.3955939111441567,0.39541083623704554,0.3951726583401367,-0.07707552689674749,-0.07765895965946783,-0.07750807032534016,-0.07720337936416409,-0.0769809225331441,-0.01391835265765875,-0.013911549379486536,-0.013886190335744267,-0.013671619559313493,-0.013394335289371355,-0.01828739222468986,-0.018241487049452436,-0.018504272421043164,-0.018672328664526623,-0.01883991086079694,0.3063688863972683,0.30637891165908127,0.3066046101996237,0.3068020856382249,0.3070386703713935,0.01612158685487209,0.016372706437006924,0.016812891167789952,0.017274661443746692,0.017737153993729753,0.9962786367120378,1.0,0.9962786781875728,0.9929034789801179,0.9898118427358226
0.3954962362937717,0.39556854910586453,0.39574764710214333,0.3955816085723044,0.39540087108586486,-0.0763633770561627,-0.07708794176499,-0.07767136415920475,-0.07752047918902547,-0.07721579442544844,-0.013744458128293042,-0.01389372669977143,-0.013886931400640476,-0.013861568018469191,-0.01364700009480931,-0.01825653947811684,-0.018274834994396322,-0.018228934630329596,-0.018491713668288765,-0.018659764958410506,0.30635963819224554,0.30636191218158454,0.3063719427404226,0.3065976346721468,0.3067951058903644,0.01604037909915731,0.016138099815669757,0.016389208225690042,0.016829388938185818,0.017291153938046352,0.9929033998546285,0.9962786781875728,1.0,0.996278719660841,0.9929035581001522
0.3955223487270356,0.39548393139590815,0.39555858556050894,0.3957353476985901,0.39557164518964694,-0.07572040864122491,-0.07637580306567139,-0.07710035582715555,-0.07768376785364894,-0.07753288724698329,-0.013539428164412538,-0.013719832895413111,-0.013869103239112321,-0.013862315917519696,-0.013836948197767535,-0.01814279549505923,-0.018243979639754666,-0.018262278546971777,-0.018216382993504164,-0.018479155698476187,0.3064454079440459,0.3063526610649772,0.306354938326722,0.30636497418225345,0.3065906595055408,0.01592983452011435,0.016056898219227365,0.016154611554779166,0.016405708793899527,0.016845885488157797,0.9898117290953421,0.9929034789801179,0.996278719660841,1.0,0.996278761131338
0.3955645827406844,0.3955100413667886,0.3954739662093365,0.39554628410732245,0.395725386770398,-0.07512769410911983,-0.07573284474575459,-0.07638822826825745,-0.07711276908325501,-0.07769617074297554,-0.013269116439471913,-0.013514805058687056,-0.013695210159931968,-0.013844482275251925,-0.01383770292972127,-0.01804597077613636,-0.018130234306570847,-0.018231420584574817,-0.01824972288231114,-0.01820383213893414,0.30651902553686033,0.3064384278808893,0.3063456842988139,0.30634796483286375,0.3063580059846461,0.015720236321865408,0.015946359805819033,0.016073416116895518,0.01617112207234184,0.016422208141786177,0.9868694149438672,0.9898118427358226,0.9929035581001522,0.996278761131338,1.0
