,27_T4,27_T3,27_T2,27_T1,27_T0,28_T4,28_T3,28_T2,28_T1,28_T0,29_T4,29_T3,29_T2,29_T1,29_T0,30_T4,30_T3,30_T2,30_T1,30_T0,31_T4,31_T3,31_T2,31_T1,31_T0,32_T4,32_T3,32_T2,32_T1,32_T0,33_T4,33_T3,33_T2,33_T1,33_T0
27_T4,1.0,0.9995718518999545,0.9993760191039408,0.9992540889922852,0.9990747963582983,-0.37149794982465834,-0.37150538797615135,-0.37150149607423355,-0.371533355662079,-0.37154794131746216,-0.04619347677881858,-0.046345739536741655,-0.04656880652086967,-0.04679227011372677,-0.04699217368355112,-0.04345892234853944,-0.04357092942119694,-0.04365733346641163,-0.043881140327597504,-0.044150295757990864,0.07837391602385604,0.07893242482820298,0.07948541669174859,0.080022060278528,0.08043129406157219,-0.023328667881845167,-0.023165395169293328,-0.023066980610164153,-0.023033680214184664,-0.02298783296487456,0.13438001364724775,0.13453171572617176,0.1345684116808011,0.134601984213733,0.13460541733754178
27_T3,0.9995718518999545,1.0,0.9995718531044244,0.9993760209410161,0.9992540912922437,-0.37140528086808366,-0.3714965637538722,-0.37150394646095686,-0.3714999970824605,-0.37153179432573025,-0.04634212576513207,-0.046201361424094124,-0.046353978619460064,-0.046577415470418326,-0.04680128318145491,-0.043601731685031404,-0.04344445650786396,-0.04355581184010624,-0.04364152456741111,-0.043864573768320966,0.07882626415824191,0.07837796274153466,0.07893666062469402,0.0794898482388091,0.08002670280675034,-0.023198107465903284,-0.02333605639662259,-0.023173120896840673,-0.02307505271869647,-0.023042127188821353,0.1347667673647321,0.13438088294205164,0.13453486971314985,0.1345685140547591,0.1346042547199835
27_T2,0.9993760191039408,0.9995718531044244,1.0,0.9995718543084956,0.9993760227777321,-0.37132209034988867,-0.3714038454284987,-0.3714951778461037,-0.37150250512266764,-0.37149849828304704,-0.04654891667237461,-0.046350349266062484,-0.04620924493921639,-0.04636221646959858,-0.046586023073305345,-0.043563122834970686,-0.043586610730041275,-0.0434299933098125,-0.043540697141170794,-0.04362571882054424,0.07925353071238472,0.07883047822350879,0.07838200884721729,0.07894089575246063,0.07949427905414042,-0.023106670066598917,-0.023205808858548345,-0.023343443622968675,-0.02318084521870622,-0.023083123291968502,0.13504706251989643,0.13476767657515726,0.1343838986755799,0.1345349652147783,0.13457068024674051
27_T1,0.9992540889922852,0.9993760209410161,0.9995718543084956,1.0,0.9995718555127906,-0.37105560981571495,-0.3713205898851272,-0.37140241016505754,-0.371493792101414,-0.37150106396134935,-0.04668381593999008,-0.04655750949075971,-0.046358571537031226,-0.04621712732444049,-0.04637045308745124,-0.0434840722039134,-0.04354731559939741,-0.04357149266054814,-0.043415532753621935,-0.04352558532353215,0.07966267879952406,0.07925792702811572,0.07883469162369858,0.07838605434105031,0.07894513021166967,-0.023048263333067975,-0.023114714620460185,-0.02321350884967904,-0.023350829561238358,-0.02318856813528101,0.13526322824301548,0.13504801548055811,0.13477082438781965,0.13438398717414238,0.13453703553474003
27_T0,0.9990747963582983,0.9992540912922437,0.9993760227777321,0.9995718555127906,1.0,-0.3709192618570646,-0.37105403682431765,-0.3713190896128971,-0.3714009750778472,-0.3714924065196088,-0.046854443888865484,-0.04669281155614298,-0.04656610096549688,-0.04636679257831925,-0.04622500858001088,-0.043438210280559296,-0.04346751876871903,-0.043531511517659036,-0.04355637747568839,-0.0434010748385252,0.0801169859243367,0.0796672733678386,0.07926232261842443,0.07883890435899854,0.07839009922317372,-0.022909610767649122,-0.023056679837232124,-0.023122757643479857,-0.023221207439697106,-0.023358214211756562,0.13561884253182768,0.13526422929588167,0.13505130798284637,0.1347709190216778,0.1343859657629257
28_T4,-0.37149794982465834,-0.37140528086808366,-0.37132209034988867,-0.37105560981571495,-0.3709192618570646,1.0,0.9990003514234245,0.9985254801271565,0.9981089040010976,0.9976401215065333,-0.0026513771639498623,-0.002495213974998734,-0.0024765985424252796,-0.0025048339754709676,-0.002600726422507288,-0.2539938638308028,-0.2538614321624829,-0.2541668947600124,-0.2541298406372004,-0.2538466300031191,-0.13255010411887896,-0.13287342754250928,-0.13285250780690566,-0.1328692221135962,-0.1326283453918872,-0.14379403814370545,-0.1433382247156624,-0.14292596738193425,-0.14250387339771167,-0.14211195048631278,-0.09764123715648235,-0.09770393505026251,-0.09778178458465554,-0.09780621926091189,-0.09782477866145474
28_T3,-0.37150538797615135,-0.3714965637538722,-0.3714038454284987,-0.3713205898851272,-0.37105403682431765,0.9990003514234245,1.0,0.9990003516875219,0.9985254805318283,0.9981089045197101,-0.0021954546829354516,-0.0026539999698922427,-0.0024979233753830883,-0.002479432200453834,-0.0025078089373448288,-0.2530617256127614,-0.2539817873334771,-0.25384888125705957,-0.254153754458495,-0.25411606064954656,-0.13323686439581944,-0.13254890762164376,-0.13287220075279585,-0.13285122192457038,-0.13286787083066748,-0.14379204761720332,-0.14379208882711408,-0.14333615582642248,-0.1429238135080777,-0.14250162938455038,-0.09802024108260358,-0.09764086865178141,-0.09770256784400838,-0.09778167673347185,-0.09780528816081122
28_T2,-0.37150149607423355,-0.37150394646095686,-0.3714951778461037,-0.37140241016505754,-0.3713190896128971,0.9985254801271565,0.9990003516875219,1.0,0.9990003519513901,0.9985254809364719,-0.00176131065892485,-0.0021981765498580077,-0.0026566224044555073,-0.002500632375360217,-0.0024822654205793456,-0.2522646677548043,-0.25304915982714055,-0.2539697132297794,-0.2538363329485979,-0.25414061700077223,-0.13402536095517917,-0.13323562642054998,-0.13254771130909962,-0.13287097416088653,-0.13284993625912753,-0.1439744135960633,-0.14378998720023028,-0.1437901398953331,-0.14333408736212108,-0.14292166009658722,-0.0983662659471784,-0.0980198582517902,-0.09763954800257914,-0.09770246547840163,-0.09778079050976596
28_T1,-0.371533355662079,-0.3714999970824605,-0.37150250512266764,-0.371493792101414,-0.3714009750778472,0.9981089040010976,0.9985254805318283,0.9990003519513901,1.0,0.9990003522154015,-0.001297630505799417,-0.0017641417922132513,-0.0022008980145355223,-0.002659244467720103,-0.002503340975020557,-0.25153967187478893,-0.2522515894282311,-0.2530365966438726,-0.25395764151896333,-0.2538237872363025,-0.13478438427754688,-0.13402407611128764,-0.13323438864478462,-0.13254651518118463,-0.13286974776675353,-0.1441602762859687,-0.1439722289628408,-0.14378792720709546,-0.14378819134827303,-0.14333201932261944,-0.09875896076920226,-0.09836586732404243,-0.09801848669346819,-0.09763944979166192,-0.09770161896979412
28_T0,-0.37154794131746216,-0.37153179432573025,-0.37149849828304704,-0.37150106396134935,-0.3714924065196088,0.9976401215065333,0.9981089045197101,0.9985254809364719,0.9990003522154015,1.0,-0.000903586300761107,-0.0013005805556357162,-0.0017669724879917383,-0.0022036190770594543,-0.0026618661597643564,-0.2506750907759346,-0.2515260325245148,-0.252238513933982,-0.2530240360621897,-0.25394557220024705,-0.13561579063268536,-0.13478304830921317,-0.13402279148396745,-0.13323315106846975,-0.13254531923786156,-0.1443959354229036,-0.1441579560019032,-0.1439700447988533,-0.14378586763762397,-0.1437862431857681,-0.0991381912790664,-0.09875854487542195,-0.09836443968377086,-0.0980183841113084,-0.09763863196657556
