,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.988877356761117,0.978261158689748,,,-0.1579154321029542,-0.15672826218794103,-0.15231056182956285,,,0.2294656452423437,0.22788731100723775,0.22481511484452243,,,0.01822766599789419,0.017106717497482583,0.018747611206902562,,,0.26095653848740663,0.25586192151841997,0.2587778723647602,,,-0.000770179416693916,0.010263597274132598,0.018951305054205853,,,0.4010484094277808,0.40601449378987525,0.4025604489927714,,
21_T3,0.988877356761117,1.0,0.988877356761117,0.978261158689748,,-0.15916917291036828,-0.1579154321029542,-0.15672826218794103,-0.15231056182956285,,0.23022609700417523,0.2294656452423437,0.22788731100723775,0.22481511484452243,,0.014842584230327735,0.01822766599789419,0.017106717497482583,0.018747611206902562,,0.26384699996959343,0.26095653848740663,0.25586192151841997,0.2587778723647602,,-0.008957891119036826,-0.000770179416693916,0.010263597274132598,0.018951305054205853,,0.39920015650653473,0.4010484094277808,0.40601449378987525,0.4025604489927714,
21_T2,0.978261158689748,0.988877356761117,1.0,0.9888824967281873,0.978281596123603,-0.15722945689325415,-0.15916917291036828,-0.15782911385197698,-0.15659467566196475,-0.152019544180138,0.22962878279950433,0.23022609700417523,0.22992692570232584,0.2285800296058441,0.2262284048307559,0.015105910861060149,0.014842584230327735,0.01863440845301787,0.017714890383760538,0.01997393300236983,0.2731763913838424,0.26384699996959343,0.2608005042178651,0.2556977413389918,0.25862972272563667,-0.01738733440185035,-0.008957891119036826,-0.0003071731936514217,0.01096423830165177,0.020353298765400398,0.38859062897021956,0.39920015650653473,0.40133845872186036,0.40644628382199643,0.4034409219045551
21_T1,,0.978261158689748,0.9888824967281873,1.0,0.9888876249203898,,-0.15722945689325415,-0.15904739628344067,-0.15774290552469222,-0.15646134367051154,,0.22962878279950433,0.23091434094831118,0.2303870683498375,0.22927018123982862,,0.015105910861060149,0.015455526468671543,0.01904042880124863,0.01832144712023383,,0.2731763913838424,0.2636243354070538,0.2606948354733536,0.25564012676300635,,-0.01738733440185035,-0.008266852055152742,0.00015494780642064235,0.0116628380296993,,0.38859062897021956,0.399635859695603,0.4016278429615598,0.4068765874868784
21_T0,,,0.978281596123603,0.9888876249203898,1.0,,,-0.15698657980762099,-0.158925852550668,-0.15765680690577596,,,0.23102308629726614,0.23160005280215493,0.2308460777789909,,,0.01634837372045476,0.0160668358412975,0.01944572898230202,,,0.27272699593876054,0.2634764783064356,0.26065968153424707,,,-0.01602549446714815,-0.007577775123460331,0.0006161861703129726,,,0.3894869743771037,0.40007006625956565,0.40191656449668095
22_T4,-0.1579154321029542,-0.15916917291036828,-0.15722945689325415,,,1.0,0.9894428817333728,0.9739261955381516,,,-0.23664369402468868,-0.2387296566799945,-0.2349035382069661,,,-0.017928655304379915,-0.016389869024170573,-0.017764868344848764,,,-0.31743961747915334,-0.31350867067121935,-0.29783098084719645,,,-0.22670911956175196,-0.24068683386436937,-0.2522855038677114,,,-0.07633925735721424,-0.0749703041424263,-0.07551698186080646,,
22_T3,-0.15672826218794103,-0.1579154321029542,-0.15916917291036828,-0.15722945689325415,,0.9894428817333728,1.0,0.9894428817333728,0.9739261955381516,,-0.22697107645568057,-0.23664369402468868,-0.2387296566799945,-0.2349035382069661,,-0.016208367785126108,-0.017928655304379915,-0.016389869024170573,-0.017764868344848764,,-0.31693343351320913,-0.31743961747915334,-0.31350867067121935,-0.29783098084719645,,-0.21057751546358774,-0.22670911956175196,-0.24068683386436937,-0.2522855038677114,,-0.07528560342268287,-0.07633925735721424,-0.0749703041424263,-0.07551698186080646,
22_T2,-0.15231056182956285,-0.15672826218794103,-0.15782911385197698,-0.15904739628344067,-0.15698657980762099,0.9739261955381516,0.9894428817333728,1.0,0.9894428960207527,0.9739258326191533,-0.21374457033849498,-0.22697107645568057,-0.23634761043199345,-0.23829788975697003,-0.23404445509247215,-0.014602975968459152,-0.016208367785126108,-0.017841833374324233,-0.01627089120642958,-0.017528995339136377,-0.301703597301848,-0.31693343351320913,-0.3174532269281633,-0.3135212566660424,-0.2978313055458747,-0.18934485388774153,-0.21057751546358774,-0.22653809987886545,-0.24042564591664897,-0.2517524474123847,-0.07703784574009986,-0.07528560342268287,-0.07623057689187195,-0.07482007726769366,-0.07521503560136084
22_T1,,-0.15231056182956285,-0.15659467566196475,-0.15774290552469222,-0.158925852550668,,0.9739261955381516,0.9894428960207527,1.0,0.9894429102939437,,-0.21374457033849498,-0.22653044159250418,-0.23605232573318546,-0.237867887457747,,-0.014602975968459152,-0.016072286618480165,-0.01775514121058729,-0.016152179523343583,,-0.301703597301848,-0.31695418119752083,-0.31746179180149864,-0.3135186786189507,,-0.18934485388774153,-0.21032709438415062,-0.2263673826002264,-0.24016517254529193,,-0.07703784574009986,-0.07511670990528727,-0.07612213895728728,-0.07467035759118411
22_T0,,,-0.152019544180138,-0.15646134367051154,-0.15765680690577596,,,0.9739258326191533,0.9894429102939437,1.0,,,-0.21284408464216398,-0.226091565485159,-0.2357578363426452,,,-0.014300580986300469,-0.015936510526629317,-0.017668578503339666,,,-0.30175145187488817,-0.31696615038149417,-0.3174588757425376,,,-0.18885444347293948,-0.21007732469647994,-0.22619696687152138,,,-0.07665928552646113,-0.07494837905112581,-0.07601394268235138
