,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.993914622916415,0.9890932242556542,0.9842817214079231,,-0.23155994102045235,-0.22822676483303503,-0.22725233123182106,-0.22431658529406434,,0.23976113336741947,0.2366697355759194,0.235533719944506,0.23463268405583848,,-0.02028929156444647,-0.018670215805448365,-0.017026955281925465,-0.013962190092644327,,0.3446734032486971,0.3427651026116383,0.3460444109273595,0.35188538681066495,,0.04005053165614116,0.04081554230226337,0.03910564081693112,0.03567706589439371,,0.3980717642624368,0.40232238386081914,0.4065163501408141,0.4102574524838752,
21_T3,0.993914622916415,1.0,0.9939130047309482,0.9890883717007762,0.9842802343190022,-0.2321205416713261,-0.23139117695841083,-0.22800195159901449,-0.22691379073249077,-0.22363806441968492,0.2414821519121765,0.2393644219491119,0.23614137281958253,0.23474069553406218,0.23305261629524004,-0.021617552935942107,-0.02043216963580373,-0.01886197547419432,-0.017316216329299163,-0.014543302806638212,0.3433756917026726,0.34469051511284055,0.34278861638271174,0.34607960591452785,0.35195565382244604,0.041385586846178976,0.03984987761930205,0.04054681772575527,0.038703143174436426,0.03487570918617736,0.39397549094492246,0.39783387610473014,0.4019992151994003,0.40602474429697816,0.4092652994539819
21_T2,0.9890932242556542,0.9939130047309482,1.0,0.9939134346203424,0.9890903064396294,-0.23182937920772473,-0.23184970606803204,-0.23118735529900922,-0.22773039416214957,-0.22650515888209233,0.24432614941798914,0.24086505391213803,0.23890232266964492,0.23552590728323042,0.23381799051680524,-0.020990541002196033,-0.02185467698012354,-0.020610700862750755,-0.01910143439665985,-0.017677035004834304,0.3450084128765421,0.34340061806981637,0.34470943681387234,0.3428147362712085,0.3461186239727769,0.04068389941669917,0.04105623702587362,0.03960293126122099,0.04021627083438952,0.03820827742086391,0.3895811388581976,0.39360585826509853,0.39755301388967357,0.40161809983742475,0.4054459259801362
21_T1,0.9842817214079231,0.9890883717007762,0.9939134346203424,1.0,0.993913767795147,-0.23412578553513985,-0.23139506616443722,-0.2315594667866207,-0.2309688447869343,-0.227439322763438,0.24938152614657758,0.24334658326015066,0.24021264961486472,0.23841336788794282,0.2348749516373195,-0.022139259477676494,-0.02137422710072083,-0.022111220466012164,-0.020803917731072333,-0.019360475567435406,0.35162382968006667,0.3450455878409796,0.3434260440676998,0.3447287513934338,0.342841455497817,0.037319452230053944,0.040153184561556775,0.04070165232462786,0.039336901474523275,0.03986034775303563,0.38512180486708397,0.3890006423295986,0.3932124922481383,0.3972540380022859,0.4012126799675335
21_T0,,0.9842802343190022,0.9890903064396294,0.993913767795147,1.0,,-0.2333159102079544,-0.2309912590654158,-0.23128941988770732,-0.23076546914519147,,0.24753365293640867,0.24242621140593879,0.23959894677346794,0.23795317647517691,,-0.02284212383543457,-0.021727508153249326,-0.02234760261068985,-0.02098202954453532,,0.3516913255127531,0.34508200520982873,0.343450919339002,0.3447476439671708,,0.03634637837624983,0.039662581980622655,0.0403735509686124,0.039090657705740446,,0.38405889632300044,0.38845778247688245,0.39284420306535595,0.3969739447354439
22_T4,-0.23155994102045235,-0.2321205416713261,-0.23182937920772473,-0.23412578553513985,,1.0,0.9961770294098562,0.9926086598251301,0.9871991937773071,,-0.21123295262770586,-0.2073275711293767,-0.20537226047852083,-0.20583602736977924,,-0.01189022793094249,-0.01469009291203583,-0.01803870040066047,-0.019126281294155317,,-0.2743377055846468,-0.2735905297200318,-0.27415817099146345,-0.2804414069336971,,-0.3112667083783434,-0.3122167909825621,-0.3116967667172301,-0.31232620332896677,,-0.07864091077547504,-0.07471429464665054,-0.07335918179674722,-0.07291752410696846,
22_T3,-0.22822676483303503,-0.23139117695841083,-0.23184970606803204,-0.23139506616443722,-0.2333159102079544,0.9961770294098562,1.0,0.9961784950835667,0.9926129021506024,0.9872139894487351,-0.21197493446986634,-0.21165394948389807,-0.20789132406757088,-0.20621959158597383,-0.2075298408732929,-0.00697495855756636,-0.012216545549337002,-0.015123442993838854,-0.01868677060998845,-0.02042107430860057,-0.2710423333787525,-0.2742295513710861,-0.27344535368861483,-0.27394034652317123,-0.27999867959739316,-0.310260111032105,-0.3115466117046993,-0.3125884490746216,-0.3122537337750874,-0.3134413645173959,-0.07702878528442507,-0.07895502600989782,-0.07513759728313653,-0.07399697192754588,-0.07419297399244826
22_T2,-0.22725233123182106,-0.22800195159901449,-0.23118735529900922,-0.2315594667866207,-0.2309912590654158,0.9926086598251301,0.9961784950835667,1.0,0.9961799582981166,0.9926171338154766,-0.21534250537906374,-0.21253542031984085,-0.2120740998825371,-0.20845356450985222,-0.2070635126999876,-0.0012920087941944937,-0.007411933825302607,-0.012542422617729573,-0.015556013493240754,-0.019333092380251996,-0.271962595027814,-0.2708996030060735,-0.2741215091286199,-0.2733003775706011,-0.27372297116724426,-0.3095429374816418,-0.3106338165108321,-0.3118260801077363,-0.3129593381133694,-0.31280897417472503,-0.07690063208038203,-0.07744665579147736,-0.07926864378737043,-0.07556000448033981,-0.07463273809882133
22_T1,-0.22431658529406434,-0.22691379073249077,-0.22773039416214957,-0.2309688447869343,-0.23128941988770732,0.9871991937773071,0.9926129021506024,0.9961799582981166,1.0,0.9961814190596684,-0.21941584796645872,-0.21618000150455338,-0.21309440563613485,-0.21249340658996563,-0.20901429905406907,0.004471515759488727,-0.0019512831225192001,-0.007848123087374799,-0.012867860029620008,-0.015987806516891908,-0.27196822626647577,-0.271748799113268,-0.2707570696021172,-0.2740135786777747,-0.27315560094000124,-0.30712717732838785,-0.31010587299592046,-0.311006748285458,-0.3121051146216793,-0.3133294605344076,-0.07959511849149813,-0.07752310955304938,-0.0778636454198351,-0.07958176528959708,-0.07598151907809483
22_T0,,-0.22363806441968492,-0.22650515888209233,-0.227439322763438,-0.23076546914519147,,0.9872139894487351,0.9926171338154766,0.9961814190596684,1.0,,-0.22108151531465847,-0.21701414581429765,-0.21365189694392087,-0.21291187235964684,,0.003143248262178172,-0.002608780592790125,-0.008283528467128336,-0.01319285867608924,,-0.27154788368581334,-0.2715354467083606,-0.2706147327461019,-0.27390575983948673,,-0.30825952416093244,-0.3106670602330891,-0.31137890880641195,-0.31238371627744865,,-0.08082232647991347,-0.07814362485967571,-0.07827975695465499,-0.07989439169454773
23_T4,0.23976113336741947,0.2414821519121765,0.24432614941798914,0.24938152614657758,,-0.21123295262770586,-0.21197493446986634,-0.21534250537906374,-0.21941584796645872,,1.0,0.9973982213345692,0.9955894883658882,0.9928219743715508,,-0.10906700599755835,-0.10756695830172298,-0.10769324734466434,-0.11009814849803917,,0.07971254601186964,0.07744712361074492,0.07306462096887292,0.06642699458651671,,-0.034712906824633655,-0.03407516975427729,-0.03423810171258832,-0.03456442425550071,,-0.012014673009210722,-0.013203120071970388,-0.015261173191129632,-0.020346280944425373,
23_T3,0.2366697355759194,0.2393644219491119,0.24086505391213803,0.24334658326015066,0.24753365293640867,-0.2073275711293767,-0.21165394948389807,-0.21253542031984085,-0.21618000150455338,-0.22108151531465847,0.9973982213345692,1.0,0.997402134426685,0.9955993778931398,0.9928540414026187,-0.10855271644094437,-0.10833172078077433,-0.10658747772734349,-0.10622561825489787,-0.1071706982164987,0.08396722097734044,0.07953551008076619,0.07720994331306905,0.07271442815460283,0.065740441754846,-0.034662086252479005,-0.03385234824423529,-0.03292862348493838,-0.03252266968039951,-0.03114467823565668,-0.008847423507923526,-0.011367824972380631,-0.012330594580763384,-0.013943044450470062,-0.0176899875073451
23_T2,0.235533719944506,0.23614137281958253,0.23890232266964492,0.24021264961486472,0.24242621140593879,-0.20537226047852083,-0.20789132406757088,-0.2120740998825371,-0.21309440563613485,-0.21701414581429765,0.9955894883658882,0.997402134426685,1.0,0.9974060322115545,0.9956092097318049,-0.11046254193937298,-0.10757239854874504,-0.1075980598120576,-0.10561087909010371,-0.10476444275317107,0.08622137622311515,0.08372916103830381,0.07935882210069141,0.07697338217541859,0.07236559525965923,-0.035102393300737986,-0.03351410563711528,-0.03299387505574058,-0.03178577818232472,-0.03081551224287735,-0.007863457884489085,-0.007994422602335172,-0.010722605106096034,-0.011461002332966179,-0.012631550702901959
23_T1,0.23463268405583848,0.23474069553406218,0.23552590728323042,0.23841336788794282,0.23959894677346794,-0.20583602736977924,-0.20621959158597383,-0.20845356450985222,-0.21249340658996563,-0.21365189694392087,0.9928219743715508,0.9955993778931398,0.9974060322115545,1.0,0.9974099147788186,-0.11359229263092256,-0.108992166841015,-0.10659496975177446,-0.10686601740782098,-0.10463714896908963,0.08658217073893869,0.08586416676797284,0.0834917277939072,0.07918248088861819,0.07673743740137341,-0.036529677701944645,-0.03337984505136959,-0.03236983548430299,-0.032137479516737476,-0.030646615555689184,-0.007561066368209922,-0.006598600667327186,-0.00714427730519255,-0.010079006795993335,-0.010594327445463179
23_T0,,0.23305261629524004,0.23381799051680524,0.2348749516373195,0.23795317647517691,,-0.2075298408732929,-0.2070635126999876,-0.20901429905406907,-0.21291187235964684,,0.9928540414026187,0.9956092097318049,0.9974099147788186,1.0,,-0.11065536859698424,-0.10752828777426363,-0.1056204165625856,-0.10613558791221982,,0.08588638015841611,0.08550837167075925,0.08325491839431105,0.07900648526733832,,-0.03309658926599155,-0.03166564358580365,-0.03122925742233133,-0.031283153923907826,,-0.005077996503649151,-0.005340075878938281,-0.006296972178866556,-0.009437023465659115
