,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.9872001086380683,0.9756180957080964,0.9653253093937899,,-0.17316704202130653,-0.17185428312886,-0.17112911116716237,-0.16379642679701176,,0.22289917377668203,0.2258926864582482,0.22874105511475923,0.22816068069617929,,0.011698677446381964,0.007853256782037047,0.0027487436472705966,-0.002299761371137478,,0.2724452432154575,0.27377921393047183,0.27807819593329525,0.27539197046060726,,-0.007289846698072345,-0.02212904073388494,-0.04831905583405066,-0.06339006805527168,,0.4048656466188881,0.3978422627934402,0.3928076262243603,0.38373930115961336,
21_T3,0.9872001086380683,1.0,0.9872039747208721,0.9756292064364359,0.9653574404212786,-0.17240775350006035,-0.17311100677688396,-0.17177828066848141,-0.17100933158256137,-0.16355033137038133,0.21979451562390007,0.22324279134367545,0.22634568367488644,0.22942128239556892,0.22954000779428302,0.014819552708466013,0.012001217910605416,0.008259871808527528,0.0033709956393700277,-0.0010283218889390981,0.2725713029548326,0.27237560604166233,0.27368504126196924,0.27793189993824186,0.27515545475192127,0.008852571165413584,-0.006938526405255215,-0.021673960233352895,-0.047659373848972314,-0.06207508723148679,0.4083352774857395,0.4050704864181998,0.3981172441261994,0.393229325818038,0.3846244637656492
21_T2,0.9756180957080964,0.9872039747208721,1.0,0.9872078349382609,0.9756402918224928,-0.1677932751730888,-0.17233577254526147,-0.1730550251205074,-0.17170237497016064,-0.1708897815480564,0.21440779737073337,0.22025391592265767,0.22358577927540582,0.22679758026225405,0.23009903701705345,0.018823547679432076,0.01521729549518041,0.012303357800301862,0.008665766428320107,0.003991582540623974,0.2685279830878265,0.2724797046102771,0.2723060361945728,0.2735909898463399,0.27781547467295636,0.02656063905280606,0.009333696297107934,-0.006587713861429689,-0.02121973044928168,-0.04700146456826534,0.41033069618162554,0.40860383327316047,0.40527498533257217,0.39839161660405853,0.39364961911875895
21_T1,0.9653253093937899,0.9756292064364359,0.9872078349382609,1.0,0.9872116893035667,-0.16767193342017267,-0.16769028113752044,-0.17226388328977438,-0.17299909697339744,-0.17162656584458214,0.2109855786454974,0.21510664508386518,0.22071219180824914,0.22392813945777537,0.22724838058626182,0.019593682269033526,0.019413901374047447,0.015614339960486957,0.012605097918148398,0.009070942573710706,0.2677612116008136,0.2683937460281694,0.27238822417419956,0.2722365335742922,0.2735164214558513,0.032475597206664854,0.027319058302417428,0.009813861382523556,-0.006237407942258991,-0.020766348956826275,0.4125580868369524,0.41073501808227825,0.4088717966718376,0.40547914423123677,0.39866538229170273
21_T0,,0.9653574404212786,0.9756402918224928,0.9872116893035667,1.0,,-0.1674640749477359,-0.16758748399806808,-0.1721920855541099,-0.17294322225692935,,0.2124063136321588,0.2158029101019502,0.22116934778241834,0.22426987376859825,,0.02077544827560296,0.02000270687134651,0.016010687958906023,0.01290643906465937,,0.26749316219946806,0.26825976820581326,0.27229686141376624,0.27218153650974874,,0.03401538999444982,0.028075077097945184,0.010293069375294887,-0.005887607526792167,,0.4133772514476176,0.4111379954877129,0.4091391696816257,0.40568296398041936
22_T4,-0.17316704202130653,-0.17240775350006035,-0.1677932751730888,-0.16767193342017267,,1.0,0.9879411339282889,0.9687015366023841,0.953749313441189,,-0.2651561674089248,-0.26169945529400385,-0.25430998292237744,-0.2555338029774524,,-0.021109164110346215,-0.020251761362067147,-0.01712469677544682,-0.015085693205111094,,-0.37459977124783267,-0.3725473701884309,-0.36711668083135357,-0.35604211054495966,,-0.24127395085897654,-0.222106353943559,-0.19548536931920887,-0.1848140465140543,,-0.0661086814864969,-0.06965539298692594,-0.07507140826663837,-0.0829928817467453,
22_T3,-0.17185428312886,-0.17311100677688396,-0.17233577254526147,-0.16769028113752044,-0.1674640749477359,0.9879411339282889,1.0,0.9879411991516784,0.9687016716267706,0.9537497506347516,-0.2636826947686094,-0.2649436344738656,-0.26142504691341173,-0.2539170995094294,-0.25474556325039777,-0.018865068624840737,-0.02105670896383045,-0.02018440730142188,-0.017029359186846785,-0.01489560026027207,-0.37404848274371055,-0.37460347664432636,-0.37255220794103816,-0.3671237395701195,-0.35605143278374396,-0.2528235473088159,-0.24115419330038773,-0.22196626451508814,-0.19531244344229862,-0.18449084294357115,-0.06304836701561269,-0.06604794342002565,-0.06957560131003049,-0.07495484256482317,-0.08274306197620145
22_T2,-0.17112911116716237,-0.17177828066848141,-0.1730550251205074,-0.17226388328977438,-0.16758748399806808,0.9687015366023841,0.9879411991516784,1.0,0.9879412643148439,0.9687018064676842,-0.2631963836539843,-0.2633955352933427,-0.26473153435508207,-0.2611513806674091,-0.25352580114772805,-0.016327925184161002,-0.018794108797256747,-0.02100431251749114,-0.020117154248575537,-0.016934236789617675,-0.3645734677314742,-0.3740535297693871,-0.3746071794589469,-0.3725570411964841,-0.36712827711878865,-0.2691036824421376,-0.2526442124195142,-0.24103459893867296,-0.22182641855631072,-0.19513993876324323,-0.06031337074376521,-0.0629668933574039,-0.06598730233009473,-0.06949597955750507,-0.07483865172196527
22_T1,-0.16379642679701176,-0.17100933158256137,-0.17170237497016064,-0.17299909697339744,-0.1721920855541099,0.953749313441189,0.9687016716267706,0.9879412643148439,1.0,0.9879413294178613,-0.25919761355562687,-0.2627517698791188,-0.26310915642958305,-0.2645198656007091,-0.26087845325563735,-0.011783102103920591,-0.01621717703050867,-0.01872325414790047,-0.020951974666409818,-0.020050001961401682,-0.3547004597351215,-0.3645813830010909,-0.37405857210041643,-0.3746108796944096,-0.37256003603518995,-0.2760211342609172,-0.26878395178842934,-0.2524652209199818,-0.2409151674191288,-0.2216868153952058,-0.05648983517216972,-0.060184881380803606,-0.06288559115590571,-0.06592675796944648,-0.06941652715248169
22_T0,,-0.16355033137038133,-0.1708897815480564,-0.17162656584458214,-0.17294322225692935,,0.9537497506347516,0.9687018064676842,0.9879413294178613,1.0,,-0.2582989526078007,-0.2623089767830026,-0.26282355467935203,-0.2643086267657292,,-0.011557218912203496,-0.016106673524043484,-0.018652504428085394,-0.020899695305932317,,-0.35471683720483804,-0.3645892872154882,-0.37406360974335157,-0.3746130925575769,,-0.27534443979948736,-0.2684652160821256,-0.2522865717566602,-0.24079589838812002,,-0.0562328017125969,-0.06005679997303245,-0.06280445983539486,-0.06586631009170532
