,21_T4,21_T3,21_T2,21_T1,21_T0,22_T4,22_T3,22_T2,22_T1,22_T0,23_T4,23_T3,23_T2,23_T1,23_T0,24_T4,24_T3,24_T2,24_T1,24_T0,25_T4,25_T3,25_T2,25_T1,25_T0,26_T4,26_T3,26_T2,26_T1,26_T0,83_T4,83_T3,83_T2,83_T1,83_T0
21_T4,1.0,0.9904620543440396,0.9797386705093438,0.971636610358725,,-0.20136862865323837,-0.1991889690483584,-0.19695525710691003,-0.19341223293883955,,0.24803858041320204,0.2508935118265786,0.244192656957174,0.23796211197783138,,-0.012273307757270957,-0.011533668051330702,-0.010705497483926716,-0.009701901512053256,,0.31024561213034496,0.30624287010029533,0.2950328673269675,0.2876557310236816,,0.030435183959043835,0.026998940317622896,0.02495034298474213,0.016251874192774043,,0.40153354254345935,0.3977645333554484,0.40002209157651714,0.4054464670691858,
21_T3,0.9904620543440396,1.0,0.9904649367979286,0.9797478899753104,0.9716625350432169,-0.2000011338383531,-0.20135802351898394,-0.19907159320017712,-0.19659540699800568,-0.19314127563485936,0.24828771079450196,0.2483785184926382,0.2513417737966604,0.2448734093907631,0.23932457706724444,-0.013159349042453597,-0.011974815191397592,-0.011136667030371734,-0.01010972522568037,-0.008509225828937764,0.3239612836489307,0.31041371312371147,0.3063582901992555,0.29478926801234256,0.2870441454387478,0.03217496845609886,0.03067544866443707,0.02732490363595404,0.02554198189389445,0.017802521834263545,0.4043688212408295,0.4016897705949212,0.39796985372162136,0.4003169586523229,0.4062719884073014
21_T2,0.9797386705093438,0.9904649367979286,1.0,0.9904678148777185,0.979757088433746,-0.20098606562645122,-0.1999795999974598,-0.20126251243213814,-0.19881764851150238,-0.19645015125635631,0.2438537231750191,0.24874462641790926,0.24871781020688685,0.25178890333670967,0.2455515818192238,-0.01449499611851612,-0.01276013116521052,-0.01167670890462494,-0.010740350989301945,-0.009515494970154335,0.3376383281166353,0.32417544590315384,0.3104940408608886,0.30617366184496875,0.2944607448917399,0.033913416187729195,0.03248986998980742,0.030915429378084735,0.02771140871973114,0.026299878343437992,0.4128971939739649,0.4045855961647781,0.40184577586817444,0.3981747868066209,0.40074639730979755
21_T1,0.971636610358725,0.9797478899753104,0.9904678148777185,1.0,0.9904706885933352,-0.20527093135392616,-0.20093779526362077,-0.19984235950529897,-0.20106266397200787,-0.1987095995514101,0.2343960827366386,0.24454592003113537,0.24920037648546664,0.24905645759871953,0.2522349052019869,-0.016268445032139367,-0.013894220703497127,-0.012361602507990817,-0.01137898814227292,-0.01034471814373454,0.33568247866884954,0.33794273915694406,0.32427072813040814,0.3103451436675645,0.305930501772537,0.03981201084311709,0.0343781094856646,0.03280427868937811,0.031201059701198706,0.02820946595597953,0.42045633913267727,0.4132228837742968,0.4048019509511297,0.4020015588397906,0.3984664223203408
21_T0,,0.9716625350432169,0.979757088433746,0.9904706885933352,1.0,,-0.20515138388246906,-0.20071229550218575,-0.19956301365444393,-0.2009742140736518,,0.23582449712984532,0.2452354694949819,0.24965496594251055,0.24939446270152799,,-0.015054728467777244,-0.013295001129096354,-0.01196376127524978,-0.011081652151637887,,0.33629085377421,0.3380653648621696,0.32405189702118514,0.3101514469270578,,0.040732905767709125,0.03484171943063439,0.033179947106730404,0.031570686433211384,,0.421105315349853,0.4135476204266555,0.4050178868223228,0.4022207310147268
22_T4,-0.20136862865323837,-0.2000011338383531,-0.20098606562645122,-0.20527093135392616,,1.0,0.988578067382219,0.9628728026657567,0.9393826841020405,,-0.23431029896225772,-0.22136854386629576,-0.2048265413405632,-0.19766939801487324,,-0.027503284982014323,-0.023165865372068925,-0.01610327854340825,-0.01347932768788678,,-0.3360257708468036,-0.3348587185896684,-0.3251716159251495,-0.31915684491191804,,-0.3028790855358023,-0.2967127208523173,-0.2873429080044832,-0.28018542598902624,,-0.0705404944341693,-0.07566941401681748,-0.08541830397418114,-0.09786114849530213,
22_T3,-0.1991889690483584,-0.20135802351898394,-0.1999795999974598,-0.20093779526362077,-0.20515138388246906,0.988578067382219,1.0,0.9885635295675732,0.9627806155403243,0.9393699648103484,-0.23735409988232178,-0.2342037849802466,-0.22121980166316904,-0.2045889755871371,-0.19718289341097728,-0.027545264910200446,-0.027514035045556884,-0.023171611973095477,-0.01609446248667476,-0.01343964344849165,-0.3116483739367724,-0.3359949147735457,-0.3348464174942514,-0.32516223631306623,-0.3191321151231124,-0.2953313171888257,-0.30285152860070363,-0.2966672865880663,-0.2872228378780466,-0.2797578225165496,-0.058245904430535816,-0.07056490577234659,-0.075694684671832,-0.0854383116633114,-0.09784067751572023
22_T2,-0.19695525710691003,-0.19907159320017712,-0.20126251243213814,-0.19984235950529897,-0.20071229550218575,0.9628728026657567,0.9885635295675732,1.0,0.9885455181136182,0.962776403332477,-0.2447754846701542,-0.23697528014741104,-0.2339093711585538,-0.2208169149690904,-0.2039664875478869,-0.02779674478155064,-0.027427431990960476,-0.0274171495981198,-0.02303162041282264,-0.01586443898982939,-0.27390626215265307,-0.3115044525713192,-0.33594016225188994,-0.33487549393467536,-0.32522261229805133,-0.2882640963632706,-0.29518525241472165,-0.30273054265808924,-0.2964482531585049,-0.28672268291264963,-0.05059101084453678,-0.05815201816537632,-0.07048937254615043,-0.07558701157598018,-0.08513677130893513
22_T1,-0.19341223293883955,-0.19659540699800568,-0.19881764851150238,-0.20106266397200787,-0.19956301365444393,0.9393826841020405,0.9627806155403243,0.9885455181136182,1.0,0.9885074279581342,-0.25062227387478075,-0.24380125732136823,-0.23630102468127134,-0.23339210537409927,-0.22011336708354068,-0.026307362405347912,-0.027398867565992916,-0.027146205623954964,-0.0271964365351274,-0.02272426436547576,-0.26041676525890795,-0.2735181753271518,-0.3113596148910015,-0.3359887495654129,-0.3349660703736106,-0.28346383058474117,-0.28785107138889,-0.2948876124396097,-0.30243981608702125,-0.2958977669167428,-0.047081939910855755,-0.05022614924409832,-0.0578977341469499,-0.07029690746348398,-0.07515758141105662
22_T0,,-0.19314127563485936,-0.19645015125635631,-0.1987095995514101,-0.2009742140736518,,0.9393699648103484,0.962776403332477,0.9885074279581342,1.0,,-0.24963805074513776,-0.24329612329391687,-0.23594447313963118,-0.23311402308701967,,-0.02605344360984064,-0.02725991807327636,-0.02703993287664087,-0.02710824104215176,,-0.2601168386709977,-0.27345385847796394,-0.3113835601985607,-0.33601093783370345,,-0.2831326079425581,-0.2876714682676287,-0.29471342904043996,-0.3022311468828379,,-0.04688028538111982,-0.050118251899146586,-0.0578151135471512,-0.07018093969973706
