,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
36_T4,-0.3543694141159104,-0.35324377443296856,-0.35396405100443223,-0.3558564557354017,,-0.021217820168750238,-0.02025737287813892,-0.016652459588681234,-0.010718159403515424,,1.0,0.9905458972333413,0.9839804503756555,0.9744705669665702,,-0.0391741743647313,-0.03538018088536823,-0.030286702583206437,-0.025128608406572776,,0.12331167445327393,0.1238101020071341,0.12157396516898636,0.11649871441000295,
36_T3,-0.3531168991243036,-0.35453878800895344,-0.3534727275039123,-0.35431083464097324,-0.35655011770959955,-0.01473741804000567,-0.021133045319904415,-0.02031242814044843,-0.016801112461412953,-0.010856279766715184,0.9905458972333413,1.0,0.9905471466357377,0.9839855291570567,0.9744844280605225,-0.04118810555034687,-0.039342848796565584,-0.03551468129290315,-0.030340524731245423,-0.025442672307072936,0.1275517679871804,0.12288815905088298,0.12323959085539188,0.1207139229258054,0.11478715695761176
36_T2,-0.3530861152007155,-0.3533764659408192,-0.3547343745827894,-0.35373657889143,-0.3547094065497971,-0.013228341786644813,-0.014613336163649893,-0.021179010520940053,-0.020419577587315507,-0.016874785444855482,0.9839804503756555,0.9905471466357377,1.0,0.9905489254085565,0.9839917336618131,-0.04086978617315439,-0.04143457990216153,-0.03945138864824399,-0.03555262982641282,-0.0305104132297811,0.12862605771528424,0.1269337233181791,0.12242443777030633,0.12261562673857739,0.11977474289522334
36_T1,-0.3553921144790834,-0.35344436751448877,-0.3536180019198407,-0.35491655971441793,-0.35398241053993296,-0.011951768715460493,-0.013053374992044535,-0.014672023010259305,-0.021255714390964103,-0.020464636117396882,0.9744705669665702,0.9839855291570567,0.9905489254085565,1.0,0.9905503942050503,-0.03685429089519371,-0.0412175594051285,-0.04157032986290821,-0.039476707327607205,-0.035659112057945266,0.12958378174236543,0.12774900885060272,0.12634442941749569,0.12198200361754341,0.12202050991763895
36_T0,,-0.35620047356586554,-0.3538539385415332,-0.3538939488585442,-0.3551245739475951,,-0.01158022182136375,-0.013150099013442234,-0.014784791966301645,-0.02129332210968419,,0.9744844280605225,0.9839917336618131,0.9905503942050503,1.0,,-0.03760272403125591,-0.04143840064217681,-0.041605337259962065,-0.03956172581239029,,0.12768826392405885,0.12679334496323538,0.12570188489832515,0.12149937857048934
37_T4,-0.24311308586772737,-0.2348104198684327,-0.22764865310188714,-0.21262881429079236,,-0.18311848607286163,-0.1781214134497459,-0.1737291093842547,-0.1635151955123334,,-0.0391741743647313,-0.04118810555034687,-0.04086978617315439,-0.03685429089519371,,1.0,0.9752147359819284,0.9544603504404332,0.9224549557600478,,-0.09124609081917515,-0.09032512034363221,-0.08755863375021786,-0.08272886592534355,
37_T3,-0.2413448413886383,-0.24266645767069253,-0.23421943415425947,-0.2267718312347051,-0.21094165539495605,-0.1805733998894528,-0.18319104030034652,-0.17803077206780082,-0.17351670102718403,-0.16329493312739018,-0.03538018088536823,-0.039342848796565584,-0.04143457990216153,-0.0412175594051285,-0.03760272403125591,0.9752147359819284,1.0,0.9751971766478128,0.9543303403837593,0.9223821337977649,-0.09309241623829614,-0.0907819248393604,-0.08970628857839909,-0.08663552249581638,-0.08093880364265556
37_T2,-0.23895038781740027,-0.2409605340558393,-0.24238146225576104,-0.23384420738263573,-0.22621837527413907,-0.1724325482240823,-0.18063495390940953,-0.18315439556000904,-0.17795228940662688,-0.17345811077405277,-0.030286702583206437,-0.03551468129290315,-0.03945138864824399,-0.04157032986290821,-0.04143840064217681,0.9544603504404332,0.9751971766478128,1.0,0.9751749054405803,0.9543319579016745,-0.09179548081983009,-0.0927065007631334,-0.09049724468482771,-0.08932817756025069,-0.0860746853471552
37_T1,-0.23208702035278028,-0.23869056522622048,-0.24078718029543625,-0.24225390230295835,-0.2336793425372093,-0.16210210326342822,-0.17245528128558002,-0.18062197719899925,-0.1831371694197831,-0.17794307664799075,-0.025128608406572776,-0.030340524731245423,-0.03555262982641282,-0.039476707327607205,-0.041605337259962065,0.9224549557600478,0.9543303403837593,0.9751749054405803,1.0,0.9751636512424804,-0.0886776884607465,-0.09158063622731696,-0.09256319209394687,-0.09039384447595984,-0.08919302948656518
37_T0,,-0.23116541318994988,-0.2382251497697722,-0.24047545798707745,-0.24202290411268781,,-0.16224224070147453,-0.1724011921234954,-0.18056099130356412,-0.18311540806109072,,-0.025442672307072936,-0.0305104132297811,-0.035659112057945266,-0.03956172581239029,,0.9223821337977649,0.9543319579016745,0.9751636512424804,1.0,,-0.08777787060917927,-0.09112818910409472,-0.09225971226150681,-0.09017054496048155
38_T4,-0.18901881338735327,-0.18787742997438558,-0.18761075782909123,-0.1897157720833122,,-0.08331288936082848,-0.07785835856603278,-0.07558749244357232,-0.07455988406296186,,0.12331167445327393,0.1275517679871804,0.12862605771528424,0.12958378174236543,,-0.09124609081917515,-0.09309241623829614,-0.09179548081983009,-0.0886776884607465,,1.0,0.9943376960674835,0.9865905109792538,0.9770663539136601,
38_T3,-0.18709917384624855,-0.1881632534746679,-0.18673687549915224,-0.18590923957715388,-0.1863411197347168,-0.08756078773198532,-0.08347117034652797,-0.07767877204252252,-0.07516790690357901,-0.07410863756473988,0.1238101020071341,0.12288815905088298,0.1269337233181791,0.12774900885060272,0.12768826392405885,-0.09032512034363221,-0.0907819248393604,-0.0927065007631334,-0.09158063622731696,-0.08777787060917927,0.9943376960674835,1.0,0.9943441602355819,0.9866133879138562,0.9771437535059981
38_T2,-0.1878379496627334,-0.18595630848795502,-0.1873095272263693,-0.18559957942427827,-0.18421497902469458,-0.09122154715457571,-0.08777081936177067,-0.08333223804069363,-0.07739896294325328,-0.07494211805020944,0.12157396516898636,0.12323959085539188,0.12242443777030633,0.12634442941749569,0.12679334496323538,-0.08755863375021786,-0.08970628857839909,-0.09049724468482771,-0.09256319209394687,-0.09112818910409472,0.9865905109792538,0.9943441602355819,1.0,0.994350603783473,0.9866361557865974
38_T1,-0.18872907124957294,-0.1861244860152719,-0.18481671627460508,-0.18645762871289703,-0.18446552771283994,-0.09659779788531522,-0.09153303881801998,-0.08758273470582385,-0.08311799482084899,-0.07724886515975517,0.11649871441000295,0.1207139229258054,0.12261562673857739,0.12198200361754341,0.12570188489832515,-0.08272886592534355,-0.08663552249581638,-0.08932817756025069,-0.09039384447595984,-0.09225971226150681,0.9770663539136601,0.9866133879138562,0.994350603783473,1.0,0.9943570268096075
38_T0,,-0.18532943134702243,-0.18441837180977308,-0.18368038306428264,-0.1856075520303899,,-0.09718501005741664,-0.09124705834114266,-0.08729384216898319,-0.08300104822309337,,0.11478715695761176,0.11977474289522334,0.12202050991763895,0.12149937857048934,,-0.08093880364265556,-0.0860746853471552,-0.08919302948656518,-0.09017054496048155,,0.9771437535059981,0.9866361557865974,0.9943570268096075,1.0
