,34_T4,34_T3,34_T2,34_T1,34_T0,35_T4,35_T3,35_T2,35_T1,35_T0,36_T4,36_T3,36_T2,36_T1,36_T0,37_T4,37_T3,37_T2,37_T1,37_T0,38_T4,38_T3,38_T2,38_T1,38_T0
37_T4,-0.27652858380809797,-0.260926669934294,-0.2491028544921041,-0.2483002930280814,,-0.17791019588696788,-0.1773535243328214,-0.17259842880683213,-0.1740613038922488,,-0.03274751899388525,-0.027557994030260505,-0.03349610017246641,-0.039800188708797445,,1.0,0.9676652118075486,0.9250663695736445,0.8901076847116108,,-0.08096343971177417,-0.09218467840912607,-0.09493088277824882,-0.08686818111979495,
37_T3,-0.26691694567229823,-0.27627560667716433,-0.2604445223838288,-0.24817649181847348,-0.24450086256014625,-0.1722305607855896,-0.17773293895072997,-0.17717873123833391,-0.17234232273307737,-0.17319640428870314,-0.025768528809336357,-0.03307809840008542,-0.02800705302366519,-0.03410887914008492,-0.041657958388169415,0.9676652118075486,1.0,0.9676903206929346,0.9251520271483504,0.8891089650035123,-0.08279490932048049,-0.08017937900937985,-0.09111700213635633,-0.09344465878430541,-0.0844027822909037
37_T2,-0.2609064200693303,-0.2665529440269152,-0.2759002302681936,-0.2597940852062701,-0.2461775805686615,-0.165805994888207,-0.1719958282050512,-0.1776011514277032,-0.17700426471179237,-0.17191104669492602,-0.01809130163360674,-0.02621325931894265,-0.03340819254793704,-0.028413101123896046,-0.03505082143943166,0.9250663695736445,0.9676903206929346,1.0,0.9677147536847666,0.9246087157750009,-0.07423529621108124,-0.0817667479836241,-0.07939701625334629,-0.09015702926800707,-0.09225353087715935
37_T1,-0.2475629301824754,-0.2603589411685518,-0.26603222475032173,-0.27540510355742975,-0.2584322732589463,-0.15639285224510513,-0.1654618780963281,-0.17182480483332804,-0.17747225911434575,-0.1767193964075839,-0.031509541512934544,-0.018745758417715853,-0.026650581006354437,-0.03370215159902636,-0.029027073742390327,0.8901076847116108,0.9251520271483504,0.9677147536847666,1.0,0.9673544174281842,-0.06650702968120288,-0.07274563356227844,-0.08075659377949333,-0.07870420314289385,-0.08940243782039141
37_T0,,-0.24749459318215536,-0.26030657533246565,-0.26597334287483737,-0.2752336289130761,,-0.15636140761066158,-0.16545747522822712,-0.17182221381357723,-0.17746585560966516,,-0.031557681239478476,-0.018751847733590694,-0.026652581755828107,-0.03370269278450231,,0.8891089650035123,0.9246087157750009,0.9673544174281842,1.0,,-0.06626467229967867,-0.07266233269261689,-0.08070826757189797,-0.07867833984540097
38_T4,-0.22028763580631971,-0.19612748938348462,-0.18384426019727942,-0.18322306649199405,,-0.07800054239800905,-0.08311232027783326,-0.08618642547623603,-0.09038670121934791,,0.12341477073058735,0.1234201885194662,0.12106593103031836,0.12037021083961129,,-0.08096343971177417,-0.08279490932048049,-0.07423529621108124,-0.06650702968120288,,1.0,0.984881613358104,0.9647204444467887,0.944828685862146,
38_T3,-0.21199207535366094,-0.21997957159648554,-0.19556091794486846,-0.18278272019490294,-0.17898597698705582,-0.07108346260081029,-0.07781300265409849,-0.0829370854114751,-0.08593206758193378,-0.08947355825272175,0.12415521377466844,0.1229229946325408,0.12276677320745194,0.12017756455738006,0.11778393395336091,-0.09218467840912607,-0.08017937900937985,-0.0817667479836241,-0.07274563356227844,-0.06626467229967867,0.984881613358104,1.0,0.9848994371536033,0.9647741254393868,0.9448931568978634
38_T2,-0.20976176210523328,-0.2115415694755154,-0.21952552580741608,-0.1947995251904008,-0.1805344081655729,-0.06279605203034273,-0.07083197468211937,-0.07768055169158826,-0.0827622453904742,-0.08547242796957805,0.12663491279325342,0.12348940438423928,0.12243210808660783,0.12216994501296835,0.11886074880507941,-0.09493088277824882,-0.09111700213635633,-0.07939701625334629,-0.08075659377949333,-0.07266233269261689,0.9647204444467887,0.9848994371536033,1.0,0.98491159198385,0.9647689582542279
38_T1,-0.22053016575354456,-0.20913709265153935,-0.21096350195850955,-0.21898648588419645,-0.19337418958415858,-0.055676574169880026,-0.062456550608462745,-0.07067528244264074,-0.07756432647267726,-0.08248508708435905,0.1265630561292311,0.12573110241275956,0.12289452611959709,0.12203151569505574,0.12137768919386485,-0.08686818111979495,-0.09344465878430541,-0.09015702926800707,-0.07870420314289385,-0.08070826757189797,0.944828685862146,0.9647741254393868,0.98491159198385,1.0,0.9849073625182558
38_T0,,-0.21953296971962924,-0.20842884596668115,-0.21035930694770183,-0.21807906190550566,,-0.055140697291031236,-0.062272206785248314,-0.07055556212037911,-0.07740089576704705,,0.12510697729099707,0.1250161550498123,0.12246689569181361,0.1215566917871451,,-0.0844027822909037,-0.09225353087715935,-0.08940243782039141,-0.07867833984540097,,0.9448931568978634,0.9647689582542279,0.9849073625182558,1.0
